anio,iso3,expo_pesca,share_global,pais_nombre,geocodigoFundar,geonombreFundar
1986,AGO,629336,0.0029205102821226,Angola,AGO,Angola
1986,ALB,464414,0.0021551696743261,Albania,ALB,Albania
1986,AND,0,0.0,Andorra,AND,Andorra
1986,ANT,8965566,0.0416057999034682,Antillas Holandesas,ANT,Antillas Holandesas
1986,ARE,3983114,0.0184841251602746,Emiratos Árabes Unidos,ARE,Emiratos Árabes Unidos
1986,ARG,222587483,1.03294429807495,Argentina,ARG,Argentina
1986,ATG,381970,0.0017725782609963,Antigua y Barbuda,ATG,Antigua y Barbuda
1986,AUS,284611805,1.3207757110923,Australia,AUS,Australia
1986,AUT,3316626,0.0153912065017022,Austria,AUT,Austria
1986,BDI,192411,0.0008929066570059,Burundi,BDI,Burundi
1986,BEL,118115349,0.548128648656684,Bélgica,BEL,Bélgica
1986,BEN,958238,0.0044468200320983,Benin,BEN,Benin
1986,BFA,0,0.0,Burkina Faso,BFA,Burkina Faso
1986,BGD,125297543,0.581458493803314,Bangladesh,BGD,Bangladesh
1986,BGR,15412046,0.071521474715489,Bulgaria,BGR,Bulgaria
1986,BHR,602867,0.0027976776670211,Bahrein,BHR,Bahrein
1986,BHS,21947068,0.10184803945181,Bahamas,BHS,Bahamas
1986,BLZ,4952227,0.0229814119530828,Belice,BLZ,Belice
1986,BMU,86380,0.0004008569002404,Bermuda,BMU,Bermuda
1986,BOL,46509,0.0002158306734578,Bolivia,BOL,Bolivia
1986,BRA,154462151,0.71680040581546,Brasil,BRA,Brasil
1986,BRB,759441,0.0035242783650792,Barbados,BRB,Barbados
1986,BRN,178320,0.000827515656991,Brunei,BRN,Brunei
1986,BTN,0,0.0,Bhután,BTN,Bhután
1986,CAF,382864,0.0017767269767733,Rep. Centroafricana,CAF,Rep. Centroafricana
1986,CAN,1516137021,7.03581832111507,Canadá,CAN,Canadá
1986,CCK,1475,6.8449169698e-06,Islas Cocos,CCK,Islas Cocos
1986,CHE,7637331,0.035441963773682,Suiza,CHE,Suiza
1986,CHL,212478524,0.986032443833247,Chile,CHL,Chile
1986,CHN,606376053,2.81396185442981,China,CHN,China
1986,CIV,55679086,0.258385573306136,Costa de Marfil,CIV,Costa de Marfil
1986,CMR,3526683,0.0163660015687758,Camerún,CMR,Camerún
1986,COD,693234,0.0032170367258777,Rep. Dem. Congo,COD,Rep. Dem. Congo
1986,COG,821636,0.0038129018301227,Congo,COG,Congo
1986,COK,0,0.0,Islas Cook,COK,Islas Cook
1986,COL,39134805,0.181609824309056,Colombia,COL,Colombia
1986,COM,0,0.0,Comoras,COM,Comoras
1986,CPV,4388212,0.020364031719358,Cabo Verde,CPV,Cabo Verde
1986,CRI,44426605,0.206167066086003,Costa Rica,CRI,Costa Rica
1986,CSK,4280056,0.0198621206415343,Checoslovaquia,CSK,Checoslovaquia
1986,CUB,116098090,0.53876731281827,Cuba,CUB,Cuba
1986,CXR,0,0.0,Isla Christmas,CXR,Isla Christmas
1986,CYM,8088931,0.0375376685218715,Islas Caimán,CYM,Islas Caimán
1986,CYP,549418,0.0025496410791425,Chipre,CYP,Chipre
1986,DEU,256961933,1.19246311579285,Alemania,DEU,Alemania
1986,DJI,43823,0.0002033659636401,Djibouti,DJI,Djibouti
1986,DMA,0,0.0,Dominica,DMA,Dominica
1986,DNK,1233521419,5.72430623293121,Dinamarca,DNK,Dinamarca
1986,DOM,5267018,0.0244422378906101,Rep. Dominicana,DOM,Rep. Dominicana
1986,DZA,517642,0.0024021806848146,Argelia,DZA,Argelia
1986,ECU,410484368,1.90490265517086,Ecuador,ECU,Ecuador
1986,EGY,7446742,0.0345575123293669,Egipto,EGY,Egipto
1986,ESH,0,0.0,Sáhara Occidental,ESH,Sáhara Occidental
1986,ESP,422585701,1.96106036338061,España,ESP,España
1986,ETH,51733,0.0002400732810852,Etiopía,ETH,Etiopía
1986,FIN,7113751,0.0330122270773643,Finlandia,FIN,Finlandia
1986,FJI,15534737,0.0720908372293511,Fiji,FJI,Fiji
1986,FLK,1431505,0.0066430731301084,Islas Malvinas,FLK,Islas Malvinas
1986,FRA,523331223,2.42858221637935,Francia,FRA,Francia
1986,FRO,238074300,1.10481275671366,Islas Feroe,FRO,Islas Feroe
1986,GAB,15451448,0.0717043244907063,Gabón,GAB,Gabón
1986,GBR,438548132,2.0351359666564,Reino Unido,GBR,Reino Unido
1986,GHA,27185044,0.126155504407751,Ghana,GHA,Ghana
1986,GIB,35368,0.0001641295073825,Gibraltar,GIB,Gibraltar
1986,GIN,494139,0.0022931121535996,Guinea,GIN,Guinea
1986,GLP,284091,0.0013183588521211,Guadalupe,GLP,Guadalupe
1986,GMB,12881605,0.0597786553649279,Gambia,GMB,Gambia
1986,GNB,1721408,0.0079884032754016,Guinea-Bissau,GNB,Guinea-Bissau
1986,GNQ,8811,4.08885175737e-05,Guinea Ecuatorial,GNQ,Guinea Ecuatorial
1986,GRC,49472513,0.229583216118171,Grecia,GRC,Grecia
1986,GRD,941152,0.0043675303701683,Granada,GRD,Granada
1986,GRL,309424089,1.43592013401574,Groenlandia,GRL,Groenlandia
1986,GTM,8709672,0.040418292660702,Guatemala,GTM,Guatemala
1986,GUF,23244973,0.10787112552621,Guayana Francesa,GUF,Guayana Francesa
1986,GUY,24053422,0.111622831478312,Guyana,GUY,Guyana
1986,HKG,306443746,1.42208948969259,Hong Kong,HKG,Hong Kong
1986,HND,52244486,0.24244689410301,Honduras,HND,Honduras
1986,HTI,2598737,0.0120597552484405,Haití,HTI,Haití
1986,HUN,4847226,0.022494142036642,Hungría,HUN,Hungría
1986,IDN,309060946,1.43423492473901,Indonesia,IDN,Indonesia
1986,IND,414505077,1.92356124450299,India,IND,India
1986,IOT,126694,0.0005879389224249,Territorio Británico del Océano Índico,IOT,Territorio Británico del Océano Índico
1986,IRL,116621947,0.541198334966791,Irlanda,IRL,Irlanda
1986,IRN,14950929,0.0693816051708236,Irán,IRN,Irán
1986,IRQ,0,0.0,Iraq,IRQ,Iraq
1986,ISL,708320028,3.28704527439617,Islandia,ISL,Islandia
1986,ISR,2919825,0.0135498031806518,Israel,ISR,Israel
1986,ITA,155091280,0.719719955488896,Italia,ITA,Italia
1986,JAM,2411974,0.0111930588226519,Jamaica,JAM,Jamaica
1986,JOR,47455,0.0002202207015618,Jordania,JOR,Jordania
1986,JPN,769875912,3.57270284387758,Japón,JPN,Japón
1986,KEN,4471722,0.0207515700353928,Kenia,KEN,Kenia
1986,KIR,1146550,0.0053207047808606,Kiribati,KIR,Kiribati
1986,KNA,1901477,0.0088240353797013,Saint Kitts y Nevis,KNA,Saint Kitts y Nevis
1986,KOR,1112861430,5.16436887273681,Corea del Sur,KOR,Corea del Sur
1986,KWT,3208035,0.0148872767534501,Kuwait,KWT,Kuwait
1986,LAO,14323,6.64676242433e-05,Laos,LAO,Laos
1986,LBN,62703,0.0002909809008541,Líbano,LBN,Líbano
1986,LBR,1197830,0.0055586758603273,Liberia,LBR,Liberia
1986,LBY,469925,0.0021807441403741,Libia,LBY,Libia
1986,LCA,199090,0.0009239013691697,Santa Lucía,LCA,Santa Lucía
1986,LKA,23417632,0.108672370623902,Sri Lanka,LKA,Sri Lanka
1986,MAC,66330145,0.307813108557567,Macao,MAC,Macao
1986,MAR,308170924,1.43010466935505,Marruecos,MAR,Marruecos
1986,MDG,29409114,0.136476571855283,Madagascar,MDG,Madagascar
1986,MDV,26731565,0.124051079931435,Maldivas,MDV,Maldivas
1986,MEX,515216173,2.39092333945996,México,MEX,México
1986,MLI,180890,0.0008394420546944,Malí,MLI,Malí
1986,MLT,242366,0.0011247289127539,Malta,MLT,Malta
1986,MMR,23122151,0.107301155090909,Myanmar,MMR,Myanmar
1986,MNG,1282,5.9492769866e-06,Mongolia,MNG,Mongolia
1986,MOZ,25162459,0.116769452618298,Mozambique,MOZ,Mozambique
1986,MRT,191001475,0.886365584740248,Mauritania,MRT,Mauritania
1986,MSR,130099,0.0006037402392265,Montserrat,MSR,Montserrat
1986,MTQ,71620,0.0003323613243253,Martinica,MTQ,Martinica
1986,MUS,12348358,0.0573040577788832,Mauricio,MUS,Mauricio
1986,MWI,349992,0.0016241804610902,Malawi,MWI,Malawi
1986,MYS,132738440,0.615988881698994,Malasia,MYS,Malasia
1986,NCL,1847732,0.008574625167807,Nueva Caledonia,NCL,Nueva Caledonia
1986,NER,776267,0.0036023614653738,Níger,NER,Níger
1986,NFK,0,0.0,Isla Norfolk,NFK,Isla Norfolk
1986,NGA,6205939,0.0287994150338227,Nigeria,NGA,Nigeria
1986,NIC,16418792,0.0761934020237724,Nicaragua,NIC,Nicaragua
1986,NIU,0,0.0,Niue,NIU,Niue
1986,NLD,739106333,3.42991286865594,Países Bajos,NLD,Países Bajos
1986,NOR,1062199803,4.92926742841683,Noruega,NOR,Noruega
1986,NPL,149715,0.0006947706739928,Nepal,NPL,Nepal
1986,NRU,0,0.0,Nauru,NRU,Nauru
1986,NZL,325846500,1.51213033044935,Nueva Zelanda,NZL,Nueva Zelanda
1986,OMN,29371636,0.136302650636168,Omán,OMN,Omán
1986,PAK,89089763,0.413431885150966,Pakistán,PAK,Pakistán
1986,PAN,196515487,0.911954028340721,Panamá,PAN,Panamá
1986,PCI,1366838,0.0063429780482857,Islas del Pacífico (ex),PCI,Islas del Pacífico (ex)
1986,PCN,63376,0.000294104039241,Pitcairn,PCN,Pitcairn
1986,PER,59378764,0.275554379221486,Perú,PER,Perú
1986,PHL,203533000,0.944519651269378,Filipinas,PHL,Filipinas
1986,PNG,11234098,0.0521331986718911,Papúa Nueva Guinea,PNG,Papúa Nueva Guinea
1986,POL,102502678,0.475676149217755,Polonia,POL,Polonia
1986,PRK,34215400,0.158780726840573,Corea del Norte,PRK,Corea del Norte
1986,PRT,138831301,0.644263544515111,Portugal,PRT,Portugal
1986,PRY,30453,0.0001413208518525,Paraguay,PRY,Paraguay
1986,PYF,525701,0.0024395794548892,Polinesia Francesa,PYF,Polinesia Francesa
1986,QAT,0,0.0,Qatar,QAT,Qatar
1986,REU,5589625,0.025939334927145,Reunión,REU,Reunión
1986,ROU,1560525,0.0072418061385482,Rumania,ROU,Rumania
1986,RWA,0,0.0,Ruanda,RWA,Ruanda
1986,SAU,2968053,0.0137736110827681,Arabia Saudita,SAU,Arabia Saudita
1986,SDN,626989,0.0029096187430526,Sudán,SDN,Sudán
1986,SEN,177083257,0.821776400619485,Senegal,SEN,Senegal
1986,SGP,169079918,0.784635932187975,Singapur,SGP,Singapur
1986,SHN,2406370,0.0111670527787882,Santa Elena,SHN,Santa Elena
1986,SLB,37510789,0.174073380459774,Islas Salomón,SLB,Islas Salomón
1986,SLE,9536677,0.044256109988595,Sierra Leona,SLE,Sierra Leona
1986,SLV,16479655,0.0764758441807455,El Salvador,SLV,El Salvador
1986,SOM,672758,0.0031220153564713,Somalia,SOM,Somalia
1986,SPM,14791135,0.0686400616709737,San Pedro y Miquelón,SPM,San Pedro y Miquelón
1986,STP,2841,1.31840061771e-05,Santo Tomé y Príncipe,STP,Santo Tomé y Príncipe
1986,SUR,24636664,0.114329436944971,Suriname,SUR,Suriname
1986,SWE,80506453,0.373599990726293,Suecia,SWE,Suecia
1986,SYC,34594523,0.160540093251662,Seychelles,SYC,Seychelles
1986,SYR,262506,0.0012181910332777,Siria,SYR,Siria
1986,TCA,4288598,0.0199017608318776,Islas Turcas y Caicos,TCA,Islas Turcas y Caicos
1986,TCD,0,0.0,Chad,TCD,Chad
1986,TGO,3399704,0.0157767400691736,Togo,TGO,Togo
1986,THA,846658598,3.929022240753,Tailandia,THA,Tailandia
1986,TLS,1611766,0.0074795962337696,Timor-Leste,TLS,Timor-Leste
1986,TON,49767,0.0002309498188732,Tonga,TON,Tonga
1986,TTO,7779129,0.0360999946458781,Trinidad y Tobago,TTO,Trinidad y Tobago
1986,TUN,56646109,0.262873161199644,Túnez,TUN,Túnez
1986,TUR,117003010,0.542966704183929,Turquía,TUR,Turquía
1986,TUV,11229,5.21095407825e-05,Tuvalu,TUV,Tuvalu
1986,TWN,1183217028,5.49086258573573,Taiwán,TWN,Taiwán
1986,TZA,1328717,0.0061660729094333,Tanzanía,TZA,Tanzanía
1986,UGA,8039,3.7305957641e-05,Uganda,UGA,Uganda
1986,URY,64207729,0.297963778865731,Uruguay,URY,Uruguay
1986,USA,2328360636,10.8050408333984,Estados Unidos,USA,Estados Unidos
1986,VCT,1291147,0.0059917247531235,San Vicente y las Granadinas,VCT,San Vicente y las Granadinas
1986,VEN,63313271,0.29381293768403,Venezuela,VEN,Venezuela
1986,VGB,0,0.0,Islas Vírgenes Británicas,VGB,Islas Vírgenes Británicas
1986,VNM,118299490,0.548983177372442,Vietnam,VNM,Vietnam
1986,VUT,27611,0.0001281322050537,Vanuatu,VUT,Vanuatu
1986,WSM,0,0.0,Samoa,WSM,Samoa
1986,YEM,3061618,0.0142078108497396,Yemen,YEM,Yemen
1986,YMD,12963848,0.0601603140133012,Yemen,YMD,Yemen
1986,YUG,22739732,0.10552649319078,Yugoslavia,YUG,Yugoslavia
1986,ZAF,150800441,0.699807795023846,Sudáfrica,ZAF,Sudáfrica
1986,ZMB,140514,0.0006520723139661,Zambia,ZMB,Zambia
1986,ZWE,102163,0.0004740998321286,Zimbabwe,ZWE,Zimbabwe
1987,AFG,4701,1.77373174241e-05,Afganistán,AFG,Afganistán
1987,AGO,6514589,0.0245801601745513,Angola,AGO,Angola
1987,AIA,0,0.0,Anguila,AIA,Anguila
1987,ALB,1093932,0.0041275088543678,Albania,ALB,Albania
1987,AND,2359,8.9007300156e-06,Andorra,AND,Andorra
1987,ANT,3032783,0.0114429769728614,Antillas Holandesas,ANT,Antillas Holandesas
1987,ARE,11080504,0.0418077891229603,Emiratos Árabes Unidos,ARE,Emiratos Árabes Unidos
1987,ARG,268641928,1.0136113912697,Argentina,ARG,Argentina
1987,ATG,532454,0.0020089992792454,Antigua y Barbuda,ATG,Antigua y Barbuda
1987,AUS,371688708,1.40241663406733,Australia,AUS,Australia
1987,AUT,3393687,0.0128047018840778,Austria,AUT,Austria
1987,BDI,302958,0.0011430891751055,Burundi,BDI,Burundi
1987,BEL,159477679,0.601724359600534,Bélgica,BEL,Bélgica
1987,BEN,978534,0.003692101290848,Benin,BEN,Benin
1987,BFA,10305,3.88817392162e-05,Burkina Faso,BFA,Burkina Faso
1987,BGD,142888303,0.539131075622702,Bangladesh,BGD,Bangladesh
1987,BGR,15169028,0.057234176696681,Bulgaria,BGR,Bulgaria
1987,BHR,963620,0.0036358293589052,Bahrein,BHR,Bahrein
1987,BHS,25668184,0.0968484848560448,Bahamas,BHS,Bahamas
1987,BLZ,7168815,0.0270486167219031,Belice,BLZ,Belice
1987,BMU,20268,7.64730801003e-05,Bermuda,BMU,Bermuda
1987,BOL,207353,0.0007823624717804,Bolivia,BOL,Bolivia
1987,BRA,177443912,0.669512655204955,Brasil,BRA,Brasil
1987,BRB,562276,0.0021215205045638,Barbados,BRB,Barbados
1987,BRN,101496,0.0003829540032496,Brunei,BRN,Brunei
1987,BTN,0,0.0,Bhután,BTN,Bhután
1987,CAF,1879,7.0896446372e-06,Rep. Centroafricana,CAF,Rep. Centroafricana
1987,CAN,1819094806,6.86361667699595,Canadá,CAN,Canadá
1987,CHE,12066649,0.0455286074363386,Suiza,CHE,Suiza
1987,CHL,308147275,1.1626688002653,Chile,CHL,Chile
1987,CHN,729645934,2.75302308839899,China,CHN,China
1987,CIV,95190057,0.359161084158137,Costa de Marfil,CIV,Costa de Marfil
1987,CMR,7571527,0.0285680871695728,Camerún,CMR,Camerún
1987,COD,559078,0.0021094541482306,Rep. Dem. Congo,COD,Rep. Dem. Congo
1987,COG,669802,0.0025272262678788,Congo,COG,Congo
1987,COK,371419,0.0014013990002856,Islas Cook,COK,Islas Cook
1987,COL,50025728,0.188751801086536,Colombia,COL,Colombia
1987,COM,1949,7.3537612549e-06,Comoras,COM,Comoras
1987,CPV,6677114,0.0251933823643731,Cabo Verde,CPV,Cabo Verde
1987,CRI,41070521,0.15496295846634,Costa Rica,CRI,Costa Rica
1987,CSK,7068260,0.0266692132006139,Checoslovaquia,CSK,Checoslovaquia
1987,CUB,135708184,0.512039807840139,Cuba,CUB,Cuba
1987,CXR,0,0.0,Isla Christmas,CXR,Isla Christmas
1987,CYM,25785612,0.0972915518014771,Islas Caimán,CYM,Islas Caimán
1987,CYP,1757488,0.006631168373761,Chipre,CYP,Chipre
1987,DEU,324349739,1.22380222868917,Alemania,DEU,Alemania
1987,DJI,94167,0.0003553009933791,Djibouti,DJI,Djibouti
1987,DMA,460,1.7356234875e-06,Dominica,DMA,Dominica
1987,DNK,1599719291,6.03589211953351,Dinamarca,DNK,Dinamarca
1987,DOM,4337221,0.0163647448660887,Rep. Dominicana,DOM,Rep. Dominicana
1987,DZA,401799,0.0015160256123562,Argelia,DZA,Argelia
1987,ECU,486799059,1.83673887071631,Ecuador,ECU,Ecuador
1987,EGY,11298627,0.0426307878229172,Egipto,EGY,Egipto
1987,ESH,0,0.0,Sáhara Occidental,ESH,Sáhara Occidental
1987,ESP,492764103,1.85924554565286,España,ESP,España
1987,ETH,0,0.0,Etiopía,ETH,Etiopía
1987,FIN,8863490,0.0334427857084359,Finlandia,FIN,Finlandia
1987,FJI,18455101,0.0696328407851244,Fiji,FJI,Fiji
1987,FLK,2594685,0.0097899918018628,Islas Malvinas,FLK,Islas Malvinas
1987,FRA,631867349,2.38409524338207,Francia,FRA,Francia
1987,FRO,289200283,1.09118000823468,Islas Feroe,FRO,Islas Feroe
1987,GAB,21384430,0.0806854760356303,Gabón,GAB,Gabón
1987,GBR,615608045,2.32274735226465,Reino Unido,GBR,Reino Unido
1987,GHA,25303885,0.0954739502888712,Ghana,GHA,Ghana
1987,GIB,83588,0.0003153854262594,Gibraltar,GIB,Gibraltar
1987,GIN,2375788,0.0089640727267333,Guinea,GIN,Guinea
1987,GLP,562805,0.0021235164715745,Guadalupe,GLP,Guadalupe
1987,GMB,15655689,0.0590703946577384,Gambia,GMB,Gambia
1987,GNB,1158760,0.0043721110270906,Guinea-Bissau,GNB,Guinea-Bissau
1987,GNQ,90236,0.0003404689587494,Guinea Ecuatorial,GNQ,Guinea Ecuatorial
1987,GRC,81508818,0.307540476011357,Grecia,GRC,Grecia
1987,GRD,1006028,0.0037958387520814,Granada,GRD,Granada
1987,GRL,435268888,1.64231066396343,Groenlandia,GRL,Groenlandia
1987,GTM,13806891,0.0520947050216938,Guatemala,GTM,Guatemala
1987,GUF,30729582,0.115945618005527,Guayana Francesa,GUF,Guayana Francesa
1987,GUY,19909168,0.0751191730410087,Guyana,GUY,Guyana
1987,HKG,362149592,1.36642464758842,Hong Kong,HKG,Hong Kong
1987,HND,74842352,0.282387269557627,Honduras,HND,Honduras
1987,HTI,4454618,0.0168076948455903,Haití,HTI,Haití
1987,HUN,11902523,0.0449093445221611,Hungría,HUN,Hungría
1987,IDN,417449517,1.57507649256908,Indonesia,IDN,Indonesia
1987,IND,400944101,1.51279999760867,India,IND,India
1987,IRL,167956217,0.633714685020299,Irlanda,IRL,Irlanda
1987,IRN,24510515,0.0924804902750953,Irán,IRN,Irán
1987,IRQ,0,0.0,Iraq,IRQ,Iraq
1987,ISL,914068668,3.44886749877525,Islandia,ISL,Islandia
1987,ISR,3758799,0.014182303977111,Israel,ISR,Israel
1987,ITA,152851732,0.576724035164397,Italia,ITA,Italia
1987,JAM,3418401,0.012897950142495,Jamaica,JAM,Jamaica
1987,JOR,102192,0.0003855800770482,Jordania,JOR,Jordania
1987,JPN,720767821,2.71952512872913,Japón,JPN,Japón
1987,KEN,9262268,0.0349474128021923,Kenia,KEN,Kenia
1987,KIR,897906,0.0033878842244216,Kiribati,KIR,Kiribati
1987,KNA,649332,0.0024499910226818,Saint Kitts y Nevis,KNA,Saint Kitts y Nevis
1987,KOR,1429714749,5.39444891064324,Corea del Sur,KOR,Corea del Sur
1987,KWT,6862666,0.0258934876021262,Kuwait,KWT,Kuwait
1987,LAO,265510,0.0010017943308388,Laos,LAO,Laos
1987,LBN,96129,0.0003627038048631,Líbano,LBN,Líbano
1987,LBR,188963,0.0007129752632228,Liberia,LBR,Liberia
1987,LBY,536804,0.0020254122404866,Libia,LBY,Libia
1987,LCA,118631,0.0004476059781618,Santa Lucía,LCA,Santa Lucía
1987,LKA,21436588,0.080882273100554,Sri Lanka,LKA,Sri Lanka
1987,MAC,69836239,0.263498731939689,Macao,MAC,Macao
1987,MAR,360005190,1.35833361611451,Marruecos,MAR,Marruecos
1987,MDG,45024243,0.169880725350121,Madagascar,MDG,Madagascar
1987,MDV,23371551,0.0881830714274831,Maldivas,MDV,Maldivas
1987,MEX,591669899,2.23242646433729,México,MEX,México
1987,MLI,542239,0.0020459190093018,Malí,MLI,Malí
1987,MLT,86288,0.0003255727815126,Malta,MLT,Malta
1987,MMR,38867759,0.146651729195174,Myanmar,MMR,Myanmar
1987,MNG,8274,3.12185842091e-05,Mongolia,MNG,Mongolia
1987,MOZ,39239025,0.148052550911995,Mozambique,MOZ,Mozambique
1987,MRT,191988976,0.724392556741199,Mauritania,MRT,Mauritania
1987,MSR,358669,0.0013532920449235,Montserrat,MSR,Montserrat
1987,MTQ,134049,0.0005057795497518,Martinica,MTQ,Martinica
1987,MUS,12165876,0.0459030002880811,Mauricio,MUS,Mauricio
1987,MWI,520616,0.0019643333861022,Malawi,MWI,Malawi
1987,MYS,176109779,0.664478845269416,Malasia,MYS,Malasia
1987,NCL,3210187,0.0121123390363172,Nueva Caledonia,NCL,Nueva Caledonia
1987,NER,324030,0.0012225958232146,Níger,NER,Níger
1987,NFK,0,0.0,Isla Norfolk,NFK,Isla Norfolk
1987,NGA,10679687,0.0402954686894405,Nigeria,NGA,Nigeria
1987,NIC,3358864,0.0126733114129739,Nicaragua,NIC,Nicaragua
1987,NIU,0,0.0,Niue,NIU,Niue
1987,NLD,940870951,3.54999504637398,Países Bajos,NLD,Países Bajos
1987,NOR,1335283618,5.03815132603061,Noruega,NOR,Noruega
1987,NPL,10392,3.9209998441e-05,Nepal,NPL,Nepal
1987,NRU,0,0.0,Nauru,NRU,Nauru
1987,NZL,388550911,1.46603932010873,Nueva Zelanda,NZL,Nueva Zelanda
1987,OMN,29154500,0.110002684714102,Omán,OMN,Omán
1987,PAK,114388605,0.431599020758406,Pakistán,PAK,Pakistán
1987,PAN,202425479,0.763770469208461,Panamá,PAN,Panamá
1987,PCI,2558777,0.0096545075231849,Islas del Pacífico (ex),PCI,Islas del Pacífico (ex)
1987,PCN,0,0.0,Pitcairn,PCN,Pitcairn
1987,PER,66807070,0.252069390930489,Perú,PER,Perú
1987,PHL,274056868,1.03404247180841,Filipinas,PHL,Filipinas
1987,PNG,16837510,0.0635295170179746,Papúa Nueva Guinea,PNG,Papúa Nueva Guinea
1987,POL,172250934,0.649919058276135,Polonia,POL,Polonia
1987,PRK,72536714,0.273687879412749,Corea del Norte,PRK,Corea del Norte
1987,PRT,149929827,0.565699411367743,Portugal,PRT,Portugal
1987,PRY,274244,0.0010347485385355,Paraguay,PRY,Paraguay
1987,PYF,2433107,0.0091803427325687,Polinesia Francesa,PYF,Polinesia Francesa
1987,QAT,24355,9.18937174779e-05,Qatar,QAT,Qatar
1987,REU,6480220,0.0244504826883678,Reunión,REU,Reunión
1987,ROU,3410215,0.0128670635906053,Rumania,ROU,Rumania
1987,RWA,0,0.0,Ruanda,RWA,Ruanda
1987,SAU,3944823,0.014884190115486,Arabia Saudita,SAU,Arabia Saudita
1987,SDN,275853,0.0010408194476475,Sudán,SDN,Sudán
1987,SEN,191752637,0.723500827351134,Senegal,SEN,Senegal
1987,SGP,243167892,0.917495445172059,Singapur,SGP,Singapur
1987,SHN,2162069,0.0081576907351226,Santa Elena,SHN,Santa Elena
1987,SLB,20319339,0.0766667870008388,Islas Salomón,SLB,Islas Salomón
1987,SLE,12178792,0.0459517335771365,Sierra Leona,SLE,Sierra Leona
1987,SLV,18042094,0.0680745263291839,El Salvador,SLV,El Salvador
1987,SOM,3041782,0.0114769310506107,Somalia,SOM,Somalia
1987,SPM,19799496,0.0747053702168147,San Pedro y Miquelón,SPM,San Pedro y Miquelón
1987,STP,0,0.0,Santo Tomé y Príncipe,STP,Santo Tomé y Príncipe
1987,SUR,27933931,0.105397362486699,Suriname,SUR,Suriname
1987,SWE,101179308,0.381759094394176,Suecia,SWE,Suecia
1987,SYC,48801636,0.184133186247076,Seychelles,SYC,Seychelles
1987,SYR,44082,0.0001663255534331,Siria,SYR,Siria
1987,TCA,3959702,0.01494032998912,Islas Turcas y Caicos,TCA,Islas Turcas y Caicos
1987,TCD,0,0.0,Chad,TCD,Chad
1987,TGO,4609133,0.0173906945481611,Togo,TGO,Togo
1987,THA,1157223760,4.36631464833722,Tailandia,THA,Tailandia
1987,TKL,0,0.0,Tokelau,TKL,Tokelau
1987,TLS,225048,0.0008491273796339,Timor-Leste,TLS,Timor-Leste
1987,TON,38528,0.0001453697863679,Tonga,TON,Tonga
1987,TTO,5716693,0.0215696231348956,Trinidad y Tobago,TTO,Trinidad y Tobago
1987,TUN,75789111,0.285959480769524,Túnez,TUN,Túnez
1987,TUR,109764916,0.414153405046147,Turquía,TUR,Turquía
1987,TUV,0,0.0,Tuvalu,TUV,Tuvalu
1987,TWN,1560334403,5.88728921373289,Taiwán,TWN,Taiwán
1987,TZA,2254376,0.0085059737726607,Tanzanía,TZA,Tanzanía
1987,UGA,2176,8.2102537151e-06,Uganda,UGA,Uganda
1987,URY,82873617,0.312689991664005,Uruguay,URY,Uruguay
1987,USA,2783130948,10.5010161790085,Estados Unidos,USA,Estados Unidos
1987,VCT,1206847,0.0045535478241492,San Vicente y las Granadinas,VCT,San Vicente y las Granadinas
1987,VEN,30850837,0.116403124583757,Venezuela,VEN,Venezuela
1987,VGB,0,0.0,Islas Vírgenes Británicas,VGB,Islas Vírgenes Británicas
1987,VNM,145805167,0.550136679249789,Vietnam,VNM,Vietnam
1987,VUT,9093,3.43087486358e-05,Vanuatu,VUT,Vanuatu
1987,WLF,0,0.0,Wallis y Futuna,WLF,Wallis y Futuna
1987,WSM,73922,0.0002789146944532,Samoa,WSM,Samoa
1987,YEM,4080135,0.0153947350836397,Yemen,YEM,Yemen
1987,YMD,11485628,0.0433363602746561,Yemen,YMD,Yemen
1987,YUG,30963192,0.116827050620597,Yugoslavia,YUG,Yugoslavia
1987,ZAF,151720164,0.572454522123989,Sudáfrica,ZAF,Sudáfrica
1987,ZMB,106118,0.0004003932462052,Zambia,ZMB,Zambia
1987,ZWE,24841,9.37274414235e-05,Zimbabwe,ZWE,Zimbabwe
1988,ABW,0,0.0,Aruba,ABW,Aruba
1988,AFG,0,0.0,Afganistán,AFG,Afganistán
1988,AGO,22365771,0.0735477564619614,Angola,AGO,Angola
1988,AIA,7571,2.48965289045e-05,Anguila,AIA,Anguila
1988,ALB,1476575,0.0048555794699776,Albania,ALB,Albania
1988,AND,8941,2.94016464054e-05,Andorra,AND,Andorra
1988,ANT,6130886,0.0201608480398037,Antillas Holandesas,ANT,Antillas Holandesas
1988,ARE,15230625,0.0500844928736622,Emiratos Árabes Unidos,ARE,Emiratos Árabes Unidos
1988,ARG,272234216,0.89521688382578,Argentina,ARG,Argentina
1988,ATF,34053,0.0001119801213559,Tierras Australes Francesas,ATF,Tierras Australes Francesas
1988,ATG,1040075,0.0034201898428708,Antigua y Barbuda,ATG,Antigua y Barbuda
1988,AUS,514949184,1.69336246781378,Australia,AUS,Australia
1988,AUT,2807544,0.0092323471597845,Austria,AUT,Austria
1988,BDI,249312,0.0008198393097668,Burundi,BDI,Burundi
1988,BEL,176005268,0.578776943879388,Bélgica,BEL,Bélgica
1988,BEN,917284,0.003016403066921,Benin,BEN,Benin
