"iso3","anio","prop_expo"
"AFG",2008,9.62170169892756e-05
"AFG",2009,9.54939554997753e-05
"AFG",2010,1.94276383186223e-05
"AFG",2011,1.40619225727773e-05
"AFG",2012,4.81593187779164e-05
"AFG",2013,2.82668127291953e-05
"AFG",2014,9.24529096726786e-05
"AFG",2015,8.18608865121838e-06
"AFG",2016,6.599399509881e-06
"AFG",2017,4.02360427457438e-07
"AFG",2018,6.11394454673597e-06
"AFG",2019,3.14497003505093e-06
"AFG",2020,2.68702281062032e-08
"ALB",2005,1.90568864273486e-05
"ALB",2006,6.39805936332298e-06
"ALB",2007,1.14490876161679e-05
"ALB",2008,8.44587166057853e-05
"ALB",2009,5.30920637865342e-05
"ALB",2010,2.17230034153421e-05
"ALB",2011,3.3537301130539e-05
"ALB",2012,4.87110983239512e-05
"ALB",2013,2.82469251967874e-05
"ALB",2014,3.55009527081215e-05
"ALB",2015,3.06405436260444e-05
"ALB",2016,1.65568165262284e-05
"ALB",2017,5.60378340786177e-05
"ALB",2018,8.85291165202659e-05
"ALB",2019,9.41593030855096e-05
"ALB",2020,9.42086003420017e-05
"ALB",2021,0.000125949020819402
"ALB",2022,0.000181196469135508
"DZA",2005,6.91600773998986e-05
"DZA",2006,0.000167602921818256
"DZA",2007,0.000127931160768411
"DZA",2008,8.21278377422599e-05
"DZA",2009,6.77820804728139e-05
"DZA",2010,3.47739515652699e-05
"DZA",2011,6.87689486694372e-05
"DZA",2012,7.17828404088192e-05
"DZA",2013,4.71665976942366e-05
"DZA",2014,5.0127942361031e-05
"DZA",2015,6.9420240487769e-05
"DZA",2016,9.75859417044755e-05
"DZA",2017,9.26063005643858e-05
"DZA",2018,6.97449975298686e-05
"DZA",2019,6.73002301747701e-05
"DZA",2020,3.6350676822733e-05
"DZA",2021,3.25741440777317e-05
"DZA",2022,3.17079697443408e-05
"AGO",2005,0
"AGO",2006,0
"AGO",2007,0
"AGO",2008,0
"AGO",2012,0
"AGO",2013,0
"AGO",2014,0
"AGO",2015,0
"AGO",2016,0
"AGO",2017,0
"AGO",2018,0
"AGO",2019,0
"AGO",2020,0
"AGO",2021,0
"AGO",2022,0
"ARG",2005,0.00203339272565377
"ARG",2006,0.00246580333412441
"ARG",2007,0.00325538872068536
"ARG",2008,0.00394771040959901
"ARG",2009,0.00456695455520859
"ARG",2010,0.00526676591525903
"ARG",2011,0.00587644286466549
"ARG",2012,0.00564078712115905
"ARG",2013,0.00489157061695176
"ARG",2014,0.0034862791073196
"ARG",2015,0.00366519764300389
"ARG",2016,0.0039567645051557
"ARG",2017,0.00492662543973917
"ARG",2018,0.00410576892775831
"ARG",2019,0.00340574889273454
"ARG",2020,0.00290297093090161
"ARG",2021,0.00287898194735829
"ARG",2022,0.00320450311858287
"ARM",2005,0.000194039835657993
"ARM",2006,0.000224183482099032
"ARM",2007,0.000242718296826137
"ARM",2008,0.000228932610286071
"ARM",2009,0.000200483732813621
"ARM",2010,0.000278869344417383
"ARM",2011,0.000199291252943314
"ARM",2012,0.000223215426140791
"ARM",2013,0.000227028446415301
"ARM",2014,0.000222146508212392
"ARM",2015,0.000228034335938864
"ARM",2016,0.000358024882658333
"ARM",2017,0.000403762592583426
"ARM",2018,0.000388168435463294
"ARM",2019,0.000393949624943334
"ARM",2020,0.000470782202437213
"ARM",2021,0.000454600539883535
"ARM",2022,0.000822561327593866
"AUS",2005,0.00679324860260504
"AUS",2006,0.00711146484358416
"AUS",2007,0.00723948236018203
"AUS",2008,0.00630782312393402
"AUS",2009,0.00577318442174255
"AUS",2010,0.00629105184841936
"AUS",2011,0.00621029826410851
"AUS",2012,0.0057969959106415
"AUS",2013,0.00544620074992271
"AUS",2014,0.0048029349733695
"AUS",2015,0.00449061490428557
"AUS",2016,0.00451053902383112
"AUS",2017,0.00483320222557964
"AUS",2018,0.00456654620842623
"AUS",2019,0.00456863216146485
"AUS",2020,0.00422479015912179
"AUS",2021,0.00459576422515218
"AUS",2022,0.00517428758881859
"AUT",2006,0.0167854617684325
"AUT",2007,0.0162498730029653
"AUT",2008,0.0155338408583742
"AUT",2009,0.0147170493053156
"AUT",2010,0.0131217495620778
"AUT",2011,0.0132614610775156
"AUT",2012,0.0142114868464598
"AUT",2013,0.0152931213002586
"AUT",2014,0.0154464111254612
"AUT",2015,0.0124827912666613
"AUT",2016,0.0125891615200319
"AUT",2017,0.0129998142797614
"AUT",2018,0.0131714158306437
"AUT",2019,0.012950984830527
"AUT",2020,0.0121067242638086
"AUT",2021,0.0108179552039286
"AUT",2022,0.0107281727119329
"AZE",2006,6.90815521233506e-06
"AZE",2007,1.12661382779714e-05
"AZE",2008,1.16519778974908e-05
"AZE",2009,2.00483732813621e-05
"AZE",2010,3.20060546819723e-05
"AZE",2011,8.58699370222873e-06
"AZE",2012,1.04028837079092e-05
"AZE",2013,1.23534722140843e-05
"AZE",2014,5.55394979048454e-05
"AZE",2015,4.85256978528885e-05
"AZE",2016,2.11001762381276e-05
"AZE",2017,1.45581318298237e-05
"AZE",2018,1.3492705117543e-05
"AZE",2019,2.20609093772862e-05
"AZE",2020,2.06394963888707e-05
"AZE",2021,9.57841145544482e-06
"AZE",2022,1.16783284645959e-05
"BGD",2005,0.00016042544453874
"BGD",2006,0.000225331197759309
"BGD",2007,9.36110452410593e-05
"BGD",2008,0.000144487425633049
"BGD",2009,0.000171868476808695
"BGD",2010,0.000172567207271464
"BGD",2011,0.000230561741418678
"BGD",2012,0.000306943925868233
"BGD",2013,0.000370501414171755
"BGD",2014,0.000397050280069872
"BGD",2015,0.000380712481777777
"BGD",2016,0.00049151014722071
"BGD",2017,0.00044128209280682
"BGD",2018,0.000433907945321117
"BGD",2019,0.000467197449324266
"BGD",2020,0.000433084853005863
"BGD",2021,0.000600786117622793
"BGD",2022,0.000725004484436312
"BRB",2005,0.000195826759157813
"BRB",2006,0.000150113921280699
"BRB",2007,8.76976505032241e-06
"BRB",2008,4.0359049117356e-05
"BRB",2009,3.83175087279967e-05
"BRB",2010,7.58207948615272e-05
"BRB",2011,2.96222467311783e-06
"BRB",2012,2.55657856329452e-05
"BRB",2013,1.69010879580402e-05
"BRB",2014,9.25275518181106e-06
"BRB",2015,3.14467284105826e-06
"BRB",2016,1.11481841288989e-06
"BRB",2017,7.86187889771381e-06
"BRB",2020,3.44287442423955e-06
"BLR",2005,0.000213531738972187
"BLR",2006,0.000349051302395411
"BLR",2007,0.000558290561077052
"BLR",2008,0.000756822786705538
"BLR",2009,0.000787386467191518
"BLR",2010,0.00100341562561425
"BLR",2011,0.00105310737081919
"BLR",2012,0.00150084036521463
"BLR",2013,0.0018392652888638
"BLR",2014,0.00198318438709124
"BLR",2015,0.00224793031359933
"BLR",2016,0.0026009717180538
"BLR",2017,0.00294259592613873
"BLR",2018,0.00318085219724457
"BLR",2019,0.00376970689142145
"BLR",2020,0.00399070305426717
"BLR",2021,0.00395546894899165
"BEL",2005,0.0225750595646814
"BEL",2006,0.0205252367725482
"BEL",2007,0.0170195408687579
"BEL",2009,0.0185499650382447
"BEL",2010,0.0169931593477074
"BEL",2011,0.0173434643079022
"BEL",2012,0.0191266654719315
"BEL",2013,0.021244849865637
"BEL",2014,0.0221322286675719
"BEL",2015,0.0185786829704635
"BEL",2016,0.0187561389710289
"BEL",2017,0.0209997028040932
"BEL",2018,0.0197701231328078
"BEL",2019,0.018298577999348
"BEL",2020,0.0177701290491183
"BEL",2021,0.0177324612221795
"BEL",2022,0.0177324754299714
"BLZ",2005,0
"BLZ",2006,0
"BLZ",2007,0
"BLZ",2008,0
"BLZ",2009,0
"BLZ",2010,0
"BLZ",2016,3.89128587623316e-05
"BLZ",2017,3.17303871640981e-05
"BLZ",2018,2.9929309556935e-05
"BLZ",2019,4.5826452823204e-05
"BLZ",2020,6.75327862391552e-05
"BLZ",2021,9.50283007481718e-05
"BLZ",2022,0.000108225645278906
"BEN",2005,1.14727923396757e-07
"BEN",2006,4.16691469391125e-06
"BEN",2007,4.32586660961395e-06
"BEN",2010,9.305907892123e-09
"BEN",2011,2.01928055528477e-06
"BEN",2012,1.66443564355333e-06
"BEN",2013,1.46836280945515e-06
"BEN",2014,1.53590568484918e-06
"BEN",2015,0
"BEN",2016,9.38508931532605e-07
"BEN",2017,4.87709609039318e-09
"BEN",2018,4.60497099903092e-06
"BEN",2019,3.02772101118355e-05
"BEN",2020,6.7965871092161e-07
"BEN",2021,5.81235126754414e-06
"BMU",2006,0.000418132854518762
"BMU",2007,0.000285190280768032
"BMU",2008,0.000197986967451889
"BMU",2009,0.00021378378137929
"BMU",2010,0.000176018551416893
"BMU",2011,0.000141733421778621
"BMU",2012,0.000150042469128995
"BMU",2013,0.000142879324914076
"BMU",2014,9.14280155988634e-05
"BMU",2015,0.000109077905710737
"BMU",2016,0.000103653700316725
"BMU",2017,8.68952210425354e-05
"BMU",2018,8.93256304088423e-05
"BMU",2019,8.28051275669755e-05
"BMU",2020,4.63874973212265e-05
"BMU",2021,2.34406350693549e-05
"BMU",2022,1.76526709761494e-05
"BTN",2014,0
"BTN",2015,0
"BTN",2016,0
"BTN",2017,0
"BTN",2018,1.64105876540867e-06
"BTN",2019,2.34143285181457e-06
"BTN",2020,1.28186794083122e-06
"BTN",2021,1.04591101591439e-06
"BTN",2022,4.56865936358153e-07
"BOL",2005,3.58767901511974e-06
"BOL",2006,3.02413967628592e-06
"BOL",2007,1.18621990249987e-06
"BOL",2008,1.64316569271956e-06
"BOL",2009,2.55581125430455e-06
"BOL",2010,2.32762926474597e-06
"BOL",2011,2.79279003228191e-05
"BOL",2012,3.82309654795971e-05
"BOL",2013,6.13662958335275e-05
"BOL",2014,4.64302853104034e-05
"BOL",2015,5.93677788422087e-05
"BOL",2016,7.46168849639608e-05
"BOL",2017,8.77584670505349e-05
"BOL",2018,0.000108405940493484
"BOL",2019,5.38032888342723e-05
"BOL",2020,4.95313140096523e-05
"BOL",2021,4.63687217055379e-05
"BOL",2022,4.73752782124079e-05
"BIH",2007,0
"BIH",2008,0
"BIH",2009,0
"BIH",2010,0
"BIH",2011,0
"BIH",2012,0.000114876822954136
"BIH",2013,0.000100153613206539
"BIH",2014,9.95898471166694e-05
"BIH",2015,9.81502366107297e-05
"BIH",2016,0.000175981274476601
"BIH",2017,0.000230676890883417
"BIH",2018,0.000238792061987558
"BIH",2019,0.000273190225610998
"BIH",2020,0.000271169600242843
"BIH",2021,0.000311730916347717
"BIH",2022,0.000357647427577232
"BWA",2005,9.96769615526038e-06
"BWA",2006,1.01727686460124e-05
"BWA",2007,3.55422761224201e-05
"BWA",2008,3.48152980405366e-06
"BWA",2009,1.39085282450597e-05
"BWA",2010,7.11429514144169e-06
"BWA",2011,2.05050493909596e-05
"BWA",2012,7.96769664474236e-06
"BWA",2013,2.19226898910528e-05
"BWA",2014,3.64167544155362e-05
"BWA",2015,7.84649711526565e-06
"BWA",2016,9.84620642041432e-06
"BWA",2017,7.83261632117145e-06
"BWA",2018,1.89081990433916e-05
"BWA",2019,1.05967574672274e-05
"BWA",2020,1.15668428988938e-05
"BWA",2021,8.47656241255989e-06
"BWA",2022,1.55850234741531e-06
"BRA",2005,0.000693528611156508
"BRA",2006,0.000713077561501105
"BRA",2007,0.000890479346509453
"BRA",2008,0.000873033263902992
"BRA",2009,0.000945694399287471
"BRA",2010,0.000809342045769909
"BRA",2011,0.000832219924766158
"BRA",2012,0.00123672556770961
"BRA",2013,0.00130475139492351
"BRA",2014,0.00271849851599985
"BRA",2015,0.00302148117980451
"BRA",2016,0.00357070099005444
"BRA",2017,0.00420788778889793
"BRA",2018,0.00394558358063383
"BRA",2019,0.00353710327572134
"BRA",2020,0.00327502401226836
"BRA",2021,0.00352165524010724
"BRA",2022,0.00499487475377384
"BGR",2007,0.000657791394689728
"BGR",2008,0.00082821350321393
"BGR",2009,0.000770999785034112
"BGR",2010,0.001444273217524
"BGR",2011,0.00166906184211566
"BGR",2012,0.0018496091806723
"BGR",2013,0.00198716555279314
"BGR",2014,0.00185334437511241
"BGR",2015,0.00159447061031558
"BGR",2016,0.00198723298854199
"BGR",2017,0.00179427145891543
"BGR",2018,0.00200685476680062
"BGR",2019,0.00229753630728134
"BGR",2020,0.00216243692790457
"BGR",2021,0.00238692374355406
"BGR",2022,0.00267231703213807
"BFA",2006,6.96790929750505e-08
"BFA",2007,1.10825987806194e-07
"BFA",2008,9.71304238008167e-08
"BFA",2009,0
"BFA",2010,1.40487405919717e-05
"BFA",2011,1.49763317455426e-05
"BFA",2012,1.32353520442211e-05
"BFA",2013,1.23534722140843e-05
"BFA",2014,9.79247531031881e-06
"BFA",2015,2.54693651964552e-05
"BFA",2016,2.71977718395301e-05
"BFA",2017,2.57827684818636e-05
"BFA",2018,2.21182700918252e-05
"BFA",2019,1.8763391444314e-05
"BFA",2020,1.70199186027998e-05
"BFA",2021,1.52671787099145e-05
"BDI",2012,2.92443159398438e-06
"BDI",2013,5.05806240909382e-06
"BDI",2014,4.26895654835651e-06
"BDI",2015,5.77029520440014e-07
"BDI",2016,8.62560231871007e-07
"BDI",2017,1.08759242815768e-06
"BDI",2018,6.32408012035537e-07
"BDI",2019,4.15815414916302e-07
"CPV",2012,5.99600440024471e-07
"CPV",2013,9.64545321786566e-07
"CPV",2014,1.12250303322623e-06
"CPV",2015,2.63390508373097e-06
"CPV",2016,4.07410524613287e-06
"CPV",2017,4.75029159204296e-06
"CPV",2018,3.38218208968373e-06
"CPV",2019,1.85363434101987e-06
"CPV",2020,2.51473723040996e-06
"CPV",2021,2.78259162069761e-06
"CPV",2022,4.46549608762969e-06
"KHM",2005,1.21853140370881e-06
"KHM",2006,0
"KHM",2007,9.20648282537211e-06
"KHM",2008,4.88116867543163e-06
"KHM",2009,4.91502164289337e-08
"KHM",2010,1.4749333954826e-06
"KHM",2011,1.152616604326e-07
"KHM",2012,9.19632576724649e-07
"KHM",2013,3.52844599982212e-07
"KHM",2014,9.10921259444197e-06
"KHM",2015,5.51353087233832e-06
"KHM",2016,1.43163298862112e-05
"KHM",2017,7.59363861274219e-06
"KHM",2018,1.06288574427871e-05
"KHM",2019,4.75789798365319e-05
"KHM",2020,3.7972374119025e-05
"KHM",2021,3.37631523719428e-05
"KHM",2022,6.6572244479113e-05
"CMR",2011,4.95625139860182e-06
"CMR",2012,4.03501667894014e-06
"CMR",2013,3.85775039061076e-06
"CMR",2014,3.09190733193004e-06
"CMR",2015,2.26394357301824e-07
"CMR",2016,1.73597027797938e-07
"CMR",2017,1.43532937940271e-05
"CMR",2018,1.27122015583852e-05
"CMR",2019,1.62357082520142e-05
"CMR",2020,1.62691328174794e-05
"CMR",2021,6.75419153560635e-06
"CAN",2005,0.0312283684489567
"CAN",2006,0.0289916619327796
"CAN",2007,0.0259788060239026
"CAN",2008,0.0244338738507398
"CAN",2009,0.0259803129021701
"CAN",2010,0.027056731306756
"CAN",2011,0.0264951978836419
"CAN",2012,0.0247980763578955
"CAN",2013,0.019186828349463
"CAN",2014,0.0165897909925943
"CAN",2015,0.0133986806827531
"CAN",2016,0.0129012428643021
"CAN",2017,0.0138316883671596
"CAN",2018,0.0156526986852327
"CAN",2019,0.0191366016503911
"CAN",2020,0.0185124807440167
"CAN",2021,0.016890292111104
"CAN",2022,0.0158741441012624
"CYM",2017,2.05398901846909e-05
"CYM",2018,1.52178181123995e-05
"CYM",2019,1.21151411953739e-05
"CYM",2020,1.11400804525012e-05
"CAF",2016,5.49271845766915e-08
"CAF",2018,2.16179472974933e-08
"CAF",2019,6.14571135405562e-07
"TCD",2016,4.57590915461128e-09
"TCD",2017,1.25149211937143e-06
"TCD",2018,1.40158026054729e-06
"TCD",2019,1.23316882579114e-06
"TCD",2020,8.20229518958386e-07
"CHL",2005,0.00079101838526134
"CHL",2006,0.000703932271636674
"CHL",2007,0.00059665090618277
"CHL",2008,0.000757306070732808
"CHL",2009,0.000855705268027736
"CHL",2010,0.00076419986553442
"CHL",2011,0.000708475006125718
"CHL",2012,0.000861879650906341
"CHL",2013,0.000759703737984471
"CHL",2014,0.000703932848457981
"CHL",2015,0.00065875236161238
"CHL",2016,0.000768166848005878
"CHL",2017,0.000695230047685548
"CHL",2018,0.000653821827632943
"CHL",2019,0.000608417778918482
"CHL",2020,0.000564590910560928
"CHL",2021,0.000616879357893785
"CHL",2022,0.000600100766386785
"CHN",2005,0.0159084354734771
"CHN",2006,0.0215530740786407
"CHN",2007,0.0256409399073945
"CHN",2008,0.0302152459842577
"CHN",2009,0.0320051955822452
"CHN",2010,0.0426639748590776
"CHN",2011,0.0468040305111886
"CHN",2012,0.0531677686655101
"CHN",2013,0.051131689214681
"CHN",2014,0.0541979224972955
"CHN",2015,0.0666198803498507
"CHN",2016,0.067347645752838
"CHN",2017,0.0633680414913737
"CHN",2018,0.0899772544825456
"CHN",2019,0.0911517197946161
"COL",2005,0.000119301133514825
"COL",2006,0.000116593336917047
"COL",2007,0.000311013874934045
"COL",2008,0.000423356807888922
"COL",2009,0.000457588514953373
"COL",2010,0.000624542109649662
"COL",2011,0.000626639227218571
"COL",2012,0.000787205485676299
"COL",2013,0.000944989248252062
"COL",2014,0.000819341088702723
"COL",2015,0.000701822507635654
"COL",2016,0.000735888650649699
"COL",2017,0.00072985742992734
"COL",2018,0.000661826992342254
"COL",2019,0.00060557967849204
"COL",2020,0.000628605277519824
"COL",2021,0.000598666977019653
"COL",2022,0.000741118686390729
"COM",2013,0
"COG",2016,7.10662832547811e-07
"COG",2019,2.66071914978928e-08
"COG",2020,1.97575206663259e-07
"CRI",2005,0.00132182197930556
"CRI",2006,0.00142098129367652
"CRI",2007,0.00121395738280708
"CRI",2008,0.00108158965303129
"CRI",2009,0.00130641275268106
"CRI",2010,0.00205015741972081
"CRI",2011,0.00216346136631991
"CRI",2012,0.00228767799786024
"CRI",2013,0.00221613402799484
"CRI",2014,0.00224644149232614
"CRI",2015,0.00256239759770515
"CRI",2016,0.00269617883798673
"CRI",2017,0.00262485311584961
"CRI",2018,0.00207533895088877
"CRI",2019,0.00199199173680891
"CRI",2020,0.00197780684878189
"CRI",2021,0.00180536729836566
"CRI",2022,0.00212863711246638
"HRV",2005,0.000696831004852353
"HRV",2006,0.000584591704218519
"HRV",2007,0.000651795377670127
"HRV",2008,0.000699423142786626
"HRV",2009,0.000764162989928847
"HRV",2010,0.000931231463405963
"HRV",2011,0.00103376262214326
"HRV",2012,0.000871499007658881
"HRV",2013,0.000780502782294473
"HRV",2014,0.00102594767640654
"HRV",2015,0.00115760680611336
"HRV",2016,0.00137511088135154
"HRV",2017,0.00144763673138682
"HRV",2018,0.00147927238534233
"HRV",2019,0.00134891188261974
"HRV",2020,0.00136701653249647
"HRV",2021,0.00132658852198736
"HRV",2022,0.00149965424566841
"CUW",2011,2.7774218108909e-05
"CUW",2012,2.04682622601605e-05
"CUW",2013,1.77595664403176e-05
"CUW",2014,1.86691489132229e-05
"CUW",2015,1.7816131556935e-05
"CUW",2016,1.54555603811352e-05
"CUW",2017,1.91230937704317e-05
"CUW",2018,7.08056818538523e-06
"CUW",2019,1.64361490946316e-05
"CUW",2020,1.20125725651261e-05
"CUW",2021,1.73550980886988e-05
"CUW",2022,2.2735661905197e-05
"CYP",2005,0.00226492195698769
"CYP",2006,0.00167249995973533
"CYP",2007,0.00178805272475363
"CYP",2008,0.00401371734204361
"CYP",2009,0.00375500772486754
"CYP",2010,0.00282302712812055
"CYP",2011,0.00248246722184387
"CYP",2012,0.00314913093925098
"CYP",2013,0.00435814390811644
"CYP",2014,0.00393979904126047
"CYP",2015,0.00347374256121005
"CYP",2019,0.00527948230621192
"CYP",2020,0.00654369716709374
"CYP",2021,0.00588271480105134
"CYP",2022,0.00700128750479371
"CZE",2005,0.00560254548504001
"CZE",2006,0.00697483931396806
"CZE",2007,0.00568407659479319
"CZE",2008,0.00683758457610708
"CZE",2009,0.00652428328414459
"CZE",2010,0.00582134087196048
"CZE",2011,0.00699017786887223
"CZE",2012,0.00752282254648665
"CZE",2013,0.00711852346257653
"CZE",2014,0.00669088459544485
"CZE",2015,0.0061703091855913
"CZE",2016,0.00694402487195618
"CZE",2017,0.00714216826620253
"CZE",2018,0.00672735029904278
"CZE",2019,0.0068206595284082
"CZE",2020,0.00669732532538848
"CZE",2021,0.00637238978472976
"CZE",2022,0.00650266196595571
"CIV",2005,4.22049372332881e-05
"CIV",2006,3.59034606868933e-05
"CIV",2007,3.20574453252701e-05
"CIV",2008,2.88182265461374e-05
"CIV",2009,2.80746036242069e-05
"CIV",2010,2.54702560732401e-05
"CIV",2011,1.90373842481178e-05
"CIV",2012,5.85254171827566e-06
"CIV",2013,2.86049007801308e-06
"CIV",2014,7.55034009561374e-07
"CIV",2015,4.28216644116011e-06
"CIV",2016,0
"CIV",2017,2.96039732686866e-05
"CIV",2018,3.66976763186571e-05
"CIV",2019,3.41795981981931e-05
"CIV",2020,3.41488987196776e-05
"CIV",2021,3.05109415015623e-05
"COD",2011,0
"COD",2012,0
"COD",2013,0
"COD",2014,0
"COD",2015,0
"COD",2016,0
"COD",2017,0
"COD",2018,0
"COD",2019,0
"COD",2020,0
"COD",2021,0
"DNK",2010,0.00989418507691124
"DNK",2011,0.00704881915964499
"DNK",2012,0.00802196600236003
"DNK",2013,0.0101915383410787
"DNK",2014,0.0100802724562903
"DNK",2015,0.00934492682176292
"DNK",2016,0.00993760525554994
"DNK",2017,0.00982998469257912
"DNK",2018,0.00905786788407907
"DNK",2019,0.00878688308715778
"DNK",2020,0.00862081005654954
"DNK",2021,0.00800489296914425
"DOM",2005,0.000133133148994805
"DOM",2006,9.3274669533638e-05
"DOM",2007,7.79010085223794e-05
"DOM",2008,3.86627221816367e-05
"DOM",2009,5.16077272503804e-05
"DOM",2010,0.000280237345141693
"DOM",2011,0.000107193344202318
"DOM",2012,0.000119184381943514
"DOM",2013,0.000229369540438592
"DOM",2014,0.000185169937706116
"DOM",2015,0.000148536785644367
"DOM",2016,0.000128299053356914
"DOM",2017,8.48614719728414e-05
"DOM",2018,7.46481609143213e-05
"DOM",2019,5.46334332090066e-05
"DOM",2020,3.52474168687254e-05
"DOM",2021,2.67982175719358e-05
"DOM",2022,3.41421318031093e-05
"ECU",2005,0
"ECU",2006,0
"ECU",2007,0
"ECU",2008,0
"ECU",2009,0
"ECU",2010,0
"ECU",2011,0
"ECU",2012,0
"ECU",2013,0
"ECU",2014,0
"ECU",2015,0
"ECU",2016,4.20186180877791e-05
"ECU",2017,4.28599204423753e-05
"ECU",2018,5.51095551500715e-05
"ECU",2019,8.29807350308616e-05
"ECU",2020,0.000100496233718853
"ECU",2021,7.73128576950348e-05
"ECU",2022,5.82405818117643e-05
"EGY",2005,0.000215260740907184
"EGY",2006,0.000375284803201747
"EGY",2007,0.00051874989766039
"EGY",2008,0.00105742545166776
"EGY",2009,0.000838994194441898
"EGY",2010,0.000700132446168145
"EGY",2011,0.000627023432753347
"EGY",2012,0.000747477358361794
"EGY",2018,0.000410664949587634
"EGY",2019,0.000533562880171077
"EGY",2020,0.000548152653366545
"EGY",2021,0.000645010981922576
"EGY",2022,0.000763776682314879
"SLV",2005,0
"SLV",2006,5.10095849012083e-06
"SLV",2007,0
"SLV",2008,4.49454145361526e-06
"SLV",2009,4.91502164289337e-07
"SLV",2010,3.15085873026772e-06
"SLV",2011,4.21381262320196e-06
"SLV",2012,0.000249029144716421
"SLV",2013,0.000197874318281837
"SLV",2014,0.000165223259765309
"SLV",2015,0.000178194446450906
"SLV",2016,0.000180351037160702
"SLV",2017,0.000182403393780705
"SLV",2018,0.000146884765959963
"SLV",2019,0.000126542028951212
"SLV",2020,0.000117552506159679
"SLV",2021,0.000294413543905115
"SLV",2022,0.000352894548078022
"GNQ",2016,4.98909720530597e-07
"GNQ",2017,3.19171799443601e-07
"GNQ",2018,1.12919012201652e-05
"GNQ",2019,5.95498213633489e-06
"GNQ",2020,5.93701167330197e-06
"EST",2005,0.000405779464124555
"EST",2006,0.000597664732120343
"EST",2007,0.000845739380933078
"EST",2008,0.000759229541161345
"EST",2009,0.000834904896435011
"EST",2010,0.000894570150194499
"EST",2011,0.000873856278569761
"EST",2012,0.000971220285748595
"EST",2013,0.00108029076040095
"EST",2014,0.00101488628462388
"EST",2015,0.000815439344119613
"EST",2016,0.000994401749576422
"EST",2017,0.00127766749408857
"EST",2018,0.00143224004138395
"EST",2019,0.00138961911179875
"EST",2020,0.00131087040056774
"EST",2021,0.00215220518061696
"EST",2022,0.00243711800593936
"ETH",2005,7.48735642940977e-07
"ETH",2006,5.48673669364511e-07
"ETH",2007,1.57007712199389e-06
"ETH",2008,1.50620783223138e-06
"ETH",2009,1.57068363637615e-06
"ETH",2016,0
"ETH",2017,7.6570408619173e-06
"ETH",2018,1.00064558866382e-08
"ETH",2021,7.02477548002201e-08
"ETH",2022,1.51060511215196e-07
"FJI",2005,2.1966537333659e-05
"FJI",2006,1.76322646002939e-05
"FJI",2007,2.12945947750857e-05
"FJI",2008,8.41590805088776e-06
"FJI",2009,9.29922094835426e-06
"FJI",2010,6.4943161069843e-06
"FJI",2011,7.93768634845842e-06
"FJI",2012,2.05954658381731e-06
"FJI",2013,2.92346726397166e-06
"FJI",2014,8.11302703810054e-06
"FJI",2015,6.21204029181834e-06
"FJI",2016,7.76846699395775e-06
"FJI",2017,1.01443598680178e-05
"FJI",2018,1.60903810657143e-05
"FJI",2019,3.79063788206646e-06
"FJI",2020,8.01365038226178e-07
"FJI",2021,1.62090189779767e-06
"FJI",2022,1.27357520431023e-06
"FIN",2005,0.0128471413977665
"FIN",2013,0.0222001176535552
"FIN",2014,0.0241421693929487
"FIN",2015,0.0223648745929112
"FIN",2016,0.0206296496316419
"FIN",2017,0.0186884396512117
"FIN",2018,0.0164045937870106
"FIN",2019,0.0199526974280145
"FIN",2020,0.0200484904634797
"FIN",2021,0.0189171896068852
"FIN",2022,0.0149128710809798
"FRA",2011,0.0284618922273819
"FRA",2012,0.0292311394442845
"FRA",2013,0.0310616772648508
"FRA",2014,0.0335244344387877
"FRA",2015,0.0287303301926831
"FRA",2016,0.031075080442572
"FRA",2017,0.0311648464171002
"FRA",2018,0.0285124654485782
"FRA",2019,0.0241128187355356
"FRA",2020,0.0244012066174118
"FRA",2021,0.0226452379541329
"FRA",2022,0.0222611286462212
"PYF",2005,0
"PYF",2006,0
"PYF",2007,0
"GAB",2016,5.42851739437306e-06
"GAB",2017,1.95703234819207e-06
"GAB",2018,3.44449829436336e-06
"GAB",2019,2.09499172272278e-06
"GAB",2020,1.565269817269e-07
"GAB",2021,3.73235817709311e-06
"GEO",2005,0
"GEO",2006,3.20456786516505e-07
"GEO",2007,5.92024058403865e-06
"GEO",2008,7.17676780496631e-06
"GEO",2009,9.74727432132042e-06
"GEO",2010,7.3601941934698e-06
"GEO",2011,6.66719548606334e-06
"GEO",2012,6.32604213937965e-06
"GEO",2013,5.91485045111653e-06
"GEO",2014,9.17811303637914e-06
"GEO",2015,1.25096686943239e-05
"GEO",2016,1.95812022448956e-05
"GEO",2017,9.77223743632082e-05
"GEO",2018,8.51549395952915e-05
"GEO",2019,0.00011103003630794
"GEO",2020,0.000107387656927268
"GEO",2021,0.000180795605821848
"GEO",2022,0.000536573311081202
"DEU",2005,0.0724595836625123
"DEU",2006,0.0728132384647176
"DEU",2007,0.0752335540571505
"DEU",2008,0.0747093554310543
"DEU",2009,0.074994928798998
"DEU",2010,0.0797474731669856
"DEU",2011,0.0770642343193878
"DEU",2012,0.0783545752659269
"DEU",2013,0.0755191422610539
"DEU",2014,0.0702068000579916
"DEU",2015,0.0716129305781867
"DEU",2016,0.0566797469330933
"DEU",2017,0.056726467853841
"DEU",2018,0.0528983765592304
"DEU",2019,0.0467561914633405
"DEU",2020,0.0451916978822228
"DEU",2021,0.0429087101711522
"DEU",2022,0.0407142489677847
