geocodigoFundar,geonombreFundar,anio,pib_per_capita,cambio_relativo
JPN,Japón,1899,2104.55718171,0.597993304259681
JPN,Japón,1900,2123.25060819,0.612187249954442
JPN,Japón,1901,2161.51483428,0.641241332027335
JPN,Japón,1902,2012.76705888,0.528296931571754
JPN,Japón,1903,2203.87163451,0.673402911548975
JPN,Japón,1904,2178.9910617,0.654511056719818
JPN,Japón,1905,2111.25102447,0.603075948724374
JPN,Japón,1906,2328.97726425,0.768395796697039
JPN,Japón,1907,2358.22048701,0.790600217927107
JPN,Japón,1908,2356.91760126,0.789610934897494
JPN,Japón,1909,2333.20124235,0.771603069362187
JPN,Japón,1910,2316.97590609,0.759283148132119
JPN,Japón,1911,2399.77477131,0.82215244594533
JPN,Japón,1912,2419.70949012,0.837288906697039
JPN,Japón,1913,2430.62504205,0.845577101025057
JPN,Japón,1914,2357.80394835,0.79028393952164
JPN,Japón,1915,2512.06480389,0.907414429681093
JPN,Japón,1916,2829.28709514,1.14828177307517
JPN,Japón,1917,2940.62584185,1.23282144407745
JPN,Japón,1918,2973.4880016,1.25777372938497
JPN,Japón,1919,3219.30540102,1.44442323539863
JPN,Japón,1920,2973.96228429,1.25813385291572
JPN,Japón,1921,3244.35210021,1.46344123022779
JPN,Japón,1922,3243.83007618,1.4630448566287
JPN,Japón,1923,3243.54978144,1.46283202842825
JPN,Japón,1924,3316.35719319,1.51811480120729
JPN,Japón,1925,3414.35396529,1.59252389164009
JPN,Japón,1926,3358.53933669,1.55014376362187
JPN,Japón,1927,3346.89218283,1.54130006289294
JPN,Japón,1928,3554.11569192,1.69864517230068
JPN,Japón,1929,3665.08668594,1.7829056081549
JPN,Japón,1930,3334.10818374,1.53159315394077
JPN,Japón,1931,3320.81067189,1.52149633400911
JPN,Japón,1932,3529.28786259,1.67979336567198
JPN,Japón,1933,3786.8017329,1.87532401890661
JPN,Japón,1934,3755.68783221,1.85169918922551
JPN,Japón,1935,3825.30299619,1.90455808366743
JPN,Japón,1936,3985.54558119,2.02623050963554
JPN,Japón,1937,4074.92227323,2.09409436084282
JPN,Japón,1938,4256.84109609,2.23222558548975
JPN,Japón,1939,4803.78281109,2.64751921874715
JPN,Japón,1940,4882.39852782,2.70721224587699
JPN,Japón,1941,4986.24,2.78605922551253
JPN,Japón,1942,4938.54,2.74984054669704
JPN,Japón,1943,4825.65,2.66412300683371
JPN,Japón,1944,4816.11,2.65687927107062
JPN,Japón,1945,3677.67,1.79246013667426
JPN,Japón,1946,2771.37,1.10430523917995
JPN,Japón,1947,2710.95,1.05842824601367
JPN,Japón,1948,2857.23,1.16949886104784
JPN,Japón,1949,2866.77,1.17674259681093
JPN,Japón,1950,3062.0,1.32498101746393
JPN,Japón,1951,3389.0,1.57327258921792
JPN,Japón,1952,3724.0,1.82763857251329
JPN,Japón,1953,3944.0,1.99468488990129
JPN,Japón,1954,4116.0,2.125284738041
JPN,Japón,1955,4417.0,2.3538344722855
JPN,Japón,1956,4699.0,2.56795747911921
JPN,Japón,1957,4999.0,2.79574791192103
JPN,Japón,1958,5243.0,2.98101746393318
JPN,Japón,1959,5665.0,3.30144267274108
JPN,Japón,1960,6354.0,3.8246013667426
JPN,Japón,1961,7055.0,4.35687167805619
JPN,Japón,1962,7614.0,4.78132118451025
JPN,Japón,1963,8176.0,5.20804859529233
JPN,Japón,1964,9035.0,5.86028853454822
JPN,Japón,1965,9459.0,6.18223234624146
JPN,Japón,1966,10370.0,6.87395596051632
JPN,Japón,1967,11400.0,7.65603644646925
JPN,Japón,1968,12725.0,8.66211085801063
JPN,Japón,1969,14145.0,9.74031890660592
JPN,Japón,1970,15484.0,10.7570235383447
JPN,Japón,1971,16004.0,11.1518602885345
JPN,Japón,1972,17110.0,11.9916476841306
JPN,Japón,1973,18226.0,12.8390280941534
JPN,Japón,1974,17765.0,12.4889901290812
JPN,Japón,1975,18082.0,12.7296886864085
JPN,Japón,1976,18600.0,13.123006833713
JPN,Japón,1977,19230.0,13.6013667425968
JPN,Japón,1978,20060.0,14.2315869400152
JPN,Japón,1979,20982.0,14.9316628701595
JPN,Japón,1980,21404.0,15.2520880789674
JPN,Japón,1981,21924.0,15.6469248291572
JPN,Japón,1982,22440.0,16.0387243735763
JPN,Japón,1983,22805.0,16.3158694001519
JPN,Japón,1984,23548.0,16.8800303720577
JPN,Japón,1985,24437.0,17.5550493545938
JPN,Japón,1986,24992.0,17.9764616552771
JPN,Japón,1987,25904.0,18.6689445709947
JPN,Japón,1988,27393.0,19.7995444191344
JPN,Japón,1989,28601.0,20.7167805618831
JPN,Japón,1990,29949.0,21.7403189066059
JPN,Japón,1991,30837.4307370409,22.4149056469559
JPN,Japón,1992,30977.8144904312,22.5214992334329
JPN,Japón,1993,30920.6592683117,22.4781011908213
JPN,Japón,1994,31135.4272257458,22.6411748107409
JPN,Japón,1995,31887.2776357645,23.2120559117423
JPN,Japón,1996,32784.1581859793,23.8930586074254
JPN,Japón,1997,33038.2930013985,24.0860235394066
JPN,Japón,1998,32558.1866160658,23.7214780683871
JPN,Japón,1999,32394.5154905404,23.5972023466518
JPN,Japón,2000,33210.8078159904,24.2170142870087
JPN,Japón,2001,33246.3920663478,24.2440334596414
JPN,Japón,2002,33195.4004758957,24.205315471447
JPN,Japón,2003,33619.9480705683,24.5276750725651
JPN,Japón,2004,34313.5568847059,25.0543332457903
JPN,Japón,2005,34857.7558196049,25.4675442821601
JPN,Japón,2006,35333.1130923739,25.8284837451586
JPN,Japón,2007,35892.7127732509,26.2533885901677
JPN,Japón,2008,35496.22745171,25.9523367135232
JPN,Japón,2009,33590.0109446027,24.50494376963
JPN,Japón,2010,35011.4025017665,25.5842084295873
JPN,Japón,2011,34979.0,25.5596051632498
JPN,Japón,2012,35537.4387641568,25.9836285225185
JPN,Japón,2013,36312.3465158189,26.5720170962938
JPN,Japón,2014,36440.2154003201,26.6691081247685
JPN,Japón,2015,37053.1740467391,27.1345285092932
JPN,Japón,2016,37384.5570542166,27.3861481049481
JPN,Japón,2017,38078.9622718879,27.9134109885254
JPN,Japón,2018,38403.6811950071,28.1599705353129
JPN,Japón,2019,38332.9352636429,28.1062530475648
JPN,Japón,2020,36826.6389692139,26.9625200981123
JPN,Japón,2021,37678.2757984495,27.6091691711841
JPN,Japón,2022,38268.7883014908,28.0575461666597
KOR,Corea del Sur,1820,815.774301077617,0.0
KOR,Corea del Sur,1870,820.357302769065,0.0056179775280897
KOR,Corea del Sur,1911,1107.55874209976,0.357677902621723
KOR,Corea del Sur,1912,1090.4380672581,0.33669087861392
KOR,Corea del Sur,1913,1171.04388664939,0.435499849777659
KOR,Corea del Sur,1914,1254.40185371742,0.537682484064999
KOR,Corea del Sur,1915,1261.26137963331,0.546091091576696
KOR,Corea del Sur,1916,1314.99437366312,0.611958567370953
KOR,Corea del Sur,1917,1366.14655876651,0.674662412093471
KOR,Corea del Sur,1918,1427.0303064877,0.749295490925155
KOR,Corea del Sur,1919,1363.15211392193,0.670991734014225
KOR,Corea del Sur,1920,1428.81642393374,0.751484965935196
KOR,Corea del Sur,1921,1473.87914036513,0.806724161840079
KOR,Corea del Sur,1922,1492.98111473602,0.830139920764642
KOR,Corea del Sur,1923,1505.50227622661,0.845488726769014
KOR,Corea del Sur,1924,1422.14929874806,0.743312208866394
KOR,Corea del Sur,1925,1469.8881628887,0.801831904911705
KOR,Corea del Sur,1926,1529.54379534206,0.874959524125208
KOR,Corea del Sur,1927,1611.71969844718,0.975693149830949
KOR,Corea del Sur,1928,1492.93697243396,0.830085809839598
KOR,Corea del Sur,1929,1495.86427487404,0.833674182795458
KOR,Corea del Sur,1930,1637.20979738464,1.00693965870453
KOR,Corea del Sur,1931,1620.77742636312,0.986796377652633
KOR,Corea del Sur,1932,1620.94456310234,0.987001258756395
KOR,Corea del Sur,1933,1655.02532507323,1.02877845365683
KOR,Corea del Sur,1934,1673.30316238728,1.05118396127077
KOR,Corea del Sur,1935,1759.5970076149,1.1569654808818
KOR,Corea del Sur,1936,1692.88664269553,1.0751899642576
KOR,Corea del Sur,1937,2005.74912487929,1.45870594627674
KOR,Corea del Sur,1938,1935.09637809883,1.3720977426509
KOR,Corea del Sur,1939,1610.73119637171,0.974481415072737
KOR,Corea del Sur,1940,1975.23613458624,1.4213022302578
KOR,Corea del Sur,1941,2107.24748381484,1.58312560352933
KOR,Corea del Sur,1942,1645.72199188762,1.01737415571152
KOR,Corea del Sur,1943,1685.93874842345,1.06667303223007
KOR,Corea del Sur,1946,915.765104808997,0.122571651986701
KOR,Corea del Sur,1947,937.262686713904,0.148924016698986
KOR,Corea del Sur,1948,1098.87154619638,0.347028883779251
KOR,Corea del Sur,1949,1188.98073473397,0.457487362820032
KOR,Corea del Sur,1950,998.088764411796,0.223486401929242
KOR,Corea del Sur,1951,990.770029025074,0.214514882016131
KOR,Corea del Sur,1952,1038.04102619505,0.272461053043498
KOR,Corea del Sur,1953,1316.69107643201,0.614038435254331
KOR,Corea del Sur,1954,1372.67979924528,0.682671049372363
KOR,Corea del Sur,1955,1411.33360203502,0.730054011471907
KOR,Corea del Sur,1956,1381.98276854527,0.694074901256024
KOR,Corea del Sur,1957,1466.76773051341,0.798006787632126
KOR,Corea del Sur,1958,1517.88386369625,0.860666438855898
KOR,Corea del Sur,1959,1555.72719655056,0.907055903202008
KOR,Corea del Sur,1960,1547.69177263856,0.897205845531164
KOR,Corea del Sur,1961,1605.84677683157,0.968493950729131
KOR,Corea del Sur,1962,1620.49016551383,0.986444244901075
KOR,Corea del Sur,1963,1720.82412067271,1.10943654194493
KOR,Corea del Sur,1964,1834.9778125414,1.24936947648073
KOR,Corea del Sur,1965,1917.42831867999,1.35043971861717
KOR,Corea del Sur,1966,2093.88798132793,1.56674913460985
KOR,Corea del Sur,1967,2232.05350605592,1.73611647622073
KOR,Corea del Sur,1968,2468.48358458018,2.02593938215433
KOR,Corea del Sur,1969,2764.15336626157,2.38838004900399
KOR,Corea del Sur,1970,2974.80727329566,2.64660576996114
KOR,Corea del Sur,1971,3221.67449377507,2.94922282979412
KOR,Corea del Sur,1972,3387.89053461182,3.15297531454044
KOR,Corea del Sur,1973,3822.04579946319,3.68517553741808
KOR,Corea del Sur,1974,4112.60132503237,4.04134699953128
KOR,Corea del Sur,1975,4362.00674670652,4.34707546063221
KOR,Corea del Sur,1976,4855.94072488161,4.95255417885442
KOR,Corea del Sur,1977,5367.79488735547,5.57999998316292
KOR,Corea del Sur,1978,5856.49651833948,6.17906473714996
KOR,Corea del Sur,1979,6265.88620524998,6.6809065901842
KOR,Corea del Sur,1980,6064.04009282181,6.43347772148665
KOR,Corea del Sur,1981,6398.8511360217,6.84389889160394
KOR,Corea del Sur,1982,6821.47493608378,7.36196350764271
KOR,Corea del Sur,1983,7611.73413986103,8.33068635504467
KOR,Corea del Sur,1984,8303.51898630704,9.17869645481391
KOR,Corea del Sur,1985,8859.35533634623,9.86005691113736
KOR,Corea del Sur,1986,9756.2054506927,10.9594420145437
KOR,Corea del Sur,1987,10864.9741316052,12.3186030955533
KOR,Corea del Sur,1988,12039.9457868355,13.7589177189463
KOR,Corea del Sur,1989,12759.4896120752,14.6409555868825
KOR,Corea del Sur,1990,13874.0,16.0071550202952
KOR,Corea del Sur,1991,15056.1603265677,17.4562817272853
KOR,Corea del Sur,1992,15712.0022092603,18.2602318907388
KOR,Corea del Sur,1993,16503.4338578176,19.2303919552467
KOR,Corea del Sur,1994,17720.3953083733,20.7221788979686
KOR,Corea del Sur,1995,19089.2991255748,22.4002212381027
KOR,Corea del Sur,1996,20204.5613654713,23.7673423136542
KOR,Corea del Sur,1997,21055.9461564496,24.810994693796
KOR,Corea del Sur,1998,19624.6915876868,23.0565209786127
KOR,Corea del Sur,1999,21540.6925752225,25.4052110329631
KOR,Corea del Sur,2000,23108.0175367617,27.3264838157277
KOR,Corea del Sur,2001,23804.4376851571,28.180176004211
KOR,Corea del Sur,2002,25250.637414954,29.9529699349422
KOR,Corea del Sur,2003,25679.2465612007,30.478371563408
KOR,Corea del Sur,2004,26646.5032864598,31.6640631498939
KOR,Corea del Sur,2005,27443.283376883,32.6407794908851
KOR,Corea del Sur,2006,28516.4837755568,33.9563399311393
KOR,Corea del Sur,2007,29716.5704202778,35.427441243274
KOR,Corea del Sur,2008,30117.7285767672,35.9191926455423
KOR,Corea del Sur,2009,29967.5630702629,35.7351153752656
KOR,Corea del Sur,2010,31537.7729271793,37.6599245471679
KOR,Corea del Sur,2011,32225.0,38.5023475947104
KOR,Corea del Sur,2012,32826.4816505137,39.2396613954997
KOR,Corea del Sur,2013,33711.6554867756,40.324733375694
KOR,Corea del Sur,2014,34573.0884123438,41.3807030531283
KOR,Corea del Sur,2015,35357.5198627973,42.3422820700418
KOR,Corea del Sur,2016,36255.2383631498,43.442731666415
KOR,Corea del Sur,2017,37296.0457130962,44.7185837600291
KOR,Corea del Sur,2018,38214.325405214,45.8442378666916
KOR,Corea del Sur,2019,38935.9920612693,46.7288779627354
KOR,Corea del Sur,2020,38606.9833203548,46.3255694244793
KOR,Corea del Sur,2021,40277.9521182031,48.373891853417
KOR,Corea del Sur,2022,41320.8977731091,49.6523651437968
LBN,Líbano,1820,1084.0,0.0
LBN,Líbano,1870,1514.0,0.396678966789668
LBN,Líbano,1913,2311.0,1.13191881918819
LBN,Líbano,1950,3872.0,2.5719557195572
LBN,Líbano,1951,5150.0,3.75092250922509
LBN,Líbano,1952,5327.0,3.91420664206642
LBN,Líbano,1953,5968.0,4.50553505535055
LBN,Líbano,1954,6668.0,5.15129151291513
LBN,Líbano,1955,7010.0,5.46678966789668
LBN,Líbano,1956,6663.0,5.14667896678967
LBN,Líbano,1957,6599.0,5.08763837638376
LBN,Líbano,1958,5510.0,4.0830258302583
LBN,Líbano,1959,5818.0,4.36715867158672
LBN,Líbano,1960,5812.0,4.36162361623616
LBN,Líbano,1961,6027.0,4.559963099631
LBN,Líbano,1962,6089.0,4.61715867158672
LBN,Líbano,1963,5973.0,4.51014760147601
LBN,Líbano,1964,6156.0,4.6789667896679
LBN,Líbano,1965,6572.0,5.06273062730627
LBN,Líbano,1966,6811.0,5.28321033210332
LBN,Líbano,1967,6295.0,4.80719557195572
LBN,Líbano,1968,6876.0,5.34317343173432
LBN,Líbano,1969,6824.0,5.29520295202952
LBN,Líbano,1970,7084.0,5.53505535055351
LBN,Líbano,1971,7533.0,5.94926199261993
LBN,Líbano,1972,8228.0,6.59040590405904
LBN,Líbano,1973,8397.0,6.74630996309963
LBN,Líbano,1974,8383.0,6.73339483394834
LBN,Líbano,1975,5742.0,4.2970479704797
LBN,Líbano,1976,2442.0,1.25276752767528
LBN,Líbano,1977,4417.0,3.07472324723247
LBN,Líbano,1978,4218.0,2.89114391143911
LBN,Líbano,1979,4536.0,3.18450184501845
LBN,Líbano,1980,4608.0,3.25092250922509
LBN,Líbano,1981,4549.0,3.19649446494465
LBN,Líbano,1982,2823.0,1.60424354243542
LBN,Líbano,1983,3402.0,2.13837638376384
LBN,Líbano,1984,4828.0,3.45387453874539
LBN,Líbano,1985,5895.0,4.43819188191882
LBN,Líbano,1986,5400.0,3.98154981549815
LBN,Líbano,1987,6202.0,4.72140221402214
LBN,Líbano,1988,4385.0,3.04520295202952
LBN,Líbano,1989,2488.0,1.29520295202952
LBN,Líbano,1990,3086.0,1.84686346863469
LBN,Líbano,1991,4326.29940453324,2.99105111119302
LBN,Líbano,1992,4618.00542858399,3.26015260939482
LBN,Líbano,1993,5053.28030931609,3.66169770232112
LBN,Líbano,1994,5585.66696839544,4.15282930663786
LBN,Líbano,1995,6095.39700691427,4.62305996947811
LBN,Líbano,1996,6567.40063439123,5.05848767010261
LBN,Líbano,1997,6581.05312152084,5.07108221542513
LBN,Líbano,1998,6994.15693864753,5.45217429764532
LBN,Líbano,1999,7147.55479752894,5.59368523757282
LBN,Líbano,2000,7405.70702632181,5.83183305011237
LBN,Líbano,2001,7836.82660349531,6.22954483717279
LBN,Líbano,2002,8248.10023107528,6.60894855265247
LBN,Líbano,2003,8671.18778941922,6.99925072824651
LBN,Líbano,2004,9491.61065217681,7.75609838761698
LBN,Líbano,2005,9933.08189046069,8.16335967754677
LBN,Líbano,2006,10236.8682762669,8.4436054209104
LBN,Líbano,2007,11276.5066867525,9.40268144534366
LBN,Líbano,2008,12479.1077133744,10.5120919865078
LBN,Líbano,2009,14039.3461712922,11.9514263572807
LBN,Líbano,2010,15622.3671051114,13.411777772243
LBN,Líbano,2011,16230.0,13.9723247232472
LBN,Líbano,2012,16284.7630230297,14.0228441171861
LBN,Líbano,2013,15145.5693582568,12.9719274522664
LBN,Líbano,2014,13586.2737683662,11.5334628859467
LBN,Líbano,2015,12982.7211890765,10.9766800637237
LBN,Líbano,2016,13073.5561555305,11.0604761582384
LBN,Líbano,2017,13209.2839119369,11.1856862656244
LBN,Líbano,2018,13236.6916138166,11.210970123447
LBN,Líbano,2019,12854.796577079,10.8586684290396
LBN,Líbano,2020,10182.6368761013,8.39357645396801
LBN,Líbano,2021,10573.8611313567,8.75448443852097
LBN,Líbano,2022,10341.1593779737,8.53981492432994
LKA,Sri Lanka,1820,877.0,0.0
LKA,Sri Lanka,1850,899.0,0.025085518814139
LKA,Sri Lanka,1870,1356.0,0.54618015963512
LKA,Sri Lanka,1871,1318.0,0.50285062713797
LKA,Sri Lanka,1872,1251.0,0.426453819840365
LKA,Sri Lanka,1873,1256.0,0.432155074116306
LKA,Sri Lanka,1874,1235.0,0.408209806157355
LKA,Sri Lanka,1875,1245.0,0.419612314709236
LKA,Sri Lanka,1876,1258.0,0.434435575826682
LKA,Sri Lanka,1877,1264.0,0.441277080957811
LKA,Sri Lanka,1878,1144.0,0.304446978335234
LKA,Sri Lanka,1879,1227.0,0.399087799315849
LKA,Sri Lanka,1880,1325.0,0.510832383124287
LKA,Sri Lanka,1881,1414.0,0.612314709236032
LKA,Sri Lanka,1882,1490.0,0.698973774230331
LKA,Sri Lanka,1883,1500.0,0.710376282782212
LKA,Sri Lanka,1884,1443.0,0.645381984036488
LKA,Sri Lanka,1885,1342.0,0.530216647662486
LKA,Sri Lanka,1886,1291.0,0.472063854047891
LKA,Sri Lanka,1887,1506.0,0.717217787913341
LKA,Sri Lanka,1888,1468.0,0.673888255416192
LKA,Sri Lanka,1889,1438.0,0.639680729760547
LKA,Sri Lanka,1890,1666.0,0.899657924743444
LKA,Sri Lanka,1891,1653.0,0.884834663625998
LKA,Sri Lanka,1892,1677.0,0.912200684150513
LKA,Sri Lanka,1893,1677.0,0.912200684150513
LKA,Sri Lanka,1894,1663.0,0.896237172177879
LKA,Sri Lanka,1895,1729.0,0.971493728620296
LKA,Sri Lanka,1896,1734.0,0.977194982896237
LKA,Sri Lanka,1897,1793.0,1.04446978335234
LKA,Sri Lanka,1898,1862.0,1.12314709236032
LKA,Sri Lanka,1899,1967.0,1.24287343215507
LKA,Sri Lanka,1900,2056.0,1.34435575826682
LKA,Sri Lanka,1901,1900.0,1.16647662485747
LKA,Sri Lanka,1902,1873.0,1.13568985176739
LKA,Sri Lanka,1903,1953.0,1.22690992018244
LKA,Sri Lanka,1904,1937.0,1.20866590649943
LKA,Sri Lanka,1905,1879.0,1.14253135689852
LKA,Sri Lanka,1906,1897.0,1.1630558722919
LKA,Sri Lanka,1907,1965.0,1.2405929304447
LKA,Sri Lanka,1908,1946.0,1.21892816419612
LKA,Sri Lanka,1909,1838.0,1.0957810718358
LKA,Sri Lanka,1910,1926.0,1.19612314709236
LKA,Sri Lanka,1911,1849.0,1.10832383124287
LKA,Sri Lanka,1912,1844.0,1.10262257696693
LKA,Sri Lanka,1913,1967.0,1.24287343215507
LKA,Sri Lanka,1914,1929.0,1.19954389965792
LKA,Sri Lanka,1915,1811.0,1.06499429874572
LKA,Sri Lanka,1916,1870.0,1.13226909920182
LKA,Sri Lanka,1917,1941.0,1.21322690992018
LKA,Sri Lanka,1918,1765.0,1.01254275940707
LKA,Sri Lanka,1919,1859.0,1.11972633979475
LKA,Sri Lanka,1920,1741.0,0.985176738882554
LKA,Sri Lanka,1921,1688.0,0.924743443557583
LKA,Sri Lanka,1922,1731.0,0.973774230330673
LKA,Sri Lanka,1923,1699.0,0.937286202964652
LKA,Sri Lanka,1924,1798.0,1.05017103762828
LKA,Sri Lanka,1925,1892.0,1.15735461801596
LKA,Sri Lanka,1926,2018.0,1.30102622576967
LKA,Sri Lanka,1927,2010.0,1.29190421892816
LKA,Sri Lanka,1928,2004.0,1.28506271379704
LKA,Sri Lanka,1929,2130.0,1.42873432155074
LKA,Sri Lanka,1930,2016.0,1.29874572405929
LKA,Sri Lanka,1931,1918.0,1.18700114025086
LKA,Sri Lanka,1932,1819.0,1.07411630558723
LKA,Sri Lanka,1933,1833.0,1.09007981755986
LKA,Sri Lanka,1934,2008.0,1.28962371721779
LKA,Sri Lanka,1935,1887.0,1.15165336374002
LKA,Sri Lanka,1936,1873.0,1.13568985176739
LKA,Sri Lanka,1937,1988.0,1.26681870011403
LKA,Sri Lanka,1938,1953.0,1.22690992018244
LKA,Sri Lanka,1939,1890.0,1.15507411630559
LKA,Sri Lanka,1940,1994.0,1.27366020524515
LKA,Sri Lanka,1941,2036.0,1.32155074116306
LKA,Sri Lanka,1942,2109.0,1.40478905359179
LKA,Sri Lanka,1943,2047.0,1.33409350057013
LKA,Sri Lanka,1944,1839.0,1.09692132269099
LKA,Sri Lanka,1945,1779.0,1.0285062713797
LKA,Sri Lanka,1946,1674.0,0.908779931584949
LKA,Sri Lanka,1947,1710.0,0.949828962371722
LKA,Sri Lanka,1948,1847.0,1.1060433295325
LKA,Sri Lanka,1949,1911.0,1.17901938426454
LKA,Sri Lanka,1950,1997.0,1.27708095781072
LKA,Sri Lanka,1951,2061.0,1.35005701254276
LKA,Sri Lanka,1952,2093.0,1.38654503990878
LKA,Sri Lanka,1953,2071.0,1.36145952109464
LKA,Sri Lanka,1954,2066.0,1.3557582668187
LKA,Sri Lanka,1955,2131.0,1.42987457240593
LKA,Sri Lanka,1956,2091.0,1.3842645381984
LKA,Sri Lanka,1957,2067.0,1.35689851767389
LKA,Sri Lanka,1958,2074.0,1.36488027366021
LKA,Sri Lanka,1959,2048.0,1.33523375142531
LKA,Sri Lanka,1960,2064.0,1.35347776510832
LKA,Sri Lanka,1961,2050.0,1.33751425313569
LKA,Sri Lanka,1962,2067.0,1.35689851767389
LKA,Sri Lanka,1963,2058.0,1.3466362599772
LKA,Sri Lanka,1964,2104.0,1.39908779931585
LKA,Sri Lanka,1965,2118.0,1.41505131128848
LKA,Sri Lanka,1966,2047.0,1.33409350057013
LKA,Sri Lanka,1967,2181.0,1.48688711516534
LKA,Sri Lanka,1968,2291.0,1.61231470923603
LKA,Sri Lanka,1969,2329.0,1.65564424173318
LKA,Sri Lanka,1970,2389.0,1.72405929304447
LKA,Sri Lanka,1971,2322.0,1.64766248574686
LKA,Sri Lanka,1972,2327.0,1.6533637400228
LKA,Sri Lanka,1973,2378.0,1.7115165336374
LKA,Sri Lanka,1974,2418.0,1.75712656784493
LKA,Sri Lanka,1975,2434.0,1.77537058152794
LKA,Sri Lanka,1976,2464.0,1.80957810718358
LKA,Sri Lanka,1977,2582.0,1.94412770809578
LKA,Sri Lanka,1978,2694.0,2.07183580387685
LKA,Sri Lanka,1979,2815.0,2.20980615735462
LKA,Sri Lanka,1980,2917.0,2.32611174458381
LKA,Sri Lanka,1981,3049.0,2.47662485746864
LKA,Sri Lanka,1982,3151.0,2.59293044469783
LKA,Sri Lanka,1983,3268.0,2.72633979475485
LKA,Sri Lanka,1984,3387.0,2.86202964652224
LKA,Sri Lanka,1985,3484.0,2.97263397947548
LKA,Sri Lanka,1986,3607.0,3.11288483466363
LKA,Sri Lanka,1987,3590.0,3.09350057012543
LKA,Sri Lanka,1988,3633.0,3.14253135689852
LKA,Sri Lanka,1989,3677.0,3.1927023945268
LKA,Sri Lanka,1990,3864.0,3.40592930444698
LKA,Sri Lanka,1991,4214.98190086351,3.80613671706216
LKA,Sri Lanka,1992,4020.97417549933,3.58491924230254
LKA,Sri Lanka,1993,4247.02303462375,3.84267164723347
LKA,Sri Lanka,1994,4500.81955529813,4.1320633469762
LKA,Sri Lanka,1995,4702.29469465905,4.36179554693164
LKA,Sri Lanka,1996,5187.70882955078,4.91528942936235
LKA,Sri Lanka,1997,5628.53029882429,5.41793648668676
LKA,Sri Lanka,1998,5440.22101891035,5.20321666922503
LKA,Sri Lanka,1999,5488.51537319096,5.25828434799426
LKA,Sri Lanka,2000,5841.0941387742,5.66031258697172
LKA,Sri Lanka,2001,5620.96581354052,5.40931107587288
LKA,Sri Lanka,2002,5721.30869094318,5.5237271276433
LKA,Sri Lanka,2003,5963.56971257806,5.79996546474123
LKA,Sri Lanka,2004,6191.96644316594,6.06039503211624
LKA,Sri Lanka,2005,6491.19823388765,6.40159433738615
LKA,Sri Lanka,2006,6904.03613976896,6.8723331126214
LKA,Sri Lanka,2007,7283.6321055447,7.30516773722315
LKA,Sri Lanka,2008,7622.40893241253,7.69145830377711
LKA,Sri Lanka,2009,7796.64742403445,7.8901338928557
LKA,Sri Lanka,2010,8319.70286162119,8.48654830287479
LKA,Sri Lanka,2011,8918.0,9.16875712656785
LKA,Sri Lanka,2012,9599.04479397157,9.94531903531536
LKA,Sri Lanka,2013,9898.52336637136,10.2867997336047
LKA,Sri Lanka,2014,10437.8105577612,10.901722414779
LKA,Sri Lanka,2015,10784.1845999995,11.2966757126562
LKA,Sri Lanka,2016,11236.1195233573,11.8119948955044
LKA,Sri Lanka,2017,11868.2016651069,12.5327270981834
LKA,Sri Lanka,2018,12051.5468242391,12.7417865726785
LKA,Sri Lanka,2019,11939.5496602688,12.6140817106827
LKA,Sri Lanka,2020,11447.2493287732,12.0527358366855
LKA,Sri Lanka,2021,11751.9486190918,12.4001694630465
LKA,Sri Lanka,2022,10705.4814831373,11.2069344163481
MAR,Marruecos,1820,685.0,0.0
MAR,Marruecos,1870,897.0,0.30948905109489
MAR,Marruecos,1913,1132.0,0.652554744525548
MAR,Marruecos,1950,2319.0,2.38540145985401
MAR,Marruecos,1951,2324.0,2.39270072992701
MAR,Marruecos,1952,2327.0,2.3970802919708
MAR,Marruecos,1953,2340.0,2.41605839416058
MAR,Marruecos,1954,2353.0,2.43503649635037
MAR,Marruecos,1955,2364.0,2.45109489051095
MAR,Marruecos,1956,2313.0,2.37664233576642
MAR,Marruecos,1957,2263.0,2.3036496350365
MAR,Marruecos,1958,2214.0,2.23211678832117
MAR,Marruecos,1959,2165.0,2.16058394160584
MAR,Marruecos,1960,2118.0,2.09197080291971
MAR,Marruecos,1961,2138.0,2.12116788321168
MAR,Marruecos,1962,2158.0,2.15036496350365
MAR,Marruecos,1963,2179.0,2.18102189781022
MAR,Marruecos,1964,2201.0,2.21313868613139
MAR,Marruecos,1965,2222.0,2.24379562043796
MAR,Marruecos,1966,2289.0,2.34160583941606
MAR,Marruecos,1967,2359.0,2.44379562043796
MAR,Marruecos,1968,2429.0,2.54598540145985
MAR,Marruecos,1969,2503.0,2.65401459854015
MAR,Marruecos,1970,2576.0,2.76058394160584
MAR,Marruecos,1971,2654.0,2.87445255474453
MAR,Marruecos,1972,2660.0,2.88321167883212
MAR,Marruecos,1973,2700.0,2.94160583941606
MAR,Marruecos,1974,2791.0,3.07445255474453
MAR,Marruecos,1975,2919.0,3.26131386861314
MAR,Marruecos,1976,3175.0,3.63503649635036
MAR,Marruecos,1977,3268.0,3.77080291970803
MAR,Marruecos,1978,3298.0,3.81459854014598
MAR,Marruecos,1979,3382.0,3.93722627737226
MAR,Marruecos,1980,3622.0,4.28759124087591
MAR,Marruecos,1981,3457.0,4.04671532846715
MAR,Marruecos,1982,3725.0,4.43795620437956
MAR,Marruecos,1983,3606.0,4.26423357664234
