"anio","iso3","valor_en_kwh_por_dolar"
"1994","GRC","1.7582984"
"1995","GRC","1.7726666"
"1996","GRC","1.7511289"
"1997","GRC","1.7083408"
"1998","GRC","1.7307286"
"1999","GRC","1.6638644"
"2000","GRC","1.6689061"
"2001","GRC","1.601049"
"2002","GRC","1.5283022"
"2003","GRC","1.5151995"
"2004","GRC","1.4290571"
"2005","GRC","1.4127359"
"2006","GRC","1.3640237"
"2007","GRC","1.3346177"
"2008","GRC","1.3025901"
"2009","GRC","1.2992333"
"2010","GRC","1.3005418"
"2011","GRC","1.3916528"
"2012","GRC","1.4091176"
"2013","GRC","1.3585892"
"2014","GRC","1.268165"
"2015","GRC","1.2863911"
"2016","GRC","1.27298"
"2017","GRC","1.3216065"
"2018","GRC","1.307477"
"2019","GRC","1.2548382"
"2020","GRC","1.2052042"
"2021","GRC","1.2141368"
"1965","GRC","1.2879509"
"1966","GRC","1.32888"
"1967","GRC","1.3867935"
"1968","GRC","1.3512107"
"1969","GRC","1.2987876"
"1970","GRC","1.3367525"
"1971","GRC","1.4867272"
"1972","GRC","1.4833504"
"1973","GRC","1.6423054"
"1974","GRC","1.6660912"
"1975","GRC","1.7807161"
"1976","GRC","1.8498027"
"1977","GRC","1.8549014"
"1978","GRC","1.7688138"
"1979","GRC","1.4982207"
"2022","GRC","1.1967387"
"1980","GTM","0.44543144"
"1981","GTM","0.37405145"
"1982","GTM","0.39853168"
"1983","GTM","0.44831982"
"1984","GTM","0.38747275"
"1985","GTM","0.4386045"
"1986","GTM","0.47387543"
"1987","GTM","0.46046537"
"1988","GTM","0.48605418"
"1989","GTM","0.48907328"
"1990","GTM","0.50621027"
"1991","GTM","0.47853494"
"1992","GTM","0.49908566"
"1993","GTM","0.51071554"
"1994","GTM","0.5510206"
"1995","GTM","0.5641244"
"1996","GTM","0.56627446"
"1997","GTM","0.585845"
"1998","GTM","0.655804"
"1999","GTM","0.6774058"
"2000","GTM","0.69299453"
"2001","GTM","0.7051665"
"2002","GTM","0.6845298"
"2003","GTM","0.7308019"
"2004","GTM","0.6653439"
"2005","GTM","0.6633103"
"2006","GTM","0.66763204"
"2007","GTM","0.6739999"
"2008","GTM","0.60670376"
"2009","GTM","0.6317443"
"2010","GTM","0.6041659"
"2011","GTM","0.59202963"
"2012","GTM","0.614567"
"2013","GTM","0.63499886"
"2014","GTM","0.6408761"
"2015","GTM","0.6874787"
"2016","GTM","0.73006326"
"2017","GTM","0.76789516"
"2018","GTM","0.7635239"
"2019","GTM","0.7552836"
"2020","GTM","0.76473194"
"2021","GTM","0.7154339"
"1965","GTM",
"1966","GTM",
"1967","GTM",
"1968","GTM",
"1969","GTM",
"1970","GTM",
"1971","GTM",
"1972","GTM",
"1973","GTM",
"1974","GTM",
"1975","GTM",
"1976","GTM",
"1977","GTM",
"1978","GTM",
"1979","GTM",
"2022","GTM",
"1980","GIN","1.0605202"
"1981","GIN","1.0384272"
"1982","GIN","1.0370164"
"1983","GIN","1.0485058"
"1984","GIN","1.0381322"
"1985","GIN","0.9299444"
"1986","GIN","1.0950892"
"1987","GIN","1.1331167"
"1988","GIN","1.0839307"
"1989","GIN","1.0105319"
"1990","GIN","1.2787427"
"1991","GIN","0.98163056"
"1992","GIN","0.96970296"
"1993","GIN","0.9548314"
"1994","GIN","0.9171155"
"1995","GIN","0.86142325"
"1996","GIN","0.81961256"
"1997","GIN","0.8146079"
"1998","GIN","0.7940994"
"1999","GIN","0.78788126"
"2000","GIN","0.9555278"
"2001","GIN","0.99931973"
"2002","GIN","0.9781005"
"2003","GIN","0.92691743"
"2004","GIN","0.96735287"
"2005","GIN","0.9374147"
"2006","GIN","0.93279886"
"2007","GIN","0.9166213"
"2008","GIN","0.8762504"
"2009","GIN","0.92161787"
"2010","GIN","0.9989538"
"2011","GIN","0.9505817"
"2012","GIN","0.8662898"
"2013","GIN","0.7381304"
"2014","GIN","0.7544027"
"2015","GIN","0.9138221"
"2016","GIN","0.9278257"
"2017","GIN","0.8452275"
"2018","GIN","0.7236461"
"2019","GIN","0.7526795"
"2020","GIN","0.832142"
"2021","GIN","0.7668018"
"1965","GIN",
"1966","GIN",
"1967","GIN",
"1968","GIN",
"1969","GIN",
"1970","GIN",
"1971","GIN",
"1972","GIN",
"1973","GIN",
"1974","GIN",
"1975","GIN",
"1976","GIN",
"1977","GIN",
"1978","GIN",
"1979","GIN",
"2022","GIN",
"1980","GNB","0.37618843"
"1981","GNB","0.3773196"
"1982","GNB","0.36194488"
"1983","GNB","0.37434047"
"1984","GNB","0.47510496"
"1985","GNB","0.5110651"
"1986","GNB","0.443651"
"1987","GNB","0.72445554"
"1988","GNB","0.7792633"
"1989","GNB","0.7559207"
"1990","GNB","0.8965352"
"1991","GNB","0.86972874"
"1992","GNB","0.9009378"
"1993","GNB","0.96770394"
"1994","GNB","0.94179255"
"1995","GNB","0.90888447"
"1996","GNB","0.84180033"
"1997","GNB","0.8285357"
"1998","GNB","1.0009792"
"1999","GNB","0.88648576"
"2000","GNB","0.67071253"
"2001","GNB","0.667419"
"2002","GNB","0.68784416"
"2003","GNB","0.7917239"
"2004","GNB","0.7926023"
"2005","GNB","0.76437294"
"2006","GNB","0.7593663"
"2007","GNB","0.7762337"
"2008","GNB","0.7276539"
"2009","GNB","0.7240381"
"2010","GNB","0.70547837"
"2011","GNB","0.6581014"
"2012","GNB","0.68098396"
"2013","GNB","0.6727574"
"2014","GNB","0.7020697"
"2015","GNB","0.6897846"
"2016","GNB","0.67641115"
"2017","GNB","0.5167755"
"2018","GNB","0.49992362"
"2019","GNB","0.47835553"
"2020","GNB","0.45005912"
"2021","GNB","0.446233"
"1965","GNB",
"1966","GNB",
"1967","GNB",
"1968","GNB",
"1969","GNB",
"1970","GNB",
"1971","GNB",
"1972","GNB",
"1973","GNB",
"1974","GNB",
"1975","GNB",
"1976","GNB",
"1977","GNB",
"1978","GNB",
"1979","GNB",
"2022","GNB",
"1980","HTI","0.4180907"
"1981","HTI","0.3241177"
"1982","HTI","0.40610462"
"1983","HTI","0.35541323"
"1984","HTI","0.35943222"
"1985","HTI","0.41128483"
"1986","HTI","0.4163942"
"1987","HTI","0.60995126"
"1988","HTI","0.6259315"
"1989","HTI","0.6000736"
"1990","HTI","0.38143983"
"1991","HTI","0.37271276"
"1992","HTI","0.41910976"
"1993","HTI","0.33019882"
"1994","HTI","0.31585133"
"1995","HTI","0.4429226"
"1996","HTI","0.48659497"
"1997","HTI","0.5650634"
"1998","HTI","0.53475356"
"1999","HTI","0.55496824"
"2000","HTI","0.55518293"
"2001","HTI","0.6009266"
"2002","HTI","0.6496949"
"2003","HTI","0.5894647"
"2004","HTI","0.69278634"
"2005","HTI","0.69881386"
"2006","HTI","0.68857545"
"2007","HTI","0.70778847"
"2008","HTI","0.6960998"
"2009","HTI","0.6321086"
"2010","HTI","0.61041033"
"2011","HTI","0.5987762"
"2012","HTI","0.6399521"
"2013","HTI","0.64608306"
"2014","HTI","0.67697763"
"2015","HTI","0.7597123"
"2016","HTI","0.7682785"
"2017","HTI","0.7429514"
"2018","HTI","0.7630957"
"2019","HTI","0.70309556"
"2020","HTI","0.607498"
"2021","HTI","0.66108185"
"1965","HTI",
"1966","HTI",
"1967","HTI",
"1968","HTI",
"1969","HTI",
"1970","HTI",
"1971","HTI",
"1972","HTI",
"1973","HTI",
"1974","HTI",
"1975","HTI",
"1976","HTI",
"1977","HTI",
"1978","HTI",
"1979","HTI",
"2022","HTI",
"1980","HND","0.86425173"
"1981","HND","0.80263484"
"1982","HND","0.8206743"
"1983","HND","0.87969655"
"1984","HND","0.85232973"
"1985","HND","0.76709694"
"1986","HND","0.8980835"
"1987","HND","0.8167193"
"1988","HND","0.98173934"
"1989","HND","1.0868562"
"1990","HND","1.2172003"
"1991","HND","1.168197"
"1992","HND","1.1323268"
"1993","HND","1.0545428"
"1994","HND","1.0596212"
"1995","HND","1.09196"
"1996","HND","1.1696997"
"1997","HND","1.1349912"
"1998","HND","1.1742195"
"1999","HND","1.2721685"
"2000","HND","1.1462811"
"2001","HND","1.2083961"
"2002","HND","1.1680089"
"2003","HND","1.2161341"
"2004","HND","1.2070813"
"2005","HND","1.158709"
"2006","HND","1.0378546"
"2007","HND","1.2003777"
"2008","HND","1.1318227"
"2009","HND","1.0907893"
"2010","HND","1.0903312"
"2011","HND","1.0557336"
"2012","HND","1.1053418"
"2013","HND","1.078901"
"2014","HND","1.1510236"
"2015","HND","1.2405065"
"2016","HND","1.1773454"
"2017","HND","1.1955061"
"2018","HND","1.2697607"
"2019","HND","1.203257"
"2020","HND","1.2023546"
"2021","HND","1.0932351"
"1965","HND",
"1966","HND",
"1967","HND",
"1968","HND",
"1969","HND",
"1970","HND",
"1971","HND",
"1972","HND",
"1973","HND",
"1974","HND",
"1975","HND",
"1976","HND",
"1977","HND",
"1978","HND",
"1979","HND",
"2022","HND",
"1980","HKG","0.9248138"
"1981","HKG","0.90102464"
"1982","HKG","0.96017516"
"1983","HKG","0.960504"
"1984","HKG","0.89196944"
"1985","HKG","0.9190975"
"1986","HKG","0.8670471"
"1987","HKG","0.84126544"
"1988","HKG","0.894872"
"1989","HKG","0.93068576"
"1990","HKG","0.8762691"
"1991","HKG","0.8677839"
"1992","HKG","0.9726212"
"1993","HKG","1.0090333"
"1994","HKG","0.86691827"
"1995","HKG","0.921457"
"1996","HKG","0.8721969"
"1997","HKG","0.84567887"
"1998","HKG","0.9245951"
"1999","HKG","0.91968507"
"2000","HKG","0.9032722"
"2001","HKG","1.1380767"
"2002","HKG","1.0956419"
"2003","HKG","1.1149422"
"2004","HKG","1.1542928"
"2005","HKG","1.0409328"
"2006","HKG","1.0402697"
"2007","HKG","1.0438355"
"2008","HKG","0.95615613"
"2009","HKG","1.0813643"
"2010","HKG","1.0621686"
"2011","HKG","1.0486763"
"2012","HKG","0.9909366"
"2013","HKG","0.9871379"
"2014","HKG","0.9374955"
"2015","HKG","0.9423577"
"2016","HKG","0.94664145"
"2017","HKG","0.97837216"
"2018","HKG","0.9623548"
"2019","HKG","0.92779726"
"2020","HKG","0.7434522"
"2021","HKG","0.6582535"
"1965","HKG","1.0303786"
"1966","HKG","1.0930085"
"1967","HKG","1.2523344"
"1968","HKG","1.2871803"
"1969","HKG","1.3367468"
"1970","HKG","1.3006054"
"1971","HKG","1.2767079"
"1972","HKG","1.3144835"
"1973","HKG","1.2175676"
"1974","HKG","1.2231247"
"1975","HKG","1.1513296"
"1976","HKG","1.1718646"
"1977","HKG","1.1340569"
"1978","HKG","1.0865551"
"1979","HKG","0.9975452"
"2022","HKG","0.61206454"
"1980","HUN","2.989172"
"1981","HUN","2.9379625"
"1982","HUN","2.8486128"
"1983","HUN","2.828539"
"1984","HUN","2.830854"
"1985","HUN","2.9953294"
"1986","HUN","2.9232242"
"1987","HUN","3.0074508"
"1988","HUN","2.8937786"
"1989","HUN","2.883566"
"1990","HUN","3.0270522"
"1991","HUN","3.15054"
"1992","HUN","3.0629032"
"1993","HUN","2.9124641"
"1994","HUN","2.8262563"
"1995","HUN","2.7379053"
"1996","HUN","2.734187"
"1997","HUN","2.5311146"
"1998","HUN","2.4159584"
"1999","HUN","2.29312"
"2000","HUN","2.0931728"
"2001","HUN","2.0250442"
"2002","HUN","1.8547361"
"2003","HUN","1.7723664"
"2004","HUN","1.6805357"
"2005","HUN","1.682498"
"2006","HUN","1.5567458"
"2007","HUN","1.4988801"
"2008","HUN","1.4355997"
"2009","HUN","1.3971059"
"2010","HUN","1.3856947"
"2011","HUN","1.292966"
"2012","HUN","1.2201821"
"2013","HUN","1.1361725"
"2014","HUN","1.091081"
"2015","HUN","1.1084671"
"2016","HUN","1.1038431"
"2017","HUN","1.1157926"
"2018","HUN","1.0665127"
"2019","HUN","1.0308791"
"2020","HUN","1.0619233"
"2021","HUN","1.040662"
"1965","HUN","2.5919635"
"1966","HUN","2.4853592"
"1967","HUN","2.2430832"
"1968","HUN","2.2993004"
"1969","HUN","2.3908854"
"1970","HUN","2.5846334"
"1971","HUN","2.5549626"
"1972","HUN","2.582279"
"1973","HUN","2.658007"
"1974","HUN","2.6703498"
"1975","HUN","2.767741"
"1976","HUN","2.9480383"
"1977","HUN","2.9168565"
"1978","HUN","3.046017"
"1979","HUN","3.0101323"
"2022","HUN","0.9311387"
"1980","ISL","2.9236336"
"1981","ISL","2.858484"
"1982","ISL","2.8723118"
"1983","ISL","3.0320811"
"1984","ISL","3.0637403"
"1985","ISL","2.9343193"
"1986","ISL","2.8869889"
"1987","ISL","2.743909"
"1988","ISL","2.8971326"
"1989","ISL","2.993521"
"1990","ISL","2.9605405"
"1991","ISL","2.9069653"
"1992","ISL","3.1285014"
"1993","ISL","3.219697"
"1994","ISL","3.1553626"
"1995","ISL","3.266343"
"1996","ISL","3.3107386"
"1997","ISL","3.2562795"
"1998","ISL","3.3192694"
"1999","ISL","3.5091486"
"2000","ISL","3.5702353"
"2001","ISL","3.48832"
"2002","ISL","3.6277435"
"2003","ISL","3.5763948"
"2004","ISL","3.3781197"
"2005","ISL","3.2037683"
"2006","ISL","3.3444204"
"2007","ISL","3.5175734"
"2008","ISL","4.3319983"
"2009","ISL","4.6841373"
"2010","ISL","4.88976"
"2011","ISL","4.811696"
"2012","ISL","4.805026"
"2013","ISL","4.7426944"
"2014","ISL","4.6570954"
"2015","ISL","4.6552987"
"2016","ISL","4.396013"
"2017","ISL","4.4115634"
"2018","ISL","4.350804"
"2019","ISL","4.072353"
"2020","ISL","3.9593809"
"2021","ISL","3.861536"
"1965","ISL","2.7968647"
"1966","ISL","2.6997163"
"1967","ISL","2.7086437"
"1968","ISL","3.0344684"
"1969","ISL","2.9547584"
"1970","ISL","3.3380718"
"1971","ISL","3.2134"
"1972","ISL","3.2911458"
"1973","ISL","3.7261515"
"1974","ISL","3.4386048"
"1975","ISL","3.279008"
"1976","ISL","3.1989384"
"1977","ISL","3.110964"
"1978","ISL","3.0630808"
"1979","ISL","3.0481677"
"2022","ISL","3.8611438"
"1980","IND","1.2004658"
"1981","IND","1.2523011"
"1982","IND","1.2019584"
"1983","IND","1.1685877"
"1984","IND","1.2017828"
"1985","IND","1.2199775"
"1986","IND","1.2531108"
"1987","IND","1.2760097"
"1988","IND","1.257813"
"1989","IND","1.2883198"
"1990","IND","1.3139409"
"1991","IND","1.3727293"
"1992","IND","1.3786014"
"1993","IND","1.3455617"
"1994","IND","1.3416473"
"1995","IND","1.3533088"
"1996","IND","1.3140002"
"1997","IND","1.3400376"
"1998","IND","1.3433387"
"1999","IND","1.3096038"
"2000","IND","1.3294857"
"2001","IND","1.2730964"
"2002","IND","1.2779408"
"2003","IND","1.2316017"
"2004","IND","1.2439351"
"2005","IND","1.2267697"
"2006","IND","1.1916196"
"2007","IND","1.1952883"
"2008","IND","1.1981157"
"2009","IND","1.198866"
"2010","IND","1.1648084"
"2011","IND","1.1512825"
"2012","IND","1.1470715"
"2013","IND","1.1165038"
"2014","IND","1.1137027"
"2015","IND","1.0718265"
"2016","IND","1.0274273"
"2017","IND","1.0051669"
"2018","IND","0.9900044"
"2019","IND","0.9703378"
"2020","IND","0.9861154"
"2021","IND","0.977897"
"1965","IND","1.0392348"
"1966","IND","1.061502"
"1967","IND","1.01186"
"1968","IND","1.0535232"
"1969","IND","1.0952519"
"1970","IND","1.0200293"
"1971","IND","1.0512538"
"1972","IND","1.109238"
"1973","IND","1.0817999"
"1974","IND","1.1342492"
"1975","IND","1.1198157"
"1976","IND","1.1603956"
"1977","IND","1.1384338"
"1978","IND","1.1233093"
"1979","IND","1.2484684"
"2022","IND","0.9663234"
"1980","IDN","0.6950957"
"1981","IDN","0.69728523"
"1982","IDN","0.73812026"
"1983","IDN","0.7516563"
"1984","IDN","0.773756"
"1985","IDN","0.80091166"
"1986","IDN","0.80786586"
"1987","IDN","0.81257105"
"1988","IDN","0.8113749"
"1989","IDN","0.82550746"
"1990","IDN","0.8352652"
"1991","IDN","0.8302456"
"1992","IDN","0.85160005"
"1993","IDN","0.83690196"
"1994","IDN","0.8108361"
"1995","IDN","0.81167734"
"1996","IDN","0.80354893"
"1997","IDN","0.8290895"
"1998","IDN","0.93387187"
"1999","IDN","1.0070438"
"2000","IDN","1.0222056"
"2001","IDN","1.0515505"
"2002","IDN","1.0287757"
"2003","IDN","1.0601991"
"2004","IDN","0.99134743"
"2005","IDN","0.9597343"
"2006","IDN","0.9199678"
"2007","IDN","0.92292523"
"2008","IDN","0.86379486"
"2009","IDN","0.8425257"
"2010","IDN","0.85215986"
"2011","IDN","0.8428655"
"2012","IDN","0.8206436"
"2013","IDN","0.7506387"
"2014","IDN","0.7242241"
"2015","IDN","0.70128846"
"2016","IDN","0.66970044"
"2017","IDN","0.659586"
"2018","IDN","0.68793553"
"2019","IDN","0.6980984"
"2020","IDN","0.65916944"
"2021","IDN","0.64836526"
"1965","IDN","0.50923616"
"1966","IDN","0.50558805"
"1967","IDN","0.5110835"
"1968","IDN","0.49692756"
"1969","IDN","0.49916017"
"1970","IDN","0.4843344"
"1971","IDN","0.4372245"
"1972","IDN","0.41649273"
"1973","IDN","0.40910855"
"1974","IDN","0.41714263"
"1975","IDN","0.5107967"
"1976","IDN","0.49312067"
"1977","IDN","0.60498554"
"1978","IDN","0.6510122"
"1979","IDN","0.70264596"
"2022","IDN","0.7756694"
"1980","IRN","1.6261891"
"1981","IRN","1.682653"
"1982","IRN","1.6411802"
"1983","IRN","1.7213987"
"1984","IRN","1.829462"
"1985","IRN","1.9491042"
"1986","IRN","2.0151985"
"1987","IRN","2.1936595"
"1988","IRN","2.3710282"
"1989","IRN","2.4955544"
"1990","IRN","2.5473735"
"1991","IRN","2.3392723"
"1992","IRN","2.2904913"
"1993","IRN","2.144689"
"1994","IRN","2.404703"
"1995","IRN","2.4177926"
"1996","IRN","2.3804379"
"1997","IRN","2.3133411"
"1998","IRN","2.2833252"
"1999","IRN","2.3614848"
"2000","IRN","2.3449874"
"2001","IRN","2.344033"
"2002","IRN","2.3298407"
"2003","IRN","2.1234088"
"2004","IRN","2.1566606"
"2005","IRN","2.1348815"
"2006","IRN","2.1304004"
"2007","IRN","2.0513496"
"2008","IRN","2.0517817"
"2009","IRN","1.9694015"
"2010","IRN","1.8478307"
"2011","IRN","1.8806108"
"2012","IRN","1.9312097"
"2013","IRN","2.057281"
"2014","IRN","2.0378475"
"2015","IRN","2.0627313"
"2016","IRN","2.0363204"
"2017","IRN","2.008579"
"2018","IRN","2.0810401"
"2019","IRN","2.264415"
"2020","IRN","2.3362153"
"2021","IRN","2.2031362"
"1965","IRN","0.8886933"
"1966","IRN","0.8802153"
"1967","IRN","0.87037474"
"1968","IRN","0.8315505"
"1969","IRN","0.8079022"
"1970","IRN","0.8618381"
"1971","IRN","0.8399795"
"1972","IRN","0.81924284"
"1973","IRN","0.90182644"
"1974","IRN","0.93926376"
"1975","IRN","1.0439821"
"1976","IRN","1.002993"
"1977","IRN","1.1502154"
"1978","IRN","1.2756834"
"1979","IRN","1.507511"
"2022","IRN","2.1477466"
"1980","IRQ","0.75354934"
"1981","IRQ","0.8605591"
"1982","IRQ","0.8986958"
"1983","IRQ","1.1304606"
"1984","IRQ","1.249515"
"1985","IRQ","1.4563973"
"1986","IRQ","1.6949313"
"1987","IRQ","1.944324"
"1988","IRQ","2.854469"
"1989","IRQ","3.5549855"
"1990","IRQ","3.3457825"
"1991","IRQ","5.6533933"
"1992","IRQ","6.5138564"
"1993","IRQ","8.061003"
"1994","IRQ","8.953352"
"1995","IRQ","9.135251"
"1996","IRQ","7.577487"
"1997","IRQ","8.711563"
"1998","IRQ","5.307806"
"1999","IRQ","3.2896738"
"2000","IRQ","3.8865986"
"2001","IRQ","3.7075388"
"2002","IRQ","3.055021"
"2003","IRQ","3.218365"
"2004","IRQ","2.0908656"
"2005","IRQ","1.8041561"
"2006","IRQ","1.5765862"
"2007","IRQ","1.5069067"
"2008","IRQ","1.4936557"
"2009","IRQ","1.3070992"
"2010","IRQ","1.2787074"
"2011","IRQ","1.1369745"
"2012","IRQ","1.0888155"
"2013","IRQ","1.1231695"
"2014","IRQ","1.1087081"
"2015","IRQ","1.0788231"
"2016","IRQ","1.0592123"
"2017","IRQ","1.2322354"
"2018","IRQ","1.190241"
"2019","IRQ","1.1930851"
"2020","IRQ","1.2205334"
"2021","IRQ","1.183705"
"1965","IRQ","0.5506898"
"1966","IRQ","0.5767983"
"1967","IRQ","0.5963438"
"1968","IRQ","0.53792375"
"1969","IRQ","0.60153836"
"1970","IRQ","0.7513763"
"1971","IRQ","0.7745055"
"1972","IRQ","0.9419724"
"1973","IRQ","0.79328007"
"1974","IRQ","0.7373249"
"1975","IRQ","0.6909949"
"1976","IRQ","0.7219381"
"1977","IRQ","0.73566794"
"1978","IRQ","0.6599624"
"1979","IRQ","0.67176276"
"2022","IRQ","1.21369"
"1980","IRL","2.1689372"
"1981","IRL","2.048343"
"1982","IRL","1.9882094"
"1983","IRL","1.9641273"
"1984","IRL","1.862092"
"1985","IRL","1.8955128"
"1986","IRL","2.0560482"
"1987","IRL","1.9868358"
"1988","IRL","1.8791599"
"1989","IRL","1.8295343"
"1990","IRL","1.7837924"
"1991","IRL","1.8027103"
"1992","IRL","1.7263126"
"1993","IRL","1.7030029"
"1994","IRL","1.6582769"
"1995","IRL","1.5280633"
"1996","IRL","1.4633346"
"1997","IRL","1.3493154"
"1998","IRL","1.3222617"
"1999","IRL","1.245418"
"2000","IRL","1.1734773"
"2001","IRL","1.1564713"
"2002","IRL","1.071666"
"2003","IRL","0.9965393"
"2004","IRL","0.9423159"
"2005","IRL","0.9183778"
"2006","IRL","0.88652927"
"2007","IRL","0.856548"
"2008","IRL","0.8803585"
"2009","IRL","0.8207579"
"2010","IRL","0.80368924"
"2011","IRL","0.7587504"
"2012","IRL","0.7686574"
"2013","IRL","0.7407656"
"2014","IRL","0.696732"
"2015","IRL","0.6957747"
"2016","IRL","0.7119886"
"2017","IRL","0.684383"
"2018","IRL","0.6601237"
"2019","IRL","0.6362398"
"2020","IRL","0.64139307"
"2021","IRL","0.62395746"
"1965","IRL","2.9222226"
"1966","IRL","3.2462852"
"1967","IRL","3.3212225"
"1968","IRL","3.5776646"
"1969","IRL","3.3860407"
"1970","IRL","2.6004782"
"1971","IRL","2.610163"
"1972","IRL","2.5878332"
"1973","IRL","2.5972474"
"1974","IRL","2.535006"
"1975","IRL","2.2439158"
"1976","IRL","2.2592738"
"1977","IRL","2.2252374"
"1978","IRL","2.159561"
"1979","IRL","2.3107307"
"2022","IRL","0.6150622"
"1980","ISR","1.4147735"
"1981","ISR","1.3682413"
"1982","ISR","1.4525044"
"1983","ISR","1.4038851"
"1984","ISR","1.4479225"
"1985","ISR","1.2980883"
"1986","ISR","1.3030913"
"1987","ISR","1.3034768"
"1988","ISR","1.3695852"
"1989","ISR","1.4202775"
"1990","ISR","1.3845874"
"1991","ISR","1.3501257"
"1992","ISR","1.4750483"
"1993","ISR","1.5487068"
"1994","ISR","1.5149479"
"1995","ISR","1.5589432"
"1996","ISR","1.5354905"
"1997","ISR","1.620269"
"1998","ISR","1.6449088"
"1999","ISR","1.6517558"
"2000","ISR","1.4331094"
"2001","ISR","1.4329163"
"2002","ISR","1.4668152"
"2003","ISR","1.5005801"
"2004","ISR","1.4632936"
"2005","ISR","1.4174364"
"2006","ISR","1.3531498"
"2007","ISR","1.3256474"
"2008","ISR","1.3284322"
"2009","ISR","1.2780029"
"2010","ISR","1.2623569"
"2011","ISR","1.228278"
"2012","ISR","1.2524484"
"2013","ISR","1.1351435"
"2014","ISR","1.0659039"
"2015","ISR","1.0973458"
"2016","ISR","1.0712135"
"2017","ISR","1.0480877"
"2018","ISR","1.0236373"
"2019","ISR","1.0175661"
"2020","ISR","0.979924"
"2021","ISR","0.9167583"
"1965","ISR","1.591263"
"1966","ISR","1.6366096"
"1967","ISR","1.9368614"
"1968","ISR","1.7105249"
"1969","ISR","1.716708"
"1970","ISR","1.695007"
"1971","ISR","1.7330227"
"1972","ISR","1.460565"
"1973","ISR","1.4814005"
"1974","ISR","1.392778"
"1975","ISR","1.3849773"
"1976","ISR","1.4017826"
"1977","ISR","1.4719591"
"1978","ISR","1.533189"
"1979","ISR","1.4902079"
"2022","ISR","0.9030465"
"1980","ITA","1.4569376"
"1981","ITA","1.4195224"
"1982","ITA","1.3851019"
"1983","ITA","1.3396595"
"1984","ITA","1.3264116"
"1985","ITA","1.2839636"
"1986","ITA","1.2823381"
"1987","ITA","1.2808267"
"1988","ITA","1.2635534"
"1989","ITA","1.2636393"
"1990","ITA","1.2571361"
"1991","ITA","1.267667"
"1992","ITA","1.2437489"
"1993","ITA","1.2193478"
"1994","ITA","1.1826736"
"1995","ITA","1.1878284"
"1996","ITA","1.1641846"
"1997","ITA","1.1548781"
"1998","ITA","1.1545557"
"1999","ITA","1.1607447"
"2000","ITA","1.1263762"
"2001","ITA","1.0980306"
"2002","ITA","1.0798477"
"2003","ITA","1.1037737"
"2004","ITA","1.1019038"
"2005","ITA","1.084271"
"2006","ITA","1.0496099"
"2007","ITA","1.0065253"
"2008","ITA","0.99191767"
"2009","ITA","0.97175115"
"2010","ITA","0.9789415"
"2011","ITA","0.94648165"
"2012","ITA","0.9491774"
"2013","ITA","0.92455924"
"2014","ITA","0.87670463"
"2015","ITA","0.8958225"
"2016","ITA","0.8878755"
"2017","ITA","0.88346654"
"2018","ITA","0.8803584"
"2019","ITA","0.86001486"
"2020","ITA","0.857827"
"2021","ITA","0.854635"
"1965","ITA","1.4746491"
"1966","ITA","1.5220475"
"1967","ITA","1.5385513"
"1968","ITA","1.5344508"
"1969","ITA","1.5621995"
"1970","ITA","1.6866282"
"1971","ITA","1.7429881"
"1972","ITA","1.7759438"
"1973","ITA","1.7396761"
"1974","ITA","1.6612353"
