"anio","iso3","valor_en_gw"
"2007","SLB",
"2008","SLB",
"2009","SOM",
"2010","SOM",
"2011","SOM",
"2012","SOM",
"2013","SOM",
"2014","SOM","0.000100000005"
"2015","SOM","0.00017000001"
"2016","SOM","0.00467"
"2017","SOM","0.0068940003"
"2018","SOM","0.0070680003"
"2019","SOM","0.0070680003"
"2020","SOM","0.0155380005"
"2021","SOM","0.023538"
"2022","SOM","0.047038"
"2000","SOM",
"2001","SOM",
"2002","SOM",
"2003","SOM",
"2004","SOM",
"2005","SOM",
"2006","SOM",
"2007","SOM",
"2008","SOM",
"2009","ZAF","0"
"2010","ZAF","0.0019770002"
"2011","ZAF","0.005921"
"2012","ZAF","0.0117150005"
"2013","ZAF","0.262369"
"2014","ZAF","1.163792"
"2015","ZAF","1.352872"
"2016","ZAF","2.1755183"
"2017","ZAF","3.451004"
"2018","ZAF","4.805064"
"2019","ZAF","4.9081435"
"2020","ZAF","5.9944954"
"2021","ZAF","6.3159094"
"2022","ZAF","6.3259096"
"2000","ZAF","0"
"2001","ZAF","0.000148"
"2002","ZAF","0.000148"
"2003","ZAF","0.000148"
"2004","ZAF","0"
"2005","ZAF","0"
"2006","ZAF","0"
"2007","ZAF","0"
"2008","ZAF","0"
"2009","KOR","0.52400005"
"2010","KOR","0.65000004"
"2011","KOR","0.73020005"
"2012","KOR","1.0242"
"2013","KOR","1.5552"
"2014","KOR","2.4812"
"2015","KOR","3.6152"
"2016","KOR","4.5022006"
"2017","KOR","5.8352003"
"2018","KOR","8.099"
"2019","KOR","11.952001"
"2020","KOR","14.574792"
"2021","KOR","18.160576"
"2022","KOR","20.974722"
"2000","KOR","0.004"
"2001","KOR","0.0050000004"
"2002","KOR","0.0050000004"
"2003","KOR","0.006"
"2004","KOR","0.009000001"
"2005","KOR","0.014"
"2006","KOR","0.036000002"
"2007","KOR","0.081"
"2008","KOR","0.35700002"
"2009","SSD",
"2010","SSD",
"2011","SSD",
"2012","SSD","0.00016000001"
"2013","SSD","0.00016000001"
"2014","SSD","0.00016000001"
"2015","SSD","0.00016000001"
"2016","SSD","0.00042800003"
"2017","SSD","0.000449"
"2018","SSD","0.000737"
"2019","SSD","0.000835"
"2020","SSD","0.000835"
"2021","SSD","0.0012780001"
"2022","SSD","0.014061"
"2000","SSD",
"2001","SSD",
"2002","SSD",
"2003","SSD",
"2004","SSD",
"2005","SSD",
"2006","SSD",
"2007","SSD",
"2008","SSD",
"2009","ESP","3.7050002"
"2010","ESP","4.605"
"2011","ESP","5.432"
"2012","ESP","6.5690002"
"2013","ESP","6.9940634"
"2014","ESP","7.0010633"
"2015","ESP","7.0080633"
"2016","ESP","7.017063"
"2017","ESP","7.0270634"
"2018","ESP","7.0676703"
"2019","ESP","11.111211"
"2020","ESP","12.439601"
"2021","ESP","16.019209"
"2022","ESP","20.51754"
"2000","ESP","0.010000001"
"2001","ESP","0.013"
"2002","ESP","0.017"
"2003","ESP","0.022000002"
"2004","ESP","0.033"
"2005","ESP","0.052"
"2006","ESP","0.141"
"2007","ESP","0.505"
"2008","ESP","3.4450002"
"2009","LKA","0.0062550004"
"2010","LKA","0.006936"
"2011","LKA","0.009060001"
"2012","LKA","0.0091430005"
"2013","LKA","0.012503001"
"2014","LKA","0.022355001"
"2015","LKA","0.036796004"
"2016","LKA","0.079527006"
"2017","LKA","0.15637"
"2018","LKA","0.23056601"
"2019","LKA","0.35053504"
"2020","LKA","0.431255"
"2021","LKA","0.62425506"
"2022","LKA","0.71425503"
"2000","LKA","0.000245"
"2001","LKA","0.0008450001"
"2002","LKA","0.0015240001"
"2003","LKA","0.002202"
"2004","LKA","0.002882"
"2005","LKA","0.00356"
"2006","LKA","0.004239"
"2007","LKA","0.0049180007"
"2008","LKA","0.0055770003"
"2009","SDN","0.0008820001"
"2010","SDN","0.00227"
"2011","SDN","0.0035060002"
"2012","SDN","0.008066"
"2013","SDN","0.014666001"
"2014","SDN","0.016584"
"2015","SDN","0.019911"
"2016","SDN","0.026219001"
"2017","SDN","0.035800003"
"2018","SDN","0.059488002"
"2019","SDN","0.080489"
"2020","SDN","0.117130004"
"2021","SDN","0.13586001"
"2022","SDN","0.18986002"
"2000","SDN",
"2001","SDN",
"2002","SDN","9e-06"
"2003","SDN","9e-06"
"2004","SDN","0.000105"
"2005","SDN","0.000203"
"2006","SDN","0.00021200001"
"2007","SDN","0.000403"
"2008","SDN","0.000522"
"2009","SUR",
"2010","SUR","0.00015400001"
"2011","SUR","0.00028100002"
"2012","SUR","0.000661"
"2013","SUR","0.0009430001"
"2014","SUR","0.0061950004"
"2015","SUR","0.0062450003"
"2016","SUR","0.0067100003"
"2017","SUR","0.0076820008"
"2018","SUR","0.008776001"
"2019","SUR","0.008776001"
"2020","SUR","0.009432001"
"2021","SUR","0.009432001"
"2022","SUR","0.011732001"
"2000","SUR",
"2001","SUR",
"2002","SUR",
"2003","SUR",
"2004","SUR",
"2005","SUR",
"2006","SUR",
"2007","SUR",
"2008","SUR",
"2009","SWE","0.009000001"
"2010","SWE","0.011000001"
"2011","SWE","0.012"
"2012","SWE","0.024"
"2013","SWE","0.043"
"2014","SWE","0.060000002"
"2015","SWE","0.104"
"2016","SWE","0.15300001"
"2017","SWE","0.24400002"
"2018","SWE","0.42800003"
"2019","SWE","0.71400005"
"2020","SWE","1.107"
"2021","SWE","1.6060001"
"2022","SWE","2.6060002"
"2000","SWE","0.003"
"2001","SWE","0.003"
"2002","SWE","0.003"
"2003","SWE","0.004"
"2004","SWE","0.004"
"2005","SWE","0.004"
"2006","SWE","0.0050000004"
"2007","SWE","0.006"
"2008","SWE","0.008"
"2009","CHE","0.079"
"2010","CHE","0.125"
"2011","CHE","0.223"
"2012","CHE","0.437"
"2013","CHE","0.75600004"
"2014","CHE","1.0610001"
"2015","CHE","1.394"
"2016","CHE","1.664"
"2017","CHE","1.9060001"
"2018","CHE","2.173"
"2019","CHE","2.4980001"
"2020","CHE","2.97339"
"2021","CHE","3.4487803"
"2022","CHE","4.1337004"
"2000","CHE","0.016"
"2001","CHE","0.018000001"
"2002","CHE","0.020000001"
"2003","CHE","0.022000002"
"2004","CHE","0.024"
"2005","CHE","0.028"
"2006","CHE","0.030000001"
"2007","CHE","0.037"
"2008","CHE","0.049000002"
"2009","SYR",
"2010","SYR",
"2011","SYR",
"2012","SYR",
"2013","SYR",
"2014","SYR",
"2015","SYR",
"2016","SYR",
"2017","SYR","0.000127"
"2018","SYR","0.001377"
"2019","SYR","0.0024670002"
"2020","SYR","0.011522001"
"2021","SYR","0.033"
"2022","SYR","0.060000002"
"2000","SYR",
"2001","SYR",
"2002","SYR",
"2003","SYR",
"2004","SYR",
"2005","SYR",
"2006","SYR",
"2007","SYR",
"2008","SYR",
"2009","TWN","0.00951"
"2010","TWN","0.034555003"
"2011","TWN","0.129912"
"2012","TWN","0.23128101"
"2013","TWN","0.409938"
"2014","TWN","0.63595104"
"2015","TWN","0.884251"
"2016","TWN","1.2450551"
"2017","TWN","1.7677021"
"2018","TWN","2.7381191"
"2019","TWN","4.1495395"
"2020","TWN","5.8172054"
"2021","TWN","7.7002134"
"2022","TWN","9.723747"
"2000","TWN","0.000100000005"
"2001","TWN","0.00020000001"
"2002","TWN","0.00033000004"
"2003","TWN","0.00045000002"
"2004","TWN","0.00057000003"
"2005","TWN","0.00104"
"2006","TWN","0.00141"
"2007","TWN","0.0024400002"
"2008","TWN","0.00558"
"2009","TJK",
"2010","TJK",
"2011","TJK",
"2012","TJK",
"2013","TJK",
"2014","TJK",
"2015","TJK",
"2016","TJK",
"2017","TJK",
"2018","TJK",
"2019","TJK",
"2020","TJK","0.00022000002"
"2021","TJK","0.00022000002"
"2022","TJK","0.00022000002"
"2000","TJK",
"2001","TJK",
"2002","TJK",
"2003","TJK",
"2004","TJK",
"2005","TJK",
"2006","TJK",
"2007","TJK",
"2008","TJK",
"2009","TZA","0"
"2010","TZA","3.1e-05"
"2011","TZA","0.000303"
"2012","TZA","0.0011640001"
"2013","TZA","0.0036740003"
"2014","TZA","0.011188"
"2015","TZA","0.012795"
"2016","TZA","0.012356001"
"2017","TZA","0.013233"
"2018","TZA","0.017159002"
"2019","TZA","0.015241001"
"2020","TZA","0.015241001"
"2021","TZA","0.015241001"
"2022","TZA","0.015241001"
"2000","TZA",
"2001","TZA",
"2002","TZA",
"2003","TZA","0"
"2004","TZA","0"
"2005","TZA","0"
"2006","TZA","0"
"2007","TZA","0"
"2008","TZA","0"
"2009","THA","0.037"
"2010","THA","0.0486"
"2011","THA","0.0787"
"2012","THA","0.38170004"
"2013","THA","0.82850003"
"2014","THA","1.3035"
"2015","THA","1.4246"
"2016","THA","2.4511"
"2017","THA","2.7022603"
"2018","THA","2.9674401"
"2019","THA","2.9876204"
"2020","THA","2.9876204"
"2021","THA","3.0653002"
"2022","THA","3.0653002"
"2000","THA",
"2001","THA",
"2002","THA",
"2003","THA",
"2004","THA",
"2005","THA",
"2006","THA","0.030410001"
"2007","THA","0.032250002"
"2008","THA","0.03235"
"2009","TGO","0"
"2010","TGO","0"
"2011","TGO","0"
"2012","TGO","7.0000006e-06"
"2013","TGO","1.4000001e-05"
"2014","TGO","2.9e-05"
"2015","TGO","7e-05"
"2016","TGO","9.6e-05"
"2017","TGO","0.000986"
"2018","TGO","0.0035040001"
"2019","TGO","0.0054740002"
"2020","TGO","0.0072020004"
"2021","TGO","0.057235003"
"2022","TGO","0.057235003"
"2000","TGO",
"2001","TGO","0.00015200001"
"2002","TGO","0.00015200001"
"2003","TGO","0.00015200001"
"2004","TGO","0"
"2005","TGO","0"
"2006","TGO","0"
"2007","TGO","0"
"2008","TGO","0"
"2009","TKL","2.1e-05"
"2010","TKL","2.1e-05"
"2011","TKL","2.1e-05"
"2012","TKL","0.000951"
"2013","TKL","0.000951"
"2014","TKL","0.000951"
"2015","TKL","0.000951"
"2016","TKL","0.001041"
"2017","TKL","0.001041"
"2018","TKL","0.001041"
"2019","TKL","0.001041"
"2020","TKL","0.001041"
"2021","TKL","0.001041"
"2022","TKL","0.001041"
"2000","TKL","2.1e-05"
"2001","TKL","2.1e-05"
"2002","TKL","2.1e-05"
"2003","TKL","2.1e-05"
"2004","TKL","2.1e-05"
"2005","TKL","2.1e-05"
"2006","TKL","2.1e-05"
"2007","TKL","2.1e-05"
"2008","TKL","2.1e-05"
"2009","TON","0.000120000004"
"2010","TON","0.000120000004"
"2011","TON","3e-04"
"2012","TON","0.0019800002"
"2013","TON","0.0025950002"
"2014","TON","0.0026"
"2015","TON","0.003636"
"2016","TON","0.0044480003"
"2017","TON","0.0066150003"
"2018","TON","0.006895"
"2019","TON","0.006895"
"2020","TON","0.006895"
"2021","TON","0.006895"
"2022","TON","0.0137950005"
"2000","TON","5.7e-05"
"2001","TON","5.7e-05"
"2002","TON","8.4e-05"
"2003","TON","8.4e-05"
"2004","TON","8.4e-05"
"2005","TON","8.4e-05"
"2006","TON","0.00011100001"
"2007","TON","0.00011100001"
"2008","TON","0.00011100001"
"2009","TTO","0.0025300002"
"2010","TTO","0.0028310001"
"2011","TTO","0.0028310001"
"2012","TTO","0.004"
"2013","TTO","0.004"
"2014","TTO","0.004"
"2015","TTO","0.004"
"2016","TTO","0.004"
"2017","TTO","0.004"
"2018","TTO","0.004"
"2019","TTO","0.004"
"2020","TTO","0.004"
"2021","TTO","0.004"
"2022","TTO","0.004"
"2000","TTO","0.000341"
"2001","TTO","0.000667"
"2002","TTO","0.00087900006"
"2003","TTO","0.0012220001"
"2004","TTO","0.0016560002"
"2005","TTO","0.001762"
"2006","TTO","0.0019850002"
"2007","TTO","0.00211"
"2008","TTO","0.00227"
"2009","TUN","0.001396"
"2010","TUN","0.0018130001"
"2011","TUN","0.002896"
"2012","TUN","0.0055710003"
"2013","TUN","0.009537"
"2014","TUN","0.017074"
"2015","TUN","0.027547002"
"2016","TUN","0.038060002"
"2017","TUN","0.047076"
"2018","TUN","0.063749"
"2019","TUN","0.08004901"
"2020","TUN","0.094890006"
"2021","TUN","0.094890006"
"2022","TUN","0.19707601"
"2000","TUN","0.000837"
"2001","TUN","0.00097100006"
"2002","TUN","0.001084"
"2003","TUN","0.0011440001"
"2004","TUN","0.001184"
"2005","TUN","0.001194"
"2006","TUN","0.001206"
"2007","TUN","0.0012160001"
"2008","TUN","0.001316"
"2009","TUR","0.0047"
"2010","TUR","0.0057"
"2011","TUR","0.0067000003"
"2012","TUR","0.011700001"
"2013","TUR","0.018700002"
"2014","TUR","0.041"
"2015","TUR","0.25"
"2016","TUR","0.83400005"
"2017","TUR","3.4217"
"2018","TUR","5.063608"
"2019","TUR","5.9961553"
"2020","TUR","6.6684184"
"2021","TUR","7.8166184"
"2022","TUR","9.426418"
"2000","TUR","0.000100000005"
"2001","TUR","3e-04"
"2002","TUR","6e-04"
"2003","TUR","0.001"
"2004","TUR","0.0015"
"2005","TUR","0.002"
"2006","TUR","0.0025000002"
"2007","TUR","0.003"
"2008","TUR","0.0037000002"
"2009","TCA",
"2010","TCA",
"2011","TCA",
"2012","TCA",
"2013","TCA",
"2014","TCA",
"2015","TCA","3.0000001e-05"
"2016","TCA","3.0000001e-05"
"2017","TCA","0.00019"
"2018","TCA","0.00044000003"
"2019","TCA","0.00094000006"
"2020","TCA","0.00094000006"
"2021","TCA","0.00094000006"
"2022","TCA","0.00094000006"
"2000","TCA",
"2001","TCA",
"2002","TCA",
"2003","TCA",
"2004","TCA",
"2005","TCA",
"2006","TCA",
"2007","TCA",
"2008","TCA",
"2009","TUV","0.00020900002"
"2010","TUV","0.00020900002"
"2011","TUV","0.00021200001"
"2012","TUV","0.00021200001"
"2013","TUV","0.00021200001"
"2014","TUV","0.00027800002"
"2015","TUV","0.002064"
"2016","TUV","0.002222"
"2017","TUV","0.0022270002"
"2018","TUV","0.002238"
"2019","TUV","0.002238"
"2020","TUV","0.0023120001"
"2021","TUV","0.0023120001"
"2022","TUV","0.0023120001"
"2000","TUV","6e-06"
"2001","TUV","6e-06"
"2002","TUV","6e-06"
"2003","TUV","6e-06"
"2004","TUV","6e-06"
"2005","TUV","6e-06"
"2006","TUV","6e-06"
"2007","TUV","6e-06"
"2008","TUV","2.6000002e-05"
"2009","UGA","0.014180001"
"2010","UGA","0.01491"
"2011","UGA","0.01624"
"2012","UGA","0.01732"
"2013","UGA","0.0185"
"2014","UGA","0.020000001"
"2015","UGA","0.022000002"
"2016","UGA","0.024072"
"2017","UGA","0.044161003"
"2018","UGA","0.067391"
"2019","UGA","0.077683"
"2020","UGA","0.08843"
"2021","UGA","0.090472005"
"2022","UGA","0.093512006"
"2000","UGA","0.00020000001"
"2001","UGA","0.00080000004"
"2002","UGA","0.0011000001"
"2003","UGA","0.0017000001"
"2004","UGA","0.0023"
"2005","UGA","0.003"
"2006","UGA","0.0054"
"2007","UGA","0.0077"
"2008","UGA","0.011700001"
"2009","UKR",
"2010","UKR","0.0025000002"
"2011","UKR","0.18820001"
"2012","UKR","0.37160003"
"2013","UKR","0.74840003"
"2014","UKR","0.8191"
"2015","UKR","0.84120005"
"2016","UKR","0.95470005"
"2017","UKR","1.2"
"2018","UKR","2.0026882"
"2019","UKR","5.9356885"
"2020","UKR","7.3310003"
"2021","UKR","8.062"
"2022","UKR","8.062"
"2000","UKR",
"2001","UKR",
"2002","UKR",
"2003","UKR",
"2004","UKR",
"2005","UKR",
"2006","UKR",
"2007","UKR",
"2008","UKR",
"2009","ARE","0.010076"
"2010","ARE","0.010826001"
"2011","ARE","0.012751001"
"2012","ARE","0.013206001"
"2013","ARE","0.12580201"
"2014","ARE","0.133171"
"2015","ARE","0.13351601"
"2016","ARE","0.14051601"
"2017","ARE","0.35514602"
"2018","ARE","0.598415"
"2019","ARE","1.9179801"
"2020","ARE","2.060707"
"2021","ARE","2.732597"
"2022","ARE","3.0400481"
"2000","ARE",
"2001","ARE",
"2002","ARE",
"2003","ARE",
"2004","ARE",
"2005","ARE",
"2006","ARE",
"2007","ARE",
"2008","ARE",
"2009","GBR","0.027"
"2010","GBR","0.095000006"
"2011","GBR","1"
"2012","GBR","1.7540001"
"2013","GBR","2.937"
"2014","GBR","5.5280004"
"2015","GBR","9.60122"
"2016","GBR","11.914021"
"2017","GBR","12.76002"
"2018","GBR","13.059071"
"2019","GBR","13.2240305"
"2020","GBR","13.4624815"
"2021","GBR","13.79902"
"2022","GBR","14.411921"
"2000","GBR","0.002"
"2001","GBR","0.003"
"2002","GBR","0.004"
"2003","GBR","0.006"
"2004","GBR","0.008"
"2005","GBR","0.011000001"
"2006","GBR","0.014"
"2007","GBR","0.018000001"
"2008","GBR","0.023000002"
"2009","USA","2.0870001"
"2010","USA","3.3820002"
"2011","USA","5.6435003"
"2012","USA","8.613001"
"2013","USA","12.32588"
"2014","USA","18.11213"
"2015","USA","24.236847"
"2016","USA","35.433678"
"2017","USA","43.76984"
"2018","USA","51.986996"
"2019","USA","61.587234"
"2020","USA","76.4411"
"2021","USA","95.390915"
"2022","USA","113.01505"
"2000","USA","0.595"
"2001","USA","0.6018"
"2002","USA","0.6438"
"2003","USA","0.6818"
"2004","USA","0.7518"
"2005","USA","0.8938"
"2006","USA","1.0988001"
"2007","USA","1.4388001"
"2008","USA","1.6178001"
"2009","VIR",
"2010","VIR",
"2011","VIR","0.00047600004"
"2012","VIR","0.00061000005"
"2013","VIR","0.00086100004"
"2014","VIR","0.0049510007"
"2015","VIR","0.009154"
"2016","VIR","0.009193"
"2017","VIR","0.004993"
"2018","VIR","0.009993001"
"2019","VIR","0.009993001"
"2020","VIR","0.009993001"
"2021","VIR","0.009993001"
"2022","VIR","0.009993001"
"2000","VIR",
"2001","VIR",
"2002","VIR",
"2003","VIR",
"2004","VIR",
"2005","VIR",
"2006","VIR",
"2007","VIR",
"2008","VIR",
"2009","URY","0.00011000001"
"2010","URY","0.00014300001"
"2011","URY","0.00038900002"
"2012","URY","0.00060800003"
"2013","URY","0.0015890001"
"2014","URY","0.0037070003"
"2015","URY","0.064461"
"2016","URY","0.08895"
"2017","URY","0.24261801"
"2018","URY","0.24835701"
"2019","URY","0.25338802"
"2020","URY","0.25764003"
"2021","URY","0.266215"
"2022","URY","0.270478"
"2000","URY",
"2001","URY",
"2002","URY",
"2003","URY",
"2004","URY",
"2005","URY",
"2006","URY",
"2007","URY","0"
"2008","URY","7.4e-05"
"2009","UZB",
"2010","UZB",
"2011","UZB",
"2012","UZB",
"2013","UZB","0.001"
"2014","UZB","0.0011300001"
"2015","UZB","0.0011300001"
"2016","UZB","0.00233"
"2017","UZB","0.0032000002"
"2018","UZB","0.0035"
"2019","UZB","0.0035"
"2020","UZB","0.0035"
"2021","UZB","0.10350001"
"2022","UZB","0.2525"
"2000","UZB",
"2001","UZB",
"2002","UZB",
"2003","UZB",
"2004","UZB",
"2005","UZB",
"2006","UZB",
"2007","UZB",
"2008","UZB",
"2009","VUT","4.0000003e-05"
"2010","VUT","4.0000003e-05"
"2011","VUT","0.000127"
"2012","VUT","0.000167"
"2013","VUT","0.00018300001"
"2014","VUT","0.000273"
"2015","VUT","0.00043400002"
"2016","VUT","0.0017510002"
"2017","VUT","0.0026520002"
"2018","VUT","0.004073"
"2019","VUT","0.0045890003"
"2020","VUT","0.00473"
"2021","VUT","0.004712"
"2022","VUT","0.0047540003"
"2000","VUT",
"2001","VUT",
"2002","VUT",
"2003","VUT",
"2004","VUT",
"2005","VUT",
"2006","VUT",
"2007","VUT",
"2008","VUT",
"2009","VEN",
"2010","VEN","0.0018000001"
"2011","VEN","0.002"
"2012","VEN","0.0023"
"2013","VEN","0.0023"
"2014","VEN","0.0034000003"
"2015","VEN","0.0045000003"
"2016","VEN","0.0045000003"
"2017","VEN","0.0045000003"
"2018","VEN","0.004"
"2019","VEN","0.0053200005"
"2020","VEN","0.0053200005"
"2021","VEN","0.0053200005"
"2022","VEN","0.0053200005"
"2000","VEN",
"2001","VEN",
"2002","VEN",
"2003","VEN",
"2004","VEN",
"2005","VEN",
"2006","VEN",
"2007","VEN",
"2008","VEN",
"2009","VNM","0.0035150002"
"2010","VNM","0.0045180004"
"2011","VNM","0.0045180004"
"2012","VNM","0.0045180004"
"2013","VNM","0.0045180004"
"2014","VNM","0.0052900002"
"2015","VNM","0.0052900002"
"2016","VNM","0.0052900002"
"2017","VNM","0.007992"
"2018","VNM","0.104992"
"2019","VNM","4.9934907"
"2020","VNM","16.660492"
"2021","VNM","16.660492"
"2022","VNM","18.474491"
"2000","VNM","2.0000002e-06"
"2001","VNM","0.00010800001"
"2002","VNM","0.000236"
"2003","VNM","0.000406"
"2004","VNM","0.00074700004"
"2005","VNM","0.001885"
"2006","VNM","0.0034240002"
"2007","VNM","0.0034240002"
"2008","VNM","0.0034240002"
"2009","OWID_WRL","23.602348"
"2010","OWID_WRL","41.593166"
"2011","OWID_WRL","73.90948"
"2012","OWID_WRL","104.211975"
"2013","OWID_WRL","140.5145"
"2014","OWID_WRL","180.71202"
"2015","OWID_WRL","228.91951"
"2016","OWID_WRL","301.08224"
"2017","OWID_WRL","395.9466"
"2018","OWID_WRL","489.306"
"2019","OWID_WRL","592.2446"
"2020","OWID_WRL","720.4287"
"2021","OWID_WRL","861.5373"
"2022","OWID_WRL","1053.1154"
"2000","OWID_WRL","1.227518"
"2001","OWID_WRL","1.4830301"
"2002","OWID_WRL","1.8268892"
"2003","OWID_WRL","2.35501"
"2004","OWID_WRL","3.4396362"
"2005","OWID_WRL","4.9473443"
"2006","OWID_WRL","6.50262"
"2007","OWID_WRL","8.981538"
"2008","OWID_WRL","15.259967"
"2009","YEM","0.000997"
"2010","YEM","0.001007"
"2011","YEM","0.0012860001"
"2012","YEM","0.001367"
"2013","YEM","0.002369"
"2014","YEM","0.0050000004"
"2015","YEM","0.060000002"
"2016","YEM","0.080000006"
"2017","YEM","0.1"
"2018","YEM","0.25"
"2019","YEM","0.25"
"2020","YEM","0.256747"
"2021","YEM","0.256787"
"2022","YEM","0.256787"
"2000","YEM",
"2001","YEM",
"2002","YEM",
"2003","YEM",
"2004","YEM",
"2005","YEM",
"2006","YEM",
"2007","YEM",
"2008","YEM","0.00094600004"
"2009","ZMB","0"
"2010","ZMB","0"
"2011","ZMB","0"
"2012","ZMB","0"
"2013","ZMB","6.0000002e-05"
"2014","ZMB","6.0000002e-05"
"2015","ZMB","6.0000002e-05"
"2016","ZMB","9.4e-05"
"2017","ZMB","9.4e-05"
"2018","ZMB","0.001224"
"2019","ZMB","0.096424006"
"2020","ZMB","0.096424006"
"2021","ZMB","0.096424006"
"2022","ZMB","0.096452005"
"2000","ZMB",
"2001","ZMB","0"
"2002","ZMB","0"
"2003","ZMB","0"
"2004","ZMB","0"
"2005","ZMB","0"
"2006","ZMB","0"
"2007","ZMB","0"
"2008","ZMB","0"
"2009","ZWE","2.0000002e-06"
"2010","ZWE","2.0000002e-06"
"2011","ZWE","0.00017700001"
"2012","ZWE","0.000905"
"2013","ZWE","0.00197"
"2014","ZWE","0.002702"
"2015","ZWE","0.0025250001"
"2016","ZWE","0.0028670002"
"2017","ZWE","0.005069"
"2018","ZWE","0.008564001"
"2019","ZWE","0.011827"
"2020","ZWE","0.0140700005"
"2021","ZWE","0.027941002"
"2022","ZWE","0.041249003"
"2000","ZWE",
"2001","ZWE","0.00015700002"
"2002","ZWE","0.00015700002"
"2003","ZWE","0.00015700002"
"2004","ZWE","0"
"2005","ZWE","0"
"2006","ZWE","2.0000002e-06"
"2007","ZWE","2.0000002e-06"
"2008","ZWE","2.0000002e-06"
