fecha,altura_nivel_mar_corr_tpac_drift,altura_nivel_mar_filtrada_corr_tpac_drift
2006-04-18,0.040053274,0.040028337
2006-04-19,0.039970465,0.040048994
2006-04-20,0.039872646,0.040070243
2006-04-21,0.039795488,0.040092066
2006-04-22,0.03966469,0.040114447
2006-04-23,0.039537884,0.040137373
2006-04-24,0.039420456,0.040160824
2006-04-25,0.03933007,0.040184785
2006-04-26,0.039262813,0.04020924
2006-04-27,0.039223023,0.040234167
2006-04-28,0.039188977,0.040259548
2006-04-29,0.039194886,0.040285364
2006-04-30,0.039166562,0.040311597
2006-05-01,0.039174646,0.04033823
2006-05-02,0.039226186,0.040365234
2006-05-03,0.03930583,0.0403926
2006-05-04,0.039387204,0.0404203
2006-05-05,0.039486397,0.04044832
2006-05-06,0.039573,0.04047663
2006-05-07,0.039703596,0.04050522
2006-05-08,0.039795857,0.04053406
2006-05-09,0.03993357,0.040563136
2006-05-10,0.04008052,0.040592425
2006-05-11,0.040187906,0.040621907
2006-05-12,0.040295273,0.040651564
2006-05-13,0.040422864,0.04068137
2006-05-14,0.040510766,0.040711313
2006-05-15,0.040570304,0.04074137
2006-05-16,0.04066899,0.040771518
2006-05-17,0.04075304,0.040801745
2006-05-18,0.04085194,0.040832028
2006-05-19,0.040951468,0.040862355
2006-05-20,0.04102252,0.0408927
2006-05-21,0.041016683,0.040923055
2006-05-22,0.040941358,0.040953398
2006-05-23,0.040877935,0.04098371
2006-05-24,0.040852465,0.041013982
2006-05-25,0.040804274,0.041044198
2006-05-26,0.040813647,0.04107434
2006-05-27,0.040780656,0.041104395
2006-05-28,0.040863946,0.04113435
2006-05-29,0.040980812,0.041164193
2006-05-30,0.041107368,0.04119391
2006-05-31,0.041254885,0.041223492
2006-06-01,0.041408557,0.041252922
2006-06-02,0.041539263,0.041282196
2006-06-03,0.041639145,0.0413113
2006-06-04,0.041780762,0.04134023
2006-06-05,0.0419417,0.041368965
2006-06-06,0.042096093,0.041397505
2006-06-07,0.04219329,0.041425843
2006-06-08,0.042234827,0.04145397
2006-06-09,0.04224166,0.041481875
2006-06-10,0.04229242,0.041509554
2006-06-11,0.042348817,0.041537005
2006-06-12,0.042411912,0.04156422
2006-06-13,0.04242184,0.04159119
2006-06-14,0.042454135,0.041617915
2006-06-15,0.04252318,0.041644387
2006-06-16,0.042597998,0.041670606
2006-06-17,0.042647142,0.041696567
2006-06-18,0.04273357,0.041722268
2006-06-19,0.042800307,0.0417477
2006-06-20,0.042880513,0.041772865
2006-06-21,0.043036535,0.04179776
2006-06-22,0.043164555,0.04182238
2006-06-23,0.043270525,0.04184673
2006-06-24,0.04341587,0.041870795
2006-06-25,0.04354514,0.041894585
2006-06-26,0.043665703,0.04191809
2006-06-27,0.043755256,0.04194131
2006-06-28,0.04388046,0.041964248
2006-06-29,0.043916363,0.041986898
2006-06-30,0.043899506,0.042009253
2006-07-01,0.04386464,0.04203132
2006-07-02,0.043748703,0.0420531
2006-07-03,0.043621045,0.042074583
2006-07-04,0.043436974,0.042095773
2006-07-05,0.04327467,0.042116664
2006-07-06,0.04310886,0.042137265
2006-07-07,0.04293608,0.042157568
2006-07-08,0.042726465,0.042177573
2006-07-09,0.04255798,0.042197287
2006-07-10,0.04240269,0.0422167
2006-07-11,0.042267777,0.04223582
2006-07-12,0.042168584,0.042254645
2006-07-13,0.042015146,0.042273175
2006-07-14,0.04195104,0.042291414
2006-07-15,0.04186061,0.042309362
2006-07-16,0.041764334,0.04232702
2006-07-17,0.04175196,0.042344388
2006-07-18,0.04166033,0.04236147
2006-07-19,0.041618377,0.042378265
2006-07-20,0.04157183,0.042394776
2006-07-21,0.04154436,0.042411003
2006-07-22,0.041588865,0.04242695
2006-07-23,0.041594047,0.042442616
2006-07-24,0.041629054,0.042458
2006-07-25,0.04168831,0.04247311
2006-07-26,0.041725684,0.042487938
2006-07-27,0.041799836,0.042502493
2006-07-28,0.041918557,0.042516768
2006-07-29,0.042014223,0.042530764
2006-07-30,0.04214813,0.042544484
2006-07-31,0.04232499,0.042557925
2006-08-01,0.042478938,0.04257109
2006-08-02,0.042575218,0.042583972
2006-08-03,0.04262268,0.042596575
2006-08-04,0.04269985,0.042608894
2006-08-05,0.042721454,0.04262093
2006-08-06,0.04270184,0.042632677
2006-08-07,0.04272863,0.04264414
2006-08-08,0.042675022,0.042655308
2006-08-09,0.042582504,0.042666182
2006-08-10,0.042427875,0.04267676
2006-08-11,0.04230416,0.042687044
2006-08-12,0.042154625,0.042697024
2006-08-13,0.041957922,0.042706702
2006-08-14,0.04179492,0.04271607
2006-08-15,0.04155844,0.042725135
2006-08-16,0.041303813,0.042733885
2006-08-17,0.04105609,0.042742323
2006-08-18,0.040850252,0.042750444
2006-08-19,0.04062746,0.04275825
2006-08-20,0.040446915,0.042765733
2006-08-21,0.04035283,0.042772897
2006-08-22,0.04027053,0.042779736
2006-08-23,0.040306397,0.042786248
2006-08-24,0.04034909,0.042792436
2006-08-25,0.040408637,0.042798292
2006-08-26,0.0405438,0.042803816
2006-08-27,0.04069784,0.04280901
2006-08-28,0.040866915,0.04281387
2006-08-29,0.040995132,0.042818394
2006-08-30,0.04114391,0.042822585
2006-08-31,0.041297697,0.042826433
2006-09-01,0.0414136,0.042829942
2006-09-02,0.041540936,0.04283311
2006-09-03,0.041656304,0.042835932
2006-09-04,0.04181029,0.042838413
2006-09-05,0.04197442,0.042840548
2006-09-06,0.042195715,0.042842332
2006-09-07,0.042427097,0.04284377
2006-09-08,0.042632304,0.042844854
2006-09-09,0.042937543,0.042845584
2006-09-10,0.043231193,0.042845964
2006-09-11,0.043518808,0.042845983
2006-09-12,0.0437985,0.042845648
2006-09-13,0.044076066,0.04284495
2006-09-14,0.04440327,0.042843893
2006-09-15,0.044696525,0.04284247
2006-09-16,0.044952378,0.042840682
2006-09-17,0.045190226,0.04283853
2006-09-18,0.0453852,0.042836007
2006-09-19,0.04551124,0.042833112
2006-09-20,0.045574356,0.04282985
2006-09-21,0.045599353,0.04282621
2006-09-22,0.045593012,0.042822197
2006-09-23,0.04550821,0.04281781
2006-09-24,0.045419592,0.042813044
2006-09-25,0.045354005,0.042807907
2006-09-26,0.045217905,0.042802397
2006-09-27,0.045054562,0.04279651
2006-09-28,0.044845875,0.042790253
2006-09-29,0.044560034,0.042783625
2006-09-30,0.04430678,0.042776626
2006-10-01,0.044126723,0.04276926
2006-10-02,0.043958806,0.04276153
2006-10-03,0.04383736,0.042753436
2006-10-04,0.043723807,0.042744983
2006-10-05,0.04362023,0.042736176
2006-10-06,0.043561812,0.042727012
2006-10-07,0.04352589,0.0427175
2006-10-08,0.043500204,0.042707644
2006-10-09,0.04350757,0.042697445
2006-10-10,0.043532778,0.04268691
2006-10-11,0.043572836,0.042676043
2006-10-12,0.043627143,0.04266485
2006-10-13,0.04368892,0.04265333
2006-10-14,0.04367711,0.042641494
2006-10-15,0.04354353,0.042629346
2006-10-16,0.043393455,0.042616896
2006-10-17,0.043223273,0.04260414
2006-10-18,0.0430442,0.042591095
2006-10-19,0.04291592,0.042577762
2006-10-20,0.0427283,0.042564146
2006-10-21,0.042573426,0.04255026
2006-10-22,0.042474985,0.042536106
2006-10-23,0.042395215,0.042521693
2006-10-24,0.04240651,0.042507034
2006-10-25,0.04248999,0.042492133
2006-10-26,0.04254323,0.042477
2006-10-27,0.0425994,0.042461645
2006-10-28,0.04266331,0.042446077
2006-10-29,0.042713176,0.042430308
2006-10-30,0.04272095,0.04241435
2006-10-31,0.04267158,0.042398207
2006-11-01,0.042569555,0.04238189
2006-11-02,0.042574774,0.042365417
2006-11-03,0.042510003,0.042348795
2006-11-04,0.042447496,0.042332035
2006-11-05,0.042328373,0.04231515
2006-11-06,0.042172816,0.04229815
2006-11-07,0.041985556,0.04228105
2006-11-08,0.041808013,0.042263858
2006-11-09,0.04178675,0.042246588
2006-11-10,0.041440587,0.042229254
2006-11-11,0.04131447,0.04221187
2006-11-12,0.041158397,0.04219445
2006-11-13,0.04098855,0.042177003
2006-11-14,0.040819615,0.04215955
2006-11-15,0.040637426,0.0421421
2006-11-16,0.040481787,0.04212467
2006-11-17,0.04043052,0.042107277
2006-11-18,0.040419314,0.04208993
2006-11-19,0.040406924,0.042072654
2006-11-20,0.040436212,0.04205546
2006-11-21,0.040427662,0.042038362
2006-11-22,0.040438842,0.04202138
2006-11-23,0.04041501,0.042004526
2006-11-24,0.040388852,0.041987818
2006-11-25,0.040389627,0.041971274
2006-11-26,0.040407367,0.04195491
2006-11-27,0.040388018,0.04193874
2006-11-28,0.040405586,0.04192278
2006-11-29,0.04044371,0.041907046
2006-11-30,0.040552367,0.041891556
2006-12-01,0.040640052,0.041876324
2006-12-02,0.040705964,0.041861363
2006-12-03,0.040800143,0.041846693
2006-12-04,0.040857624,0.04183232
2006-12-05,0.040968977,0.04181827
2006-12-06,0.04101281,0.04180455
2006-12-07,0.04106666,0.041791175
2006-12-08,0.04111536,0.04177816
2006-12-09,0.041171312,0.041765515
2006-12-10,0.04122552,0.04175326
2006-12-11,0.041296408,0.0417414
2006-12-12,0.04142256,0.04172996
2006-12-13,0.041547973,0.04171895
2006-12-14,0.041671712,0.041708373
2006-12-15,0.041789856,0.04169825
2006-12-16,0.041927524,0.0416886
2006-12-17,0.04201986,0.041679423
2006-12-18,0.04211233,0.04167074
2006-12-19,0.042237323,0.04166256
2006-12-20,0.04231032,0.041654896
2006-12-21,0.042420097,0.041647762
2006-12-22,0.042455394,0.04164117
2006-12-23,0.042517647,0.041635126
2006-12-24,0.042517718,0.041629642
2006-12-25,0.042507812,0.041624736
2006-12-26,0.04249848,0.041620407
2006-12-27,0.042407252,0.04161667
2006-12-28,0.04229861,0.041613534
2006-12-29,0.042209566,0.041611
2006-12-30,0.042035133,0.041609086
2006-12-31,0.041858688,0.04160779
2007-01-01,0.041714657,0.041607123
2007-01-02,0.041570466,0.041607086
2007-01-03,0.041463103,0.041607685
2007-01-04,0.041430477,0.041608926
2007-01-05,0.04138549,0.04161081
2007-01-06,0.041417032,0.04161334
2007-01-07,0.04151037,0.04161652
2007-01-08,0.04164849,0.04162035
2007-01-09,0.04181274,0.041624833
2007-01-10,0.041960407,0.041629966
2007-01-11,0.042138662,0.041635748
2007-01-12,0.042311065,0.04164218
2007-01-13,0.042491496,0.041649267
2007-01-14,0.042687524,0.041656997
2007-01-15,0.042825904,0.04166537
2007-01-16,0.042950075,0.041674394
2007-01-17,0.043018144,0.041684054
2007-01-18,0.04307944,0.04169435
2007-01-19,0.043134745,0.041705284
2007-01-20,0.04313945,0.041716844
2007-01-21,0.043147396,0.041729033
2007-01-22,0.04315322,0.04174184
2007-01-23,0.043094873,0.041755266
2007-01-24,0.04305179,0.0417693
2007-01-25,0.04297392,0.04178394
2007-01-26,0.04291335,0.041799176
2007-01-27,0.042852297,0.041815
2007-01-28,0.04279627,0.04183141
2007-01-29,0.042720534,0.041848395
2007-01-30,0.04260823,0.041865945
2007-01-31,0.042558424,0.04188405
2007-02-01,0.042492826,0.041902702
2007-02-02,0.042419985,0.041921888
2007-02-03,0.042302717,0.041941598
2007-02-04,0.042169712,0.04196182
2007-02-05,0.042037137,0.04198254
2007-02-06,0.041884653,0.042003743
2007-02-07,0.04172222,0.042025417
2007-02-08,0.041532867,0.04204755
2007-02-09,0.04133515,0.042070117
2007-02-10,0.041138373,0.04209311
2007-02-11,0.04096422,0.042116508
2007-02-12,0.04074742,0.042140294
2007-02-13,0.04052416,0.042164452
2007-02-14,0.04031729,0.042188965
2007-02-15,0.040179145,0.042213812
2007-02-16,0.040060274,0.042238977
2007-02-17,0.039957464,0.042264435
2007-02-18,0.039926115,0.042290177
2007-02-19,0.03991091,0.04231618
2007-02-20,0.039912637,0.042342428
2007-02-21,0.039909042,0.0423689
2007-02-22,0.039958306,0.042395577
2007-02-23,0.040017035,0.042422444
2007-02-24,0.04012331,0.042449478
2007-02-25,0.040271666,0.04247667
2007-02-26,0.0404128,0.042503987
2007-02-27,0.04058339,0.042531423
2007-02-28,0.04076051,0.042558957
2007-03-01,0.040995717,0.042586565
2007-03-02,0.041256182,0.042614233
2007-03-03,0.041505203,0.04264194
2007-03-04,0.04174922,0.042669673
2007-03-05,0.042017285,0.042697407
2007-03-06,0.042261213,0.04272513
2007-03-07,0.04251866,0.042752817
2007-03-08,0.042700246,0.042780455
2007-03-09,0.042893656,0.042808022
2007-03-10,0.043038823,0.042835504
2007-03-11,0.043138478,0.042862877
2007-03-12,0.043211818,0.042890128
2007-03-13,0.043232832,0.04291723
2007-03-14,0.04324172,0.04294417
2007-03-15,0.04324303,0.04297093
2007-03-16,0.043222956,0.042997487
2007-03-17,0.04317477,0.043023817
2007-03-18,0.04316851,0.04304991
2007-03-19,0.043146078,0.043075733
2007-03-20,0.043151554,0.043101273
2007-03-21,0.04319263,0.043126505
2007-03-22,0.043259036,0.04315141
2007-03-23,0.043354537,0.043175966
2007-03-24,0.04341851,0.04320015
2007-03-25,0.043511648,0.04322394
2007-03-26,0.043600343,0.043247316
2007-03-27,0.043637216,0.043270256
2007-03-28,0.043704983,0.04329274
2007-03-29,0.043720756,0.043314744
2007-03-30,0.04380773,0.043336246
2007-03-31,0.043869875,0.043357227
2007-04-01,0.04397026,0.043377668
2007-04-02,0.044070065,0.043397546
2007-04-03,0.044155627,0.043416843
2007-04-04,0.044237018,0.043435536
2007-04-05,0.044273548,0.04345361
2007-04-06,0.04430912,0.043471042
2007-04-07,0.04434847,0.043487817
2007-04-08,0.04440245,0.043503914
2007-04-09,0.044396263,0.043519314
2007-04-10,0.044350278,0.043534
2007-04-11,0.044251453,0.043547958
2007-04-12,0.044159256,0.043561168
2007-04-13,0.04406624,0.043573614
2007-04-14,0.043986917,0.043585278
2007-04-15,0.04395572,0.04359615
2007-04-16,0.04391991,0.043606207
2007-04-17,0.043955665,0.04361544
2007-04-18,0.044063784,0.043623835
2007-04-19,0.04415463,0.043631375
2007-04-20,0.044300843,0.04363805
2007-04-21,0.044428926,0.04364385
2007-04-22,0.044577632,0.04364877
2007-04-23,0.044731665,0.043652784
2007-04-24,0.044910587,0.0436559
2007-04-25,0.045110423,0.0436581
2007-04-26,0.04526206,0.043659385
2007-04-27,0.045421854,0.043659743
2007-04-28,0.045476247,0.04365917
2007-04-29,0.04550483,0.043657664
2007-04-30,0.04546212,0.04365522
2007-05-01,0.04542261,0.043651838
2007-05-02,0.045299195,0.043647513
2007-05-03,0.04509301,0.043642245
2007-05-04,0.04494399,0.04363603
2007-05-05,0.044709694,0.04362888
2007-05-06,0.044412047,0.043620788
2007-05-07,0.044131577,0.043611754
2007-05-08,0.043858275,0.04360179
2007-05-09,0.04356261,0.04359089
2007-05-10,0.04328123,0.04357906
2007-05-11,0.043123137,0.043566313
2007-05-12,0.042983077,0.043552652
2007-05-13,0.042891957,0.04353808
2007-05-14,0.04283367,0.043522604
2007-05-15,0.04286103,0.04350624
2007-05-16,0.04295119,0.04348899
2007-05-17,0.04305276,0.04347087
2007-05-18,0.043203276,0.043451887
2007-05-19,0.04336764,0.043432057
2007-05-20,0.04354146,0.043411393
2007-05-21,0.04373035,0.043389905
2007-05-22,0.043894704,0.043367617
2007-05-23,0.044055693,0.04334454
2007-05-24,0.04417359,0.04332069
2007-05-25,0.04427839,0.043296088
2007-05-26,0.04438702,0.043270756
2007-05-27,0.04441824,0.04324471
2007-05-28,0.044411533,0.043217976
2007-05-29,0.044338036,0.043190572
2007-05-30,0.044269357,0.043162525
2007-05-31,0.04414058,0.04313386
2007-06-01,0.044002566,0.0431046
2007-06-02,0.043817945,0.04307477
2007-06-03,0.043661203,0.0430444
2007-06-04,0.04348226,0.043013513
2007-06-05,0.043258373,0.042982142
2007-06-06,0.043041848,0.042950314
2007-06-07,0.042834975,0.042918053
2007-06-08,0.04266411,0.042885393
2007-06-09,0.04246005,0.042852364
2007-06-10,0.042285897,0.042818997
2007-06-11,0.0421492,0.04278532
2007-06-12,0.042042598,0.042751368
2007-06-13,0.041988187,0.04271717
2007-06-14,0.041900646,0.042682763
2007-06-15,0.041877583,0.04264817
2007-06-16,0.04186148,0.04261343
2007-06-17,0.041855063,0.042578578
2007-06-18,0.041834068,0.042543642
2007-06-19,0.04182178,0.042508654
2007-06-20,0.041790053,0.04247365
2007-06-21,0.04175645,0.04243866
2007-06-22,0.041774627,0.04240372
2007-06-23,0.04175149,0.04236886
2007-06-24,0.041753475,0.042334106
2007-06-25,0.04176145,0.042299498
2007-06-26,0.041821096,0.04226506
2007-06-27,0.041892122,0.04223083
2007-06-28,0.04194042,0.042196833
2007-06-29,0.0420297,0.042163096
2007-06-30,0.042083915,0.04212966
2007-07-01,0.042054612,0.042096537
2007-07-02,0.04207322,0.04206377
2007-07-03,0.042099316,0.04203138
2007-07-04,0.042035718,0.041999396
2007-07-05,0.04187313,0.04196785
2007-07-06,0.041694935,0.041936763
2007-07-07,0.041516755,0.041906167
2007-07-08,0.04138892,0.04187608
2007-07-09,0.041199356,0.041846536
2007-07-10,0.04109964,0.041817557
2007-07-11,0.0410538,0.041789167
2007-07-12,0.04097442,0.041761387
2007-07-13,0.04095587,0.041734245
2007-07-14,0.04093498,0.041707758
2007-07-15,0.040947832,0.041681953
2007-07-16,0.04096944,0.041656844
2007-07-17,0.041027974,0.04163246
2007-07-18,0.041090216,0.04160881
2007-07-19,0.04116384,0.04158592
2007-07-20,0.041234516,0.0415638
2007-07-21,0.041303646,0.041542474
2007-07-22,0.041361336,0.04152195
2007-07-23,0.041419424,0.041502252
2007-07-24,0.04153388,0.041483384
2007-07-25,0.041650336,0.04146536
2007-07-26,0.04177178,0.041448195
2007-07-27,0.04183578,0.0414319
2007-07-28,0.041944373,0.041416477
2007-07-29,0.042136382,0.04140194
2007-07-30,0.042205486,0.041388296
2007-07-31,0.042277172,0.04137555
2007-08-01,0.042371966,0.04136371
2007-08-02,0.04235357,0.04135278
2007-08-03,0.0423119,0.041342758
2007-08-04,0.042207383,0.04133365
2007-08-05,0.04210494,0.041325457
2007-08-06,0.04193462,0.04131818
2007-08-07,0.04172044,0.041311815
2007-08-08,0.041506566,0.04130636
2007-08-09,0.04122853,0.041301817
2007-08-10,0.04091988,0.041298177
2007-08-11,0.04067882,0.041295435
2007-08-12,0.04041815,0.041293584
2007-08-13,0.04022934,0.04129262
2007-08-14,0.04004781,0.041292533
2007-08-15,0.03990835,0.041293316
2007-08-16,0.039812766,0.04129496
2007-08-17,0.039778683,0.04129745
2007-08-18,0.039718203,0.041300785
2007-08-19,0.039658323,0.041304946
2007-08-20,0.039600074,0.041309923
2007-08-21,0.039542396,0.04131571
2007-08-22,0.0394826,0.041322283
2007-08-23,0.039466936,0.041329633
2007-08-24,0.03947936,0.04133775
2007-08-25,0.03945939,0.041346617
2007-08-26,0.039526746,0.041356217
2007-08-27,0.03959861,0.041366536
2007-08-28,0.039706428,0.04137756
2007-08-29,0.03986528,0.041389264
2007-08-30,0.040072147,0.041401643
2007-08-31,0.040309444,0.04141467
2007-09-01,0.04057205,0.041428335
2007-09-02,0.040874224,0.041442618
2007-09-03,0.04120118,0.041457497
2007-09-04,0.04148744,0.04147296
2007-09-05,0.041787103,0.041488986
2007-09-06,0.042055354,0.041505557
2007-09-07,0.042300526,0.041522656
2007-09-08,0.042492695,0.04154026
2007-09-09,0.04268192,0.041558355
2007-09-10,0.04278877,0.041576922
2007-09-11,0.04281768,0.041595936
2007-09-12,0.042803798,0.041615386
2007-09-13,0.042704165,0.04163525
2007-09-14,0.042617925,0.041655507
2007-09-15,0.04249995,0.04167614
2007-09-16,0.042357974,0.041697137
2007-09-17,0.042219456,0.041718468
2007-09-18,0.042073622,0.041740123
2007-09-19,0.041892,0.04176208
2007-09-20,0.04182382,0.041784324
2007-09-21,0.041786633,0.041806832
2007-09-22,0.041775364,0.041829593
2007-09-23,0.04177512,0.041852586
2007-09-24,0.04181797,0.041875795
2007-09-25,0.041919366,0.041899204
2007-09-26,0.04198348,0.041922793
2007-09-27,0.042062886,0.04194655
2007-09-28,0.042229038,0.041970454
2007-09-29,0.04234284,0.04199449
2007-09-30,0.04237191,0.042018645
2007-10-01,0.042506862,0.042042904
2007-10-02,0.042581912,0.04206725
2007-10-03,0.042667598,0.042091664
2007-10-04,0.042725384,0.04211613
2007-10-05,0.04276878,0.04214064
2007-10-06,0.04276071,0.042165175
2007-10-07,0.04275043,0.04218972
2007-10-08,0.04274149,0.042214256
2007-10-09,0.042726107,0.042238772
2007-10-10,0.042637352,0.04226325
2007-10-11,0.042583015,0.04228768
2007-10-12,0.04250335,0.042312045
2007-10-13,0.042406566,0.042336334
2007-10-14,0.04233225,0.04236053
2007-10-15,0.042214714,0.04238462
2007-10-16,0.042210262,0.042408597
2007-10-17,0.042191237,0.042432446
2007-10-18,0.04212969,0.042456158
2007-10-19,0.04212937,0.04247972
2007-10-20,0.04216565,0.042503122
2007-10-21,0.042185087,0.042526357
2007-10-22,0.042239487,0.042549416
2007-10-23,0.042236585,0.04257229
2007-10-24,0.042241774,0.04259497
2007-10-25,0.042327523,0.042617448
2007-10-26,0.042445265,0.042639717
2007-10-27,0.042565595,0.04266177
2007-10-28,0.0426955,0.042683598
2007-10-29,0.04289141,0.042705197
2007-10-30,0.04306685,0.042726554
2007-10-31,0.043236416,0.04274767
2007-11-01,0.043472316,0.04276853
2007-11-02,0.04363867,0.042789135
2007-11-03,0.043786798,0.042809475
2007-11-04,0.04394774,0.042829543
2007-11-05,0.04406429,0.042849332
2007-11-06,0.044103835,0.04286884
2007-11-07,0.044143345,0.042888064
2007-11-08,0.044153355,0.042906996
2007-11-09,0.044053517,0.04292563
2007-11-10,0.043974157,0.042943966
2007-11-11,0.043870434,0.042961996
2007-11-12,0.043713093,0.042979725
2007-11-13,0.043558735,0.042997144
2007-11-14,0.043425936,0.043014254
2007-11-15,0.043284323,0.04303106
2007-11-16,0.043120466,0.04304755
2007-11-17,0.043015655,0.043063737
2007-11-18,0.04289979,0.04307961
2007-11-19,0.042824533,0.043095175
2007-11-20,0.04280097,0.04311043
2007-11-21,0.04269547,0.04312538
2007-11-22,0.042709053,0.04314002
2007-11-23,0.04271369,0.043154355
2007-11-24,0.04270933,0.043168385
2007-11-25,0.0427234,0.04318211
2007-11-26,0.042788044,0.04319553
2007-11-27,0.042892568,0.043208648
2007-11-28,0.04289805,0.043221466
2007-11-29,0.042909484,0.043233983
2007-11-30,0.042988524,0.043246202
2007-12-01,0.04304507,0.043258123
2007-12-02,0.043065358,0.043269746
2007-12-03,0.043059073,0.043281075
2007-12-04,0.043014545,0.043292113
2007-12-05,0.043020986,0.043302856
2007-12-06,0.043040697,0.043313313
2007-12-07,0.043046992,0.043323483
2007-12-08,0.04306241,0.043333374
2007-12-09,0.043167006,0.043342985
2007-12-10,0.043248482,0.043352325
2007-12-11,0.043331157,0.043361396
2007-12-12,0.04334678,0.043370202
2007-12-13,0.043386206,0.043378748
2007-12-14,0.04349411,0.043387044
2007-12-15,0.04354392,0.043395095
2007-12-16,0.043660887,0.043402907
2007-12-17,0.043667544,0.043410484
2007-12-18,0.0437156,0.043417834
2007-12-19,0.043741472,0.043424968
2007-12-20,0.043708082,0.043431893
2007-12-21,0.043681845,0.043438613
2007-12-22,0.04361228,0.043445144
2007-12-23,0.043568514,0.043451488
2007-12-24,0.04358227,0.043457657
2007-12-25,0.04360758,0.04346366
2007-12-26,0.043646745,0.043469504
2007-12-27,0.04369018,0.043475203
2007-12-28,0.04370659,0.043480765
2007-12-29,0.043712534,0.043486197
2007-12-30,0.043740764,0.043491513
2007-12-31,0.043697465,0.043496717
2008-01-01,0.043715183,0.043501824
2008-01-02,0.043695718,0.04350684
2008-01-03,0.043610465,0.04351177
2008-01-04,0.04360248,0.043516632
2008-01-05,0.043545555,0.04352143
2008-01-06,0.043491103,0.04352618
2008-01-07,0.043411482,0.043530885
2008-01-08,0.043385457,0.043535557
2008-01-09,0.04337106,0.04354021
2008-01-10,0.043316554,0.04354485
2008-01-11,0.043307766,0.043549493
2008-01-12,0.043293882,0.043554146
2008-01-13,0.043312557,0.04355882
2008-01-14,0.043339305,0.043563534
2008-01-15,0.043357156,0.043568294
2008-01-16,0.043359432,0.04357311
2008-01-17,0.043302238,0.043578006
2008-01-18,0.043276705,0.043582983
2008-01-19,0.04320044,0.04358806
2008-01-20,0.043133922,0.04359325
2008-01-21,0.043068897,0.043598562
2008-01-22,0.04307732,0.043604013
2008-01-23,0.043137904,0.04360961
2008-01-24,0.04316217,0.04361538
2008-01-25,0.04322391,0.043621324
2008-01-26,0.04328432,0.043627456
2008-01-27,0.04338756,0.043633796
2008-01-28,0.04352087,0.04364035
2008-01-29,0.04358728,0.043647133
2008-01-30,0.043630075,0.04365416
2008-01-31,0.043674335,0.043661438
2008-02-01,0.043726847,0.04366898
2008-02-02,0.043770067,0.0436768
2008-02-03,0.04376555,0.04368491
2008-02-04,0.043762818,0.04369332
2008-02-05,0.04371993,0.043702036
2008-02-06,0.043711834,0.043711074
2008-02-07,0.04373667,0.043720435
2008-02-08,0.04373902,0.043730136
2008-02-09,0.04384253,0.043740187
2008-02-10,0.043982077,0.04375059
2008-02-11,0.044141904,0.04376136
2008-02-12,0.04430922,0.043772504
2008-02-13,0.04449539,0.04378403
2008-02-14,0.044707786,0.043795947
2008-02-15,0.044937767,0.043808267
2008-02-16,0.045067154,0.043820992
2008-02-17,0.04517228,0.04383413
2008-02-18,0.04527302,0.0438477
2008-02-19,0.04535866,0.0438617
2008-02-20,0.045393277,0.043876138
2008-02-21,0.045410354,0.043891024
2008-02-22,0.045345087,0.04390637
2008-02-23,0.045272667,0.043922175
2008-02-24,0.045140944,0.04393845
2008-02-25,0.045006074,0.0439552
2008-02-26,0.044836685,0.043972436
2008-02-27,0.044655584,0.043990158
2008-02-28,0.044451486,0.044008374
2008-02-29,0.044251386,0.044027086
2008-03-01,0.04406038,0.044046305
2008-03-02,0.043892577,0.04406603
2008-03-03,0.04373747,0.044086266
2008-03-04,0.043608695,0.044107012
2008-03-05,0.043474898,0.04412828
2008-03-06,0.04330324,0.044150062
2008-03-07,0.043191157,0.044172365
2008-03-08,0.043072943,0.044195186
2008-03-09,0.042994466,0.04421853
2008-03-10,0.042958595,0.044242386
2008-03-11,0.042920597,0.044266764
2008-03-12,0.042858418,0.044291656
2008-03-13,0.04285176,0.04431706
2008-03-14,0.042802766,0.044342972
2008-03-15,0.04278577,0.04436939
2008-03-16,0.042750057,0.044396307
2008-03-17,0.042751625,0.044423714
2008-03-18,0.042686585,0.044451613
2008-03-19,0.042710904,0.044479992
2008-03-20,0.042803973,0.044508845
2008-03-21,0.042933032,0.04453816
2008-03-22,0.04310949,0.04456793
2008-03-23,0.04332081,0.044598147
2008-03-24,0.04356826,0.044628803
2008-03-25,0.043802127,0.04465988
2008-03-26,0.044050843,0.04469137
2008-03-27,0.044297,0.044723257
2008-03-28,0.04449393,0.044755533
2008-03-29,0.04471541,0.044788178
2008-03-30,0.04486065,0.04482118
2008-03-31,0.044925094,0.044854525
2008-04-01,0.045018442,0.0448882
2008-04-02,0.045042347,0.044922173
2008-04-03,0.045073465,0.044956442
2008-04-04,0.045028888,0.044990983
2008-04-05,0.045006875,0.045025773
2008-04-06,0.045025848,0.0450608
2008-04-07,0.04498291,0.045096036
2008-04-08,0.044906843,0.045131464
2008-04-09,0.044803537,0.045167062
2008-04-10,0.04471829,0.04520281
2008-04-11,0.04464235,0.04523868
2008-04-12,0.044599228,0.045274656
2008-04-13,0.04459175,0.045310706
2008-04-14,0.04459612,0.04534681
2008-04-15,0.044631295,0.04538295
2008-04-16,0.04471614,0.045419093
2008-04-17,0.04479248,0.04545522
2008-04-18,0.044898354,0.045491304
2008-04-19,0.044987496,0.04552732
2008-04-20,0.04513914,0.045563247
