"sector","subsector","anio","valor_en_mtco2e","valor_en_porcent"
"Energía","Transporte","2007","44.2467370317298","9.8305797786785"
"Energía","Transporte","2008","46.353418980236","10.7692954377337"
"Energía","Transporte","2009","42.5201155547421","11.0127824297758"
"Energía","Transporte","2010","52.0595328953173","13.002668721916"
"Energía","Transporte","2011","52.9848365435519","13.7207705986127"
"Energía","Transporte","2012","51.9066322553128","12.170266368001"
"Energía","Transporte","2013","52.2876597541649","12.2081601304924"
"Energía","Transporte","2014","50.5276361990981","12.6359180849807"
"Energía","Transporte","2015","51.7734647399068","13.4751803051114"
"Energía","Transporte","2016","50.3119970382345","13.2701468439037"
"Energía","Transporte","2017","50.8031180423394","13.13304623306"
"Energía","Transporte","2018","50.7095780870928","13.1278921629089"
"Energía","Transporte","2019","50.8343937798268","14.6497925205436"
