"anio","sector","geocodigoFundar","unit","entity","valor_en_ggco2e","geonombreFundar"
"1905","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3090000","Mundo"
"1905","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","62300","Mundo"
"1905","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","160000","Mundo"
"1905","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","177000","Mundo"
"1906","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1500000","Mundo"
"1906","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3230000","Mundo"
"1906","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","62700","Mundo"
"1906","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","169000","Mundo"
"1906","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","179000","Mundo"
"1907","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1510000","Mundo"
"1907","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3610000","Mundo"
"1907","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","63100","Mundo"
"1907","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","193000","Mundo"
"1907","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","180000","Mundo"
"1908","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1530000","Mundo"
"1908","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3490000","Mundo"
"1908","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","63500","Mundo"
"1908","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","201000","Mundo"
"1908","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","182000","Mundo"
"1909","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1540000","Mundo"
"1909","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3620000","Mundo"
"1909","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","63900","Mundo"
"1909","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","199000","Mundo"
"1909","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","183000","Mundo"
"1910","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1550000","Mundo"
"1910","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3780000","Mundo"
"1910","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","64300","Mundo"
"1910","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","209000","Mundo"
"1910","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","184000","Mundo"
"1911","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1570000","Mundo"
"1911","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3850000","Mundo"
"1911","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","64700","Mundo"
"1911","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","212000","Mundo"
"1911","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","186000","Mundo"
"1912","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1580000","Mundo"
"1912","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4010000","Mundo"
"1912","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","65200","Mundo"
"1912","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","227000","Mundo"
"1912","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","188000","Mundo"
"1913","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1600000","Mundo"
"1913","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4310000","Mundo"
"1913","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","65600","Mundo"
"1913","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","246000","Mundo"
"1913","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","189000","Mundo"
"1914","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1610000","Mundo"
"1914","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3940000","Mundo"
"1914","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","66000","Mundo"
"1914","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","221000","Mundo"
"1914","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","191000","Mundo"
"1915","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1630000","Mundo"
"1915","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3900000","Mundo"
"1915","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","66400","Mundo"
"1915","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","211000","Mundo"
"1915","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","192000","Mundo"
"1916","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1650000","Mundo"
"1916","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4180000","Mundo"
"1916","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","66800","Mundo"
"1916","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","214000","Mundo"
"1916","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","194000","Mundo"
"1917","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1660000","Mundo"
"1917","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4360000","Mundo"
"1917","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","67200","Mundo"
"1917","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","190000","Mundo"
"1917","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","196000","Mundo"
"1918","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1680000","Mundo"
"1918","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4290000","Mundo"
"1918","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","67600","Mundo"
"1918","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","189000","Mundo"
"1918","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","197000","Mundo"
"1919","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1700000","Mundo"
"1919","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3780000","Mundo"
"1919","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","68000","Mundo"
"1919","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","173000","Mundo"
"1919","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","199000","Mundo"
"1920","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1710000","Mundo"
"1920","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4330000","Mundo"
"1920","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","68400","Mundo"
"1920","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","199000","Mundo"
"1920","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2e+05","Mundo"
"1921","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1730000","Mundo"
"1921","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3840000","Mundo"
"1921","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","68800","Mundo"
"1921","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","183000","Mundo"
"1921","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","203000","Mundo"
"1922","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1750000","Mundo"
"1922","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4020000","Mundo"
"1922","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","69200","Mundo"
"1922","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","203000","Mundo"
"1922","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","205000","Mundo"
"1923","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1770000","Mundo"
"1923","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4530000","Mundo"
"1923","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","69600","Mundo"
"1923","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","218000","Mundo"
"1923","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","207000","Mundo"
"1924","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1790000","Mundo"
"1924","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4550000","Mundo"
"1924","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","70000","Mundo"
"1924","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","242000","Mundo"
"1924","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","209000","Mundo"
"1925","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1810000","Mundo"
"1925","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4580000","Mundo"
"1925","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","70400","Mundo"
"1925","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","259000","Mundo"
"1925","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","211000","Mundo"
"1926","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1830000","Mundo"
"1926","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4520000","Mundo"
"1926","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","70800","Mundo"
"1926","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","259000","Mundo"
"1926","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","213000","Mundo"
"1927","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1850000","Mundo"
"1927","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4910000","Mundo"
"1927","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","71200","Mundo"
"1927","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","304000","Mundo"
"1927","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","216000","Mundo"
"1928","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1870000","Mundo"
"1928","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4890000","Mundo"
"1928","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","71600","Mundo"
"1928","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","312000","Mundo"
"1928","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","218000","Mundo"
"1929","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1890000","Mundo"
"1929","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5230000","Mundo"
"1929","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","72000","Mundo"
"1929","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","338000","Mundo"
"1929","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","220000","Mundo"
"1930","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1910000","Mundo"
"1930","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4890000","Mundo"
"1930","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","72400","Mundo"
"1930","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","318000","Mundo"
"1930","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","222000","Mundo"
"1931","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1930000","Mundo"
"1931","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4430000","Mundo"
"1931","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","72800","Mundo"
"1931","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","291000","Mundo"
"1931","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","225000","Mundo"
"1932","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1940000","Mundo"
"1932","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4060000","Mundo"
"1932","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","73200","Mundo"
"1932","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","270000","Mundo"
"1932","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","227000","Mundo"
"1933","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1960000","Mundo"
"1933","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4260000","Mundo"
"1933","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","73600","Mundo"
"1933","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","278000","Mundo"
"1933","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","230000","Mundo"
"1934","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1980000","Mundo"
"1934","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4610000","Mundo"
"1934","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","74000","Mundo"
"1934","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","303000","Mundo"
"1934","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","232000","Mundo"
"1935","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2e+06","Mundo"
"1935","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4820000","Mundo"
"1935","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","74400","Mundo"
"1935","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","320000","Mundo"
"1935","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","235000","Mundo"
"1936","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2020000","Mundo"
"1936","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5250000","Mundo"
"1936","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","74800","Mundo"
"1936","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","345000","Mundo"
"1936","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","238000","Mundo"
"1937","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2040000","Mundo"
"1937","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5590000","Mundo"
"1937","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","75200","Mundo"
"1937","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","377000","Mundo"
"1937","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","240000","Mundo"
"1938","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2070000","Mundo"
"1938","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5310000","Mundo"
"1938","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","75600","Mundo"
"1938","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","363000","Mundo"
"1938","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","243000","Mundo"
"1939","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2100000","Mundo"
"1939","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5590000","Mundo"
"1939","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","76000","Mundo"
"1939","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","387000","Mundo"
"1939","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","245000","Mundo"
"1940","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2120000","Mundo"
"1940","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6030000","Mundo"
"1940","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","76400","Mundo"
"1940","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","374000","Mundo"
"1940","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","248000","Mundo"
"1941","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2160000","Mundo"
"1941","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6160000","Mundo"
"1941","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","76800","Mundo"
"1941","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","378000","Mundo"
"1941","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","261000","Mundo"
"1942","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2220000","Mundo"
"1942","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6180000","Mundo"
"1942","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","77200","Mundo"
"1942","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","373000","Mundo"
"1942","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","275000","Mundo"
"1943","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2300000","Mundo"
"1943","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6390000","Mundo"
"1943","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","77600","Mundo"
"1943","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","383000","Mundo"
"1943","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","289000","Mundo"
"1944","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2380000","Mundo"
"1944","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6380000","Mundo"
"1944","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","78000","Mundo"
"1944","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","349000","Mundo"
"1944","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","303000","Mundo"
"1945","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2480000","Mundo"
"1945","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5470000","Mundo"
"1945","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","78400","Mundo"
"1945","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","282000","Mundo"
"1945","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","318000","Mundo"
"1946","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2570000","Mundo"
"1946","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5930000","Mundo"
"1946","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","78800","Mundo"
"1946","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","353000","Mundo"
"1946","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","333000","Mundo"
"1947","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2660000","Mundo"
"1947","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6500000","Mundo"
"1947","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","79200","Mundo"
"1947","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","404000","Mundo"
"1947","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","349000","Mundo"
"1948","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2740000","Mundo"
"1948","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6760000","Mundo"
"1948","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","79600","Mundo"
"1948","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","434000","Mundo"
"1948","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","365000","Mundo"
"1949","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2810000","Mundo"
"1949","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6560000","Mundo"
"1949","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","80000","Mundo"
"1949","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","441000","Mundo"
"1949","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","382000","Mundo"
"1950","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2850000","Mundo"
"1950","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","6980000","Mundo"
"1950","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","80400","Mundo"
"1950","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","466000","Mundo"
"1950","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","398000","Mundo"
"1951","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2910000","Mundo"
"1951","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","7460000","Mundo"
"1951","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","80800","Mundo"
"1951","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","504000","Mundo"
"1951","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","418000","Mundo"
"1952","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2960000","Mundo"
"1952","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","7540000","Mundo"
"1952","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","81200","Mundo"
"1952","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","519000","Mundo"
"1952","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","439000","Mundo"
"1953","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3020000","Mundo"
"1953","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","7740000","Mundo"
"1953","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","81600","Mundo"
"1953","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","536000","Mundo"
"1953","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","460000","Mundo"
"1954","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3070000","Mundo"
"1954","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","7920000","Mundo"
"1954","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","82000","Mundo"
"1954","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","565000","Mundo"
"1954","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","482000","Mundo"
"1955","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3130000","Mundo"
"1955","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","8650000","Mundo"
"1955","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","82400","Mundo"
"1955","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","612000","Mundo"
"1955","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","504000","Mundo"
"1956","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3190000","Mundo"
"1956","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","9160000","Mundo"
"1956","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","82800","Mundo"
"1956","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","655000","Mundo"
"1956","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","528000","Mundo"
"1957","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3250000","Mundo"
