fecha,anomalia_temperatura_mar_relativ,anomalia_temperatura_tierra_relativ
1916-03-01,-0.10821669934640521,0.23748366013071903
1916-04-01,-0.09219669934640518,0.241483660130719
1916-05-01,-0.08569669934640523,0.191483660130719
1916-06-01,-0.1476766993464052,0.08848366013071901
1916-07-01,-0.10541669934640518,0.05148366013071903
1916-08-01,-0.1541066993464052,-0.005516339869280962
1916-09-01,-0.1332966993464052,-0.03951633986928099
1916-10-01,-0.18749669934640523,-0.06051633986928101
1916-11-01,-0.28734669934640517,-0.10751633986928094
1916-12-01,-0.2274966993464052,-0.11351633986928095
1917-01-01,-0.3878466993464052,-0.09751633986928093
1917-02-01,-0.2422566993464052,-0.10751633986928094
1917-03-01,-0.37619669934640515,-0.10751633986928094
1917-04-01,-0.20420669934640517,-0.14751633986928098
1917-05-01,-0.2422566993464052,-0.12951633986928096
1917-06-01,-0.13121669934640517,-0.13651633986928097
1917-07-01,-0.04969669934640519,-0.15551633986928098
1917-08-01,-0.008676699346405192,-0.14151633986928097
1917-09-01,0.04089330065359481,-0.10851633986928094
1917-10-01,-0.1244166993464052,-0.12351633986928096
1917-11-01,-0.2495266993464052,-0.11651633986928095
1917-12-01,-0.17782669934640521,-0.10851633986928094
1918-01-01,-0.23111669934640516,-0.12851633986928096
1918-02-01,-0.2887266993464052,-0.13051633986928096
1918-03-01,-0.20782669934640519,-0.11651633986928095
1918-04-01,-0.24068669934640524,-0.043516339869280996
1918-05-01,-0.09903669934640519,-0.051516339869281
1918-06-01,-0.1812966993464052,-0.004516339869280961
1918-07-01,-0.15935669934640517,0.019483660130719005
1918-08-01,-0.2060766993464052,0.04948366013071903
1918-09-01,-0.0955566993464052,0.03948366013071902
1918-10-01,-0.06576669934640522,0.10948366013071903
1918-11-01,0.12437330065359481,0.149483660130719
1918-12-01,0.04509330065359479,0.17448366013071903
1919-01-01,0.09593330065359479,0.198483660130719
1919-02-01,0.16109330065359478,0.22848366013071902
1919-03-01,-0.02917669934640521,0.23548366013071903
1919-04-01,0.051533300653594794,0.22848366013071902
1919-05-01,-0.016856699346405213,0.211483660130719
1919-06-01,-0.12377669934640517,0.243483660130719
1919-07-01,-0.1984666993464052,0.29748366013071903
1919-08-01,-0.1941266993464052,0.288483660130719
1919-09-01,-0.1411266993464052,0.33148366013071906
