"fecha","variable","valor"
1974-05-01,"plata_real",34.612205281893
1974-05-01,"cobre_real",18324.303590535
1974-05-01,"indice_oro_real",69.5187570071198
1974-05-01,"indice_plata_real",196.693245340373
1974-05-01,"indice_cobre_real",241.226234061794
1974-06-01,"oro",154.1
1974-06-01,"plata",4.8961
1974-06-01,"cobre",2440
1974-06-01,"ipc_usa",49
1974-06-01,"oro_real",973.927724489796
1974-06-01,"plata_real",30.9438516020408
1974-06-01,"cobre_real",15421.0489795918
1974-06-01,"indice_oro_real",65.0786347521436
1974-06-01,"indice_plata_real",175.846830485556
1974-06-01,"indice_cobre_real",203.006982079847
1974-07-01,"oro",142.98
1974-07-01,"plata",4.41545
1974-07-01,"cobre",1919.1
1974-07-01,"ipc_usa",49.3
1974-07-01,"oro_real",898.14931643002
1974-07-01,"plata_real",27.7362805933063
1974-07-01,"cobre_real",12055.1010851927
1974-07-01,"indice_oro_real",60.015060509194
1974-07-01,"indice_plata_real",157.618938150197
1974-07-01,"indice_cobre_real",158.696706897901
1974-08-01,"oro",154.64
1974-08-01,"plata",4.43136
1974-08-01,"cobre",1802.9
1974-08-01,"ipc_usa",49.9
1974-08-01,"oro_real",959.713194388778
1974-08-01,"plata_real",27.5015174669339
1974-08-01,"cobre_real",11188.9997294589
1974-08-01,"indice_oro_real",64.128808405325
1974-08-01,"indice_plata_real",156.284833003288
1974-08-01,"indice_cobre_real",147.29510752321
1974-09-01,"oro",151.75
1974-09-01,"plata",4.04875
1974-09-01,"cobre",1460.5
1974-09-01,"ipc_usa",50.6
1974-09-01,"oro_real",928.74898715415
1974-09-01,"plata_real",24.7793901926877
1974-09-01,"cobre_real",8938.63522727273
1974-09-01,"indice_oro_real",62.0597551456823
1974-09-01,"indice_plata_real",140.815606369494
1974-09-01,"indice_cobre_real",117.670682701461
1974-10-01,"oro",158.78
1974-10-01,"plata",4.82977
1974-10-01,"cobre",1398.8
1974-10-01,"ipc_usa",51
1974-10-01,"oro_real",964.152633333333
1974-10-01,"plata_real",29.3275945578431
1974-10-01,"cobre_real",8493.87015686274
1974-10-01,"indice_oro_real",64.4254552902142
1974-10-01,"indice_plata_real",166.662011409789
1974-10-01,"indice_cobre_real",111.815671489322
1974-11-01,"oro",181.66
1974-11-01,"plata",4.69389
1974-11-01,"cobre",1416.7
1974-11-01,"ipc_usa",51.5
1974-11-01,"oro_real",1092.37625436893
1974-11-01,"plata_real",28.2257732941748
1974-11-01,"cobre_real",8519.04348543689
1974-11-01,"indice_oro_real",72.9934608928316
1974-11-01,"indice_plata_real",160.40061320153
1974-11-01,"indice_cobre_real",112.147060195077
1974-12-01,"oro",183.78
1974-12-01,"plata",4.39125
1974-12-01,"cobre",1289
1974-12-01,"ipc_usa",51.9
1974-12-01,"oro_real",1096.60711560694
1974-12-01,"plata_real",26.2023941473988
1974-12-01,"cobre_real",7691.40587668594
1974-12-01,"indice_oro_real",73.2761704474234
1974-12-01,"indice_plata_real",148.902212342871
1974-12-01,"indice_cobre_real",101.251808294207
1975-01-01,"oro",176.27
1975-01-01,"plata",4.1925
1975-01-01,"cobre",1211.2
1975-01-01,"ipc_usa",52.3
1975-01-01,"oro_real",1043.75095506692
1975-01-01,"plata_real",24.8251312141491
1975-01-01,"cobre_real",7171.90195028681
1975-01-01,"indice_oro_real",69.7442792406234
1975-01-01,"indice_plata_real",141.075542131551
1975-01-01,"indice_cobre_real",94.4129139740808
1975-02-01,"oro",179.6
1975-02-01,"plata",4.37
1975-02-01,"cobre",1266.5
1975-02-01,"ipc_usa",52.6
1975-02-01,"oro_real",1057.40353612167
1975-02-01,"plata_real",25.7285826996198
1975-02-01,"cobre_real",7456.57894486692
1975-02-01,"indice_oro_real",70.6565556996919
1975-02-01,"indice_plata_real",146.209650265879
1975-02-01,"indice_cobre_real",98.1604811865156
1975-03-01,"oro",178.16
1975-03-01,"plata",4.3315
1975-03-01,"cobre",1344.2
1975-03-01,"ipc_usa",52.8
1975-03-01,"oro_real",1044.95226515152
1975-03-01,"plata_real",25.405313967803
1975-03-01,"cobre_real",7884.06395833333
1975-03-01,"indice_oro_real",69.8245517477648
1975-03-01,"indice_plata_real",144.372588008209
1975-03-01,"indice_cobre_real",103.788012918178
1975-04-01,"oro",169.84
1975-04-01,"plata",4.20918
1975-04-01,"cobre",1329.2
1975-04-01,"ipc_usa",53
1975-04-01,"oro_real",992.394347169811
1975-04-01,"plata_real",24.5947152509434
1975-04-01,"cobre_real",7766.6660754717
1975-04-01,"indice_oro_real",66.3125893488545
1975-04-01,"indice_plata_real",139.766140918538
1975-04-01,"indice_cobre_real",102.242554503913
1975-05-01,"oro",167.39
1975-05-01,"plata",4.5381
1975-05-01,"cobre",1253.8
1975-05-01,"ipc_usa",53.1
1975-05-01,"oro_real",976.236763653484
1975-05-01,"plata_real",26.4666948870056
1975-05-01,"cobre_real",7312.29854990584
1975-05-01,"indice_oro_real",65.232926608288
1975-05-01,"indice_plata_real",150.404172989288
1975-05-01,"indice_cobre_real",96.2611338987209
1975-06-01,"oro",164.24
1975-06-01,"plata",4.48914
1975-06-01,"cobre",1193
1975-06-01,"ipc_usa",53.5
1975-06-01,"oro_real",950.704007476636
1975-06-01,"plata_real",25.9854078672897
1975-06-01,"cobre_real",6905.68607476636
1975-06-01,"indice_oro_real",63.5268072817034
1975-06-01,"indice_plata_real",147.669128946959
1975-06-01,"indice_cobre_real",90.9083740726336
1975-07-01,"oro",165.17
1975-07-01,"plata",4.70455
1975-07-01,"cobre",1222.4
1975-07-01,"ipc_usa",54
1975-07-01,"oro_real",947.234656481481
1975-07-01,"plata_real",26.9801586435185
1975-07-01,"cobre_real",7010.35081481481
1975-07-01,"indice_oro_real",63.2949824547031
1975-07-01,"indice_plata_real",153.322070066653
1975-07-01,"indice_cobre_real",92.2862098499227
1975-08-01,"oro",163
1975-08-01,"plata",4.9251
1975-08-01,"cobre",1277.1
1975-08-01,"ipc_usa",54.2
1975-08-01,"oro_real",931.340498154981
1975-08-01,"plata_real",28.1407674077491
1975-08-01,"cobre_real",7297.02423431734
1975-08-01,"indice_oro_real",62.2329219974295
1975-08-01,"indice_plata_real",159.917544193417
1975-08-01,"indice_cobre_real",96.0600585558529
1975-09-01,"oro",144.17
1975-09-01,"plata",4.51595
1975-09-01,"cobre",1210.1
1975-09-01,"ipc_usa",54.6
1975-09-01,"oro_real",817.715869047619
1975-09-01,"plata_real",25.6139555998169
1975-09-01,"cobre_real",6863.54978937729
1975-09-01,"indice_oro_real",54.6404327904922
1975-09-01,"indice_plata_real",145.558250677769
1975-09-01,"indice_cobre_real",90.3536802807775
1975-10-01,"oro",142.79
1975-10-01,"plata",4.32886
1975-10-01,"cobre",1178.8
1975-10-01,"ipc_usa",54.9
1975-10-01,"oro_real",805.463044626594
1975-10-01,"plata_real",24.4186340455373
1975-10-01,"cobre_real",6649.48411657559
1975-10-01,"indice_oro_real",53.8216891967663
1975-10-01,"indice_plata_real",138.765511705441
1975-10-01,"indice_cobre_real",87.5356601668491
1975-11-01,"oro",142.42
1975-11-01,"plata",4.33244
1975-11-01,"cobre",1179.7
1975-11-01,"ipc_usa",55.3
1975-11-01,"oro_real",797.564877034358
1975-11-01,"plata_real",24.262055721519
1975-11-01,"cobre_real",6606.4266636528
1975-11-01,"indice_oro_real",53.293927278688
1975-11-01,"indice_plata_real",137.875712906136
1975-11-01,"indice_cobre_real",86.9688398691204
1975-12-01,"oro",139.3
1975-12-01,"plata",4.08486
1975-12-01,"cobre",1151
1975-12-01,"ipc_usa",55.6
1975-12-01,"oro_real",775.883462230216
1975-12-01,"plata_real",22.7521559190647
1975-12-01,"cobre_real",6410.92508992806
1975-12-01,"indice_oro_real",51.8451576837084
1975-12-01,"indice_plata_real",129.295297706794
1975-12-01,"indice_cobre_real",84.3952027237976
1976-01-01,"oro",131.05
1976-01-01,"plata",4.06265
1976-01-01,"cobre",1193
1976-01-01,"ipc_usa",55.8
1976-01-01,"oro_real",727.315757168459
1976-01-01,"plata_real",22.5473434632616
1976-01-01,"cobre_real",6621.04310035842
1976-01-01,"indice_oro_real",48.5998245250085
1976-01-01,"indice_plata_real",128.131395369744
1976-01-01,"indice_cobre_real",87.1612547112168
1976-02-01,"oro",131.06
1976-02-01,"plata",4.08642
1976-02-01,"cobre",1219
1976-02-01,"ipc_usa",55.9
1976-02-01,"oro_real",726.070055456172
1976-02-01,"plata_real",22.6386936976744
1976-02-01,"cobre_real",6753.23819320215
1976-02-01,"indice_oro_real",48.5165857335607
1976-02-01,"indice_plata_real",128.650517856246
1976-02-01,"indice_cobre_real",88.9015077173181
1976-03-01,"oro",132.76
1976-03-01,"plata",4.18913
1976-03-01,"cobre",1329
1976-03-01,"ipc_usa",56
1976-03-01,"oro_real",734.174653571429
1976-03-01,"plata_real",23.1662629294643
1976-03-01,"cobre_real",7349.48866071429
1976-03-01,"indice_oro_real",49.058141505404
1976-03-01,"indice_plata_real",131.64857312309
1976-03-01,"indice_cobre_real",96.7507148713531
1976-04-01,"oro",127.94
1976-04-01,"plata",4.35552
1976-04-01,"cobre",1510
1976-04-01,"ipc_usa",56.1
1976-04-01,"oro_real",706.25844741533
1976-04-01,"plata_real",24.0434797005348
1976-04-01,"cobre_real",8335.54991087344
1976-04-01,"indice_oro_real",47.1927581320638
1976-04-01,"indice_plata_real",136.633595376472
1976-04-01,"indice_cobre_real",109.731499693813
1976-05-01,"oro",126.92
1976-05-01,"plata",4.48845
1976-05-01,"cobre",1512
1976-05-01,"ipc_usa",56.4
1976-05-01,"oro_real",696.901067375887
1976-05-01,"plata_real",24.6454900398936
1976-05-01,"cobre_real",8302.19361702128
1976-05-01,"indice_oro_real",46.5674904633126
1976-05-01,"indice_plata_real",140.054682429798
1976-05-01,"indice_cobre_real",109.292388154951
1976-06-01,"oro",125.71
1976-06-01,"plata",4.81173
1976-06-01,"cobre",1550
1976-06-01,"ipc_usa",56.7
1976-06-01,"oro_real",686.604962081129
1976-06-01,"plata_real",26.2807866851852
1976-06-01,"cobre_real",8465.81569664903
1976-06-01,"indice_oro_real",45.8794964171444
1976-06-01,"indice_plata_real",149.347699203419
1976-06-01,"indice_cobre_real",111.446354764538
1976-07-01,"oro",117.73
1976-07-01,"plata",4.7606
1976-07-01,"cobre",1647
1976-07-01,"ipc_usa",57
1976-07-01,"oro_real",639.635351754386
1976-07-01,"plata_real",25.864673877193
1976-07-01,"cobre_real",8948.26657894737
1976-07-01,"indice_oro_real",42.740949235416
1976-07-01,"indice_plata_real",146.983025298214
1976-07-01,"indice_cobre_real",117.797472496332
1976-08-01,"oro",109.93
1976-08-01,"plata",4.2766
1976-08-01,"cobre",1539
1976-08-01,"ipc_usa",57.3
1976-08-01,"oro_real",594.130402268761
1976-08-01,"plata_real",23.1134183420593
1976-08-01,"cobre_real",8317.71753926702
1976-08-01,"indice_oro_real",39.7002718704287
1976-08-01,"indice_plata_real",131.348269420662
1976-08-01,"indice_cobre_real",109.496749389347
1976-09-01,"oro",114.15
1976-09-01,"plata",4.3035
1976-09-01,"cobre",1459
1976-09-01,"ipc_usa",57.6
1976-09-01,"oro_real",613.724700520833
1976-09-01,"plata_real",23.1376631510417
1976-09-01,"cobre_real",7844.27803819444
1976-09-01,"indice_oro_real",41.0095786568631
1976-09-01,"indice_plata_real",131.486047124295
1976-09-01,"indice_cobre_real",103.264259988831
1976-10-01,"oro",116.15
1976-10-01,"plata",4.2195
1976-10-01,"cobre",1285
1976-10-01,"ipc_usa",57.9
1976-10-01,"oro_real",621.242016407599
1976-10-01,"plata_real",22.5684949481865
1976-10-01,"cobre_real",6872.97452504318
1976-10-01,"indice_oro_real",41.511891757322
1976-10-01,"indice_plata_real",128.251594420332
1976-10-01,"indice_cobre_real",90.4777501249861
1976-11-01,"oro",130.46
1976-11-01,"plata",4.3533
1976-11-01,"cobre",1279
1976-11-01,"ipc_usa",58.1
1976-11-01,"oro_real",695.378745266781
1976-11-01,"plata_real",23.2039881325301
1976-11-01,"cobre_real",6817.33416523236
1976-11-01,"indice_oro_real",46.4657676742161
1976-11-01,"indice_plata_real",131.862956822762
1976-11-01,"indice_cobre_real",89.7452849378267
1976-12-01,"oro",133.93
1976-12-01,"plata",4.3601
1976-12-01,"cobre",1287
1976-12-01,"ipc_usa",58.4
1976-12-01,"oro_real",710.207398116438
1976-12-01,"plata_real",23.1208487756849
1976-12-01,"cobre_real",6824.73621575343
1976-12-01,"indice_oro_real",47.4566301975873
1976-12-01,"indice_plata_real",131.390494875302
1976-12-01,"indice_cobre_real",89.8427275916613
1977-01-01,"oro",132.26
1977-01-01,"plata",4.4192
1977-01-01,"cobre",1396
1977-01-01,"ipc_usa",58.7
1977-01-01,"oro_real",697.767258943782
1977-01-01,"plata_real",23.3144795911414
1977-01-01,"cobre_real",7364.91073253833
1977-01-01,"indice_oro_real",46.6253700813325
1977-01-01,"indice_plata_real",132.490854507976
1977-01-01,"indice_cobre_real",96.9537353184421
1977-02-01,"oro",136.24
1977-02-01,"plata",4.5325
1977-02-01,"cobre",1426
1977-02-01,"ipc_usa",59.3
1977-02-01,"oro_real",711.492148397976
1977-02-01,"plata_real",23.6702742411467
1977-02-01,"cobre_real",7447.06256323777
1977-02-01,"indice_oro_real",47.5424782458742
1977-02-01,"indice_plata_real",134.512754118658
1977-02-01,"indice_cobre_real",98.0352048893318
1977-03-01,"oro",148.23
1977-03-01,"plata",4.8653
1977-03-01,"cobre",1515
1977-03-01,"ipc_usa",59.6
1977-03-01,"oro_real",770.211536073826
1977-03-01,"plata_real",25.2803763506711
1977-03-01,"cobre_real",7872.0264261745
1977-03-01,"indice_oro_real",51.4661550109318
1977-03-01,"indice_plata_real",143.66259610857
1977-03-01,"indice_cobre_real",103.629547493518
1977-04-01,"oro",149.17
1977-04-01,"plata",4.79
1977-04-01,"cobre",1429
1977-04-01,"ipc_usa",60
1977-04-01,"oro_real",769.928524166667
1977-04-01,"plata_real",24.7231858333333
1977-04-01,"cobre_real",7375.66441666667
1977-04-01,"indice_oro_real",51.4472439274157
1977-04-01,"indice_plata_real",140.496209851599
1977-04-01,"indice_cobre_real",97.0952998101977
1977-05-01,"oro",146.61
1977-05-01,"plata",4.6998
1977-05-01,"cobre",1371
1977-05-01,"ipc_usa",60.2
1977-05-01,"oro_real",754.201293189369
1977-05-01,"plata_real",24.1770359302326
1977-05-01,"cobre_real",7052.79294019934
1977-05-01,"indice_oro_real",50.3963376900249
1977-05-01,"indice_plata_real",137.392564879881
1977-05-01,"indice_cobre_real",92.8449298046268
1977-06-01,"oro",140.78
1977-06-01,"plata",4.4815
1977-06-01,"cobre",1312
1977-06-01,"ipc_usa",60.5
1977-06-01,"oro_real",720.619079338843
1977-06-01,"plata_real",22.9397244214876
1977-06-01,"cobre_real",6715.81355371901
1977-06-01,"indice_oro_real",48.152347120302
1977-06-01,"indice_plata_real",130.361206601206
1977-06-01,"indice_cobre_real",88.408839343918
1977-07-01,"oro",143.39
1977-07-01,"plata",4.5323
1977-07-01,"cobre",1248
1977-07-01,"ipc_usa",60.8
1977-07-01,"oro_real",730.357436677632
1977-07-01,"plata_real",23.0852849588816
1977-07-01,"cobre_real",6356.69210526316
1977-07-01,"indice_oro_real",48.8030719989565
1977-07-01,"indice_plata_real",131.188393839359
1977-07-01,"indice_cobre_real",83.6812646148807
1977-08-01,"oro",144.94
1977-08-01,"plata",4.4732
1977-08-01,"cobre",1160
1977-08-01,"ipc_usa",61.1
1977-08-01,"oro_real",734.627559738134
1977-08-01,"plata_real",22.6723885761047
1977-08-01,"cobre_real",5879.45335515548
1977-08-01,"indice_oro_real",49.0884050601411
1977-08-01,"indice_plata_real",128.84199814292
1977-08-01,"indice_cobre_real",77.3987608423337
1977-09-01,"oro",149.53
1977-09-01,"plata",4.538
1977-09-01,"cobre",1195
1977-09-01,"ipc_usa",61.3
1977-09-01,"oro_real",755.419217781403
1977-09-01,"plata_real",22.9257835236542
1977-09-01,"cobre_real",6037.08931484503
1977-09-01,"indice_oro_real",50.4777203919314
1977-09-01,"indice_plata_real",130.281983667692
1977-09-01,"indice_cobre_real",79.4739245024832
1977-10-01,"oro",158.95
1977-10-01,"plata",4.7586
1977-10-01,"cobre",1210
1977-10-01,"ipc_usa",61.6
1977-10-01,"oro_real",799.097901785714
1977-10-01,"plata_real",23.92316625
1977-10-01,"cobre_real",6083.09821428571
1977-10-01,"indice_oro_real",53.3963652269575
1977-10-01,"indice_plata_real",135.949881557862
1977-10-01,"indice_cobre_real",80.0795984638739
1977-11-01,"oro",162.1
1977-11-01,"plata",4.8258
1977-11-01,"cobre",1182
1977-11-01,"ipc_usa",62
1977-11-01,"oro_real",809.676427419355
1977-11-01,"plata_real",24.1044818225806
1977-11-01,"cobre_real",5903.99467741935
1977-11-01,"indice_oro_real",54.1032308275733
1977-11-01,"indice_plata_real",136.980256482291
1977-11-01,"indice_cobre_real",77.7218296410666
1977-12-01,"oro",160.45
1977-12-01,"plata",4.7168
1977-12-01,"cobre",1261
1977-12-01,"ipc_usa",62.3
1977-12-01,"oro_real",797.575573836276
1977-12-01,"plata_real",23.4465843980738
1977-12-01,"cobre_real",6268.26300160514
1977-12-01,"indice_oro_real",53.2946420476052
1977-12-01,"indice_plata_real",133.241575907811
1977-12-01,"indice_cobre_real",82.5171592751338
1978-01-01,"oro",173.18
1978-01-01,"plata",4.9238
1978-01-01,"cobre",1261
1978-01-01,"ipc_usa",62.7
1978-01-01,"oro_real",855.362811802233
1978-01-01,"plata_real",24.3194099362041
1978-01-01,"cobre_real",6228.27408293461
1978-01-01,"indice_oro_real",57.1560318184856
1978-01-01,"indice_plata_real",138.201643788855
1978-01-01,"indice_cobre_real",81.9907340166003
1978-02-01,"oro",178.14
1978-02-01,"plata",4.9607
1978-02-01,"cobre",1217
1978-02-01,"ipc_usa",63
1978-02-01,"oro_real",875.671204761905
1978-02-01,"plata_real",24.3849901507937
1978-02-01,"cobre_real",5982.3276984127
1978-02-01,"indice_oro_real",58.5130549882674
1978-02-01,"indice_plata_real",138.574321147396
1978-02-01,"indice_cobre_real",78.7530273378057
1978-03-01,"oro",183.61
1978-03-01,"plata",5.2731
1978-03-01,"cobre",1254
1978-03-01,"ipc_usa",63.4
1978-03-01,"oro_real",896.865344637224
1978-03-01,"plata_real",25.757097373817
1978-03-01,"cobre_real",6125.31529968454
1978-03-01,"indice_oro_real",59.9292644801517
1978-03-01,"indice_plata_real",146.371692636829
1978-03-01,"indice_cobre_real",80.6353559295538
1978-04-01,"oro",175.28
1978-04-01,"plata",5.1672
1978-04-01,"cobre",1285
1978-04-01,"ipc_usa",63.9
1978-04-01,"oro_real",849.47710172144
1978-04-01,"plata_real",25.042321314554
1978-04-01,"cobre_real",6227.62480438185
1978-04-01,"indice_oro_real",56.7627439317427
1978-04-01,"indice_plata_real",142.309783791581
1978-04-01,"indice_cobre_real",81.9821867329687
1978-05-01,"oro",176.31
1978-05-01,"plata",5.1337
1978-05-01,"cobre",1303
1978-05-01,"ipc_usa",64.5
1978-05-01,"oro_real",846.520346511628
1978-05-01,"plata_real",24.6485253410853
1978-05-01,"cobre_real",6256.11713178295
1978-05-01,"indice_oro_real",56.5651711678585
1978-05-01,"indice_plata_real",140.071931352169
1978-05-01,"indice_cobre_real",82.3572676633115
1978-06-01,"oro",183.75
1978-06-01,"plata",5.3288
1978-06-01,"cobre",1333
1978-06-01,"ipc_usa",65
1978-06-01,"oro_real",875.455673076923
1978-06-01,"plata_real",25.3884527384615
1978-06-01,"cobre_real",6350.92469230769
1978-06-01,"indice_oro_real",58.4986529875319
1978-06-01,"indice_plata_real",144.276769498738
1978-06-01,"indice_cobre_real",83.6053407850526
1978-07-01,"oro",188.73
1978-07-01,"plata",5.3613
1978-07-01,"cobre",1337
1978-07-01,"ipc_usa",65.5
1978-07-01,"oro_real",892.318321374046
1978-07-01,"plata_real",25.3483082519084
1978-07-01,"cobre_real",6321.35641221374
1978-07-01,"indice_oro_real",59.6254287244657
1978-07-01,"indice_plata_real",144.0486375644
1978-07-01,"indice_cobre_real",83.2160957139094
1978-08-01,"oro",206.3
1978-08-01,"plata",5.5361
1978-08-01,"cobre",1426
1978-08-01,"ipc_usa",65.9
1978-08-01,"oro_real",969.469127465857
1978-08-01,"plata_real",26.0158896585736
1978-08-01,"cobre_real",6701.22625189681
1978-08-01,"indice_oro_real",64.780707708964
1978-08-01,"indice_plata_real",147.842349994349
1978-08-01,"indice_cobre_real",88.2168080415384
1978-09-01,"oro",212.08
1978-09-01,"plata",5.5884
1978-09-01,"cobre",1442
1978-09-01,"ipc_usa",66.5
1978-09-01,"oro_real",987.639019548872
1978-09-01,"plata_real",26.0247166015038
1978-09-01,"cobre_real",6715.27473684211
1978-09-01,"indice_oro_real",65.9948345282573
1978-09-01,"indice_plata_real",147.892511491926
1978-09-01,"indice_cobre_real",88.4017462085406
1978-10-01,"oro",227.44
1978-10-01,"plata",5.9447
1978-10-01,"cobre",1506
1978-10-01,"ipc_usa",67.1
1978-10-01,"oro_real",1049.69830700447
1978-10-01,"plata_real",27.4364295007452
1978-10-01,"cobre_real",6950.60521609538
1978-10-01,"indice_oro_real",70.1416860858685
1978-10-01,"indice_plata_real",155.914952979811
1978-10-01,"indice_cobre_real",91.4997021548472
1978-11-01,"oro",206.2
1978-11-01,"plata",5.8724
1978-11-01,"cobre",1481
1978-11-01,"ipc_usa",67.5
1978-11-01,"oro_real",946.030325925926
1978-11-01,"plata_real",26.9421362074074
1978-11-01,"cobre_real",6794.7182962963
1978-11-01,"indice_oro_real",63.2145081172599
1978-11-01,"indice_plata_real",153.105997259574
1978-11-01,"indice_cobre_real",89.4475633427589
1978-12-01,"oro",207.85
1978-12-01,"plata",5.935
1978-12-01,"cobre",1533
1978-12-01,"ipc_usa",67.9
1978-12-01,"oro_real",947.982728276878
1978-12-01,"plata_real",27.0689318851252
1978-12-01,"cobre_real",6991.85721649484
1978-12-01,"indice_oro_real",63.3449692144151
1978-12-01,"indice_plata_real",153.826548092505
1978-12-01,"indice_cobre_real",92.04275497291
1979-01-01,"oro",227.28
1979-01-01,"plata",6.2027
1979-01-01,"cobre",1659
1979-01-01,"ipc_usa",68.5
1979-01-01,"oro_real",1027.52126715328
1979-01-01,"plata_real",28.0420897737226
1979-01-01,"cobre_real",7500.25423357664
1979-01-01,"indice_oro_real",68.6597984261706
1979-01-01,"indice_plata_real",159.356781770997
1979-01-01,"indice_cobre_real",98.7354348465526
1979-02-01,"oro",245.67
1979-02-01,"plata",7.3494
1979-02-01,"cobre",1944
1979-02-01,"ipc_usa",69.2
1979-02-01,"oro_real",1099.42650216763
1979-02-01,"plata_real",32.8901580780347
1979-02-01,"cobre_real",8699.82138728324
1979-02-01,"indice_oro_real",73.4645641275649
1979-02-01,"indice_plata_real",186.907244985943
1979-02-01,"indice_cobre_real",114.526870824634
1979-03-01,"oro",242.05
1979-03-01,"plata",7.4159
1979-03-01,"cobre",2050
1979-03-01,"ipc_usa",69.9
1979-03-01,"oro_real",1072.37845851216
1979-03-01,"plata_real",32.8554076037196
1979-03-01,"cobre_real",9082.32117310443
1979-03-01,"indice_oro_real",71.6571920715569
1979-03-01,"indice_plata_real",186.709765989315
1979-03-01,"indice_cobre_real",119.562204495418
1979-04-01,"oro",239.11
1979-04-01,"plata",7.4371
1979-04-01,"cobre",2100
1979-04-01,"ipc_usa",70.6
1979-04-01,"oro_real",1048.84958002833
1979-04-01,"plata_real",32.6226390014164
1979-04-01,"cobre_real",9211.59348441926
1979-04-01,"indice_oro_real",70.0849734659319
1979-04-01,"indice_plata_real",185.386995266459
1979-04-01,"indice_cobre_real",121.263981191753
1979-05-01,"oro",257.59
1979-05-01,"plata",8.376
1979-05-01,"cobre",1926
1979-05-01,"ipc_usa",71.4
1979-05-01,"oro_real",1117.25152871148
1979-05-01,"plata_real",36.3294336134454
1979-05-01,"cobre_real",8353.68781512605
1979-05-01,"indice_oro_real",74.6556467538475
1979-05-01,"indice_plata_real",206.451861145768
1979-05-01,"indice_cobre_real",109.970272115095
1979-06-01,"oro",279.07
1979-06-01,"plata",8.5596
1979-06-01,"cobre",1877.9
1979-06-01,"ipc_usa",72.2
1979-06-01,"oro_real",1197.00544252078
1979-06-01,"plata_real",36.7144006371191
1979-06-01,"cobre_real",8054.81248614958
1979-06-01,"indice_oro_real",79.9848674920371
1979-06-01,"indice_plata_real",208.63954068305
1979-06-01,"indice_cobre_real",106.035794075765
1979-07-01,"oro",294.74
1979-07-01,"plata",9.0545
1979-07-01,"cobre",1814
1979-07-01,"ipc_usa",73
1979-07-01,"oro_real",1250.36379315069
1979-07-01,"plata_real",38.4115456506849
1979-07-01,"cobre_real",7695.4601369863
1979-07-01,"indice_oro_real",83.5503154450049
1979-07-01,"indice_plata_real",218.284027586233
1979-07-01,"indice_cobre_real",101.305179705531
1979-08-01,"oro",300.82
1979-08-01,"plata",9.3067
1979-08-01,"cobre",1976.4
1979-08-01,"ipc_usa",73.7
1979-08-01,"oro_real",1264.03584396201
1979-08-01,"plata_real",39.1064503324288
1979-08-01,"cobre_real",8304.76843962008
1979-08-01,"indice_oro_real",84.4638928888844
1979-08-01,"indice_plata_real",222.233011938465
1979-08-01,"indice_cobre_real",109.326283836487
1979-09-01,"oro",354.95
1979-09-01,"plata",13.7593
1979-09-01,"cobre",2095.9
1979-09-01,"ipc_usa",74.4
1979-09-01,"oro_real",1477.45552083333
1979-09-01,"plata_real",57.2721615658602
1979-09-01,"cobre_real",8724.04289650538
1979-09-01,"indice_oro_real",98.7247675418834
1979-09-01,"indice_plata_real",325.464593610867
1979-09-01,"indice_cobre_real",114.845729515448
1979-10-01,"oro",391.66
1979-10-01,"plata",16.6331
1979-10-01,"cobre",2075.9
1979-10-01,"ipc_usa",75.2
1979-10-01,"oro_real",1612.91525398936
1979-10-01,"plata_real",68.4976273071808
1979-10-01,"cobre_real",8548.87089760638
1979-10-01,"indice_oro_real",107.776295982869
1979-10-01,"indice_plata_real",389.256347679557
1979-10-01,"indice_cobre_real",112.539716553007
1979-11-01,"oro",391.99
1979-11-01,"plata",16.6502
1979-11-01,"cobre",2090
1979-11-01,"ipc_usa",76
1979-11-01,"oro_real",1597.28188355263
1979-11-01,"plata_real",67.8462787763158
1979-11-01,"cobre_real",8516.3375
1979-11-01,"indice_oro_real",106.731661582375
1979-11-01,"indice_plata_real",385.554882969634
1979-11-01,"indice_cobre_real",112.111437849423
1979-12-01,"oro",455.08
1979-12-01,"plata",22.4504
1979-12-01,"cobre",2214
1979-12-01,"ipc_usa",76.9
1979-12-01,"oro_real",1832.6586449935
1979-12-01,"plata_real",90.4103007022106
1979-12-01,"cobre_real",8916.02847854356
1979-12-01,"indice_oro_real",122.459726306046
1979-12-01,"indice_plata_real",513.781058227452
1979-12-01,"indice_cobre_real",117.373081167336
1980-01-01,"oro",675.31
1980-01-01,"plata",38.8756
1980-01-01,"cobre",2601
1980-01-01,"ipc_usa",78
1980-01-01,"oro_real",2681.19714551282
1980-01-01,"plata_real",154.348592128205
1980-01-01,"cobre_real",10326.8036538462
1980-01-01,"indice_oro_real",179.159752149706
1980-01-01,"indice_plata_real",877.127743007358
1980-01-01,"indice_cobre_real",135.944918343287
1980-02-01,"oro",665.32
1980-02-01,"plata",35.2435
1980-02-01,"cobre",2918
1980-02-01,"ipc_usa",79
1980-02-01,"oro_real",2608.09650886076
1980-02-01,"plata_real",138.156750601266
1980-02-01,"cobre_real",11438.7446835443
1980-02-01,"indice_oro_real",174.275108748348
1980-02-01,"indice_plata_real",785.113211369387
1980-02-01,"indice_cobre_real",150.582819629283
1980-03-01,"oro",553.58
1980-03-01,"plata",24.73
1980-03-01,"cobre",2306
1980-03-01,"ipc_usa",80.1
1980-03-01,"oro_real",2140.26744444444
1980-03-01,"plata_real",95.6118607990012
