anio,edad,reg_desc_fundar,tasa_actividad
2017,21,Patagonia,0.251257577711853
2017,21,Todas,0.369574274745273
2017,22,CABA,0.582158120184748
2017,22,Cuyo,0.37690392103595
2017,22,Noreste,0.40578798785138
2017,22,Noroeste,0.38405706248561
2017,22,Pampeana,0.424830883620051
2017,22,Partidos del GBA,0.579541642140959
2017,22,Patagonia,0.355578237905447
2017,22,Todas,0.467543928947657
2017,23,CABA,0.661917608317892
2017,23,Cuyo,0.458231449582314
2017,23,Noreste,0.475688830764055
2017,23,Noroeste,0.459798511293634
2017,23,Pampeana,0.459320435576644
2017,23,Partidos del GBA,0.645138307277126
2017,23,Patagonia,0.458219268809608
2017,23,Todas,0.531437306408142
2017,24,CABA,0.738419348910846
2017,24,Cuyo,0.526944845293203
2017,24,Noreste,0.531912025467404
2017,24,Noroeste,0.519975081674093
2017,24,Pampeana,0.518752671320701
2017,24,Partidos del GBA,0.680324430554176
2017,24,Patagonia,0.538422506299481
2017,24,Todas,0.587687313564865
2017,25,CABA,0.767903884537124
2017,25,Cuyo,0.581415953964242
2017,25,Noreste,0.561964759957307
2017,25,Noroeste,0.565889896890449
2017,25,Pampeana,0.590220250417739
2017,25,Partidos del GBA,0.707640109431291
2017,25,Patagonia,0.589989509965533
2017,25,Todas,0.631962309228886
2017,26,CABA,0.803213325396662
2017,26,Cuyo,0.613761554423694
2017,26,Noreste,0.603156778111054
2017,26,Noroeste,0.613564860683805
2017,26,Pampeana,0.644291469029018
2017,26,Partidos del GBA,0.727755633320222
2017,26,Patagonia,0.653435301959271
2017,26,Todas,0.671135737089464
2017,27,CABA,0.835256530531407
2017,27,Cuyo,0.639497822188061
2017,27,Noreste,0.62714161866698
2017,27,Noroeste,0.654711082363088
2017,27,Pampeana,0.660917814520457
2017,27,Partidos del GBA,0.75279426743775
2017,27,Patagonia,0.691947971692227
2017,27,Todas,0.696692343279381
2017,28,CABA,0.848278092495801
2017,28,Cuyo,0.677769307453234
2017,28,Noreste,0.674148170830829
2017,28,Noroeste,0.680680926073468
2017,28,Pampeana,0.724467045656422
2017,28,Partidos del GBA,0.766804788213628
2017,28,Patagonia,0.707856038806718
2017,28,Todas,0.732031670901666
2017,29,CABA,0.869136812770593
2017,29,Cuyo,0.696742468069957
2017,29,Noreste,0.694960181091003
2017,29,Noroeste,0.713658230495712
2017,29,Pampeana,0.755443583304468
2017,29,Partidos del GBA,0.77954301195384
2017,29,Patagonia,0.730796824600596
2017,29,Todas,0.754549598744402
2017,30,CABA,0.886905534640184
2017,30,Cuyo,0.731236097870988
2017,30,Noreste,0.71041172666523
2017,30,Noroeste,0.748925572696282
2017,30,Pampeana,0.77266083667721
2017,30,Partidos del GBA,0.787597797386378
2017,30,Patagonia,0.764456798154829
2017,30,Todas,0.773302806509972
2017,31,CABA,0.877537835862785
2017,31,Cuyo,0.76763087426066
2017,31,Noreste,0.730573185972995
2017,31,Noroeste,0.766848471757209
2017,31,Pampeana,0.766855167194327
2017,31,Partidos del GBA,0.796297336155754
2017,31,Patagonia,0.785719020615761
2017,31,Todas,0.780955420020004
2017,32,CABA,0.876783457900418
2017,32,Cuyo,0.771174527098768
2017,32,Noreste,0.7131410655187
2017,32,Noroeste,0.784476242519036
2017,32,Pampeana,0.801222635673899
2017,32,Partidos del GBA,0.809418278879079
2017,32,Patagonia,0.805730547371777
2017,32,Todas,0.797579467951628
2017,33,CABA,0.87663516670206
2017,33,Cuyo,0.770211456455796
2017,33,Noreste,0.69883368017594
2017,33,Noroeste,0.798577393827314
2017,33,Pampeana,0.826304433588708
2017,33,Partidos del GBA,0.800989983514329
2017,33,Patagonia,0.816243546503702
2017,33,Todas,0.803988416916918
2017,34,CABA,0.874950190913814
2017,34,Cuyo,0.79503061369785
2017,34,Noreste,0.691822053205285
2017,34,Noroeste,0.796845941150038
2017,34,Pampeana,0.843796709647847
2017,34,Partidos del GBA,0.795962686452374
2017,34,Patagonia,0.823271399604261
2017,34,Todas,0.809548406599228
2017,35,CABA,0.833884607065799
2017,35,Cuyo,0.802532399050189
2017,35,Noreste,0.710776360470378
2017,35,Noroeste,0.797531384141897
2017,35,Pampeana,0.840683654840794
2017,35,Partidos del GBA,0.803755677716066
2017,35,Patagonia,0.830793343988898
2017,35,Todas,0.81068720546377
2017,36,CABA,0.839835248652497
2017,36,Cuyo,0.785349087286665
2017,36,Noreste,0.705474611549446
2017,36,Noroeste,0.786364843838943
2017,36,Pampeana,0.850686533102514
2017,36,Partidos del GBA,0.81459703656071
2017,36,Patagonia,0.827657062912604
2017,36,Todas,0.814864270180079
2017,37,CABA,0.858666223819157
2017,37,Cuyo,0.791731132343562
2017,37,Noreste,0.736020742384883
2017,37,Noroeste,0.786706862356208
2017,37,Pampeana,0.835503463728694
2017,37,Partidos del GBA,0.81381504248626
2017,37,Patagonia,0.828350736661422
2017,37,Todas,0.814206392003123
2017,38,CABA,0.886672066056931
2017,38,Cuyo,0.800511402984368
2017,38,Noreste,0.761727227199377
2017,38,Noroeste,0.787796394870554
2017,38,Pampeana,0.840516923323207
2017,38,Partidos del GBA,0.826501496087313
2017,38,Patagonia,0.837581171402325
2017,38,Todas,0.824628997580725
2017,39,CABA,0.899244151169766
2017,39,Cuyo,0.809724971523992
2017,39,Noreste,0.796452868573846
2017,39,Noroeste,0.790500352196037
2017,39,Pampeana,0.827751095251861
2017,39,Partidos del GBA,0.846075812724027
2017,39,Patagonia,0.848257362180885
2017,39,Todas,0.831222443033143
2017,40,CABA,0.920956768998259
2017,40,Cuyo,0.789239262031967
2017,40,Noreste,0.776969841459054
2017,40,Noroeste,0.801658566290947
2017,40,Pampeana,0.833666240725931
2017,40,Partidos del GBA,0.856219369394716
2017,40,Patagonia,0.832651222651223
2017,40,Todas,0.835590884899074
2017,41,CABA,0.929837928342316
2017,41,Cuyo,0.804441702652684
2017,41,Noreste,0.760696818532366
2017,41,Noroeste,0.80631608162012
2017,41,Pampeana,0.852601776299425
2017,41,Partidos del GBA,0.83585622512229
2017,41,Patagonia,0.835280802256029
2017,41,Todas,0.83687236179987
2017,42,CABA,0.921394095709148
2017,42,Cuyo,0.79237527294288
2017,42,Noreste,0.752576487094853
2017,42,Noroeste,0.807015143638061
2017,42,Pampeana,0.86033007485776
2017,42,Partidos del GBA,0.832486413762862
2017,42,Patagonia,0.826867203283841
2017,42,Todas,0.836493062983949
2017,43,CABA,0.916362668086806
2017,43,Cuyo,0.771909480638133
2017,43,Noreste,0.754028691399697
2017,43,Noroeste,0.81012828866072
2017,43,Pampeana,0.858090615302741
2017,43,Partidos del GBA,0.82031421665568
2017,43,Patagonia,0.810964547961591
2017,43,Todas,0.830132928479776
2017,44,CABA,0.920373871481678
2017,44,Cuyo,0.755160586217649
2017,44,Noreste,0.744800829103665
2017,44,Noroeste,0.813585967519445
2017,44,Pampeana,0.855313464334997
2017,44,Partidos del GBA,0.820671583468513
2017,44,Patagonia,0.805399074480748
2017,44,Todas,0.82837356153522
2017,45,CABA,0.926800656917181
2017,45,Cuyo,0.757521141476475
2017,45,Noreste,0.761767175656863
2017,45,Noroeste,0.813598473435774
2017,45,Pampeana,0.867597016366807
2017,45,Partidos del GBA,0.810075133069193
2017,45,Patagonia,0.810355196027081
2017,45,Todas,0.83075473186413
2017,46,CABA,0.929889951307157
2017,46,Cuyo,0.753695307840786
2017,46,Noreste,0.78871132593744
2017,46,Noroeste,0.820629447582716
2017,46,Pampeana,0.8200610888462
2017,46,Partidos del GBA,0.8021589977873
2017,46,Patagonia,0.798880084094768
2017,46,Todas,0.815801864350611
2017,47,CABA,0.929350851798241
2017,47,Cuyo,0.767748996226618
2017,47,Noreste,0.792426237209988
2017,47,Noroeste,0.823482547629543
2017,47,Pampeana,0.819334763551627
2017,47,Partidos del GBA,0.808741967066274
2017,47,Patagonia,0.802679519996577
2017,47,Todas,0.819198512447328
2017,48,CABA,0.909980479882173
2017,48,Cuyo,0.786716070110434
2017,48,Noreste,0.79487464747209
2017,48,Noroeste,0.826027918781726
2017,48,Pampeana,0.819901403843813
2017,48,Partidos del GBA,0.818385873175181
2017,48,Patagonia,0.816903962342155
2017,48,Todas,0.823626300177648
2017,49,CABA,0.894724393485459
2017,49,Cuyo,0.780356767154579
2017,49,Noreste,0.778235368211217
2017,49,Noroeste,0.816055979538285
2017,49,Pampeana,0.823499174320022
2017,49,Partidos del GBA,0.819231471087542
2017,49,Patagonia,0.800252438144815
2017,49,Todas,0.819495032302537
2017,50,CABA,0.890400399530985
2017,50,Cuyo,0.788207246827477
2017,50,Noreste,0.76324768876316
2017,50,Noroeste,0.816253993268185
2017,50,Pampeana,0.798510956356875
2017,50,Partidos del GBA,0.803553382413609
2017,50,Patagonia,0.807285296915342
2017,50,Todas,0.806648213480959
2017,51,CABA,0.879044233684657
2017,51,Cuyo,0.778062611037649
2017,51,Noreste,0.748364911755161
2017,51,Noroeste,0.813280152954576
2017,51,Pampeana,0.811047405564288
2017,51,Partidos del GBA,0.814370511207851
2017,51,Patagonia,0.799145755472504
2017,51,Todas,0.811269730375308
2017,52,CABA,0.878668881306284
2017,52,Cuyo,0.777836704591596
2017,52,Noreste,0.732298229375056
2017,52,Noroeste,0.800131547644038
2017,52,Pampeana,0.809540655110594
2017,52,Partidos del GBA,0.804453458461712
2017,52,Patagonia,0.77601453861007
2017,52,Todas,0.803381017037117
2017,53,CABA,0.888366627497062
2017,53,Cuyo,0.762692504934032
2017,53,Noreste,0.698258530037573
2017,53,Noroeste,0.791615690112744
2017,53,Pampeana,0.801153683668293
2017,53,Partidos del GBA,0.791013770095925
2017,53,Patagonia,0.76256108458857
2017,53,Todas,0.791353302197932
2017,54,CABA,0.870116226016377
2017,54,Cuyo,0.74703996234685
2017,54,Noreste,0.686421475643295
2017,54,Noroeste,0.772606498613513
2017,54,Pampeana,0.791682524072384
2017,54,Partidos del GBA,0.792332955223712
2017,54,Patagonia,0.734548385097018
2017,54,Todas,0.7812115013543
2017,55,CABA,0.857227025142184
2017,55,Cuyo,0.738158207643028
2017,55,Noreste,0.677980955591135
2017,55,Noroeste,0.75042096894459
2017,55,Pampeana,0.796813288422165
2017,55,Partidos del GBA,0.782163957124502
2017,55,Patagonia,0.708857344145819
2017,55,Todas,0.772905274181581
2017,56,CABA,0.856828137078073
2017,56,Cuyo,0.729985105194563
2017,56,Noreste,0.670395932119494
2017,56,Noroeste,0.731703414198917
2017,56,Pampeana,0.78612985956696
2017,56,Partidos del GBA,0.782620483075363
2017,56,Patagonia,0.70103210111888
2017,56,Todas,0.765574946841617
2017,57,CABA,0.855560401221108
2017,57,Cuyo,0.73243979794018
2017,57,Noreste,0.648942131747484
2017,57,Noroeste,0.717603586687485
2017,57,Pampeana,0.746929534247285
2017,57,Partidos del GBA,0.769964835660849
2017,57,Patagonia,0.700096924706784
2017,57,Todas,0.746902549239396
2017,58,CABA,0.854758255698484
2017,58,Cuyo,0.733753200422704
2017,58,Noreste,0.644084171831185
2017,58,Noroeste,0.694210301823943
2017,58,Pampeana,0.708668999262775
2017,58,Partidos del GBA,0.756681335363815
2017,58,Patagonia,0.632176811952093
2017,58,Todas,0.726095644861901
2017,59,CABA,0.866323186653348
2017,59,Cuyo,0.71880295283422
2017,59,Noreste,0.635946239252024
2017,59,Noroeste,0.693379828040568
2017,59,Pampeana,0.693747082985229
2017,59,Partidos del GBA,0.713885782003142
2017,59,Patagonia,0.608286020923964
2017,59,Todas,0.706250641537839
2017,60,CABA,0.852615756274326
2017,60,Cuyo,0.678005936710696
2017,60,Noreste,0.631928737318918
2017,60,Noroeste,0.662875577403907
2017,60,Pampeana,0.644785030524606
2017,60,Partidos del GBA,0.703592380437898
2017,60,Patagonia,0.569207925775548
2017,60,Todas,0.679798118160891
2017,61,CABA,0.829461446113018
2017,61,Cuyo,0.634773327249617
2017,61,Noreste,0.587773892203854
2017,61,Noroeste,0.617638939260254
2017,61,Pampeana,0.602064873172475
2017,61,Partidos del GBA,0.630788936270904
2017,61,Patagonia,0.528266729381117
2017,61,Todas,0.63069498295158
2017,62,CABA,0.801506072604695
2017,62,Cuyo,0.565632979438248
2017,62,Noreste,0.561090865904502
2017,62,Noroeste,0.577324313807018
2017,62,Pampeana,0.574279704050028
2017,62,Partidos del GBA,0.582357315321967
2017,62,Patagonia,0.452151747448622
2017,62,Todas,0.589873502386984
2017,63,CABA,0.777097410829815
2017,63,Cuyo,0.527272727272727
2017,63,Noreste,0.518192417987584
2017,63,Noroeste,0.551471233116997
2017,63,Pampeana,0.537021480859234
2017,63,Partidos del GBA,0.554320518217744
2017,63,Patagonia,0.426659814222628
2017,63,Todas,0.554669327612022
2017,64,CABA,0.72770033411842
2017,64,Cuyo,0.487089201877934
2017,64,Noreste,0.462549430100023
2017,64,Noroeste,0.501315893987132
2017,64,Pampeana,0.47590465511447
2017,64,Partidos del GBA,0.536287900953202
2017,64,Patagonia,0.398082604643785
2017,64,Todas,0.511462323231798
2017,65,CABA,0.692536918600128
2017,65,Cuyo,0.438775946563123
2017,65,Noreste,0.405140962963457
2017,65,Noroeste,0.457101364140722
2017,65,Pampeana,0.420280248989666
2017,65,Partidos del GBA,0.500863611181149
2017,65,Patagonia,0.358708344097133
2017,65,Todas,0.464996511495838
2017,66,CABA,0.609476478228949
2017,66,Cuyo,0.376399493272161
2017,66,Noreste,0.352921561408018
2017,66,Noroeste,0.408172762628669
2017,66,Pampeana,0.37323261286559
2017,66,Partidos del GBA,0.49239467853228
2017,66,Patagonia,0.285964570761145
2017,66,Todas,0.42286721501535
2017,67,CABA,0.530165733513913
2017,67,Cuyo,0.322494309512494
2017,67,Noreste,0.300069315733165
2017,67,Noroeste,0.361777914557972
2017,67,Pampeana,0.30877876135398
2017,67,Partidos del GBA,0.466592118988872
2017,67,Patagonia,0.239046795633848
2017,67,Todas,0.374183450290633
2017,68,CABA,0.455166841838084
2017,68,Cuyo,0.231845633888715
2017,68,Noreste,0.269394831270411
2017,68,Noroeste,0.300518134715026
2017,68,Pampeana,0.258984268458602
2017,68,Partidos del GBA,0.396460904200682
2017,68,Patagonia,0.199339117032332
2017,68,Todas,0.313595095921018
2017,69,CABA,0.415074107779024
2017,69,Cuyo,0.168876040050769
2017,69,Noreste,0.253574880837305
2017,69,Noroeste,0.243526649510519
2017,69,Pampeana,0.207878189925692
2017,69,Partidos del GBA,0.340384417801453
2017,69,Patagonia,0.158181646925848
2017,69,Todas,0.265499178151325
2017,70,CABA,0.32076729898838
2017,70,Cuyo,0.135817003723761
2017,70,Noreste,0.213452661328309
2017,70,Noroeste,0.195655443587375
2017,70,Pampeana,0.174838118835069
2017,70,Partidos del GBA,0.274802024182022
2017,70,Patagonia,0.114290743581361
2017,70,Todas,0.215611783642497
2017,71,CABA,0.264098823675471
2017,71,Cuyo,0.124671230329168
2017,71,Noreste,0.193437033428986
2017,71,Noroeste,0.186583500058844
2017,71,Pampeana,0.15411743067871
2017,71,Partidos del GBA,0.244920836773684
2017,71,Patagonia,0.0928178851548635
2017,71,Todas,0.190827769283489
2017,72,CABA,0.196735891007143
2017,72,Cuyo,0.109438911205268
2017,72,Noreste,0.190372206269312
2017,72,Noroeste,0.16434502278888
2017,72,Pampeana,0.136823920456895
2017,72,Partidos del GBA,0.216630140209746
2017,72,Patagonia,0.0765438262551877
2017,72,Todas,0.167647509965381
2017,73,CABA,0.168566023596502
2017,73,Cuyo,0.122662756485821
2017,73,Noreste,0.166242340816898
2017,73,Noroeste,0.146384654106141
2017,73,Pampeana,0.135286801892326
2017,73,Partidos del GBA,0.191146521699376
2017,73,Patagonia,0.0796884654157588
2017,73,Todas,0.1557311290742
2017,74,CABA,0.211350717014424
2017,74,Cuyo,0.129525564256103
2017,74,Noreste,0.135072908672295
2017,74,Noroeste,0.116738256215571
2017,74,Pampeana,0.133218582432292
2017,74,Partidos del GBA,0.168789578923137
2017,74,Patagonia,0.0952992550732083
2017,74,Todas,0.148367093367572
2017,75,CABA,0.156978767838496
2017,75,Cuyo,0.134745637301217
2017,75,Noreste,0.109455640614013
2017,75,Noroeste,0.125514403292181
2017,75,Pampeana,0.117153300135364
2017,75,Partidos del GBA,0.149342545190712
2017,75,Patagonia,0.0939806273062731
2017,75,Todas,0.130914346019031
2017,76,CABA,0.165041593827235
2017,76,Cuyo,0.11852627687758
2017,76,Noreste,0.105875014177158
2017,76,Noroeste,0.112949204282732
2017,76,Pampeana,0.118686513077602
2017,76,Partidos del GBA,0.12728869747542
2017,76,Patagonia,0.0804672290720311
2017,76,Todas,0.12357518062204
2017,77,CABA,0.152282319899787
2017,77,Cuyo,0.103930034927532
2017,77,Noreste,0.0909781403332878
2017,77,Noroeste,0.096452194828623
2017,77,Pampeana,0.100757851368526
2017,77,Partidos del GBA,0.107475043224756
2017,77,Patagonia,0.0763424814550488
2017,77,Todas,0.106656856543714
2017,78,CABA,0.176650634018365
2017,78,Cuyo,0.0803571428571429
2017,78,Noreste,0.0671962249311836
2017,78,Noroeste,0.0835988607249223
2017,78,Pampeana,0.0788183544097136
2017,78,Partidos del GBA,0.108037818052489
2017,78,Patagonia,0.0645828081673809
2017,78,Todas,0.0968902480576302
2017,79,CABA,0.102750026855731
2017,79,Cuyo,0.0660322860168812
2017,79,Noreste,0.0493158811969298
2017,79,Noroeste,0.0775047258979206
2017,79,Pampeana,0.0513452126652786
2017,79,Partidos del GBA,0.0928071088340071
2017,79,Patagonia,0.0359019498012856
2017,79,Todas,0.0703875726535825
2017,80,CABA,0.122524039121326
2017,80,Cuyo,0.0419960146130854
2017,80,Noreste,0.0727613396830354
2017,80,Noroeste,0.044082895321026
2017,80,Pampeana,0.0400856538185939
2017,80,Partidos del GBA,0.0751715614250402
2017,80,Patagonia,0.0375138801356502
2017,80,Todas,0.0609651513777654
2017,81,CABA,0.0863839408812662
2017,81,Cuyo,0.0428227715472079
2017,81,Noreste,0.068418901770159
2017,81,Noroeste,0.0289806795469687
2017,81,Pampeana,0.0255632710131504
2017,81,Partidos del GBA,0.0681888093587442
2017,81,Patagonia,0.0407192650987035
2017,81,Todas,0.0474414503512085
2017,82,CABA,0.0869314271760606
2017,82,Cuyo,0.0379640044994376
2017,82,Noreste,0.0613470504763835
2017,82,Noroeste,0.0282177168115611
2017,82,Pampeana,0.0333160571912717
2017,82,Partidos del GBA,0.0530075187969925
2017,82,Patagonia,0.0396658939544468
2017,82,Todas,0.0462374176100275
2017,83,CABA,0.0736999433077359
2017,83,Cuyo,0.0328377716059467
2017,83,Noreste,0.052223183632456
2017,83,Noroeste,0.0241016333938294
2017,83,Pampeana,0.029077581384536
2017,83,Partidos del GBA,0.0607302395983313
2017,83,Patagonia,0.0403811925244734
2017,83,Todas,0.0446088713873386
2017,84,CABA,0.0867810598819656
2017,84,Cuyo,0.0173877094428637
2017,84,Noreste,0.0481139887496074
2017,84,Noroeste,0.0174871886901557
2017,84,Pampeana,0.028726563604832
2017,84,Partidos del GBA,0.0552740916606605
2017,84,Patagonia,0.0369791259479321
2017,84,Todas,0.0416060664405575
2017,85,CABA,0.0633373700094189
2017,85,Cuyo,0.0054146970348087
2017,85,Noreste,0.0250572456656853
2017,85,Noroeste,0.0184865092748735
2017,85,Pampeana,0.0326087440998052
2017,85,Partidos del GBA,0.0599554265513511
2017,85,Patagonia,0.0174177998089954
2017,85,Todas,0.0395697768773161
2017,86,CABA,0.0956603895127869
2017,86,Cuyo,0.0028762602561385
2017,86,Noreste,0.0136335467878537
2017,86,Noroeste,0.013684733104535
2017,86,Pampeana,0.0391034973084606
2017,86,Partidos del GBA,0.0548619670979693
2017,86,Patagonia,0.0386855438230977
2017,86,Todas,0.0425112484661183
2017,87,CABA,0.100004489539373
2017,87,Cuyo,0.0028138976926038
2017,87,Noreste,0.0138913249377346
2017,87,Noroeste,0.008308819734737
2017,87,Pampeana,0.0310042264709271
2017,87,Partidos del GBA,0.0727028827464114
2017,87,Patagonia,0.0389790076335878
2017,87,Todas,0.043455487885068
2017,88,CABA,0.0524459699015577
2017,88,Cuyo,0.0031873846670021
2017,88,Noreste,0.0167025180311274
2017,88,Noroeste,0.001688943245683
2017,88,Pampeana,0.0334732142272617
2017,88,Partidos del GBA,0.0448967470275659
2017,88,Patagonia,0.0356459838504037
2017,88,Todas,0.0328148164538756
2017,89,CABA,0.044236948429994
2017,89,Cuyo,0.0
2017,89,Noreste,0.0198865063024155
2017,89,Noroeste,0.0020558627534382
2017,89,Pampeana,0.0273047171955453
2017,89,Partidos del GBA,0.050212331854523
2017,89,Patagonia,0.0341822227716652
2017,89,Todas,0.0316660382084261
2017,90,CABA,0.0478122582308949
2017,90,Cuyo,0.0
2017,90,Noreste,0.0
2017,90,Noroeste,0.0024548186396918
2017,90,Pampeana,0.024552306879831
2017,90,Partidos del GBA,0.013378063249192
2017,90,Patagonia,0.040958605664488
2017,90,Todas,0.0225232436032067
2018,10,CABA,0.0
2018,10,Cuyo,0.0017628864891112
2018,10,Noreste,0.0
2018,10,Noroeste,0.0014894815376361
2018,10,Pampeana,0.0
2018,10,Partidos del GBA,0.0
2018,10,Patagonia,0.0
2018,10,Todas,0.000291792104014
2018,11,CABA,0.0
2018,11,Cuyo,0.0016965337884513
2018,11,Noreste,0.0
2018,11,Noroeste,0.0015199886681848
2018,11,Pampeana,0.0
2018,11,Partidos del GBA,0.0
2018,11,Patagonia,0.0
2018,11,Todas,0.0002906676459863
2018,12,CABA,0.0
2018,12,Cuyo,0.0016469752855085
2018,12,Noreste,0.0
2018,12,Noroeste,0.0015267969278
2018,12,Pampeana,0.0
2018,12,Partidos del GBA,0.0
2018,12,Patagonia,0.0
2018,12,Todas,0.0002877046266903
2018,13,CABA,0.0
2018,13,Cuyo,0.0015296191980948
2018,13,Noreste,0.0
2018,13,Noroeste,0.0052480401973073
2018,13,Pampeana,0.0
2018,13,Partidos del GBA,0.0
2018,13,Patagonia,0.0
2018,13,Todas,0.0007658582935455
2018,14,CABA,0.0
2018,14,Cuyo,0.0027111285592222
2018,14,Noreste,0.0
2018,14,Noroeste,0.0072736249886309
2018,14,Pampeana,0.0016040890991232
2018,14,Partidos del GBA,0.0033197675958891
2018,14,Patagonia,0.0027428837405176
2018,14,Todas,0.0027695451359863
2018,15,CABA,0.0
2018,15,Cuyo,0.0017342899900697
2018,15,Noreste,0.0058589035584976
2018,15,Noroeste,0.0152817946299342
2018,15,Pampeana,0.005864943597372
2018,15,Partidos del GBA,0.0049884720184447
2018,15,Patagonia,0.0073332876430676
2018,15,Todas,0.0062452403545714
2018,16,CABA,0.0038199238091283
2018,16,Cuyo,0.0105972937263657
2018,16,Noreste,0.024496900738728
2018,16,Noroeste,0.0350621804684295
2018,16,Pampeana,0.025910152435588
2018,16,Partidos del GBA,0.007108984609765
2018,16,Patagonia,0.0084583946557827
2018,16,Todas,0.0179398436725772
2018,17,CABA,0.0120636605924032
2018,17,Cuyo,0.0173184512014157
2018,17,Noreste,0.033434671920737
2018,17,Noroeste,0.0558791325952423
2018,17,Pampeana,0.0534094320693778
2018,17,Partidos del GBA,0.0216561186822855
2018,17,Patagonia,0.0145577183524975
2018,17,Todas,0.0352454186951203
2018,18,CABA,0.0986550322833509
2018,18,Cuyo,0.061182791801823
2018,18,Noreste,0.0959326560074827
2018,18,Noroeste,0.0919022981590663
2018,18,Pampeana,0.110794381694589
2018,18,Partidos del GBA,0.0892288151586835
2018,18,Patagonia,0.0331036604448122
2018,18,Todas,0.091768195418057
2018,19,CABA,0.156886890564124
2018,19,Cuyo,0.117334187760333
2018,19,Noreste,0.151382003780466
2018,19,Noroeste,0.152208235244365
2018,19,Pampeana,0.174516073324484
2018,19,Partidos del GBA,0.185669380334489
2018,19,Patagonia,0.0766606900774041
2018,19,Todas,0.162630410247052
2018,20,CABA,0.262047781870349
2018,20,Cuyo,0.201902334683475
2018,20,Noreste,0.210284093328573
2018,20,Noroeste,0.223321298486255
2018,20,Pampeana,0.28765232814197
2018,20,Partidos del GBA,0.289334216793539
2018,20,Patagonia,0.129490150637312
2018,20,Todas,0.257071157878765
2018,21,CABA,0.355578879593574
2018,21,Cuyo,0.279208635453919
2018,21,Noreste,0.281403239015259
2018,21,Noroeste,0.30346831305611
2018,21,Pampeana,0.383513813105197
2018,21,Partidos del GBA,0.426633737756818
2018,21,Patagonia,0.230377172115098
2018,21,Todas,0.361211354763746
2018,22,CABA,0.455809017154174
2018,22,Cuyo,0.393721985288452
2018,22,Noreste,0.369856947694047
2018,22,Noroeste,0.394192207886475
2018,22,Pampeana,0.462919896889553
2018,22,Partidos del GBA,0.529437393781079
2018,22,Patagonia,0.351209234695392
2018,22,Todas,0.454757533412495
2018,23,CABA,0.529155388356196
2018,23,Cuyo,0.499819832804843
2018,23,Noreste,0.400817172124072
2018,23,Noroeste,0.465388256823244
2018,23,Pampeana,0.527982994385588
2018,23,Partidos del GBA,0.628870331823191
2018,23,Patagonia,0.448074259613968
2018,23,Todas,0.532739232640331
2018,24,CABA,0.630714836657357
2018,24,Cuyo,0.558633868893437
2018,24,Noreste,0.449388161451534
2018,24,Noroeste,0.5240942151104
2018,24,Pampeana,0.599545121162153
2018,24,Partidos del GBA,0.662755636148898
2018,24,Patagonia,0.522861722278887
2018,24,Todas,0.590455010745041
2018,25,CABA,0.699528508832823
2018,25,Cuyo,0.602730144404332
2018,25,Noreste,0.497015793961212
2018,25,Noroeste,0.580290709782465
2018,25,Pampeana,0.634655702289892
2018,25,Partidos del GBA,0.698601446667772
2018,25,Patagonia,0.581524321693073
2018,25,Todas,0.633103723206711
2018,26,CABA,0.808830383498452
2018,26,Cuyo,0.659937698647726
2018,26,Noreste,0.53118624561893
2018,26,Noroeste,0.618978988453329
2018,26,Pampeana,0.699623196375974
2018,26,Partidos del GBA,0.725553626222021
2018,26,Patagonia,0.6331854575019
2018,26,Todas,0.679983338705474
2018,27,CABA,0.867391132641778
2018,27,Cuyo,0.681739369362541
2018,27,Noreste,0.571793071943488
2018,27,Noroeste,0.656114808234715
2018,27,Pampeana,0.724890263871243
2018,27,Partidos del GBA,0.758065421994111
2018,27,Patagonia,0.655330071872924
2018,27,Todas,0.712570362738599
2018,28,CABA,0.926602643240504
2018,28,Cuyo,0.706378625153592
2018,28,Noreste,0.614148487296885
2018,28,Noroeste,0.697562273083931
2018,28,Pampeana,0.74405421284703
2018,28,Partidos del GBA,0.768525367264822
2018,28,Patagonia,0.691976521380582
2018,28,Todas,0.737563030600231
2018,29,CABA,0.952304861822881
2018,29,Cuyo,0.740119968064543
2018,29,Noreste,0.642510132324127
2018,29,Noroeste,0.726000234266495
2018,29,Pampeana,0.760882133620283
2018,29,Partidos del GBA,0.787381694384811
2018,29,Patagonia,0.712765514740415
2018,29,Todas,0.759719607117567
2018,30,CABA,0.96690220268373
2018,30,Cuyo,0.766791012996747
2018,30,Noreste,0.678510192045557
2018,30,Noroeste,0.752557464571725
2018,30,Pampeana,0.784556564110402
2018,30,Partidos del GBA,0.794480966394532
2018,30,Patagonia,0.758962465597419
2018,30,Todas,0.782697592473058
2018,31,CABA,0.953461709706144
2018,31,Cuyo,0.792122511485452
2018,31,Noreste,0.704403444230754
2018,31,Noroeste,0.770285087719298
2018,31,Pampeana,0.795267785346724
2018,31,Partidos del GBA,0.792184786053128
2018,31,Patagonia,0.767663897228234
2018,31,Todas,0.791658155001795
2018,32,CABA,0.951214501575906
2018,32,Cuyo,0.813836439986707
2018,32,Noreste,0.722374554983576
2018,32,Noroeste,0.798522870610104
2018,32,Pampeana,0.830341793030591
2018,32,Partidos del GBA,0.812141714459149
2018,32,Patagonia,0.792276100166249
2018,32,Todas,0.816239199166893
2018,33,CABA,0.940469139012891
2018,33,Cuyo,0.830438759779181
2018,33,Noreste,0.744417296201185
2018,33,Noroeste,0.799256663411575
2018,33,Pampeana,0.808715501999822
2018,33,Partidos del GBA,0.805148128244696
