anio,edad,apertura_sexo,valor
2018,57,total,0.771413971688342
2018,57,varon,0.887257596206141
2018,57,mujer,0.664511566109568
2018,57,brecha,-0.222746030096573
2018,58,total,0.746636905231236
2018,58,varon,0.87488303283973
2018,58,mujer,0.63158142853387
2018,58,brecha,-0.24330160430586
2018,59,total,0.712895857364888
2018,59,varon,0.841822142642679
2018,59,mujer,0.606312144886364
2018,59,brecha,-0.235509997756315
2018,60,total,0.67996718772291
2018,60,varon,0.825052423404974
2018,60,mujer,0.557840843723637
2018,60,brecha,-0.267211579681337
2018,61,total,0.640322521723247
2018,61,varon,0.798001451956095
2018,61,mujer,0.507125644908651
2018,61,brecha,-0.290875807047443
2018,62,total,0.600688650038764
2018,62,varon,0.768770095083355
2018,62,mujer,0.459113180852663
2018,62,brecha,-0.309656914230692
2018,63,total,0.549774140900095
2018,63,varon,0.720682011292218
2018,63,mujer,0.407452695667364
2018,63,brecha,-0.313229315624854
2018,64,total,0.519948720794839
2018,64,varon,0.713829722970606
2018,64,mujer,0.358198665297224
2018,64,brecha,-0.355631057673382
2018,65,total,0.470175629353773
2018,65,varon,0.661316388881061
2018,65,mujer,0.312031271858774
2018,65,brecha,-0.349285117022287
2018,66,total,0.417240100562865
2018,66,varon,0.593025795071009
2018,66,mujer,0.266447840846885
2018,66,brecha,-0.326577954224124
2018,67,total,0.359641339636869
2018,67,varon,0.526005053347906
2018,67,mujer,0.225045386875892
2018,67,brecha,-0.300959666472014
2018,68,total,0.308416418946931
2018,68,varon,0.437905881551062
2018,68,mujer,0.198951326527128
2018,68,brecha,-0.238954555023934
2018,69,total,0.266846157091885
2018,69,varon,0.349940847008972
2018,69,mujer,0.19926865235204
2018,69,brecha,-0.150672194656932
2018,70,total,0.232568269411475
2018,70,varon,0.300615656367047
2018,70,mujer,0.175967929785276
2018,70,brecha,-0.124647726581771
2018,71,total,0.212724094067813
2018,71,varon,0.258785108694119
2018,71,mujer,0.175913190529876
2018,71,brecha,-0.0828719181642428
2018,72,total,0.184881759125263
2018,72,varon,0.222279665398208
2018,72,mujer,0.152805827912775
2018,72,brecha,-0.0694738374854332
2018,73,total,0.170037354439421
2018,73,varon,0.214252524931475
2018,73,mujer,0.134675419154682
2018,73,brecha,-0.0795771057767933
2018,74,total,0.145424830659057
2018,74,varon,0.208885468000378
2018,74,mujer,0.0943317451418803
2018,74,brecha,-0.114553722858498
2018,75,total,0.13583179587681
2018,75,varon,0.20076652125188
2018,75,mujer,0.0849696044690236
2018,75,brecha,-0.115796916782857
2018,76,total,0.118020580700392
2018,76,varon,0.194968180926326
2018,76,mujer,0.0602033947337676
2018,76,brecha,-0.134764786192558
2018,77,total,0.111972380381796
2018,77,varon,0.185898377960757
2018,77,mujer,0.0604726127673018
2018,77,brecha,-0.125425765193455
2018,78,total,0.101119494929885
2018,78,varon,0.174755721265107
2018,78,mujer,0.0506741028738235
2018,78,brecha,-0.124081618391283
2018,79,total,0.085809054148314
2018,79,varon,0.149106159534298
2018,79,mujer,0.0441634817094769
2018,79,brecha,-0.104942677824821
2018,80,total,0.0665592700439069
2018,80,varon,0.102505488174085
2018,80,mujer,0.0426518592108998
2018,80,brecha,-0.0598536289631854
2018,81,total,0.0685765306299702
2018,81,varon,0.101324018841028
2018,81,mujer,0.0466990936415828
2018,81,brecha,-0.0546249251994453
2018,82,total,0.0581317592302392
2018,82,varon,0.0879724601261603
2018,82,mujer,0.0385776246836307
2018,82,brecha,-0.0493948354425296
2018,83,total,0.047675152593362
2018,83,varon,0.0710657097431688
2018,83,mujer,0.0320487712717671
2018,83,brecha,-0.0390169384714017
2018,84,total,0.0387314192915511
2018,84,varon,0.0612826309107237
2018,84,mujer,0.0234332124560496
2018,84,brecha,-0.0378494184546741
2018,85,total,0.033413701018375
2018,85,varon,0.0632027369631396
2018,85,mujer,0.0161406672678088
2018,85,brecha,-0.0470620696953307
2018,86,total,0.0175214577852877
2018,86,varon,0.0512352610892757
2018,86,mujer,0.0
2018,86,brecha,-0.0512352610892757
2018,87,total,0.0199310383087316
2018,87,varon,0.0578502915777063
2018,87,mujer,0.0008468025185959
2018,87,brecha,-0.0570034890591103
2018,88,total,0.0227591733650647
2018,88,varon,0.0745401503164557
2018,88,mujer,0.0011258547199823
2018,88,brecha,-0.0734142955964733
2018,89,total,0.0224051093665697
2018,89,varon,0.0783092992292835
2018,89,mujer,0.001164890831561
2018,89,brecha,-0.0771444083977224
2018,90,total,0.0178576372546305
2018,90,varon,0.0612532426871813
2018,90,mujer,0.0013877159553384
2018,90,brecha,-0.0598655267318429
2019,10,total,0.0
2019,10,varon,0.0
2019,10,mujer,0.0
2019,10,brecha,0.0
2019,11,total,0.000407333936791
2019,11,varon,0.0001318619627196
2019,11,mujer,0.0006738344463916
2019,11,brecha,0.000541972483672
2019,12,total,0.000935872859264
2019,12,varon,0.0001309622679552
2019,12,mujer,0.0017469839374169
2019,12,brecha,0.0016160216694616
2019,13,total,0.0010873140512404
2019,13,varon,0.0002953403914156
2019,13,mujer,0.0018488818317523
2019,13,brecha,0.0015535414403367
2019,14,total,0.0043570138302526
2019,14,varon,0.0052563254581579
2019,14,mujer,0.0034569314206193
2019,14,brecha,-0.0017993940375386
2019,15,total,0.0080270312370159
2019,15,varon,0.0103781662685214
2019,15,mujer,0.0056862068813318
2019,15,brecha,-0.0046919593871895
2019,16,total,0.0141837351967428
2019,16,varon,0.0176842172667168
2019,16,mujer,0.0106706014134498
2019,16,brecha,-0.007013615853267
2019,17,total,0.0407909475772662
2019,17,varon,0.0608844392262188
2019,17,mujer,0.0203036884099035
2019,17,brecha,-0.0405807508163153
2019,18,total,0.100221130488775
2019,18,varon,0.140249140110634
2019,18,mujer,0.0581686177677736
2019,18,brecha,-0.0820805223428609
2019,19,total,0.164717581731125
2019,19,varon,0.222729155175828
2019,19,mujer,0.105816334037744
2019,19,brecha,-0.116912821138084
2019,20,total,0.266619567817558
2019,20,varon,0.344079877334445
2019,20,mujer,0.185576611808442
2019,20,brecha,-0.158503265526003
2019,21,total,0.373044293069534
2019,21,varon,0.472495152006561
2019,21,mujer,0.271224296416381
2019,21,brecha,-0.20127085559018
2019,22,total,0.47035080628902
2019,22,varon,0.576284545428153
2019,22,mujer,0.365127796722897
2019,22,brecha,-0.211156748705256
2019,23,total,0.546481376072485
2019,23,varon,0.661262715709755
2019,23,mujer,0.433539355716619
2019,23,brecha,-0.227723359993137
2019,24,total,0.61117888143671
2019,24,varon,0.726415715076711
2019,24,mujer,0.498500516215729
2019,24,brecha,-0.227915198860982
2019,25,total,0.660419423861359
2019,25,varon,0.773605724537896
2019,25,mujer,0.5510247210831
2019,25,brecha,-0.222581003454795
2019,26,total,0.700957304913006
2019,26,varon,0.817740568532936
2019,26,mujer,0.584836807820455
2019,26,brecha,-0.232903760712481
2019,27,total,0.726897818778829
2019,27,varon,0.848996233150487
2019,27,mujer,0.608368037028501
2019,27,brecha,-0.240628196121987
2019,28,total,0.750631225941115
2019,28,varon,0.872731141783858
2019,28,mujer,0.632819805269112
2019,28,brecha,-0.239911336514746
2019,29,total,0.777549193313222
2019,29,varon,0.890376140606429
2019,29,mujer,0.661232719771809
2019,29,brecha,-0.22914342083462
2019,30,total,0.788908538483077
2019,30,varon,0.902818200254319
2019,30,mujer,0.672035788522114
2019,30,brecha,-0.230782411732205
2019,31,total,0.793042586332438
2019,31,varon,0.907674898345598
2019,31,mujer,0.678164798562026
2019,31,brecha,-0.229510099783573
2019,32,total,0.807670633046606
2019,32,varon,0.92249289490283
2019,32,mujer,0.690356327202181
2019,32,brecha,-0.23213656770065
2019,33,total,0.823875018127371
2019,33,varon,0.936723560267142
2019,33,mujer,0.711959063096286
2019,33,brecha,-0.224764497170857
2019,34,total,0.823865873679364
2019,34,varon,0.947755831143233
2019,34,mujer,0.709757005865376
2019,34,brecha,-0.237998825277857
2019,35,total,0.830545531561956
2019,35,varon,0.95918255370069
2019,35,mujer,0.712286362827132
2019,35,brecha,-0.246896190873558
2019,36,total,0.841291011347168
2019,36,varon,0.96355119701511
2019,36,mujer,0.728583440535175
2019,36,brecha,-0.234967756479935
2019,37,total,0.842901393223509
2019,37,varon,0.963680828431682
2019,37,mujer,0.730610890174037
2019,37,brecha,-0.233069938257645
2019,38,total,0.832482965442079
2019,38,varon,0.95657763837614
2019,38,mujer,0.717132337015378
2019,38,brecha,-0.239445301360762
2019,39,total,0.835141177922118
2019,39,varon,0.961559268935329
2019,39,mujer,0.717314364302815
2019,39,brecha,-0.244244904632513
2019,40,total,0.83520258675474
2019,40,varon,0.95498328024506
2019,40,mujer,0.722035935652223
2019,40,brecha,-0.232947344592838
2019,41,total,0.833741782176744
2019,41,varon,0.953572866367847
2019,41,mujer,0.721575434258194
2019,41,brecha,-0.231997432109652
2019,42,total,0.843709894986322
2019,42,varon,0.953546938037714
2019,42,mujer,0.746980843223324
2019,42,brecha,-0.206566094814389
2019,43,total,0.847747541863606
2019,43,varon,0.954146299423795
2019,43,mujer,0.753063006576752
2019,43,brecha,-0.201083292847043
2019,44,total,0.858729848095872
2019,44,varon,0.953655316048343
2019,44,mujer,0.773489485926768
2019,44,brecha,-0.180165830121574
2019,45,total,0.856018031030852
2019,45,varon,0.955464308532501
2019,45,mujer,0.769219621663592
2019,45,brecha,-0.186244686868909
2019,46,total,0.850039230957786
2019,46,varon,0.949186885698928
2019,46,mujer,0.766684256566994
2019,46,brecha,-0.182502629131933
2019,47,total,0.846566048806725
2019,47,varon,0.949600916113039
2019,47,mujer,0.75333423886679
2019,47,brecha,-0.196266677246249
2019,48,total,0.836011194806977
2019,48,varon,0.950075100926405
2019,48,mujer,0.73436164758161
2019,48,brecha,-0.215713453344795
2019,49,total,0.825286334639642
2019,49,varon,0.940730959868798
2019,49,mujer,0.724284957605961
2019,49,brecha,-0.216446002262837
2019,50,total,0.821299528711672
2019,50,varon,0.940794925910784
2019,50,mujer,0.715099174182714
2019,50,brecha,-0.225695751728069
2019,51,total,0.814880977422133
2019,51,varon,0.940445626646689
2019,51,mujer,0.701968218510775
2019,51,brecha,-0.238477408135914
2019,52,total,0.811171236453727
2019,52,varon,0.936178757172714
2019,52,mujer,0.696134317313723
2019,52,brecha,-0.24004443985899
2019,53,total,0.805869667369206
2019,53,varon,0.92569402703183
2019,53,mujer,0.697302400222417
2019,53,brecha,-0.228391626809413
2019,54,total,0.793266163663044
2019,54,varon,0.912434226129074
2019,54,mujer,0.681770416626452
2019,54,brecha,-0.230663809502622
2019,55,total,0.778246453782277
2019,55,varon,0.898779901341067
2019,55,mujer,0.66797564555428
2019,55,brecha,-0.230804255786788
2019,56,total,0.769388375579385
2019,56,varon,0.884803841553716
2019,56,mujer,0.661466692444527
2019,56,brecha,-0.223337149109189
2019,57,total,0.738299134646781
2019,57,varon,0.857878403955744
2019,57,mujer,0.633940993516342
2019,57,brecha,-0.223937410439402
2019,58,total,0.726573193850445
2019,58,varon,0.849691893346006
2019,58,mujer,0.616017978846094
2019,58,brecha,-0.233673914499912
2019,59,total,0.708089960448458
2019,59,varon,0.854003410254956
2019,59,mujer,0.579440795837726
2019,59,brecha,-0.27456261441723
2019,60,total,0.681410838875536
2019,60,varon,0.825646601359349
2019,60,mujer,0.553397532127126
2019,60,brecha,-0.272249069232223
2019,61,total,0.640724536512582
2019,61,varon,0.804576600328227
2019,61,mujer,0.500345822090168
2019,61,brecha,-0.304230778238059
2019,62,total,0.597667624790997
2019,62,varon,0.7848514219522
2019,62,mujer,0.435905218581547
2019,62,brecha,-0.348946203370652
2019,63,total,0.561574166704204
2019,63,varon,0.761378576168812
2019,63,mujer,0.392358642331798
2019,63,brecha,-0.369019933837014
2019,64,total,0.511788417623155
2019,64,varon,0.720547269633322
2019,64,mujer,0.343768698032365
2019,64,brecha,-0.376778571600957
2019,65,total,0.464504636839672
2019,65,varon,0.687042618928506
2019,65,mujer,0.285815071700795
2019,65,brecha,-0.401227547227711
2019,66,total,0.420860645175748
2019,66,varon,0.631343456648215
2019,66,mujer,0.252432618877607
2019,66,brecha,-0.378910837770608
2019,67,total,0.378389737673986
2019,67,varon,0.554996614836472
2019,67,mujer,0.237756473776099
2019,67,brecha,-0.317240141060373
2019,68,total,0.321827538382236
2019,68,varon,0.461557525032936
2019,68,mujer,0.21043871510593
2019,68,brecha,-0.251118809927007
2019,69,total,0.280133903288797
2019,69,varon,0.380192460518856
2019,69,mujer,0.19574839909886
2019,69,brecha,-0.184444061419996
2019,70,total,0.241370978679465
2019,70,varon,0.301019026755606
2019,70,mujer,0.189936474178972
2019,70,brecha,-0.111082552576634
2019,71,total,0.211642331003683
2019,71,varon,0.262715183520386
2019,71,mujer,0.167097991399144
2019,71,brecha,-0.095617192121242
2019,72,total,0.184047618746018
2019,72,varon,0.231852584501591
2019,72,mujer,0.14143224405987
2019,72,brecha,-0.0904203404417214
2019,73,total,0.164110613629906
2019,73,varon,0.221286205857899
2019,73,mujer,0.112844287901228
2019,73,brecha,-0.10844191795667
2019,74,total,0.146101075819133
2019,74,varon,0.210984273968229
2019,74,mujer,0.0895997502701909
2019,74,brecha,-0.121384523698038
2019,75,total,0.142670639088006
2019,75,varon,0.227524477959791
2019,75,mujer,0.0757861896673912
2019,75,brecha,-0.151738288292399
2019,76,total,0.125593071573688
2019,76,varon,0.205826563816316
2019,76,mujer,0.0648748316869316
2019,76,brecha,-0.140951732129384
2019,77,total,0.109981579593092
2019,77,varon,0.188674564799904
2019,77,mujer,0.0534743323501601
2019,77,brecha,-0.135200232449744
2019,78,total,0.10069985065245
2019,78,varon,0.163799601123258
2019,78,mujer,0.0549916732968913
2019,78,brecha,-0.108807927826367
2019,79,total,0.0910242910278944
2019,79,varon,0.153184010945591
2019,79,mujer,0.0452083590518433
2019,79,brecha,-0.107975651893747
2019,80,total,0.0672608603499173
2019,80,varon,0.117213637087781
2019,80,mujer,0.0323363320103512
2019,80,brecha,-0.0848773050774296
2019,81,total,0.0614837053722829
2019,81,varon,0.094446821207753
2019,81,mujer,0.0359302055387735
2019,81,brecha,-0.0585166156689795
2019,82,total,0.0611722334969558
2019,82,varon,0.0950448218647739
2019,82,mujer,0.0352179824483958
2019,82,brecha,-0.0598268394163781
2019,83,total,0.0532535014005602
2019,83,varon,0.091064230749097
2019,83,mujer,0.0279070311494777
2019,83,brecha,-0.0631571995996193
2019,84,total,0.042115286909061
2019,84,varon,0.0575535672148143
2019,84,mujer,0.0321099882420483
2019,84,brecha,-0.025443578972766
2019,85,total,0.0396921252766779
2019,85,varon,0.0506417061529565
2019,85,mujer,0.032583939151994
2019,85,brecha,-0.0180577670009626
2019,86,total,0.0291158692369125
2019,86,varon,0.0407926285118324
2019,86,mujer,0.0227721442089768
2019,86,brecha,-0.0180204843028556
2019,87,total,0.0223998458361087
2019,87,varon,0.0209476432358369
2019,87,mujer,0.0231458729006218
2019,87,brecha,0.0021982296647848
2019,88,total,0.0224896159731837
2019,88,varon,0.0264183510620081
2019,88,mujer,0.0205329212421411
2019,88,brecha,-0.005885429819867
2019,89,total,0.0078329617524188
2019,89,varon,0.0242611380679312
2019,89,mujer,0.000773667454518
2019,89,brecha,-0.0234874706134132
2019,90,total,0.0084577161043284
2019,90,varon,0.0244756950882706
2019,90,mujer,0.0009186448151686
2019,90,brecha,-0.0235570502731019
2020,10,total,0.0004519658042727
2020,10,varon,0.000874028923087
2020,10,mujer,0.0
2020,10,brecha,-0.000874028923087
2020,11,total,0.00080256464857
2020,11,varon,0.0009417653515573
2020,11,mujer,0.000654523468481
2020,11,brecha,-0.0002872418830762
2020,12,total,0.0009490318364157
2020,12,varon,0.0009052945733138
2020,12,mujer,0.0009964956662847
2020,12,brecha,9.12010929709746e-05
2020,13,total,0.0043876434043043
2020,13,varon,0.005383080164098
2020,13,mujer,0.0031872006301467
2020,13,brecha,-0.0021958795339512
2020,14,total,0.0061691859207473
2020,14,varon,0.0074839451922445
2020,14,mujer,0.0045645983431432
2020,14,brecha,-0.0029193468491012
2020,15,total,0.0102244469068817
2020,15,varon,0.0102633860238578
2020,15,mujer,0.0101767023945702
2020,15,brecha,-8.66836292875602e-05
2020,16,total,0.0166640877726576
2020,16,varon,0.0188982644782471
2020,16,mujer,0.013841415073496
2020,16,brecha,-0.0050568494047511
2020,17,total,0.0479450964790133
2020,17,varon,0.0628437849703021
2020,17,mujer,0.0282887218472065
2020,17,brecha,-0.0345550631230956
2020,18,total,0.0823335713610412
2020,18,varon,0.104695175648756
2020,18,mujer,0.0564925473872934
2020,18,brecha,-0.0482026282614624
2020,19,total,0.15114692059799
2020,19,varon,0.189136480822281
2020,19,mujer,0.107477471869018
2020,19,brecha,-0.0816590089532632
2020,20,total,0.22523062353031
2020,20,varon,0.285614979231956
2020,20,mujer,0.157453380243209
2020,20,brecha,-0.128161598988748
2020,21,total,0.312057157573486
2020,21,varon,0.386125828648301
2020,21,mujer,0.233570725714289
2020,21,brecha,-0.152555102934011
2020,22,total,0.387439300392432
2020,22,varon,0.470847566513666
2020,22,mujer,0.30887139714238
2020,22,brecha,-0.161976169371287
2020,23,total,0.462604874503173
2020,23,varon,0.547328981291245
2020,23,mujer,0.38261895425052
2020,23,brecha,-0.164710027040726
2020,24,total,0.508969545847858
2020,24,varon,0.59583874140199
2020,24,mujer,0.428821179492139
2020,24,brecha,-0.167017561909851
2020,25,total,0.556977506884391
2020,25,varon,0.656290656913393
2020,25,mujer,0.467279502777567
2020,25,brecha,-0.189011154135826
2020,26,total,0.612925073402898
2020,26,varon,0.723416296026663
2020,26,mujer,0.510270161015992
2020,26,brecha,-0.213146135010671
2020,27,total,0.652646754598516
2020,27,varon,0.775061457654195
2020,27,mujer,0.537691235802881
2020,27,brecha,-0.237370221851314
2020,28,total,0.679801759602473
2020,28,varon,0.807625820979299
2020,28,mujer,0.553700751211988
2020,28,brecha,-0.253925069767311
2020,29,total,0.699231759762776
2020,29,varon,0.824529177030488
2020,29,mujer,0.582396040089196
2020,29,brecha,-0.242133136941292
2020,30,total,0.737270325400498
2020,30,varon,0.849223935424869
2020,30,mujer,0.630887113116918
2020,30,brecha,-0.218336822307951
2020,31,total,0.738236651497123
2020,31,varon,0.853305139116018
2020,31,mujer,0.636574967559131
2020,31,brecha,-0.216730171556887
2020,32,total,0.748308617463052
2020,32,varon,0.856199878385162
2020,32,mujer,0.650712194937117
2020,32,brecha,-0.205487683448045
2020,33,total,0.755548030027315
2020,33,varon,0.873622483033355
2020,33,mujer,0.65677040513778
2020,33,brecha,-0.216852077895575
2020,34,total,0.768940571312292
2020,34,varon,0.893492770569451
2020,34,mujer,0.65793401146471
2020,34,brecha,-0.235558759104742
2020,35,total,0.763065495078827
2020,35,varon,0.896558193395212
2020,35,mujer,0.653267317644852
2020,35,brecha,-0.24329087575036
2020,36,total,0.781373134934933
2020,36,varon,0.898037216416008
2020,36,mujer,0.674414932870385
2020,36,brecha,-0.223622283545623
2020,37,total,0.775845977091022
2020,37,varon,0.902082570170179
2020,37,mujer,0.664698373915818
2020,37,brecha,-0.23738419625436
2020,38,total,0.794021072304971
2020,38,varon,0.911765647725386
2020,38,mujer,0.685793709412334
2020,38,brecha,-0.225971938313052
2020,39,total,0.801841084557605
2020,39,varon,0.91547595483184
2020,39,mujer,0.700781172266332
2020,39,brecha,-0.214694782565508
2020,40,total,0.803218776535285
2020,40,varon,0.918788443031089
2020,40,mujer,0.69400590152961
2020,40,brecha,-0.224782541501479
2020,41,total,0.80474551610481
2020,41,varon,0.923454387630033
2020,41,mujer,0.694205722144321
2020,41,brecha,-0.229248665485712
2020,42,total,0.813641806154329
2020,42,varon,0.936788948937824
2020,42,mujer,0.698851162360914
2020,42,brecha,-0.237937786576909
2020,43,total,0.813967132396472
2020,43,varon,0.928068565561134
2020,43,mujer,0.707904213624134
2020,43,brecha,-0.220164351937
2020,44,total,0.798935882449547
2020,44,varon,0.917227846280693
2020,44,mujer,0.687722992846825
2020,44,brecha,-0.229504853433868
2020,45,total,0.808419283004709
2020,45,varon,0.915804185510894
2020,45,mujer,0.707615770687004
2020,45,brecha,-0.20818841482389
2020,46,total,0.79647676568043
2020,46,varon,0.9130270624675
2020,46,mujer,0.689210390518361
2020,46,brecha,-0.22381667194914
2020,47,total,0.805155549786836
2020,47,varon,0.910505830561292
2020,47,mujer,0.704664499715062
2020,47,brecha,-0.20584133084623
2020,48,total,0.804640406730266
2020,48,varon,0.913400412942198
2020,48,mujer,0.693206833373326
2020,48,brecha,-0.220193579568872
2020,49,total,0.803454905966472
2020,49,varon,0.908372338264252
2020,49,mujer,0.695677171179409
2020,49,brecha,-0.212695167084843
2020,50,total,0.778390595163841
2020,50,varon,0.897041553440483
2020,50,mujer,0.665360393247922
2020,50,brecha,-0.231681160192561
2020,51,total,0.766713332890254
2020,51,varon,0.889825136106524
2020,51,mujer,0.656308558675793
2020,51,brecha,-0.23351657743073
2020,52,total,0.744485320462237
2020,52,varon,0.864003592340324
2020,52,mujer,0.640523963851009
2020,52,brecha,-0.223479628489315
2020,53,total,0.735089113767268
2020,53,varon,0.872444899980331
2020,53,mujer,0.624387123601288
2020,53,brecha,-0.248057776379044
2020,54,total,0.715935089526819
2020,54,varon,0.861417038340756
2020,54,mujer,0.600524505529963
2020,54,brecha,-0.260892532810793
2020,55,total,0.70582455725518
2020,55,varon,0.842146178555878
2020,55,mujer,0.587711376163931
2020,55,brecha,-0.254434802391946
2020,56,total,0.703847827017513
2020,56,varon,0.82455229853434
2020,56,mujer,0.593488033508843
2020,56,brecha,-0.231064265025497
2020,57,total,0.694994493766742
2020,57,varon,0.816861972629908
2020,57,mujer,0.579343905448202
2020,57,brecha,-0.237518067181706
2020,58,total,0.670709821058443
2020,58,varon,0.782411046069302
2020,58,mujer,0.566597774213776
2020,58,brecha,-0.215813271855526
2020,59,total,0.665121568667006
2020,59,varon,0.761673047445833
2020,59,mujer,0.570912138160419
2020,59,brecha,-0.190760909285415
2020,60,total,0.637030704837857
2020,60,varon,0.765364292406934
2020,60,mujer,0.517050120658505
2020,60,brecha,-0.248314171748429
2020,61,total,0.603298404583398
2020,61,varon,0.744798880751934
2020,61,mujer,0.470156252222756
2020,61,brecha,-0.274642628529178
2020,62,total,0.542221392892002
2020,62,varon,0.715555911270909
2020,62,mujer,0.390783861268443
2020,62,brecha,-0.324772050002467
2020,63,total,0.49596474346268
2020,63,varon,0.68015651347357
2020,63,mujer,0.338237212616283
2020,63,brecha,-0.341919300857287
2020,64,total,0.431705294686146
2020,64,varon,0.647866347755139
2020,64,mujer,0.26007798157505
2020,64,brecha,-0.387788366180088
2020,65,total,0.395436046945507
2020,65,varon,0.598293363698221
2020,65,mujer,0.23090187439039
2020,65,brecha,-0.367391489307832
2020,66,total,0.338685706424088
2020,66,varon,0.532110360121917
2020,66,mujer,0.196375771104354
2020,66,brecha,-0.335734589017563
2020,67,total,0.317884349713835
2020,67,varon,0.484267381041358
2020,67,mujer,0.190376744066313
2020,67,brecha,-0.293890636975045
2020,68,total,0.283775477650125
2020,68,varon,0.437246046188298
2020,68,mujer,0.16303322750857
2020,68,brecha,-0.274212818679728
2020,69,total,0.254049361358227
2020,69,varon,0.385807488444441
2020,69,mujer,0.155368076988908
2020,69,brecha,-0.230439411455533
2020,70,total,0.222543710401374
2020,70,varon,0.329574586906781
2020,70,mujer,0.137695591649489
2020,70,brecha,-0.191878995257292
2020,71,total,0.20742587724594
2020,71,varon,0.299569734069805
2020,71,mujer,0.126662963230888
2020,71,brecha,-0.172906770838917
2020,72,total,0.157609327839646
2020,72,varon,0.241349520749982
2020,72,mujer,0.0845461163239922
2020,72,brecha,-0.15680340442599
2020,73,total,0.121433851056886
2020,73,varon,0.189340798610498
2020,73,mujer,0.065152131360507
2020,73,brecha,-0.124188667249991
2020,74,total,0.122434506784872
2020,74,varon,0.183767011568135
2020,74,mujer,0.0684408548762592
2020,74,brecha,-0.115326156691876
2020,75,total,0.0934682021604594
2020,75,varon,0.124514359404745
2020,75,mujer,0.0694722852871145
2020,75,brecha,-0.0550420741176304
2020,76,total,0.0854266336023187
2020,76,varon,0.138315550113696
2020,76,mujer,0.0484176222642116
2020,76,brecha,-0.0898979278494844
2020,77,total,0.0845407115728004
2020,77,varon,0.142755616058537
2020,77,mujer,0.0477292111380291
2020,77,brecha,-0.0950264049205075
2020,78,total,0.081603707582651
2020,78,varon,0.134477554083812
2020,78,mujer,0.0484228541655524
2020,78,brecha,-0.0860546999182599
2020,79,total,0.0594380769987361
2020,79,varon,0.108151876828816
2020,79,mujer,0.0287164871386934
2020,79,brecha,-0.0794353896901221
2020,80,total,0.0498649490961978
2020,80,varon,0.107657605054671
2020,80,mujer,0.0117043554487752
2020,80,brecha,-0.0959532496058957
2020,81,total,0.0371842215003731
2020,81,varon,0.0709481842009159
2020,81,mujer,0.0122840343304677
2020,81,brecha,-0.0586641498704482
2020,82,total,0.0391800836083077
2020,82,varon,0.0524440153480827
2020,82,mujer,0.0293814554636921
2020,82,brecha,-0.0230625598843907
2020,83,total,0.0442074856707892
2020,83,varon,0.067847567911575
2020,83,mujer,0.025276711157193
2020,83,brecha,-0.042570856754382
2020,84,total,0.0464370247089258
2020,84,varon,0.0649238170295209
2020,84,mujer,0.0323615998599904
2020,84,brecha,-0.0325622171695305
2020,85,total,0.0345461693837772
2020,85,varon,0.0342577109957247
2020,85,mujer,0.0347813281173299
2020,85,brecha,0.0005236171216051
2020,86,total,0.0356118732077811
2020,86,varon,0.0394761640648979
2020,86,mujer,0.0330379015857188
2020,86,brecha,-0.006438262479179
2020,87,total,0.0241891028832167
2020,87,varon,0.0435963657092335
2020,87,mujer,0.0102801829255583
2020,87,brecha,-0.0333161827836752
2020,88,total,0.0141421578053833
2020,88,varon,0.0187424003130722
2020,88,mujer,0.0111624117327539
2020,88,brecha,-0.0075799885803182
2020,89,total,0.0016869902499933
2020,89,varon,0.0045512780311242
2020,89,mujer,0.0
2020,89,brecha,-0.0045512780311242
2020,90,total,0.0018938617257255
2020,90,varon,0.0058468090004028
2020,90,mujer,0.0
2020,90,brecha,-0.0058468090004028
2021,10,total,0.0
2021,10,varon,0.0
2021,10,mujer,0.0
2021,10,brecha,0.0
2021,11,total,0.0
2021,11,varon,0.0
2021,11,mujer,0.0
2021,11,brecha,0.0
2021,12,total,0.0006049519117567
2021,12,varon,0.0005252598170112
2021,12,mujer,0.0006847279461005
2021,12,brecha,0.0001594681290892
2021,13,total,0.0007733319575452
2021,13,varon,0.0007497472443002
2021,13,mujer,0.0007976165079881
2021,13,brecha,4.78692636879236e-05
2021,14,total,0.0050482902353046
2021,14,varon,0.0066527815983547
2021,14,mujer,0.003324542565797
2021,14,brecha,-0.0033282390325576
2021,15,total,0.0089106269154631
2021,15,varon,0.0115524581700494
2021,15,mujer,0.005907732759651
2021,15,brecha,-0.0056447254103984
2021,16,total,0.0152158882101744
2021,16,varon,0.0190655163209602
2021,16,mujer,0.0108511144602205
2021,16,brecha,-0.0082144018607397
2021,17,total,0.0332231405428951
2021,17,varon,0.0385524205874624
2021,17,mujer,0.027201068528997
2021,17,brecha,-0.0113513520584654
2021,18,total,0.0967162667918175
2021,18,varon,0.118861236674856
2021,18,mujer,0.0709830932384009
2021,18,brecha,-0.047878143436455
2021,19,total,0.15664645830942
2021,19,varon,0.185613517794343
2021,19,mujer,0.124985405114292
2021,19,brecha,-0.0606281126800502
2021,20,total,0.255823165118566
2021,20,varon,0.30836808608693
2021,20,mujer,0.200351137136304
2021,20,brecha,-0.108016948950625
2021,21,total,0.350287097427576
2021,21,varon,0.416596683723104
2021,21,mujer,0.278517268812224
2021,21,brecha,-0.13807941491088
2021,22,total,0.452792127112093
2021,22,varon,0.535186247874034
2021,22,mujer,0.364255534029247
2021,22,brecha,-0.170930713844787
2021,23,total,0.529043596353125
2021,23,varon,0.623552371300996
