"iso3","anio","puestos_per_capita"
"CAN","1977","0.42299488"
"CAN","1978","0.43070614"
"CAN","1979","0.44538471"
"CAN","1980","0.4538126"
"CAN","1981","0.46141344"
"CAN","1982","0.44085586"
"CAN","1983","0.44005531"
"CAN","1984","0.44682783"
"CAN","1985","0.45817015"
"CAN","1986","0.46667424"
"CAN","1987","0.47455159"
"CAN","1988","0.4841738"
"CAN","1989","0.48701981"
"CAN","1990","0.48255497"
"CAN","1991","0.46823213"
"CAN","1992","0.45813116"
"CAN","1993","0.45658687"
"CAN","1994","0.46052513"
"CAN","1995","0.46298438"
"CAN","1996","0.4629052"
"CAN","1997","0.46733654"
"CAN","1998","0.47377396"
"CAN","1999","0.48231843"
"CAN","2000","0.48883808"
"CAN","2001","0.48817345"
"CAN","2002","0.49480918"
"CAN","2003","0.50084865"
"CAN","2004","0.50434542"
"CAN","2005","0.50719887"
"CAN","2006","0.51001036"
"CAN","2007","0.51572526"
"CAN","2008","0.51768124"
"CAN","2009","0.5029254"
"CAN","2010","0.50648999"
"CAN","2011","0.50941849"
"CAN","2012","0.50952691"
"CAN","2013","0.51106292"
"CAN","2014","0.50887668"
"CAN","2015","0.50950682"
"CAN","2016","0.50960982"
"CAN","2017","0.5132246"
"CAN","2018","0.51156986"
"CAN","2019","0.51585466"
"CHE","1950","0.5050596"
"CHE","1951","0.51733196"
"CHE","1952","0.51985991"
"CHE","1953","0.51680911"
"CHE","1954","0.51717055"
"CHE","1955","0.5222882"
"CHE","1956","0.5305208"
"CHE","1957","0.53403807"
"CHE","1958","0.52217412"
"CHE","1959","0.51627517"
"CHE","1960","0.52039683"
"CHE","1961","0.52989703"
"CHE","1962","0.53535968"
"CHE","1963","0.53203869"
"CHE","1964","0.53136349"
"CHE","1965","0.52277952"
"CHE","1966","0.51617175"
"CHE","1967","0.51317781"
"CHE","1968","0.51046813"
"CHE","1969","0.51222628"
"CHE","1970","0.5152151"
"CHE","1971","0.51815957"
"CHE","1972","0.52078313"
"CHE","1973","0.52273458"
"CHE","1974","0.52080631"
"CHE","1975","0.50028849"
"CHE","1976","0.49110761"
"CHE","1977","0.49478209"
"CHE","1978","0.49844491"
"CHE","1979","0.50232667"
"CHE","1980","0.51112401"
"CHE","1981","0.51983654"
"CHE","1982","0.5189966"
"CHE","1983","0.5163663"
"CHE","1984","0.5191161"
"CHE","1985","0.52678561"
"CHE","1986","0.53554422"
"CHE","1987","0.54487807"
"CHE","1988","0.55454469"
"CHE","1989","0.56444663"
"CHE","1990","0.57610101"
"CHE","1991","0.57933664"
"CHE","1992","0.56765658"
"CHE","1993","0.55834103"
"CHE","1994","0.55084467"
"CHE","1995","0.5462845"
"CHE","1996","0.54236037"
"CHE","1997","0.54026705"
"CHE","1998","0.54581362"
"CHE","1999","0.54763865"
"CHE","2000","0.54988992"
"CHE","2001","0.5555107"
"CHE","2002","0.55526441"
"CHE","2003","0.5491938"
"CHE","2004","0.54693884"
"CHE","2005","0.54742193"
"CHE","2006","0.5558455"
"CHE","2007","0.56512356"
"CHE","2008","0.57134509"
"CHE","2009","0.56689543"
"CHE","2010","0.56212848"
"CHE","2011","0.57030404"
"CHE","2012","0.5741477"
"CHE","2013","0.57475156"
"CHE","2014","0.57842904"
"CHE","2015","0.58052647"
"CHE","2016","0.58220214"
"CHE","2017","0.58208144"
"CHE","2018","0.58312559"
"CHE","2019","0.5832839"
"CHL","1950",""
"CHL","1951","0.32133427"
"CHL","1952","0.31837523"
"CHL","1953","0.31607783"
"CHL","1954","0.31369597"
"CHL","1955","0.31097868"
"CHL","1956","0.30802888"
"CHL","1957","0.30463678"
"CHL","1958","0.30094492"
"CHL","1959","0.29711562"
"CHL","1960","0.293401"
"CHL","1961","0.29069173"
"CHL","1962","0.28817677"
"CHL","1963","0.28590783"
"CHL","1964","0.28390756"
"CHL","1965","0.28233904"
"CHL","1966","0.28113586"
"CHL","1967","0.28014919"
"CHL","1968","0.27956483"
"CHL","1969","0.27852452"
"CHL","1970","0.27524784"
"CHL","1971","0.28124899"
"CHL","1972","0.28763044"
"CHL","1973","0.28634551"
"CHL","1974","0.27390561"
"CHL","1975","0.25944275"
"CHL","1976","0.25933427"
"CHL","1977","0.26658037"
"CHL","1978","0.26472962"
"CHL","1979","0.26570588"
"CHL","1980","0.27689168"
"CHL","1981","0.27824411"
"CHL","1982","0.25550199"
"CHL","1983","0.26848036"
"CHL","1984","0.27645808"
"CHL","1985","0.2889992"
"CHL","1986","0.29964739"
"CHL","1987","0.30627453"
"CHL","1988","0.31288236"
"CHL","1989","0.32190835"
"CHL","1990","0.32562804"
"CHL","1991","0.32729706"
"CHL","1992","0.3368606"
"CHL","1993","0.33662212"
"CHL","1994","0.33399063"
"CHL","1995","0.34212565"
"CHL","1996","0.35060638"
"CHL","1997","0.35612214"
"CHL","1998","0.35959014"
"CHL","1999","0.35391471"
"CHL","2000","0.36087069"
"CHL","2001","0.36216721"
"CHL","2002","0.36571503"
"CHL","2003","0.37197268"
"CHL","2004","0.37540457"
"CHL","2005","0.385005"
"CHL","2006","0.39442301"
"CHL","2007","0.40115672"
"CHL","2008","0.40228087"
"CHL","2009","0.39958254"
"CHL","2010","0.40376168"
"CHL","2011","0.41322559"
"CHL","2012","0.42406821"
"CHL","2013","0.42943719"
"CHL","2014","0.42963296"
"CHL","2015","0.43187058"
"CHL","2016","0.43079162"
"CHL","2017","0.42923006"
"CHL","2018","0.42681226"
"CHL","2019","0.42739847"
"CHN","1950",""
"CHN","1951",""
"CHN","1952","0.41370511"
"CHN","1953","0.41692647"
"CHN","1954","0.41915396"
"CHN","1955","0.42008501"
"CHN","1956","0.42386043"
"CHN","1957","0.42764974"
"CHN","1958","0.44991523"
"CHN","1959","0.46264035"
"CHN","1960","0.45044658"
"CHN","1961","0.43968686"
"CHN","1962","0.4263742"
"CHN","1963","0.41480893"
"CHN","1964","0.40980554"
"CHN","1965","0.40574887"
"CHN","1966","0.40616363"
"CHN","1967","0.4136841"
"CHN","1968","0.42043975"
"CHN","1969","0.42822996"
"CHN","1970","0.43614763"
"CHN","1971","0.44291723"
"CHN","1972","0.44459856"
"CHN","1973","0.44457522"
"CHN","1974","0.44829297"
"CHN","1975","0.45322111"
"CHN","1976","0.4581148"
"CHN","1977","0.46209592"
"CHN","1978","0.46718815"
"CHN","1979","0.47413534"
"CHN","1980","0.48462561"
"CHN","1981","0.49767333"
"CHN","1982","0.5151611"
"CHN","1983","0.52106285"
"CHN","1984","0.52729815"
"CHN","1985","0.53303611"
"CHN","1986","0.53626966"
"CHN","1987","0.5372746"
"CHN","1988","0.54296678"
"CHN","1989","0.55341369"
"CHN","1990","0.56120795"
"CHN","1991","0.56627131"
"CHN","1992","0.56578654"
"CHN","1993","0.56495696"
"CHN","1994","0.56414837"
"CHN","1995","0.56345463"
"CHN","1996","0.56376833"
"CHN","1997","0.56527627"
"CHN","1998","0.56694311"
"CHN","1999","0.56862479"
"CHN","2000","0.57008463"
"CHN","2001","0.5716719"
"CHN","2002","0.57268071"
"CHN","2003","0.57290989"
"CHN","2004","0.57336795"
"CHN","2005","0.57350886"
"CHN","2006","0.57322502"
"CHN","2007","0.57283944"
"CHN","2008","0.57215858"
"CHN","2009","0.57129353"
"CHN","2010","0.57059431"
"CHN","2011","0.57007968"
"CHN","2012","0.56949085"
"CHN","2013","0.56875652"
"CHN","2014","0.5678255"
"CHN","2015","0.56675303"
"CHN","2016","0.56471181"
"CHN","2017","0.56240243"
"CHN","2018","0.55987662"
"CHN","2019","0.55713266"
"CIV","1950",""
"CIV","1951",""
"CIV","1952",""
"CIV","1953",""
"CIV","1954",""
"CIV","1955",""
"CIV","1956",""
"CIV","1957",""
"CIV","1958",""
"CIV","1959",""
"CIV","1960","0.3730371"
"CIV","1961","0.37139088"
"CIV","1962","0.36974463"
"CIV","1963","0.36809838"
"CIV","1964","0.36645213"
"CIV","1965","0.36480588"
"CIV","1966","0.3631596"
"CIV","1967","0.36151338"
"CIV","1968","0.35986713"
"CIV","1969","0.35822085"
"CIV","1970","0.35657462"
"CIV","1971","0.35488594"
"CIV","1972","0.35319728"
"CIV","1973","0.35150859"
"CIV","1974","0.34981987"
"CIV","1975","0.34813124"
"CIV","1976","0.34644258"
"CIV","1977","0.34475386"
"CIV","1978","0.34306517"
"CIV","1979","0.34137651"
"CIV","1980","0.33968782"
"CIV","1981","0.33782944"
"CIV","1982","0.33597103"
"CIV","1983","0.33411264"
"CIV","1984","0.33225423"
"CIV","1985","0.33039585"
"CIV","1986","0.32853743"
"CIV","1987","0.32667902"
"CIV","1988","0.32482061"
"CIV","1989","0.32296225"
"CIV","1990","0.32110384"
"CIV","1991","0.3237175"
"CIV","1992","0.32553521"
"CIV","1993","0.32818291"
"CIV","1994","0.32759067"
"CIV","1995","0.32949564"
"CIV","1996","0.32982528"
"CIV","1997","0.33128858"
"CIV","1998","0.33342952"
"CIV","1999","0.33184978"
"CIV","2000","0.32987875"
"CIV","2001","0.32517785"
"CIV","2002","0.32067531"
"CIV","2003","0.31586286"
"CIV","2004","0.31025085"
"CIV","2005","0.30527702"
"CIV","2006","0.30107978"
"CIV","2007","0.2969048"
"CIV","2008","0.29280812"
"CIV","2009","0.28823078"
"CIV","2010","0.28509122"
"CIV","2011","0.28346187"
"CIV","2012","0.28159249"
"CIV","2013","0.28888282"
"CIV","2014","0.28935817"
"CIV","2015","0.28993556"
"CIV","2016","0.29012814"
"CIV","2017","0.28910223"
"CIV","2018","0.2906504"
"CIV","2019","0.29203862"
"CMR","1950",""
"CMR","1951",""
"CMR","1952",""
"CMR","1953",""
"CMR","1954",""
"CMR","1955",""
"CMR","1956",""
"CMR","1957",""
"CMR","1958",""
"CMR","1959",""
"CMR","1960","0.46252048"
"CMR","1961","0.4596732"
"CMR","1962","0.45682585"
"CMR","1963","0.45397851"
"CMR","1964","0.45113119"
"CMR","1965","0.44828388"
"CMR","1966","0.44528767"
"CMR","1967","0.44208178"
"CMR","1968","0.43866527"
"CMR","1969","0.43503606"
"CMR","1970","0.4338049"
"CMR","1971","0.43034732"
"CMR","1972","0.42672294"
"CMR","1973","0.4229148"
"CMR","1974","0.41891596"
"CMR","1975","0.41476879"
"CMR","1976","0.41042703"
"CMR","1977","0.41399613"
"CMR","1978","0.41739875"
"CMR","1979","0.42062739"
"CMR","1980","0.42368618"
"CMR","1981","0.42660239"
"CMR","1982","0.42940554"
"CMR","1983","0.43210611"
"CMR","1984","0.43471321"
"CMR","1985","0.4372502"
"CMR","1986","0.439733"
"CMR","1987","0.4308551"
"CMR","1988","0.4224875"
"CMR","1989","0.41473034"
"CMR","1990","0.40764302"
"CMR","1991","0.40121713"
"CMR","1992","0.39542753"
"CMR","1993","0.3902843"
"CMR","1994","0.38579634"
"CMR","1995","0.38195938"
"CMR","1996","0.37877589"
"CMR","1997","0.37621799"
"CMR","1998","0.3742179"
"CMR","1999","0.37269688"
"CMR","2000","0.37160891"
"CMR","2001","0.37096268"
"CMR","2002","0.36782148"
"CMR","2003","0.37575674"
"CMR","2004","0.38112414"
"CMR","2005","0.36801952"
"CMR","2006","0.36167282"
"CMR","2007","0.39215428"
"CMR","2008","0.40486452"
"CMR","2009","0.41417691"
"CMR","2010","0.41922921"
"CMR","2011","0.41233888"
"CMR","2012","0.40609083"
"CMR","2013","0.40062612"
"CMR","2014","0.39501077"
"CMR","2015","0.39520305"
"CMR","2016","0.39641765"
"CMR","2017","0.39789855"
"CMR","2018","0.39947271"
"CMR","2019","0.40056902"
"COD","1950","0.38546953"
"COD","1951","0.38490963"
"COD","1952","0.38434973"
"COD","1953","0.38378981"
"COD","1954","0.38322994"
"COD","1955","0.38266999"
"COD","1956","0.38211012"
"COD","1957","0.38155016"
"COD","1958","0.38099027"
"COD","1959","0.38043037"
"COD","1960","0.37987041"
"COD","1961","0.37889257"
"COD","1962","0.37791473"
"COD","1963","0.37693688"
"COD","1964","0.37595898"
"COD","1965","0.37498111"
"COD","1966","0.37400323"
"COD","1967","0.37302539"
"COD","1968","0.37204751"
"COD","1969","0.37106964"
"COD","1970","0.37009177"
"COD","1971","0.36813602"
"COD","1972","0.3661803"
"COD","1973","0.36422455"
"COD","1974","0.36226881"
"COD","1975","0.36031306"
"COD","1976","0.35835731"
"COD","1977","0.35640162"
"COD","1978","0.35444587"
"COD","1979","0.35249013"
"COD","1980","0.35053438"
"COD","1981","0.34898081"
"COD","1982","0.34742728"
"COD","1983","0.34587374"
"COD","1984","0.34432018"
"COD","1985","0.34276664"
"COD","1986","0.34121311"
"COD","1987","0.33965957"
"COD","1988","0.33810598"
"COD","1989","0.33655241"
"COD","1990","0.33499891"
"COD","1991","0.33460459"
"COD","1992","0.33712068"
"COD","1993","0.3392776"
"COD","1994","0.34001476"
"COD","1995","0.33724469"
"COD","1996","0.33927655"
"COD","1997","0.3416166"
"COD","1998","0.34145537"
"COD","1999","0.33911493"
"COD","2000","0.33791333"
"COD","2001","0.33657029"
"COD","2002","0.33555758"
"COD","2003","0.33552939"
"COD","2004","0.33591059"
"COD","2005","0.33608583"
"COD","2006","0.33011231"
"COD","2007","0.32427573"
"COD","2008","0.31833744"
"COD","2009","0.31155771"
"COD","2010","0.3051199"
"COD","2011","0.2979961"
"COD","2012","0.29111806"
"COD","2013","0.29030657"
"COD","2014","0.28978276"
"COD","2015","0.28964362"
"COD","2016","0.28946117"
"COD","2017","0.2896108"
"COD","2018","0.29001829"
"COD","2019","0.289662"
"COG","1950",""
"COG","1951",""
"COG","1952",""
"COG","1953",""
"COG","1954",""
"COG","1955",""
"COG","1956",""
"COG","1957",""
"COG","1958",""
"COG","1959",""
"COG","1960","0.34265286"
"COG","1961","0.34123212"
"COG","1962","0.33981138"
"COG","1963","0.33839059"
"COG","1964","0.33696988"
"COG","1965","0.33554912"
"COG","1966","0.33412838"
"COG","1967","0.33270764"
"COG","1968","0.33128685"
"COG","1969","0.32986608"
"COG","1970","0.32844535"
"COG","1971","0.3276096"
"COG","1972","0.32677388"
"COG","1973","0.32593811"
"COG","1974","0.32510239"
"COG","1975","0.32426664"
"COG","1976","0.3234309"
"COG","1977","0.32259515"
"COG","1978","0.3217594"
"COG","1979","0.32092369"
"COG","1980","0.32008794"
"COG","1981","0.31988278"
"COG","1982","0.31967765"
"COG","1983","0.31947252"
"COG","1984","0.31926739"
"COG","1985","0.31906226"
"COG","1986","0.31885713"
"COG","1987","0.318652"
"COG","1988","0.31844684"
"COG","1989","0.31824172"
"COG","1990","0.31803659"
"COG","1991","0.317292"
"COG","1992","0.31746116"
"COG","1993","0.31716469"
"COG","1994","0.31809309"
"COG","1995","0.31941983"
"COG","1996","0.32093653"
"COG","1997","0.32498792"
"COG","1998","0.32859603"
"COG","1999","0.33098227"
"COG","2000","0.32931384"
"COG","2001","0.32738179"
"COG","2002","0.33008057"
"COG","2003","0.33124435"
"COG","2004","0.33023706"
"COG","2005","0.32835919"
"COG","2006","0.33077586"
"COG","2007","0.33436707"
"COG","2008","0.33957133"
"COG","2009","0.3399772"
"COG","2010","0.34539413"
"COG","2011","0.35160515"
"COG","2012","0.35908541"
"COG","2013","0.36079621"
"COG","2014","0.36231527"
"COG","2015","0.36404395"
"COG","2016","0.36653876"
"COG","2017","0.36927292"
"COG","2018","0.37164432"
"COG","2019","0.37458506"
"COL","1950","0.28792462"
"COL","1951","0.28422773"
"COL","1952","0.28056911"
"COL","1953","0.27694371"
"COL","1954","0.27335152"
"COL","1955","0.27003184"
"COL","1956","0.26714692"
"COL","1957","0.26426634"
"COL","1958","0.2614038"
"COL","1959","0.25855938"
"COL","1960","0.25600961"
"COL","1961","0.25424927"
"COL","1962","0.2526021"
"COL","1963","0.25117901"
"COL","1964","0.24988887"
"COL","1965","0.2490719"
"COL","1966","0.25023708"
"COL","1967","0.25153255"
"COL","1968","0.25309747"
"COL","1969","0.25498825"
"COL","1970","0.2576668"
"COL","1971","0.25985596"
"COL","1972","0.26234594"
"COL","1973","0.26504713"
"COL","1974","0.26784089"
"COL","1975","0.27658653"
"COL","1976","0.27940077"
"COL","1977","0.28594443"
"COL","1978","0.2875582"
"COL","1979","0.28952444"
"COL","1980","0.28925717"
"COL","1981","0.29596263"
"COL","1982","0.29467517"
"COL","1983","0.2888284"
"COL","1984","0.28559515"
"COL","1985","0.28734481"
"COL","1986","0.29190117"
"COL","1987","0.30106768"
"COL","1988","0.30634528"
"COL","1989","0.31489655"
"COL","1990","0.31736061"
"COL","1991","0.33158705"
"COL","1992","0.32940862"
"COL","1993","0.34348795"
"COL","1994","0.35014281"
"COL","1995","0.35955375"
"COL","1996","0.35872376"
"COL","1997","0.35989752"
"COL","1998","0.35448804"
"COL","1999","0.34354365"
"COL","2000","0.35925144"
"COL","2001","0.35606322"
"COL","2002","0.35917792"
"COL","2003","0.36752361"
"COL","2004","0.3762022"
"COL","2005","0.3863385"
"COL","2006","0.39483398"
"COL","2007","0.41092509"
"COL","2008","0.41248593"
"COL","2009","0.41183785"
"COL","2010","0.41774029"
"COL","2011","0.42699343"
"COL","2012","0.43355125"
"COL","2013","0.43700913"
"COL","2014","0.43432793"
"COL","2015","0.44410899"
"COL","2016","0.43978748"
"COL","2017","0.43504393"
"COL","2018","0.43088561"
"COL","2019","0.42113313"
"COM","1950",""
"COM","1951",""
"COM","1952",""
"COM","1953",""
"COM","1954",""
"COM","1955",""
"COM","1956",""
"COM","1957",""
"COM","1958",""
"COM","1959",""
"COM","1960",""
"COM","1961",""
"COM","1962",""
"COM","1963",""
"COM","1964",""
"COM","1965",""
"COM","1966",""
"COM","1967",""
"COM","1968",""
"COM","1969",""
"COM","1970",""
"COM","1971",""
"COM","1972",""
"COM","1973",""
"COM","1974",""
"COM","1975",""
"COM","1976",""
"COM","1977",""
"COM","1978",""
"COM","1979",""
"COM","1980","0.21751937"
"COM","1981","0.21624404"
"COM","1982","0.21457271"
"COM","1983","0.21327369"
"COM","1984","0.21229747"
"COM","1985","0.21207422"
"COM","1986","0.21263558"
"COM","1987","0.21364586"
"COM","1988","0.21503459"
"COM","1989","0.21729125"
"COM","1990","0.2189083"
"COM","1991","0.21990754"
"COM","1992","0.21943685"
"COM","1993","0.21957047"
"COM","1994","0.22091235"
"COM","1995","0.22136538"
"COM","1996","0.2222521"
"COM","1997","0.22267689"
"COM","1998","0.22347344"
"COM","1999","0.22422773"
"COM","2000","0.22432734"
"COM","2001","0.22512969"
"COM","2002","0.22596473"
"COM","2003","0.22708423"
"COM","2004","0.22847287"
"COM","2005","0.22847286"
"COM","2006","0.22847286"
"COM","2007","0.22847286"
"COM","2008","0.22847286"
"COM","2009","0.22847287"
"COM","2010","0.22847286"
"COM","2011","0.22847287"
"COM","2012","0.22847286"
"COM","2013","0.22847284"
"COM","2014","0.22847286"
"COM","2015","0.23030004"
"COM","2016","0.23178636"
"COM","2017","0.2334114"
"COM","2018","0.23510474"
"COM","2019","0.23668081"
"CPV","1950",""
"CPV","1951",""
"CPV","1952",""
"CPV","1953",""
"CPV","1954",""
"CPV","1955",""
"CPV","1956",""
"CPV","1957",""
"CPV","1958",""
"CPV","1959",""
"CPV","1960",""
"CPV","1961",""
"CPV","1962",""
"CPV","1963",""
"CPV","1964",""
"CPV","1965",""
"CPV","1966",""
"CPV","1967",""
"CPV","1968",""
"CPV","1969",""
"CPV","1970",""
"CPV","1971",""
"CPV","1972",""
"CPV","1973",""
"CPV","1974",""
"CPV","1975",""
"CPV","1976",""
"CPV","1977",""
"CPV","1978",""
"CPV","1979",""
"CPV","1980","0.32965371"
"CPV","1981","0.33022061"
"CPV","1982","0.33246377"
"CPV","1983","0.33385211"
"CPV","1984","0.33508158"
"CPV","1985","0.33481929"
"CPV","1986","0.33409396"
"CPV","1987","0.33261141"
"CPV","1988","0.32984975"
"CPV","1989","0.32761726"
"CPV","1990","0.32745904"
"CPV","1991","0.3269335"
"CPV","1992","0.32623035"
"CPV","1993","0.32545757"
"CPV","1994","0.32549047"
"CPV","1995","0.32616022"
"CPV","1996","0.32609585"
"CPV","1997","0.32684311"
"CPV","1998","0.32807961"
"CPV","1999","0.32932982"
"CPV","2000","0.33116296"
"CPV","2001","0.3340354"
"CPV","2002","0.33690786"
"CPV","2003","0.33978033"
"CPV","2004","0.34265277"
"CPV","2005","0.34552523"
"CPV","2006","0.34839767"
"CPV","2007","0.35127014"
"CPV","2008","0.35414258"
"CPV","2009","0.35701504"
"CPV","2010","0.35988748"
"CPV","2011","0.36441687"
"CPV","2012","0.36815232"
"CPV","2013","0.37103757"
"CPV","2014","0.37372744"
"CPV","2015","0.37574241"
"CPV","2016","0.37762725"
"CPV","2017","0.37954101"
"CPV","2018","0.38295344"
"CPV","2019","0.38580301"
"CRI","1950","0.30623034"
"CRI","1951","0.30356425"
"CRI","1952","0.30036938"
"CRI","1953","0.29704586"
"CRI","1954","0.2934128"
"CRI","1955","0.28971002"
"CRI","1956","0.28637224"
"CRI","1957","0.28326812"
"CRI","1958","0.28021702"
"CRI","1959","0.27672806"
"CRI","1960","0.27369004"
"CRI","1961","0.27175832"
"CRI","1962","0.2702122"
"CRI","1963","0.26909289"
"CRI","1964","0.26858142"
"CRI","1965","0.2688871"
"CRI","1966","0.26937163"
"CRI","1967","0.27024758"
"CRI","1968","0.27148357"
"CRI","1969","0.27316061"
"CRI","1970","0.27598208"
"CRI","1971","0.27998173"
"CRI","1972","0.28431317"
"CRI","1973","0.28885171"
"CRI","1974","0.29216924"
"CRI","1975","0.30048263"
"CRI","1976","0.30547312"
"CRI","1977","0.31300357"
"CRI","1978","0.315548"
"CRI","1979","0.31636861"
"CRI","1980","0.31569794"
"CRI","1981","0.30760542"
"CRI","1982","0.30717099"
"CRI","1983","0.31426555"
"CRI","1984","0.32322565"
"CRI","1985","0.32639894"
"CRI","1986","0.32933271"
"CRI","1987","0.33524624"
"CRI","1988","0.33698454"
"CRI","1989","0.34961727"
"CRI","1990","0.34777388"
"CRI","1991","0.34542909"
"CRI","1992","0.35215673"
"CRI","1993","0.35451573"
"CRI","1994","0.35722649"
"CRI","1995","0.35710502"
"CRI","1996","0.35722542"
"CRI","1997","0.36305794"
"CRI","1998","0.36737308"
"CRI","1999","0.36982089"
"CRI","2000","0.37716717"
"CRI","2001","0.37815076"
"CRI","2002","0.38169891"
"CRI","2003","0.38553247"
"CRI","2004","0.39181438"
"CRI","2005","0.39724353"
"CRI","2006","0.40587634"
"CRI","2007","0.41846365"
"CRI","2008","0.42335147"
"CRI","2009","0.41620547"
"CRI","2010","0.42399284"
"CRI","2011","0.42745164"
"CRI","2012","0.42047912"
"CRI","2013","0.42844638"
"CRI","2014","0.4313443"
"CRI","2015","0.43459907"
"CRI","2016","0.43805763"
"CRI","2017","0.44294062"
"CRI","2018","0.43928686"
"CRI","2019","0.44701898"
"CUW","1950",""
"CUW","1951",""
"CUW","1952",""
"CUW","1953",""
"CUW","1954",""
"CUW","1955",""
"CUW","1956",""
"CUW","1957",""
"CUW","1958",""
"CUW","1959",""
"CUW","1960",""
"CUW","1961",""
"CUW","1962",""
"CUW","1963",""
"CUW","1964",""
"CUW","1965",""
"CUW","1966",""
"CUW","1967",""
"CUW","1968",""
"CUW","1969",""
"CUW","1970",""
"CUW","1971",""
"CUW","1972",""
"CUW","1973",""
"CUW","1974",""
"CUW","1975",""
"CUW","1976",""
"CUW","1977",""
"CUW","1978",""
"CUW","1979",""
"CUW","1980",""
"CUW","1981",""
"CUW","1982",""
"CUW","1983",""
"CUW","1984",""
"CUW","1985",""
"CUW","1986",""
"CUW","1987",""
"CUW","1988",""
"CUW","1989",""
"CUW","1990",""
"CUW","1991",""
"CUW","1992",""
"CUW","1993",""
"CUW","1994",""
"CUW","1995",""
"CUW","1996",""
"CUW","1997",""
"CUW","1998",""
"CUW","1999",""
"CUW","2000",""
"CUW","2001",""
"CUW","2002",""
"CUW","2003",""
"CUW","2004",""
"CUW","2005",""
"CUW","2006",""
"CUW","2007",""
"CUW","2008",""
"CUW","2009",""
"CUW","2010","0.40705118"
"CUW","2011","0.40705118"
"CUW","2012","0.40602058"
"CUW","2013","0.40498999"
"CUW","2014","0.37431672"
"CUW","2015","0.38661969"
"CUW","2016","0.38206655"
"CUW","2017","0.37751329"
"CUW","2018","0.37296009"
"CUW","2019","0.37296009"
"CYM","1950",""
"CYM","1951",""
"CYM","1952",""
"CYM","1953",""
"CYM","1954",""
"CYM","1955",""
"CYM","1956",""
"CYM","1957",""
"CYM","1958",""
"CYM","1959",""
"CYM","1960",""
"CYM","1961",""
"CYM","1962",""
"CYM","1963",""
"CYM","1964",""
"CYM","1965",""
"CYM","1966",""
"CYM","1967",""
"CYM","1968",""
"CYM","1969",""
"CYM","1970",""
"CYM","1971",""
"CYM","1972",""
"CYM","1973",""
"CYM","1974",""
"CYM","1975",""
"CYM","1976",""
"CYM","1977",""
"CYM","1978",""
"CYM","1979",""
"CYM","1980",""
"CYM","1981",""
"CYM","1982",""
"CYM","1983",""
"CYM","1984",""
"CYM","1985",""
"CYM","1986",""
"CYM","1987",""
"CYM","1988",""
"CYM","1989",""
"CYM","1990",""
"CYM","1991","0.65231383"
"CYM","1992","0.59962159"
"CYM","1993","0.60319227"
"CYM","1994","0.6033594"
"CYM","1995","0.64051121"
"CYM","1996","0.62410736"
"CYM","1997","0.62741649"
"CYM","1998","0.62329692"
"CYM","1999","0.63087577"
"CYM","2000","0.63845474"
"CYM","2001","0.64603364"
"CYM","2002","0.66210938"
"CYM","2003","0.67682201"
"CYM","2004","0.6611656"
"CYM","2005","0.65893835"
"CYM","2006","0.65671104"
"CYM","2007","0.65448385"
"CYM","2008","0.65225661"
"CYM","2009","0.65002942"
"CYM","2010","0.64780211"
"CYM","2011","0.63619739"
"CYM","2012","0.67658865"
"CYM","2013","0.66010731"
"CYM","2014","0.67898643"
"CYM","2015","0.69420671"
"CYM","2016","0.69420671"
"CYM","2017","0.69420677"
"CYM","2018","0.69420677"
"CYM","2019","0.69420671"
"CYP","1950","0.25103933"
"CYP","1951","0.2496907"
"CYP","1952","0.24834211"
"CYP","1953","0.24699351"
"CYP","1954","0.24564488"
"CYP","1955","0.2442963"
"CYP","1956","0.2429477"
"CYP","1957","0.24159908"
"CYP","1958","0.24025047"
"CYP","1959","0.23890185"
"CYP","1960","0.23755325"
"CYP","1961","0.2384173"
"CYP","1962","0.23928134"
"CYP","1963","0.24014539"
"CYP","1964","0.24100941"
"CYP","1965","0.24187346"
"CYP","1966","0.24273749"
"CYP","1967","0.24360156"
"CYP","1968","0.24446557"
"CYP","1969","0.24532965"
"CYP","1970","0.24619369"
"CYP","1971","0.24910691"
"CYP","1972","0.25202012"
"CYP","1973","0.25493336"
"CYP","1974","0.25784656"
"CYP","1975","0.2607598"
"CYP","1976","0.26367301"
"CYP","1977","0.29326075"
"CYP","1978","0.30408645"
"CYP","1979","0.31575444"
"CYP","1980","0.32800081"
"CYP","1981","0.33274058"
"CYP","1982","0.33598265"
"CYP","1983","0.34021193"
"CYP","1984","0.34726453"
"CYP","1985","0.35612804"
"CYP","1986","0.35784379"
"CYP","1987","0.36376578"
"CYP","1988","0.37832427"
"CYP","1989","0.38847849"
"CYP","1990","0.39167181"
"CYP","1991","0.38314834"
"CYP","1992","0.38899612"
"CYP","1993","0.37971526"
"CYP","1994","0.37885582"
"CYP","1995","0.38698497"
"CYP","1996","0.38288638"
"CYP","1997","0.37980658"
"CYP","1998","0.38105682"
"CYP","1999","0.38378233"
"CYP","2000","0.38600031"
"CYP","2001","0.3901239"
"CYP","2002","0.39375058"
"CYP","2003","0.40298748"
"CYP","2004","0.41341579"
"CYP","2005","0.42231312"
"CYP","2006","0.42302147"
"CYP","2007","0.43244979"
"CYP","2008","0.43658113"
"CYP","2009","0.42515376"
"CYP","2010","0.41674453"
"CYP","2011","0.4073661"
