geocodigoFundar,geonombreFundar,anio,pib_per_capita_ppa_porcentaje_eeuu
NLD,Países Bajos,1942,44.02193089
NLD,Países Bajos,1943,39.53840522
NLD,Países Bajos,1944,24.8362771
NLD,Países Bajos,1945,25.9808014
NLD,Países Bajos,1946,47.9272462
NLD,Países Bajos,1947,56.22033657
NLD,Países Bajos,1948,59.39230444
NLD,Países Bajos,1949,66.0225157
NLD,Países Bajos,1950,62.71653543
NLD,Países Bajos,1951,59.62790698
NLD,Países Bajos,1952,58.97591827
NLD,Países Bajos,1953,61.64804634
NLD,Países Bajos,1954,66.67877907
NLD,Países Bajos,1955,67.2308578
NLD,Países Bajos,1956,68.70724838
NLD,Países Bajos,1957,69.72882914
NLD,Países Bajos,1958,70.37649003
NLD,Países Bajos,1959,68.89944134
NLD,Países Bajos,1960,73.15168633
NLD,Países Bajos,1961,71.93397524
NLD,Países Bajos,1962,72.5653457
NLD,Países Bajos,1963,72.14307677
NLD,Países Bajos,1964,73.88015717
NLD,Países Bajos,1965,73.01542777
NLD,Países Bajos,1966,70.30050158
NLD,Países Bajos,1967,72.16093162
NLD,Países Bajos,1968,73.29787683
NLD,Países Bajos,1969,75.51146931
NLD,Países Bajos,1970,79.61849904
NLD,Países Bajos,1971,80.49520374
NLD,Países Bajos,1972,79.00763359
NLD,Países Bajos,1973,78.38132471
NLD,Países Bajos,1974,81.8458495
NLD,Países Bajos,1975,82.13129912
NLD,Países Bajos,1976,81.79466332
NLD,Países Bajos,1977,80.70426056
NLD,Países Bajos,1978,78.50850236
NLD,Países Bajos,1979,77.95585829
NLD,Países Bajos,1980,79.15301746
NLD,Países Bajos,1981,77.03287197
NLD,Países Bajos,1982,77.98699076
NLD,Países Bajos,1983,76.55016911
NLD,Países Bajos,1984,74.04289812
NLD,Países Bajos,1985,73.76979681
NLD,Países Bajos,1986,73.53914328
NLD,Países Bajos,1987,72.22862079
NLD,Países Bajos,1988,71.31026406
NLD,Países Bajos,1989,72.40178474
NLD,Países Bajos,1990,74.40105998
NLD,Países Bajos,1991,77.13584347
NLD,Países Bajos,1992,76.67965238
NLD,Países Bajos,1993,76.47992993
NLD,Países Bajos,1994,76.60303943
NLD,Países Bajos,1995,77.88743262
NLD,Países Bajos,1996,78.717084
NLD,Países Bajos,1997,79.57216596
NLD,Países Bajos,1998,80.53478246
NLD,Países Bajos,1999,81.67893089
NLD,Países Bajos,2000,82.59504374
NLD,Países Bajos,2001,84.2151215
NLD,Países Bajos,2002,83.54488499
NLD,Países Bajos,2003,82.28500462
NLD,Países Bajos,2004,81.83162022
NLD,Países Bajos,2005,81.92465003
NLD,Países Bajos,2006,83.75248032
NLD,Países Bajos,2007,86.45823829
NLD,Países Bajos,2008,89.18954891
NLD,Países Bajos,2009,89.11432977
NLD,Países Bajos,2010,88.92854038
NLD,Países Bajos,2011,89.76547559
NLD,Países Bajos,2012,87.22665397
NLD,Países Bajos,2013,86.00357824
NLD,Países Bajos,2014,85.56248064
NLD,Países Bajos,2015,85.31687931
NLD,Países Bajos,2016,86.01339244
NLD,Países Bajos,2017,86.37785925
NLD,Países Bajos,2018,85.79440322
NLD,Países Bajos,2019,85.40603044
NLD,Países Bajos,2020,84.48292393
NLD,Países Bajos,2021,83.57564171
NLD,Países Bajos,2022,85.33172998
PER,Perú,1900,13.48666124
PER,Perú,1901,13.10093976
PER,Perú,1902,13.89875991
PER,Perú,1903,14.22604287
PER,Perú,1904,14.99366596
PER,Perú,1905,15.09647933
PER,Perú,1906,14.70925258
PER,Perú,1907,15.47654078
PER,Perú,1908,17.25717613
PER,Perú,1909,15.88060047
PER,Perú,1910,16.22948286
PER,Perú,1911,16.18753003
PER,Perú,1912,16.16788612
PER,Perú,1913,16.27428748
PER,Perú,1914,17.75433111
PER,Perú,1915,18.91059113
PER,Perú,1916,18.47917134
PER,Perú,1917,19.79715998
PER,Perú,1918,18.34537201
PER,Perú,1919,18.76594483
PER,Perú,1920,19.24568136
PER,Perú,1921,20.71343416
PER,Perú,1922,21.41919066
PER,Perú,1923,20.36808337
PER,Perú,1924,21.83034651
PER,Perú,1925,22.01838741
PER,Perú,1926,22.85416443
PER,Perú,1927,23.13482437
PER,Perú,1928,24.41693443
PER,Perú,1929,25.43868271
PER,Perú,1930,24.78732532
PER,Perú,1931,24.13663111
PER,Perú,1932,27.06281028
PER,Perú,1933,30.85152502
PER,Perú,1934,32.0061221
PER,Perú,1935,30.84443518
PER,Perú,1936,29.12562834
PER,Perú,1937,27.17993011
PER,Perú,1938,29.14650455
PER,Perú,1939,27.18537446
PER,Perú,1940,25.37256022
PER,Perú,1941,22.11252994
PER,Perú,1942,19.36803559
PER,Perú,1943,17.91876038
PER,Perú,1944,18.0595383
PER,Perú,1945,19.00160925
PER,Perú,1946,21.56186358
PER,Perú,1947,22.57617542
PER,Perú,1948,22.27465926
PER,Perú,1949,24.44234818
PER,Perú,1950,24.14041995
PER,Perú,1951,23.98139535
PER,Perú,1952,24.10605692
PER,Perú,1953,24.300999
PER,Perú,1954,24.93338178
PER,Perú,1955,24.80713874
PER,Perú,1956,25.2054952
PER,Perú,1957,25.73250603
PER,Perú,1958,25.79959873
PER,Perú,1959,23.88268156
PER,Perú,1960,26.21144155
PER,Perú,1961,27.55433287
PER,Perú,1962,27.56112985
PER,Perú,1963,27.23173106
PER,Perú,1964,27.12671906
PER,Perú,1965,26.78354371
PER,Perú,1966,26.80101203
PER,Perú,1967,26.73583749
PER,Perú,1968,24.79422566
PER,Perú,1969,24.21574706
PER,Perú,1970,25.64070457
PER,Perú,1971,25.58825941
PER,Perú,1972,24.6478319
PER,Perú,1973,24.10720998
PER,Perú,1974,24.97907631
PER,Perú,1975,26.56803822
PER,Perú,1976,25.16076576
PER,Perú,1977,23.66344059
PER,Perú,1978,22.03783378
PER,Perú,1979,22.25116031
PER,Perú,1980,22.94755327
PER,Perú,1981,23.02701624
PER,Perú,1982,23.17699418
PER,Perú,1983,18.99661781
PER,Perú,1984,18.26599327
PER,Perú,1985,17.69675681
PER,Perú,1986,18.58197932
PER,Perú,1987,19.23985027
PER,Perú,1988,16.73870005
PER,Perú,1989,14.03852432
PER,Perú,1990,12.96576713
PER,Perú,1991,13.19717358
PER,Perú,1992,12.61666305
PER,Perú,1993,12.86235089
PER,Perú,1994,13.81550736
PER,Perú,1995,14.38929389
PER,Perú,1996,14.20291838
PER,Perú,1997,14.44734096
PER,Perú,1998,13.75981756
PER,Perú,1999,13.33725664
PER,Perú,2000,13.1590954
PER,Perú,2001,13.10044865
PER,Perú,2002,13.56153192
PER,Perú,2003,13.72480073
PER,Perú,2004,13.8804445
PER,Perú,2005,14.28087276
PER,Perú,2006,14.97508049
PER,Perú,2007,15.98838118
PER,Perú,2008,17.5285676
PER,Perú,2009,18.23628823
PER,Perú,2010,19.29850887
PER,Perú,2011,20.21942627
PER,Perú,2012,20.90129777
PER,Perú,2013,21.693569
PER,Perú,2014,21.65144007
PER,Perú,2015,21.76227872
PER,Perú,2016,22.21258134
PER,Perú,2017,22.1311216
PER,Perú,2018,22.24657568
PER,Perú,2019,21.66328214
PER,Perú,2020,19.79164893
PER,Perú,2021,21.06915729
PER,Perú,2022,21.06669526
PRT,Portugal,1900,25.81625653
PRT,Portugal,1901,23.06631953
PRT,Portugal,1902,23.237529
PRT,Portugal,1903,22.69232782
PRT,Portugal,1904,23.53509229
PRT,Portugal,1905,21.54290623
PRT,Portugal,1906,19.65909644
PRT,Portugal,1907,20.00895629
PRT,Portugal,1908,21.64667089
PRT,Portugal,1909,19.65683581
PRT,Portugal,1910,20.30760739
PRT,Portugal,1911,20.33712529
PRT,Portugal,1912,20.08706993
PRT,Portugal,1913,19.70722229
PRT,Portugal,1914,22.04175473
PRT,Portugal,1915,21.35489142
PRT,Portugal,1916,19.24220753
PRT,Portugal,1917,19.77668721
PRT,Portugal,1918,17.50498016
PRT,Portugal,1919,17.89511312
PRT,Portugal,1920,19.29492824
PRT,Portugal,1921,21.2509085
PRT,Portugal,1922,22.76788037
PRT,Portugal,1923,21.20809745
PRT,Portugal,1924,20.06881999
PRT,Portugal,1925,20.67306842
PRT,Portugal,1926,19.42003003
PRT,Portugal,1927,22.77930421
PRT,Portugal,1928,20.46097188
PRT,Portugal,1929,21.4651956
PRT,Portugal,1930,23.41284896
PRT,Portugal,1931,26.18074296
PRT,Portugal,1932,31.25110235
PRT,Portugal,1933,34.30570301
PRT,Portugal,1934,32.81377479
PRT,Portugal,1935,27.47695833
PRT,Portugal,1936,22.97499207
PRT,Portugal,1937,24.7983662
PRT,Portugal,1938,26.45795801
PRT,Portugal,1939,24.9564781
PRT,Portugal,1940,21.44089626
PRT,Portugal,1941,20.54834697
PRT,Portugal,1942,18.31220865
PRT,Portugal,1943,17.93745172
PRT,Portugal,1944,17.74776125
PRT,Portugal,1945,17.45404925
PRT,Portugal,1946,20.73204217
PRT,Portugal,1947,23.06529095
PRT,Portugal,1948,22.13213402
PRT,Portugal,1949,23.09696244
PRT,Portugal,1950,21.8175853
PRT,Portugal,1951,21.43255814
PRT,Portugal,1952,20.94989054
PRT,Portugal,1953,21.65277531
PRT,Portugal,1954,23.09835271
PRT,Portugal,1955,22.71157168
PRT,Portugal,1956,23.49255619
PRT,Portugal,1957,24.347926
PRT,Portugal,1958,25.1327747
PRT,Portugal,1959,24.88268156
PRT,Portugal,1960,26.09514316
PRT,Portugal,1961,27.3562586
PRT,Portugal,1962,27.97217538
PRT,Portugal,1963,28.62047761
PRT,Portugal,1964,29.10609037
PRT,Portugal,1965,29.74754558
PRT,Portugal,1966,29.45980736
PRT,Portugal,1967,31.27134226
PRT,Portugal,1968,32.78460175
PRT,Portugal,1969,32.85389543
PRT,Portugal,1970,36.41372402
PRT,Portugal,1971,38.36189227
PRT,Portugal,1972,39.85991973
PRT,Portugal,1973,42.32012631
PRT,Portugal,1974,42.73757894
PRT,Portugal,1975,40.02157497
PRT,Portugal,1976,40.1396999
PRT,Portugal,1977,40.79140031
PRT,Portugal,1978,39.95082975
PRT,Portugal,1979,41.15663294
PRT,Portugal,1980,43.3014758
PRT,Portugal,1981,43.03300506
PRT,Portugal,1982,45.18315645
PRT,Portugal,1983,43.63021421
PRT,Portugal,1984,40.19827909
PRT,Portugal,1985,40.09326833
PRT,Portugal,1986,40.69128508
PRT,Portugal,1987,42.15663691
PRT,Portugal,1988,43.8585729
PRT,Portugal,1989,44.98041136
PRT,Portugal,1990,46.66053756
PRT,Portugal,1991,49.22616596
PRT,Portugal,1992,49.94194084
PRT,Portugal,1993,49.04443927
PRT,Portugal,1994,48.49354665
PRT,Portugal,1995,48.90003681
PRT,Portugal,1996,49.33915851
PRT,Portugal,1997,49.87738906
PRT,Portugal,1998,50.57052229
PRT,Portugal,1999,50.67749087
PRT,Portugal,2000,50.9344909
PRT,Portugal,2001,51.77071142
PRT,Portugal,2002,51.64982236
PRT,Portugal,2003,50.20891731
PRT,Portugal,2004,49.78637619
PRT,Portugal,2005,49.09488873
PRT,Portugal,2006,49.1366773
PRT,Portugal,2007,50.05173427
PRT,Portugal,2008,50.90104533
PRT,Portugal,2009,51.39514807
PRT,Portugal,2010,51.68410211
PRT,Portugal,2011,50.59486663
PRT,Portugal,2012,48.05730841
PRT,Portugal,2013,47.33499794
PRT,Portugal,2014,47.27276247
PRT,Portugal,2015,47.37502615
PRT,Portugal,2016,47.80911063
PRT,Portugal,2017,48.69445695
PRT,Portugal,2018,48.85827687
PRT,Portugal,2019,49.26023317
PRT,Portugal,2020,46.79132101
PRT,Portugal,2021,46.76717465
PRT,Portugal,2022,49.0801874
GBR,Reino Unido,1900,94.48127813
GBR,Reino Unido,1901,85.6977052
GBR,Reino Unido,1902,87.91800492
GBR,Reino Unido,1903,83.67865785
GBR,Reino Unido,1904,86.04909907
GBR,Reino Unido,1905,83.35405399
GBR,Reino Unido,1906,77.97507058
GBR,Reino Unido,1907,78.94040768
GBR,Reino Unido,1908,83.12187932
GBR,Reino Unido,1909,77.12705513
GBR,Reino Unido,1910,80.08896976
GBR,Reino Unido,1911,80.87602248
GBR,Reino Unido,1912,79.72682345
GBR,Reino Unido,1913,81.24282602
GBR,Reino Unido,1914,89.38728563
GBR,Reino Unido,1915,94.26924221
GBR,Reino Unido,1916,85.12744785
GBR,Reino Unido,1917,88.69823743
GBR,Reino Unido,1918,82.41570039
GBR,Reino Unido,1919,72.77664988
GBR,Reino Unido,1920,69.11307375
GBR,Reino Unido,1921,70.20241758
GBR,Reino Unido,1922,73.83826408
GBR,Reino Unido,1923,68.5288907
GBR,Reino Unido,1924,70.49701032
GBR,Reino Unido,1925,73.53513579
GBR,Reino Unido,1926,67.54942363
GBR,Reino Unido,1927,73.46260573
GBR,Reino Unido,1928,74.56945749
GBR,Reino Unido,1929,73.37985029
GBR,Reino Unido,1930,81.09410506
GBR,Reino Unido,1931,82.46934034
GBR,Reino Unido,1932,97.9177342
GBR,Reino Unido,1933,104.5075219
GBR,Reino Unido,1934,103.1372478
GBR,Reino Unido,1935,95.48759504
GBR,Reino Unido,1936,91.02941669
GBR,Reino Unido,1937,87.74602193
GBR,Reino Unido,1938,94.88764258
GBR,Reino Unido,1939,89.35278493
GBR,Reino Unido,1940,91.02801645
GBR,Reino Unido,1941,87.99267002
GBR,Reino Unido,1942,81.88375046
GBR,Reino Unido,1943,76.9086155
GBR,Reino Unido,1944,69.43215978
GBR,Reino Unido,1945,68.25649926
GBR,Reino Unido,1946,72.53178827
GBR,Reino Unido,1947,73.55598845
GBR,Reino Unido,1948,72.97971085
GBR,Reino Unido,1949,78.1028117
GBR,Reino Unido,1950,72.57874016
GBR,Reino Unido,1951,70.4124031
GBR,Reino Unido,1952,68.7363172
GBR,Reino Unido,1953,69.21439972
GBR,Reino Unido,1954,73.55256783
GBR,Reino Unido,1955,72.19919401
GBR,Reino Unido,1956,72.65045698
GBR,Reino Unido,1957,73.41721246
GBR,Reino Unido,1958,74.93213738
GBR,Reino Unido,1959,73.37430168
GBR,Reino Unido,1960,76.31389489
GBR,Reino Unido,1961,77.6781293
GBR,Reino Unido,1962,74.46774874
GBR,Reino Unido,1963,74.73096239
GBR,Reino Unido,1964,74.90667976
GBR,Reino Unido,1965,72.6741468
GBR,Reino Unido,1966,69.94096498
GBR,Reino Unido,1967,70.12520795
GBR,Reino Unido,1968,70.03925541
GBR,Reino Unido,1969,69.51849556
GBR,Reino Unido,1970,71.63369229
GBR,Reino Unido,1971,71.49299008
GBR,Reino Unido,1972,70.83497285
GBR,Reino Unido,1973,72.05473273
GBR,Reino Unido,1974,71.9128053
GBR,Reino Unido,1975,72.7538912
GBR,Reino Unido,1976,71.36891123
GBR,Reino Unido,1977,70.49748223
GBR,Reino Unido,1978,69.82175784
GBR,Reino Unido,1979,70.07913453
GBR,Reino Unido,1980,69.60926683
GBR,Reino Unido,1981,67.60380623
GBR,Reino Unido,1982,70.69496748
GBR,Reino Unido,1983,70.84687313
GBR,Reino Unido,1984,68.17870059
GBR,Reino Unido,1985,68.37355782
GBR,Reino Unido,1986,69.41802068
GBR,Reino Unido,1987,70.64785488
GBR,Reino Unido,1988,71.60304492
GBR,Reino Unido,1989,71.18293612
GBR,Reino Unido,1990,70.81553188
GBR,Reino Unido,1991,70.73289476
GBR,Reino Unido,1992,69.25343071
GBR,Reino Unido,1993,69.77825941
GBR,Reino Unido,1994,70.28975692
GBR,Reino Unido,1995,70.73057485
GBR,Reino Unido,1996,70.45362543
GBR,Reino Unido,1997,70.12917339
GBR,Reino Unido,1998,69.82925148
GBR,Reino Unido,1999,69.39303948
GBR,Reino Unido,2000,69.61972885
GBR,Reino Unido,2001,71.18975294
GBR,Reino Unido,2002,71.91261351
GBR,Reino Unido,2003,72.59092857
GBR,Reino Unido,2004,71.89900824
GBR,Reino Unido,2005,71.74261755
GBR,Reino Unido,2006,71.72542918
GBR,Reino Unido,2007,72.32890992
GBR,Reino Unido,2008,72.13177964
GBR,Reino Unido,2009,71.00159988
GBR,Reino Unido,2010,70.54322693
GBR,Reino Unido,2011,70.39959738
GBR,Reino Unido,2012,69.81981982
GBR,Reino Unido,2013,70.02732831
GBR,Reino Unido,2014,70.52493032
GBR,Reino Unido,2015,70.24205663
GBR,Reino Unido,2016,70.4215788
GBR,Reino Unido,2017,69.95813455
GBR,Reino Unido,2018,68.77792504
GBR,Reino Unido,2019,68.2611712
GBR,Reino Unido,2020,62.70883112
GBR,Reino Unido,2021,63.70052705
GBR,Reino Unido,2022,64.67994561
LKA,Sri Lanka,1900,25.57986671
LKA,Sri Lanka,1901,21.66386906
LKA,Sri Lanka,1902,21.56783539
LKA,Sri Lanka,1903,21.84234413
LKA,Sri Lanka,1904,22.35776055
LKA,Sri Lanka,1905,20.60006148
LKA,Sri Lanka,1906,19.00780119
LKA,Sri Lanka,1907,19.74766405
LKA,Sri Lanka,1908,21.68009344
LKA,Sri Lanka,1909,18.75870416
LKA,Sri Lanka,1910,19.98592327
LKA,Sri Lanka,1911,18.99158821
LKA,Sri Lanka,1912,18.48331185
LKA,Sri Lanka,1913,19.45989269
LKA,Sri Lanka,1914,21.20625679
LKA,Sri Lanka,1915,19.76173141
LKA,Sri Lanka,1916,18.29330355
LKA,Sri Lanka,1917,19.86881464
LKA,Sri Lanka,1918,16.85558646
LKA,Sri Lanka,1919,17.78984775
LKA,Sri Lanka,1920,17.1477642
LKA,Sri Lanka,1921,17.44724394
LKA,Sri Lanka,1922,17.29319918
LKA,Sri Lanka,1923,15.3460637
LKA,Sri Lanka,1924,16.15930961
LKA,Sri Lanka,1925,16.96895681
LKA,Sri Lanka,1926,17.32520804
LKA,Sri Lanka,1927,17.42915929
LKA,Sri Lanka,1928,17.50054957
LKA,Sri Lanka,1929,17.8179527
LKA,Sri Lanka,1930,18.84996147
LKA,Sri Lanka,1931,19.31333269
LKA,Sri Lanka,1932,21.70513752
LKA,Sri Lanka,1933,22.77520957
LKA,Sri Lanka,1934,23.16809415
LKA,Sri Lanka,1935,19.49211292
LKA,Sri Lanka,1936,17.72329496
LKA,Sri Lanka,1937,17.60055409
LKA,Sri Lanka,1938,18.55382118
LKA,Sri Lanka,1939,16.91812898
LKA,Sri Lanka,1940,16.60961428
LKA,Sri Lanka,1941,15.02205904
LKA,Sri Lanka,1942,14.18305106
LKA,Sri Lanka,1943,12.75372132
LKA,Sri Lanka,1944,10.81807522
LKA,Sri Lanka,1945,10.79650682
LKA,Sri Lanka,1946,11.29366697
LKA,Sri Lanka,1947,11.94839368
LKA,Sri Lanka,1948,12.53543438
LKA,Sri Lanka,1949,13.46090126
LKA,Sri Lanka,1950,13.10367454
LKA,Sri Lanka,1951,12.78139535
LKA,Sri Lanka,1952,12.7280467
LKA,Sri Lanka,1953,12.24212331
LKA,Sri Lanka,1954,12.5121124
LKA,Sri Lanka,1955,12.26827864
LKA,Sri Lanka,1956,12.01931367
LKA,Sri Lanka,1957,11.87521544
LKA,Sri Lanka,1958,12.23887643
LKA,Sri Lanka,1959,11.44134078
LKA,Sri Lanka,1960,11.43047018
LKA,Sri Lanka,1961,11.27922971
LKA,Sri Lanka,1962,10.89270658
LKA,Sri Lanka,1963,10.54627447
LKA,Sri Lanka,1964,10.33398821
LKA,Sri Lanka,1965,9.901823282
LKA,Sri Lanka,1966,9.086066847
LKA,Sri Lanka,1967,9.548200683
LKA,Sri Lanka,1968,9.670338947
LKA,Sri Lanka,1969,9.625955776
LKA,Sri Lanka,1970,9.971616996
LKA,Sri Lanka,1971,9.518734115
LKA,Sri Lanka,1972,9.156370504
LKA,Sri Lanka,1973,8.939177505
LKA,Sri Lanka,1974,9.198813056
LKA,Sri Lanka,1975,9.377407921
LKA,Sri Lanka,1976,9.106364107
LKA,Sri Lanka,1977,9.221099246
LKA,Sri Lanka,1978,9.198934645
LKA,Sri Lanka,1979,9.399312164
LKA,Sri Lanka,1980,9.85106886
LKA,Sri Lanka,1981,10.14439713
LKA,Sri Lanka,1982,10.78740157
LKA,Sri Lanka,1983,10.83626235
LKA,Sri Lanka,1984,10.55929667
LKA,Sri Lanka,1985,10.55022257
LKA,Sri Lanka,1986,10.65583456
LKA,Sri Lanka,1987,10.33688454
LKA,Sri Lanka,1988,10.13021777
LKA,Sri Lanka,1989,10.0038089
LKA,Sri Lanka,1990,10.44832621
LKA,Sri Lanka,1991,11.55931
LKA,Sri Lanka,1992,10.79737349
LKA,Sri Lanka,1993,11.24695544
LKA,Sri Lanka,1994,11.59787431
LKA,Sri Lanka,1995,11.93759847
LKA,Sri Lanka,1996,12.83681189
LKA,Sri Lanka,1997,13.49034051
LKA,Sri Lanka,1998,12.63030572
LKA,Sri Lanka,1999,12.31275577
LKA,Sri Lanka,2000,12.72944743
LKA,Sri Lanka,2001,12.25198285
LKA,Sri Lanka,2002,12.36604007
LKA,Sri Lanka,2003,12.6459356
LKA,Sri Lanka,2004,12.76885852
LKA,Sri Lanka,2005,13.0726602
LKA,Sri Lanka,2006,13.67410434
LKA,Sri Lanka,2007,14.30919932
LKA,Sri Lanka,2008,15.16120493
LKA,Sri Lanka,2009,16.09117727
LKA,Sri Lanka,2010,16.88699752
LKA,Sri Lanka,2011,17.9526925
LKA,Sri Lanka,2012,19.20466722
LKA,Sri Lanka,2013,19.51910033
LKA,Sri Lanka,2014,20.01780737
LKA,Sri Lanka,2015,20.46547888
LKA,Sri Lanka,2016,21.0298972
LKA,Sri Lanka,2017,21.14164165
LKA,Sri Lanka,2018,21.07700614
LKA,Sri Lanka,2019,20.52858545
LKA,Sri Lanka,2020,20.43923664
LKA,Sri Lanka,2021,19.78352041
LKA,Sri Lanka,2022,17.57903314
SWE,Suecia,1900,41.30601045
SWE,Suecia,1901,38.8353358
SWE,Suecia,1902,38.7138615
SWE,Suecia,1903,39.58016174
SWE,Suecia,1904,41.5413424
SWE,Suecia,1905,38.88686433
SWE,Suecia,1906,38.37631975
SWE,Suecia,1907,41.05303187
SWE,Suecia,1908,44.10662381
SWE,Suecia,1909,40.62004492
SWE,Suecia,1910,42.05760488
SWE,Suecia,1911,42.666878
SWE,Suecia,1912,43.2212802
SWE,Suecia,1913,45.32067536
SWE,Suecia,1914,51.42709657
SWE,Suecia,1915,52.82525773
SWE,Suecia,1916,49.9788705
SWE,Suecia,1917,49.12439024
SWE,Suecia,1918,42.34428917
SWE,Suecia,1919,43.09181517
SWE,Suecia,1920,47.15881389
SWE,Suecia,1921,46.95665239
SWE,Suecia,1922,48.63275193
SWE,Suecia,1923,45.3697928
SWE,Suecia,1924,48.21729479
SWE,Suecia,1925,49.22073731
SWE,Suecia,1926,49.417194
SWE,Suecia,1927,51.52441021
SWE,Suecia,1928,53.38366244
SWE,Suecia,1929,54.17326841
SWE,Suecia,1930,63.16046116
SWE,Suecia,1931,66.27755776
SWE,Suecia,1932,75.4727844
SWE,Suecia,1933,79.88097235
SWE,Suecia,1934,78.97689467
SWE,Suecia,1935,73.96053446
SWE,Suecia,1936,69.98477816
SWE,Suecia,1937,67.09989912
SWE,Suecia,1938,74.21528472
SWE,Suecia,1939,74.92314265
SWE,Suecia,1940,64.46429532
SWE,Suecia,1941,55.41782194
SWE,Suecia,1942,50.82091838
SWE,Suecia,1943,48.46663318
SWE,Suecia,1944,46.9842125
SWE,Suecia,1945,49.77074335
SWE,Suecia,1946,60.71863961
SWE,Suecia,1947,67.84032411
SWE,Suecia,1948,66.66109179
SWE,Suecia,1949,71.3336196
SWE,Suecia,1950,70.4855643
SWE,Suecia,1951,68.69457364
SWE,Suecia,1952,67.81804914
SWE,Suecia,1953,67.32281137
SWE,Suecia,1954,71.45712209
SWE,Suecia,1955,69.43005181
SWE,Suecia,1956,71.43760418
SWE,Suecia,1957,74.1066299
SWE,Suecia,1958,76.02974153
SWE,Suecia,1959,73.80446927
SWE,Suecia,1960,76.69601816
SWE,Suecia,1961,80.13204952
SWE,Suecia,1962,79.53731029
SWE,Suecia,1963,81.00850671
SWE,Suecia,1964,82.32318271
SWE,Suecia,1965,80.59373539
SWE,Suecia,1966,77.37582671
SWE,Suecia,1967,78.28999212
SWE,Suecia,1968,77.7848128
SWE,Suecia,1969,79.41723497
SWE,Suecia,1970,84.60222055
SWE,Suecia,1971,83.29917193
SWE,Suecia,1972,81.54953962
SWE,Suecia,1973,80.85482295
SWE,Suecia,1974,84.1969109
SWE,Suecia,1975,87.09739559
SWE,Suecia,1976,84.13408234
SWE,Suecia,1977,79.71858148
SWE,Suecia,1978,77.32705047
SWE,Suecia,1979,78.34986143
SWE,Suecia,1980,80.40593023
SWE,Suecia,1981,79.10899654
SWE,Suecia,1982,82.17048956
SWE,Suecia,1983,80.9470124
SWE,Suecia,1984,79.05287442
SWE,Suecia,1985,78.14250674
SWE,Suecia,1986,77.72230428
SWE,Suecia,1987,77.78865534
SWE,Suecia,1988,76.59147311
SWE,Suecia,1989,75.99575579
SWE,Suecia,1990,75.89638202
SWE,Suecia,1991,75.72966958
SWE,Suecia,1992,73.03520493
SWE,Suecia,1993,70.33301194
SWE,Suecia,1994,70.87833877
SWE,Suecia,1995,72.40160259
SWE,Suecia,1996,71.78948218
SWE,Suecia,1997,71.57419804
SWE,Suecia,1998,72.40577586
SWE,Suecia,1999,73.36980889
SWE,Suecia,2000,74.53744833
SWE,Suecia,2001,75.56270049
SWE,Suecia,2002,76.880531
SWE,Suecia,2003,77.26315302
SWE,Suecia,2004,78.39540806
SWE,Suecia,2005,79.0639022
SWE,Suecia,2006,81.18917237
SWE,Suecia,2007,83.29742858
SWE,Suecia,2008,83.91713114
SWE,Suecia,2009,82.79438989
SWE,Suecia,2010,86.53830612
SWE,Suecia,2011,84.70860594
SWE,Suecia,2012,82.64872802
SWE,Suecia,2013,82.20317323
SWE,Suecia,2014,82.2158563
SWE,Suecia,2015,83.18153296
SWE,Suecia,2016,84.23842309
SWE,Suecia,2017,83.67822514
SWE,Suecia,2018,82.30253289
SWE,Suecia,2019,81.65920916
SWE,Suecia,2020,82.42622927
SWE,Suecia,2021,81.67691183
SWE,Suecia,2022,81.89413769
CHE,Suiza,1900,82.26089759
CHE,Suiza,1901,72.96039768
CHE,Suiza,1902,76.18586781
CHE,Suiza,1903,72.38550587
CHE,Suiza,1904,79.40727356
CHE,Suiza,1905,78.76678206
CHE,Suiza,1906,75.99169523
CHE,Suiza,1907,75.02081741
CHE,Suiza,1908,83.64226396
CHE,Suiza,1909,80.20273622
CHE,Suiza,1910,83.51699696
CHE,Suiza,1911,82.62153802
CHE,Suiza,1912,83.31302974
CHE,Suiza,1913,80.84769356
CHE,Suiza,1914,83.49796547
CHE,Suiza,1915,81.39584256
CHE,Suiza,1916,79.03704192
CHE,Suiza,1917,80.26247622
CHE,Suiza,1918,67.953393
CHE,Suiza,1919,64.56851535
CHE,Suiza,1920,72.53040983
CHE,Suiza,1921,62.00739586
CHE,Suiza,1922,71.74982834
CHE,Suiza,1923,69.2807276
CHE,Suiza,1924,73.65626004
CHE,Suiza,1925,75.20590336
CHE,Suiza,1926,74.31751073
CHE,Suiza,1927,80.29497667
CHE,Suiza,1928,84.34857834
CHE,Suiza,1929,82.98345528
CHE,Suiza,1930,93.21496749
CHE,Suiza,1931,101.2538744
CHE,Suiza,1932,116.3705969
CHE,Suiza,1933,124.3641817
CHE,Suiza,1934,115.3486847
CHE,Suiza,1935,97.91308487
CHE,Suiza,1936,88.0188814
CHE,Suiza,1937,88.88184405
CHE,Suiza,1938,91.28299536
CHE,Suiza,1939,88.0472417
CHE,Suiza,1940,81.65177315
CHE,Suiza,1941,68.00764218
CHE,Suiza,1942,58.77504086
CHE,Suiza,1943,53.84956873
CHE,Suiza,1944,52.30053357
CHE,Suiza,1945,53.64459107
CHE,Suiza,1946,73.30829959
CHE,Suiza,1947,77.00740119
CHE,Suiza,1948,75.94113476
CHE,Suiza,1949,77.08527768
