geocodigoFundar,geonombreFundar,anio,pbi_precios_constantes_base1900,pbi_per_capita_precios_constantes_base1900,poblacion_base1900
PRT,Portugal,2004,2243.539257,1163.506823,192.8256211
PRT,Portugal,2005,2269.601313,1174.840958,193.1837069
PRT,Portugal,2006,2313.904977,1195.616366,193.5323941
PRT,Portugal,2007,2380.893039,1227.817156,193.9126706
PRT,Portugal,2008,2394.966975,1233.295443,194.1924775
PRT,Portugal,2009,2332.762448,1200.118406,194.3776911
PRT,Portugal,2010,2386.382608,1227.14039,194.4669597
PRT,Portugal,2011,2351.977986,1211.228916,194.1811292
PRT,Portugal,2012,2257.181446,1167.13253,193.3954703
PRT,Portugal,2013,2231.665389,1160.289157,192.3370029
PRT,Portugal,2014,2251.656084,1177.012048,191.3027218
PRT,Portugal,2015,2287.522468,1200.722892,190.512106
PRT,Portugal,2016,2319.764325,1221.493976,189.9120561
PRT,Portugal,2017,2401.104315,1267.411576,189.4494543
PRT,Portugal,2018,2464.426953,1302.920491,189.1463807
PRT,Portugal,2019,2530.4205,1337.550567,189.1831653
PRT,Portugal,2020,2320.425312,1225.239287,189.3854806
PRT,Portugal,2021,2447.186121,1293.302383,189.2199499
PRT,Portugal,2022,2608.231765,1380.290983,188.9624578
ESP,España,1900,100.0,100.0,100.0
ESP,España,1901,108.3502024,107.8101644,100.5009157
ESP,España,1902,103.615961,102.3916293,101.1957341
ESP,España,1903,103.3102746,101.3826607,101.901325
ESP,España,1904,101.9934216,99.40209268,102.6069159
ESP,España,1905,100.9744052,97.98206278,103.0539696
ESP,España,1906,107.8886426,103.6995516,104.0396424
ESP,España,1907,110.7119641,105.6801196,104.7613918
ESP,España,1908,114.9888021,109.0059791,105.4885274
ESP,España,1909,118.2086265,111.2855007,106.2210492
ESP,España,1910,112.8345053,105.4932735,106.9589572
ESP,España,1911,121.8169309,113.1165919,107.691479
ESP,España,1912,118.0958748,108.9312407,108.4132285
ESP,España,1913,125.0872559,114.6113602,109.1403641
ESP,España,1914,121.6096914,110.6875934,109.8674997
ESP,España,1915,122.88112,111.0986547,110.6054077
ESP,España,1916,127.992753,114.9476831,111.3487019
ESP,España,1917,126.2501033,112.6307922,112.0919961
ESP,España,1918,125.6174796,111.32287,112.8406765
ESP,España,1919,128.3732402,113.0044843,113.6001293
ESP,España,1920,138.6332153,121.22571,114.359582
ESP,España,1921,143.1634397,124.1405082,115.32371
ESP,España,1922,149.1852925,128.064275,116.4925132
ESP,España,1923,150.9597462,128.2884903,117.6720888
ESP,España,1924,156.2694324,131.4648729,118.8678229
ESP,España,1925,167.1363279,139.200299,120.0689432
ESP,España,1926,165.4315063,136.3976084,121.2862221
ESP,España,1927,181.261335,147.9446936,122.5196596
ESP,España,1928,180.6892354,146.0014948,123.7584832
ESP,España,1929,194.9481283,155.941704,125.0134655
ESP,España,1930,185.1245816,146.5994021,126.2792201
ESP,España,1931,180.459952,141.5171898,127.5180437
ESP,España,1932,185.4709744,144.0956652,128.7137779
ESP,España,1933,179.1575951,137.8923767,129.9256706
ESP,España,1934,185.4014028,141.367713,131.1483357
ESP,España,1935,188.2905562,142.2272048,132.3871593
ESP,España,1936,143.618766,107.4738416,133.6313692
ESP,España,1937,133.7774203,99.17787743,134.8863514
ESP,España,1938,134.1222531,98.50523169,136.1574922
ESP,España,1939,148.1736489,107.8101644,137.4394054
ESP,España,1940,164.3425741,118.4603886,138.7320909
ESP,España,1941,166.8571337,119.245142,139.9278251
ESP,España,1942,178.8587541,126.8310912,141.0212216
ESP,España,1943,188.5976314,132.6980568,142.1253905
ESP,España,1944,196.768109,137.3692078,143.2403318
ESP,España,1945,181.0981813,125.4484305,144.3606593
ESP,España,1946,188.823946,129.7832586,145.4917591
ESP,España,1947,192.4906672,131.2780269,146.6282452
ESP,España,1948,192.0709771,129.9701046,147.7808898
ESP,España,1949,191.1758934,128.3632287,148.9335344
ESP,España,1950,195.6622088,129.4469357,151.1524453
ESP,España,1951,215.8691843,141.6292975,152.4184531
ESP,España,1952,235.8917984,153.4005979,153.7750189
ESP,España,1953,235.7315171,151.9431988,155.1445007
ESP,España,1954,253.1538747,161.7339312,156.5249004
ESP,España,1955,262.1316585,165.9940209,157.9163255
ESP,España,1956,283.9281414,178.2137519,159.3188732
ESP,España,1957,294.3160412,183.1091181,160.7325972
ESP,España,1958,313.6502093,193.4230194,162.157643
ESP,España,1959,310.8654334,190.0224215,163.5940806
ESP,España,1960,310.6512325,188.2286996,165.0392492
ESP,España,1961,347.526096,208.7817638,166.4542389
ESP,España,1962,381.4905501,227.3168909,167.8232306
ESP,España,1963,419.9913063,248.0941704,169.2870516
ESP,España,1964,443.6970199,259.529148,170.9623074
ESP,España,1965,479.1757979,277.2795217,172.8132662
ESP,España,1966,514.7756611,294.5067265,174.792497
ESP,España,1967,543.177938,306.9880419,176.9378164
ESP,España,1968,575.7696503,321.5994021,179.0331843
ESP,España,1969,628.7904481,347.7952167,180.7932996
ESP,España,1970,648.5149489,355.4185351,182.465146
ESP,España,1971,680.9743756,369.7309417,184.1810622
ESP,España,1972,749.9687338,403.4379671,185.8944361
ESP,España,1973,816.0393583,434.9028401,187.6371647
ESP,España,1974,877.2946806,462.9297459,189.5092481
ESP,España,1975,903.4294314,471.6367713,191.5519498
ESP,España,1976,945.7351629,487.7802691,193.8854896
ESP,España,1977,978.549797,498.5799701,196.2673705
ESP,España,1978,1007.021882,507.2122571,198.5405257
ESP,España,1979,1024.369151,511.2481315,200.3663363
ESP,España,1980,1056.983285,523.4678625,201.9194226
ESP,España,1981,1055.796591,519.245142,203.3329743
ESP,España,1982,1073.767108,524.8505232,204.5853172
ESP,España,1983,1094.201584,532.0254111,205.6671658
ESP,España,1984,1104.804576,534.6786248,206.629651
ESP,España,1985,1139.386442,548.9536622,207.5560325
ESP,España,1986,1187.109452,569.3946188,208.4862437
ESP,España,1987,1273.103776,607.922272,209.4188409
ESP,España,1988,1357.695482,645.4409567,210.3516159
ESP,España,1989,1449.077133,686.0612855,211.2168642
ESP,España,1990,1521.910654,718.0493274,211.950711
ESP,España,1991,1584.792798,745.8168775,212.4908735
ESP,España,1992,1622.186428,759.6848932,213.534117
ESP,España,1993,1608.752261,749.4969961,214.6442574
ESP,España,1994,1666.189516,772.569298,215.6686165
ESP,España,1995,1742.217035,804.2637066,216.6226103
ESP,España,1996,1803.380276,829.0383692,217.5267567
ESP,España,1997,1886.751353,863.7374839,218.4403697
ESP,España,1998,1990.580443,907.5060283,219.3462502
ESP,España,1999,2102.749244,954.7660554,220.237118
ESP,España,2000,2231.656631,1008.776537,221.2240818
ESP,España,2001,2343.655705,1052.075995,222.7648685
ESP,España,2002,2427.63539,1074.488892,225.9339681
ESP,España,2003,2525.113804,1097.603323,230.057048
ESP,España,2004,2631.707973,1124.368185,234.0610494
ESP,España,2005,2747.488351,1154.17048,238.0487457
ESP,España,2006,2886.77299,1192.355139,242.10681
ESP,España,2007,3017.0196,1223.297201,246.6301401
ESP,España,2008,3075.734423,1227.366447,250.5962609
ESP,España,2009,2992.119957,1183.471249,252.8257412
ESP,España,2010,3017.005506,1187.832737,253.992453
ESP,España,2011,3009.989641,1180.866966,254.8965911
ESP,España,2012,2926.065995,1147.197309,255.0621389
ESP,España,2013,2876.687661,1131.539611,254.227747
ESP,España,2014,2919.154352,1151.681614,253.4688681
ESP,España,2015,3014.18622,1190.09716,253.2722808
ESP,España,2016,2852.193452,1125.186846,253.4862065
ESP,España,2017,2934.672273,1155.011941,254.0815526
ESP,España,2018,3003.666656,1177.0,255.1968271
ESP,España,2019,3063.202498,1190.748152,257.2502417
ESP,España,2020,2716.319521,1050.308934,258.6210051
ESP,España,2021,2862.174308,1107.290606,258.4844749
ESP,España,2022,3023.973031,1162.907956,260.0354582
LKA,Sri Lanka,1900,100.0,100.0,100.0
LKA,Sri Lanka,1901,95.22356632,92.41245136,103.0419223
LKA,Sri Lanka,1902,94.80187421,91.09922179,104.0644172
LKA,Sri Lanka,1903,100.9150235,94.99027237,106.2372188
LKA,Sri Lanka,1904,101.9426533,94.21206226,108.2055215
LKA,Sri Lanka,1905,102.3944209,91.39105058,112.0398773
LKA,Sri Lanka,1906,105.1442285,92.26653696,113.9570552
LKA,Sri Lanka,1907,109.1331148,95.57392996,114.1871166
LKA,Sri Lanka,1908,109.3602047,94.64980545,115.5419223
LKA,Sri Lanka,1909,104.7762596,89.39688716,117.2034765
LKA,Sri Lanka,1910,111.780275,93.6770428,119.3251534
LKA,Sri Lanka,1911,109.3573824,89.93190661,121.6002045
LKA,Sri Lanka,1912,109.6806792,89.68871595,122.2903885
LKA,Sri Lanka,1913,117.6569972,95.67120623,122.9805726
LKA,Sri Lanka,1914,116.0315611,93.8229572,123.6707566
LKA,Sri Lanka,1915,110.4423161,88.08365759,125.3834356
LKA,Sri Lanka,1916,115.5748699,90.95330739,127.0705521
LKA,Sri Lanka,1917,121.628154,94.40661479,128.8343558
LKA,Sri Lanka,1918,112.1136924,85.8463035,130.5981595
LKA,Sri Lanka,1919,119.7025341,90.41828794,132.3875256
LKA,Sri Lanka,1920,113.6412803,84.67898833,134.202454
LKA,Sri Lanka,1921,111.3150796,82.10116732,135.5828221
LKA,Sri Lanka,1922,115.5065751,84.192607,137.1932515
LKA,Sri Lanka,1923,114.617574,82.63618677,138.7014315
LKA,Sri Lanka,1924,121.8775115,87.45136187,139.3660532
LKA,Sri Lanka,1925,129.4960433,92.0233463,140.7208589
LKA,Sri Lanka,1926,139.1235836,98.15175097,141.7433538
LKA,Sri Lanka,1927,139.7216138,97.76264591,142.9192229
LKA,Sri Lanka,1928,142.767838,97.47081712,146.4723926
LKA,Sri Lanka,1929,150.1288314,103.5992218,144.9130879
LKA,Sri Lanka,1930,143.046239,98.05447471,145.8844581
LKA,Sri Lanka,1931,137.0703134,93.28793774,146.9325153
LKA,Sri Lanka,1932,130.899885,88.47276265,147.9550102
LKA,Sri Lanka,1933,132.7505834,89.1536965,148.900818
LKA,Sri Lanka,1934,146.5979168,97.66536965,150.1022495
LKA,Sri Lanka,1935,138.3506078,91.78015564,150.7413088
LKA,Sri Lanka,1936,138.3953668,91.09922179,151.9171779
LKA,Sri Lanka,1937,148.0296583,96.692607,153.093047
LKA,Sri Lanka,1938,146.7832813,94.99027237,154.5245399
LKA,Sri Lanka,1939,143.223261,91.92607004,155.8026585
LKA,Sri Lanka,1940,152.0711987,96.9844358,156.799591
LKA,Sri Lanka,1941,156.160283,99.02723735,157.694274
LKA,Sri Lanka,1942,162.3362193,102.577821,158.2566462
LKA,Sri Lanka,1943,160.2361884,99.56225681,160.9406953
LKA,Sri Lanka,1944,147.2924524,89.44552529,164.6728016
LKA,Sri Lanka,1945,147.0874561,86.52723735,169.9897751
LKA,Sri Lanka,1946,142.6519121,81.42023346,175.204499
LKA,Sri Lanka,1947,149.6103728,83.17120623,179.8824131
LKA,Sri Lanka,1948,166.3502204,89.83463035,185.1738241
LKA,Sri Lanka,1949,177.1276572,92.94747082,190.5674847
LKA,Sri Lanka,1950,187.0379217,97.13035019,192.5638292
LKA,Sri Lanka,1951,198.719877,100.2431907,198.2377812
LKA,Sri Lanka,1952,207.8637459,101.7996109,204.189136
LKA,Sri Lanka,1953,211.9092448,100.729572,210.3744121
LKA,Sri Lanka,1954,217.5396585,100.4863813,216.4867076
LKA,Sri Lanka,1955,230.3403855,103.6478599,222.2336145
LKA,Sri Lanka,1956,231.8202288,101.7023346,227.9399284
LKA,Sri Lanka,1957,235.165802,100.5350195,233.9143149
LKA,Sri Lanka,1958,242.0742723,100.8754864,239.9733384
LKA,Sri Lanka,1959,245.4519396,99.61089494,246.4107362
LKA,Sri Lanka,1960,254.3983356,100.3891051,253.4122955
LKA,Sri Lanka,1961,259.7354531,99.70817121,260.4956544
LKA,Sri Lanka,1962,268.9514023,100.5350195,267.5201176
LKA,Sri Lanka,1963,274.6849907,100.0972763,274.418047
LKA,Sri Lanka,1964,287.6360682,102.3346304,281.0740286
LKA,Sri Lanka,1965,296.5298539,103.0155642,287.8495654
LKA,Sri Lanka,1966,293.5325912,99.56225681,294.8231595
LKA,Sri Lanka,1967,320.1586329,106.0797665,301.8093303
LKA,Sri Lanka,1968,344.2388527,111.4299611,308.9284509
LKA,Sri Lanka,1969,357.8010409,113.2782101,315.8604294
LKA,Sri Lanka,1970,374.8085567,116.1964981,322.5644172
LKA,Sri Lanka,1971,371.5344867,112.9377432,328.9728272
LKA,Sri Lanka,1972,379.4801349,113.1809339,335.286273
LKA,Sri Lanka,1973,394.7528039,115.6614786,341.3001534
LKA,Sri Lanka,1974,407.7164257,117.6070039,346.6769939
LKA,Sri Lanka,1975,416.9868896,118.385214,352.2288599
LKA,Sri Lanka,1976,429.2923548,119.844358,358.2082311
LKA,Sri Lanka,1977,457.4431597,125.5836576,364.2537321
LKA,Sri Lanka,1978,486.0440274,131.0311284,370.9378323
LKA,Sri Lanka,1979,517.8687756,136.9163424,378.2373722
LKA,Sri Lanka,1980,546.0384352,141.8774319,384.8663088
LKA,Sri Lanka,1981,580.5857769,148.2976654,391.5002812
LKA,Sri Lanka,1982,610.1933859,153.2587549,398.1458589
LKA,Sri Lanka,1983,641.3423671,158.9494163,403.4883436
LKA,Sri Lanka,1984,672.8003663,164.7373541,408.4078988
LKA,Sri Lanka,1985,701.216839,169.4552529,413.8064928
LKA,Sri Lanka,1986,736.5420442,175.4377432,419.8310072
LKA,Sri Lanka,1987,743.7529645,174.6108949,425.948773
LKA,Sri Lanka,1988,763.500389,176.7023346,432.0827965
LKA,Sri Lanka,1989,783.6832912,178.8424125,438.1976738
LKA,Sri Lanka,1990,834.2418061,187.9377432,443.892638
LKA,Sri Lanka,1991,921.0465336,205.0088473,449.2716025
LKA,Sri Lanka,1992,888.7214228,195.5726739,454.4200399
LKA,Sri Lanka,1993,948.6302142,206.5672682,459.2354938
LKA,Sri Lanka,1994,1014.795318,218.911457,463.5642795
LKA,Sri Lanka,1995,1068.950474,228.7108315,467.3807828
LKA,Sri Lanka,1996,1187.376088,252.3204684,470.5825474
LKA,Sri Lanka,1997,1295.635194,273.7612013,473.2720296
LKA,Sri Lanka,1998,1258.659051,264.6021896,475.6797565
LKA,Sri Lanka,1999,1276.533481,266.9511368,478.18994
LKA,Sri Lanka,2000,1366.760161,284.0999095,481.0843351
LKA,Sri Lanka,2001,1324.425811,273.3932789,484.4397844
LKA,Sri Lanka,2002,1358.475342,278.273769,488.1794454
LKA,Sri Lanka,2003,1427.588229,290.0568926,492.1752475
LKA,Sri Lanka,2004,1494.451213,301.165683,496.2222779
LKA,Sri Lanka,2005,1578.963839,315.7197585,500.1156236
LKA,Sri Lanka,2006,1691.857127,335.7994231,503.8296705
LKA,Sri Lanka,2007,1797.672889,354.2622619,507.4412609
LKA,Sri Lanka,2008,1894.106212,370.7397341,510.8991667
LKA,Sri Lanka,2009,1949.933131,379.2143689,514.2033877
LKA,Sri Lanka,2010,2093.49753,404.6548084,517.353924
LKA,Sri Lanka,2011,2257.046798,433.7548638,520.3507756
LKA,Sri Lanka,2012,2462.657141,470.7198444,523.1683284
LKA,Sri Lanka,2013,2546.061613,482.8793774,527.2665871
LKA,Sri Lanka,2014,2676.197794,503.0155642,532.0308127
LKA,Sri Lanka,2015,2811.287043,523.4922179,537.0255654
LKA,Sri Lanka,2016,2945.028474,542.266537,543.096111
LKA,Sri Lanka,2017,3050.401593,555.3564764,549.2691131
LKA,Sri Lanka,2018,3151.247869,567.2619857,555.5189575
LKA,Sri Lanka,2019,3144.300101,562.5585919,558.9284647
LKA,Sri Lanka,2020,3035.12079,540.1511064,561.9021703
LKA,Sri Lanka,2021,3136.092325,552.1505514,567.9777583
LKA,Sri Lanka,2022,2864.60566,498.9469981,574.1302525
SWE,Suecia,1900,100.0,100.0,100.0
SWE,Suecia,1901,103.3722696,102.5903614,100.7621653
SWE,Suecia,1902,102.6503552,101.2650602,101.3679891
SWE,Suecia,1903,108.5337441,106.5963855,101.8174712
SWE,Suecia,1904,111.0305537,108.4036145,102.4232949
SWE,Suecia,1905,110.1988529,106.8373494,103.1463748
SWE,Suecia,1906,119.8253047,115.3614458,103.8694548
SWE,Suecia,1907,128.8131518,123.0421687,104.6902482
SWE,Suecia,1908,125.9352595,119.246988,105.6087551
SWE,Suecia,1909,127.7512238,119.8795181,106.5663475
SWE,Suecia,1910,131.1918399,122.0783133,107.4653117
SWE,Suecia,1911,135.5125485,125.1204819,108.3056478
SWE,Suecia,1912,141.7075141,129.8795181,109.1068986
SWE,Suecia,1913,151.5724869,137.9819277,109.8495212
SWE,Suecia,1914,155.828328,140.9036145,110.5921438
SWE,Suecia,1915,162.3123489,145.813253,111.3152238
SWE,Suecia,1916,172.4708979,153.8855422,112.0773891
SWE,Suecia,1917,163.2487798,144.5481928,112.9372679
SWE,Suecia,1918,151.5632866,133.5542169,113.4844636
SWE,Suecia,1919,154.5314932,135.6325301,113.9339457
SWE,Suecia,1920,165.6084255,144.2168675,114.8329099
SWE,Suecia,1921,158.551621,136.8373494,115.8686731
SWE,Suecia,1922,171.0976876,146.626506,116.6894665
SWE,Suecia,1923,177.3142855,151.2951807,117.1975767
SWE,Suecia,1924,190.1449751,161.5963855,117.6666015
SWE,Suecia,1925,195.2796137,165.3012048,118.1356263
SWE,Suecia,1926,205.4596184,173.373494,118.5069377
SWE,Suecia,1927,212.6934669,178.9759036,118.8391636
SWE,Suecia,1928,219.3901323,184.126506,119.1518468
SWE,Suecia,1929,233.0278001,195.060241,119.46453
SWE,Suecia,1930,243.7828606,203.4638554,119.8162986
SWE,Suecia,1931,238.3530448,198.253012,120.2266953
SWE,Suecia,1932,229.9398885,190.5120482,120.6957201
SWE,Suecia,1933,234.6668028,193.6445783,121.1842877
SWE,Suecia,1934,250.6974743,206.1746988,121.5946844
SWE,Suecia,1935,263.0772455,215.6626506,121.9855384
SWE,Suecia,1936,272.4886099,222.7710843,122.3177643
SWE,Suecia,1937,279.9892397,228.2831325,122.6499902
SWE,Suecia,1938,289.5625731,235.3012048,123.0603869
SWE,Suecia,1939,311.6744092,252.1084337,123.6271253
SWE,Suecia,1940,289.5444432,233.1024096,124.2134063
SWE,Suecia,1941,282.4731347,226.2349398,124.8583154
SWE,Suecia,1942,286.1158764,227.6204819,125.6986516
SWE,Suecia,1943,297.176845,234.3072289,126.8321282
SWE,Suecia,1944,308.4139568,240.5722892,128.2001173
SWE,Suecia,1945,320.2980085,247.0180723,129.6658198
SWE,Suecia,1946,355.9538133,271.0843373,131.3074067
SWE,Suecia,1947,388.7957164,292.439759,132.9489936
SWE,Suecia,1948,397.9460504,295.8433735,134.5124096
SWE,Suecia,1949,414.595366,305.0301205,135.9194841
SWE,Suecia,1950,443.503865,323.5542169,137.0725034
SWE,Suecia,1951,460.9863531,333.6445783,138.1668947
SWE,Suecia,1952,467.7180483,335.9036145,139.2417432
SWE,Suecia,1953,480.741722,343.0421687,140.1407074
SWE,Suecia,1954,500.9652858,355.3915663,140.9615009
SWE,Suecia,1955,515.5253808,363.253012,141.9190932
SWE,Suecia,1956,535.1334201,374.3373494,142.9548564
SWE,Suecia,1957,559.1345409,388.5240964,143.9124487
SWE,Suecia,1958,561.8971253,388.0722892,144.7918702
SWE,Suecia,1959,579.0355442,397.9216867,145.5149502
SWE,Suecia,1960,609.770644,417.1385542,146.179402
SWE,Suecia,1961,644.6812068,438.6746988,146.96111
SWE,Suecia,1962,671.8289967,454.6084337,147.7819035
SWE,Suecia,1963,707.5636845,476.1445783,148.6026969
SWE,Suecia,1964,755.8435089,504.8493976,149.7166308
SWE,Suecia,1965,784.8067627,519.246988,151.143248
SWE,Suecia,1966,801.1863126,525.060241,152.5894079
SWE,Suecia,1967,828.2305144,538.6445783,153.7619699
SWE,Suecia,1968,858.2444062,555.060241,154.6218487
SWE,Suecia,1969,901.2311902,578.7650602,155.71624
SWE,Suecia,1970,959.6146968,610.5120482,157.1819425
SWE,Suecia,1971,968.6078298,612.0481928,158.2567911
SWE,Suecia,1972,990.8411249,624.246988,158.7258159
SWE,Suecia,1973,1030.22251,647.8614458,159.0189564
SWE,Suecia,1974,1063.189157,666.626506,159.4879812
SWE,Suecia,1975,1090.265798,680.9337349,160.1133477
SWE,Suecia,1976,1101.771734,685.6927711,160.680086
SWE,Suecia,1977,1084.273447,672.3493976,161.266367
SWE,Suecia,1978,1103.210748,682.1084337,161.7353918
SWE,Suecia,1979,1145.594946,706.7771084,162.0871604
SWE,Suecia,1980,1164.631891,717.1385542,162.3998437
SWE,Suecia,1981,1164.46619,716.1746988,162.5952707
SWE,Suecia,1982,1176.191869,722.9518072,162.6929842
SWE,Suecia,1983,1196.858264,735.3012048,162.771155
SWE,Suecia,1984,1244.383292,763.7650602,162.9274966
SWE,Suecia,1985,1268.343356,777.2590361,163.1815517
SWE,Suecia,1986,1296.212778,792.439759,163.5724057
SWE,Suecia,1987,1335.498539,813.7349398,164.1196013
SWE,Suecia,1988,1363.986617,827.3493976,164.862224
SWE,Suecia,1989,1396.449403,841.3554217,165.9761579
SWE,Suecia,1990,1414.102837,845.4216867,167.2659762
SWE,Suecia,1991,1400.747173,831.7480311,168.4100378
SWE,Suecia,1992,1387.786132,819.2327927,169.4007057
SWE,Suecia,1993,1363.039889,799.9646096,170.3875237
SWE,Suecia,1994,1421.716475,828.4926315,171.6027905
SWE,Suecia,1995,1481.856172,859.0193994,172.5055537
SWE,Suecia,1996,1509.855554,873.8585753,172.7803099
SWE,Suecia,1997,1555.010991,899.4779123,172.8792858
SWE,Suecia,1998,1624.88201,939.3724285,172.9752716
SWE,Suecia,1999,1705.3024,985.0968358,173.1101286
SWE,Suecia,2000,1786.24465,1030.198923,173.3883244
SWE,Suecia,2001,1815.347422,1044.176586,173.8544463
SWE,Suecia,2002,1868.711178,1071.378734,174.4211565
SWE,Suecia,2003,1921.342631,1097.462471,175.0713743
SWE,Suecia,2004,2012.575943,1145.062153,175.7612841
SWE,Suecia,2005,2086.705723,1182.499759,176.4656362
SWE,Suecia,2006,2191.12501,1234.707816,177.461014
SWE,Suecia,2007,2283.230114,1277.103748,178.7818819
SWE,Suecia,2008,2289.696255,1270.782048,180.1800914
SWE,Suecia,2009,2195.783189,1208.322611,181.7216006
SWE,Suecia,2010,2353.611225,1284.179351,183.2774544
SWE,Suecia,2011,2340.539222,1267.439759,184.6667035
SWE,Suecia,2012,2333.878766,1254.518072,186.0378752
SWE,Suecia,2013,2362.837243,1259.36747,187.6209525
SWE,Suecia,2014,2424.353919,1279.39759,189.491831
SWE,Suecia,2015,2523.38343,1317.650602,191.5062631
SWE,Suecia,2016,2608.618697,1345.150602,193.927631
SWE,Suecia,2017,2675.606056,1361.227205,196.5583737
SWE,Suecia,2018,2727.780986,1371.743738,198.8549982
SWE,Suecia,2019,2782.121166,1385.79482,200.7599629
SWE,Suecia,2020,2721.557079,1348.966168,201.7513222
SWE,Suecia,2021,2868.12813,1411.686529,203.1703266
SWE,Suecia,2022,2944.126357,1439.452274,204.5310157
CHE,Suiza,1900,100.0,100.0,100.0
CHE,Suiza,1901,97.98261592,96.78019531,101.2424242
CHE,Suiza,1902,102.6133281,100.0661887,102.5454545
CHE,Suiza,1903,101.6864786,97.88955062,103.8787879
CHE,Suiza,1904,109.4735255,104.0502979,105.2121212
CHE,Suiza,1905,113.9648043,108.6633499,104.8787879
CHE,Suiza,1906,123.7426362,114.7052526,107.8787879
CHE,Suiza,1907,123.3051403,112.9042627,109.2121212
CHE,Suiza,1908,125.4905469,113.550536,110.5151515
CHE,Suiza,1909,132.9363303,118.8539393,111.8484848
CHE,Suiza,1910,137.7733842,121.727488,113.1818182
CHE,Suiza,1911,139.2094347,121.6607878,114.4242424
CHE,Suiza,1912,145.4827479,125.7117224,115.7272727
CHE,Suiza,1913,144.7226327,123.5985217,117.0909091
CHE,Suiza,1914,135.6570266,114.8750803,118.0909091
CHE,Suiza,1915,132.7488766,112.8177422,117.6666667
CHE,Suiza,1916,143.7855745,122.1973721,117.6666667
CHE,Suiza,1917,139.7205127,118.5899414,117.8181818
CHE,Suiza,1918,126.5352412,107.6201793,117.5757576
CHE,Suiza,1919,119.6449774,102.0492182,117.2424242
CHE,Suiza,1920,130.8503786,111.3763863,117.4848485
CHE,Suiza,1921,106.5713956,90.7341603,117.4545455
CHE,Suiza,1922,127.5175588,108.6236304,117.3939394
CHE,Suiza,1923,136.5035657,116.008696,117.6666667
CHE,Suiza,1924,146.3400773,123.9533509,118.0606061
CHE,Suiza,1925,150.2666002,126.8234733,118.4848485
CHE,Suiza,1926,155.9966062,130.9228893,119.1515152
CHE,Suiza,1927,167.8927955,140.0521298,119.8787879
CHE,Suiza,1928,176.5414665,146.0849647,120.8484848
CHE,Suiza,1929,182.8618735,150.0358485,121.8787879
CHE,Suiza,1930,185.0954485,150.7812837,122.7575758
CHE,Suiza,1931,188.0316587,152.0844299,123.6363636
CHE,Suiza,1932,183.3482876,147.5010602,124.3030303
CHE,Suiza,1933,189.0911357,151.3830053,124.9090909
CHE,Suiza,1934,189.6942513,151.2055627,125.4545455
CHE,Suiza,1935,180.5063674,143.3624579,125.9090909
CHE,Suiza,1936,177.6906805,140.6859994,126.3030303
CHE,Suiza,1937,192.3300573,151.8395189,126.6666667
CHE,Suiza,1938,184.6068519,145.3250504,127.030303
CHE,Suiza,1939,189.6104544,148.7671183,127.4545455
CHE,Suiza,1940,189.8578258,148.2562293,128.0606061
CHE,Suiza,1941,179.7096075,139.4080171,128.9090909
CHE,Suiza,1942,171.6800388,132.1848176,129.8787879
CHE,Suiza,1943,171.244317,130.7208527,131.0
CHE,Suiza,1944,177.8240007,134.4681949,132.2424242
CHE,Suiza,1945,178.7400646,133.6904382,133.6969697
CHE,Suiza,1946,222.4627791,164.3445648,135.3636364
CHE,Suiza,1947,228.5122221,166.6866342,137.0909091
CHE,Suiza,1948,234.9781378,169.2334908,138.8484848
CHE,Suiza,1949,232.7253828,165.5158972,140.6060606
CHE,Suiza,1950,248.2879955,174.5527024,142.2424242
CHE,Suiza,1951,258.5290629,179.6474853,143.9090909
CHE,Suiza,1952,265.1765612,181.7409454,145.9090909
CHE,Suiza,1953,278.8112922,188.6177253,147.8181818
CHE,Suiza,1954,297.5491728,199.2112538,149.3636364
CHE,Suiza,1955,319.5282593,211.7355935,150.9090909
CHE,Suiza,1956,335.4349926,219.4123837,152.8787879
CHE,Suiza,1957,344.5933845,221.8412346,155.3333333
CHE,Suiza,1958,348.9481586,221.4904642,157.5454545
CHE,Suiza,1959,372.8634372,233.9702116,159.3636364
CHE,Suiza,1960,402.0076693,247.4124037,162.4848485
CHE,Suiza,1961,437.2329738,261.7686527,167.030303
CHE,Suiza,1962,462.0802065,269.1254291,171.6969697
CHE,Suiza,1963,489.1942559,278.863542,175.4242424
CHE,Suiza,1964,517.9168451,290.3219957,178.3939394
CHE,Suiza,1965,539.3787211,299.5035806,180.0909091
CHE,Suiza,1966,555.7865351,305.8865186,181.6969697
CHE,Suiza,1967,576.3831403,313.7167018,183.7272727
CHE,Suiza,1968,601.2984204,323.5950403,185.8181818
CHE,Suiza,1969,635.1166502,337.3929404,188.2424242
CHE,Suiza,1970,674.3834772,355.1085806,189.9090909
CHE,Suiza,1971,711.8979601,370.3538948,192.221
CHE,Suiza,1972,743.9420261,383.5112141,193.9818182
CHE,Suiza,1973,767.6499487,393.293821,195.1848485
CHE,Suiza,1974,761.4511707,388.9766042,195.7575758
CHE,Suiza,1975,718.0976764,370.0667341,194.0454545
CHE,Suiza,1976,718.4969857,374.3759471,191.9185758
CHE,Suiza,1977,736.1988063,384.6252343,191.4067879
CHE,Suiza,1978,759.2162018,395.6394098,191.896
CHE,Suiza,1979,775.4450444,402.9338869,192.449697
CHE,Suiza,1980,802.0208135,414.4986319,193.4917879
