geocodigoFundar,geonombreFundar,anio,country_name_abbreviation,sector_bp,sector_bp_name,export_value_pc
DEU,Alemania,2020,Germany,6,Cueros y pieles,0.221841949721513
VUT,Vanuatu,2020,Vanuatu,8,"Textiles, indumentaria y calzado",0.0242867066263122
POL,Polonia,2020,Poland,7,Madera,5.10507483642854
AIA,Anguila,2020,Anguilla,6,Cueros y pieles,0.026457903672526
SGP,Singapur,2020,Singapore,4,Químicos,13.9882051492747
WSM,Samoa,2020,Samoa,8,"Textiles, indumentaria y calzado",5.39396183100273
BIH,Bosnia y Herzegovina,2020,Bosnia Herzegovina,10,Metales,15.7555289993887
CAF,Rep. Centroafricana,2020,Central African Rep.,1,Productos agropecuarios,0.99072254979765
GRC,Grecia,2020,Greece,7,Madera,1.84442139870346
IRQ,Iraq,2020,Iraq,12,Transporte,0.0436178698894996
JOR,Jordania,2020,Jordan,12,Transporte,1.37691170428996
KWT,Kuwait,2020,Kuwait,8,"Textiles, indumentaria y calzado",0.137839329418218
MDV,Maldivas,2020,Maldives,4,Químicos,0.188829914713793
MRT,Mauritania,2020,Mauritania,2,Alimentos procesados,7.83451944257618
MNG,Mongolia,2020,Mongolia,4,Químicos,0.0182596042023868
MOZ,Mozambique,2020,Mozambique,4,Químicos,1.41154368544277
NER,Níger,2020,Niger,5,Plásticos y gomas,0.102895329149124
SYC,Seychelles,2020,Seychelles,12,Transporte,38.9290932292948
SLE,Sierra Leona,2020,Sierra Leone,13,Otros productos industriales,0.581906935380729
SVK,Eslovaquia,2020,Slovakia,7,Madera,2.89013364485727
TKM,Turkmenistán,2020,Turkmenistan,5,Plásticos y gomas,1.54121886847354
USA,Estados Unidos,2020,USA,2,Alimentos procesados,2.48377025333107
ASM,Samoa Americana,2020,American Samoa,7,Madera,0.34081779430236
BRB,Barbados,2020,Barbados,2,Alimentos procesados,22.929354635446
IOT,Territorio Británico del Océano Índico,2020,Br. Indian Ocean Terr.,13,Otros productos industriales,4.50413155389179
JOR,Jordania,2020,Jordan,7,Madera,1.82105827181094
NZL,Nueva Zelanda,2020,New Zealand,6,Cueros y pieles,0.420774354737248
BLM,San Barthélemy,2020,Saint Barthélemy,4,Químicos,24.7976195941282
TCD,Chad,2020,Chad,10,Metales,0.0055545735525156
CXR,Isla Christmas,2020,Christmas Isds,12,Transporte,1.10915424348189
CYP,Chipre,2020,Cyprus,13,Otros productos industriales,2.98300177626344
IRN,Irán,2020,Iran,12,Transporte,0.361815794858323
LBN,Líbano,2020,Lebanon,6,Cueros y pieles,0.419487748316374
NLD,Países Bajos,2020,Netherlands,12,Transporte,5.53421961952372
GNB,Guinea-Bissau,2020,Guinea-Bissau,10,Metales,0.123746021947991
SYC,Seychelles,2020,Seychelles,1,Productos agropecuarios,24.7460098287626
SSD,Sudán del Sur,2020,South Sudan,4,Químicos,0.026199209118437
UGA,Uganda,2020,Uganda,2,Alimentos procesados,5.55834466393815
UKR,Ucrania,2020,Ukraine,11,Maquinaria,9.50761623880157
ZMB,Zambia,2020,Zambia,10,Metales,70.8580621679756
AUT,Austria,2020,Austria,6,Cueros y pieles,0.3446846926574
CMR,Camerún,2020,Cameroon,9,Piedra y vidrio,3.99883180335236
CXR,Isla Christmas,2020,Christmas Isds,9,Piedra y vidrio,0.0575733853847968
ERI,Eritrea,2020,Eritrea,5,Plásticos y gomas,0.0234726243867152
EST,Estonia,2020,Estonia,4,Químicos,6.4050040024605
GRC,Grecia,2020,Greece,1,Productos agropecuarios,12.7417145781366
HND,Honduras,2020,Honduras,4,Químicos,3.70001654788162
PRK,Corea del Norte,2020,Dem. People's Rep. of Korea,12,Transporte,4.88491909958119
MDV,Maldivas,2020,Maldives,12,Transporte,5.06941882167331
SOM,Somalia,2020,Somalia,10,Metales,0.21690603356575
BHS,Bahamas,2020,Bahamas,4,Químicos,4.95829636635207
CHN,China,2020,China,9,Piedra y vidrio,2.60323091499211
GHA,Ghana,2020,Ghana,4,Químicos,0.544425815216859
JPN,Japón,2020,Japan,13,Otros productos industriales,9.26974188238262
BES,Bonaire,2020,Bonaire,9,Piedra y vidrio,0.0389630465353171
TKM,Turkmenistán,2020,Turkmenistan,13,Otros productos industriales,0.014390953659179
BWA,Botswana,2020,Botswana,12,Transporte,0.570026611923078
CAF,Rep. Centroafricana,2020,Central African Rep.,5,Plásticos y gomas,0.19364690905872
CHL,Chile,2020,Chile,4,Químicos,4.35301126345773
CHN,China,2020,China,7,Madera,1.58382830299449
HRV,Croacia,2020,Croatia,3,Minerales,10.9351004017263
DEU,Alemania,2020,Germany,3,Minerales,1.59578184204574
GUY,Guyana,2020,Guyana,4,Químicos,0.461873364498616
HTI,Haití,2020,Haiti,11,Maquinaria,1.71028825169523
LBN,Líbano,2020,Lebanon,4,Químicos,7.89231525685997
MSR,Montserrat,2020,Montserrat,2,Alimentos procesados,3.16295865810236
MOZ,Mozambique,2020,Mozambique,6,Cueros y pieles,0.0051601041517116
NIC,Nicaragua,2020,Nicaragua,7,Madera,0.380983205846221
UKR,Ucrania,2020,Ukraine,7,Madera,3.541222778178
BHR,Bahrein,2020,Bahrain,13,Otros productos industriales,1.2563406301941
CAN,Canadá,2020,Canada,6,Cueros y pieles,0.0901646903601528
CIV,Costa de Marfil,2020,Côte d'Ivoire,7,Madera,1.47932824879107
LSO,Lesotho,2020,Lesotho,3,Minerales,0.147382588855001
LBR,Liberia,2020,Liberia,13,Otros productos industriales,0.0268017658559631
SGP,Singapur,2020,Singapore,9,Piedra y vidrio,5.67981192409412
UGA,Uganda,2020,Uganda,12,Transporte,0.990293301614018
ETH,Etiopía,2020,Ethiopia,9,Piedra y vidrio,5.77033418950677
FLK,Islas Malvinas,2020,Falkland Isds (Malvinas),7,Madera,0.0075843798638418
GAB,Gabón,2020,Gabon,13,Otros productos industriales,0.212277161692009
NGA,Nigeria,2020,Nigeria,7,Madera,0.230282514898688
POL,Polonia,2020,Poland,4,Químicos,7.40447025259765
UZB,Uzbekistán,2020,Uzbekistan,4,Químicos,3.25843433509602
PYF,Polinesia Francesa,2020,French Polynesia,13,Otros productos industriales,4.28524813084837
JPN,Japón,2020,Japan,3,Minerales,1.2852305252099
LAO,Laos,2020,Lao People's Dem. Rep.,13,Otros productos industriales,1.45169353211403
LVA,Letonia,2020,Latvia,3,Minerales,5.18959119310548
TUV,Tuvalu,2020,Tuvalu,12,Transporte,0.363400073868588
AND,Andorra,2020,Andorra,1,Productos agropecuarios,0.250960588521305
AGO,Angola,2020,Angola,1,Productos agropecuarios,0.400289368504443
BOL,Bolivia,2020,Bolivia (Plurinational State of),9,Piedra y vidrio,21.8071084568146
DMA,Dominica,2020,Dominica,10,Metales,5.08393241691279
CUW,Curazao,2020,Curaçao,2,Alimentos procesados,4.51569557341987
MHL,Islas Marshall,2020,Marshall Isds,3,Minerales,3.35161145143325
SDN,Sudán,2020,Sudan,13,Otros productos industriales,0.0214348181950944
BHS,Bahamas,2020,Bahamas,13,Otros productos industriales,1.29044023841491
BRA,Brasil,2020,Brazil,3,Minerales,25.7865097100377
TCD,Chad,2020,Chad,6,Cueros y pieles,0.0153621926690312
MYS,Malasia,2020,Malaysia,6,Cueros y pieles,0.0434279130538182
MLT,Malta,2020,Malta,12,Transporte,10.0249420325107
FSM,Micronesia,2020,FS Micronesia,4,Químicos,0.507045754652045
TLS,Timor-Leste,2020,Timor-Leste,9,Piedra y vidrio,0.0449833990754708
URY,Uruguay,2020,Uruguay,12,Transporte,1.53136976594134
AZE,Azerbaiyán,2020,Azerbaijan,6,Cueros y pieles,0.0655643515440119
CYP,Chipre,2020,Cyprus,12,Transporte,27.7707052509261
FLK,Islas Malvinas,2020,Falkland Isds (Malvinas),6,Cueros y pieles,0.0004500163375283
ATF,Tierras Australes Francesas,2020,Fr. South Antarctic Terr.,5,Plásticos y gomas,2.15305119330492
NPL,Nepal,2020,Nepal,10,Metales,4.29408605994546
NGA,Nigeria,2020,Nigeria,2,Alimentos procesados,1.73343898643418
MNP,Islas Marianas,2020,N. Mariana Isds,1,Productos agropecuarios,0.0299275887646144
SYC,Seychelles,2020,Seychelles,3,Minerales,13.1483898679951
ARG,Argentina,2020,Argentina,6,Cueros y pieles,0.977190358849535
BMU,Bermuda,2020,Bermuda,12,Transporte,78.0600544028215
HRV,Croacia,2020,Croatia,7,Madera,7.47079732846689
DEU,Alemania,2020,Germany,12,Transporte,18.889577572372
ESP,España,2020,Spain,6,Cueros y pieles,0.650476671448281
AFG,Afganistán,2020,Afghanistan,7,Madera,0.0295507302990913
AZE,Azerbaiyán,2020,Azerbaijan,11,Maquinaria,1.34862704431929
AUT,Austria,2020,Austria,10,Metales,12.7692566749151
KIR,Kiribati,2020,Kiribati,3,Minerales,0.239649040078082
KAZ,Kazajstán,2020,Kazakhstan,11,Maquinaria,1.05205342284369
ABW,Aruba,2020,Aruba,13,Otros productos industriales,5.57277011123954
NER,Níger,2020,Niger,6,Cueros y pieles,0.116347881873775
COL,Colombia,2020,Colombia,2,Alimentos procesados,4.34508375501413
COG,Congo,2020,Congo,12,Transporte,9.37898217969121
NLD,Países Bajos,2020,Netherlands,13,Otros productos industriales,9.60624420790154
TTO,Trinidad y Tobago,2020,Trinidad and Tobago,13,Otros productos industriales,0.685045001509061
AND,Andorra,2020,Andorra,5,Plásticos y gomas,2.39562256586403
CCK,Islas Cocos,2020,Cocos Isds,5,Plásticos y gomas,10.1458932888195
COL,Colombia,2020,Colombia,12,Transporte,1.39039953396727
FRA,Francia,2020,France,10,Metales,6.23294250405184
DEU,Alemania,2020,Germany,13,Otros productos industriales,7.47002533733986
GIN,Guinea,2020,Guinea,13,Otros productos industriales,0.0089153157700604
IRL,Irlanda,2020,Ireland,1,Productos agropecuarios,5.00349581890309
MLI,Malí,2020,Mali,5,Plásticos y gomas,0.0327496600947883
MDA,Moldavia,2020,Rep. of Moldova,6,Cueros y pieles,1.04294182172673
VUT,Vanuatu,2020,Vanuatu,2,Alimentos procesados,3.04459427048353
NIC,Nicaragua,2020,Nicaragua,9,Piedra y vidrio,16.6308986426619
AIA,Anguila,2020,Anguilla,9,Piedra y vidrio,0.212793654767611
SMR,San Marino,2020,San Marino,5,Plásticos y gomas,4.4632850882758
AGO,Angola,2020,Angola,6,Cueros y pieles,0.0011717912059972
GHA,Ghana,2020,Ghana,13,Otros productos industriales,0.112467599027519
GIB,Gibraltar,2020,Gibraltar,13,Otros productos industriales,1.87224340377364
KIR,Kiribati,2020,Kiribati,5,Plásticos y gomas,0.0482607943991306
KWT,Kuwait,2020,Kuwait,13,Otros productos industriales,0.307405625988448
SGP,Singapur,2020,Singapore,10,Metales,1.85767192993339
SOM,Somalia,2020,Somalia,2,Alimentos procesados,0.161873441926936
MNP,Islas Marianas,2020,N. Mariana Isds,7,Madera,0.0352015589906097
PAK,Pakistán,2020,Pakistan,6,Cueros y pieles,3.28803753644474
TKM,Turkmenistán,2020,Turkmenistan,4,Químicos,2.30643611403152
BDI,Burundi,2020,Burundi,12,Transporte,0.558465565941425
CUB,Cuba,2020,Cuba,12,Transporte,0.180584321545747
JAM,Jamaica,2020,Jamaica,12,Transporte,0.988398949587522
LBY,Libia,2020,Libya,7,Madera,0.0280970587444041
PAN,Panamá,2020,Panama,2,Alimentos procesados,4.92145729874814
TJK,Tayikistán,2020,Tajikistan,9,Piedra y vidrio,47.8689239202518
AGO,Angola,2020,Angola,5,Plásticos y gomas,0.0140325572321081
ISL,Islandia,2020,Iceland,2,Alimentos procesados,3.17943261390556
ZAF,Sudáfrica,2020,South Africa,4,Químicos,5.42519880811489
AUS,Australia,2020,Australia,13,Otros productos industriales,1.34866089499664
BEL,Bélgica,2020,Belgium,2,Alimentos procesados,5.92870401836173
SLB,Islas Salomón,2020,Solomon Isds,12,Transporte,0.176364078222205
LBY,Libia,2020,Libya,4,Químicos,0.132820439803882
NRU,Nauru,2020,Nauru,3,Minerales,11.5312622908223
TCA,Islas Turcas y Caicos,2020,Turks and Caicos Isds,13,Otros productos industriales,1.22652065124464
AGO,Angola,2020,Angola,11,Maquinaria,0.435320426917915
ATG,Antigua y Barbuda,2020,Antigua and Barbuda,9,Piedra y vidrio,3.41113842580538
CPV,Cabo Verde,2020,Cabo Verde,12,Transporte,0.460103231503127
SLV,El Salvador,2020,El Salvador,9,Piedra y vidrio,1.38972010660586
GIB,Gibraltar,2020,Gibraltar,3,Minerales,33.3330495289082
PHL,Filipinas,2020,Philippines,2,Alimentos procesados,3.10333840807901
TGO,Togo,2020,Togo,4,Químicos,4.11316198411362
PRY,Paraguay,2020,Paraguay,13,Otros productos industriales,0.632943103076859
POL,Polonia,2020,Poland,5,Plásticos y gomas,6.7495131911836
PRT,Portugal,2020,Portugal,8,"Textiles, indumentaria y calzado",11.8590088633178
GRL,Groenlandia,2020,Greenland,11,Maquinaria,0.466228164280118
IRL,Irlanda,2020,Ireland,9,Piedra y vidrio,0.573826899408686
MOZ,Mozambique,2020,Mozambique,12,Transporte,0.177747097139834
NAM,Namibia,2020,Namibia,7,Madera,1.41574459003247
BGR,Bulgaria,2020,Bulgaria,13,Otros productos industriales,5.81430420291267
CHL,Chile,2020,Chile,2,Alimentos procesados,4.76076117123557
GNQ,Guinea Ecuatorial,2020,Equatorial Guinea,12,Transporte,0.0630800466360342
ITA,Italia,2020,Italy,10,Metales,8.91125457538756
KEN,Kenia,2020,Kenya,6,Cueros y pieles,0.397524795518497
MAC,Macao,2020,"China, Macao SAR",5,Plásticos y gomas,1.24626798403695
NPL,Nepal,2020,Nepal,12,Transporte,1.78964351713301
CYP,Chipre,2020,Cyprus,7,Madera,0.829741547041072
EST,Estonia,2020,Estonia,6,Cueros y pieles,0.210411375080297
LUX,Luxemburgo,2020,Luxembourg,10,Metales,25.4719058820234
SWE,Suecia,2020,Sweden,9,Piedra y vidrio,2.00802941643165
CYP,Chipre,2020,Cyprus,9,Piedra y vidrio,2.49050812362742
FRA,Francia,2020,France,12,Transporte,16.7950647709945
GRL,Groenlandia,2020,Greenland,6,Cueros y pieles,0.0332058093034528
MAC,Macao,2020,"China, Macao SAR",6,Cueros y pieles,5.69674207795815
PAN,Panamá,2020,Panama,5,Plásticos y gomas,3.02909985792369
BLM,San Barthélemy,2020,Saint Barthélemy,9,Piedra y vidrio,0.424215987336545
ZWE,Zimbabwe,2020,Zimbabwe,13,Otros productos industriales,0.239775233109745
SDN,Sudán,2020,Sudan,12,Transporte,0.130740648845494
TUN,Túnez,2020,Tunisia,12,Transporte,5.20080862115046
WSM,Samoa,2020,Samoa,7,Madera,0.878448273887884
CMR,Camerún,2020,Cameroon,13,Otros productos industriales,0.37795175440104
KEN,Kenia,2020,Kenya,13,Otros productos industriales,1.25136787077606
DZA,Argelia,2020,Algeria,6,Cueros y pieles,0.0375425412250592
FIN,Finlandia,2020,Finland,6,Cueros y pieles,0.375173271478985
PNG,Papúa Nueva Guinea,2020,Papua New Guinea,4,Químicos,0.0649703074977694
ARG,Argentina,2020,Argentina,10,Metales,2.38921635315808
GIB,Gibraltar,2020,Gibraltar,2,Alimentos procesados,0.61906378328317
LUX,Luxemburgo,2020,Luxembourg,6,Cueros y pieles,0.081145237710065
MLT,Malta,2020,Malta,5,Plásticos y gomas,4.185597634433
RUS,Rusia,2020,Russian Federation,13,Otros productos industriales,0.816859044017859
LBY,Libia,2020,Libya,2,Alimentos procesados,0.0164227145822822
IND,India,2020,India,12,Transporte,6.55369911340666
SLB,Islas Salomón,2020,Solomon Isds,4,Químicos,0.0568044322376336
LCA,Santa Lucía,2020,Saint Lucia,13,Otros productos industriales,6.7224221333447
BWA,Botswana,2020,Botswana,13,Otros productos industriales,0.133761668892079
LKA,Sri Lanka,2020,Sri Lanka,11,Maquinaria,4.64748249401354
SHN,Santa Elena,2020,Saint Helena,12,Transporte,3.55118502823425
BIH,Bosnia y Herzegovina,2020,Bosnia Herzegovina,13,Otros productos industriales,11.7302467151343
FIN,Finlandia,2020,Finland,2,Alimentos procesados,0.865212419275592
TWN,Taiwán,2020,"Other Asia, nes",10,Metales,7.09769805262689
FSM,Micronesia,2020,FS Micronesia,2,Alimentos procesados,0.125574674253189
MLT,Malta,2020,Malta,13,Otros productos industriales,9.10993403971579
ISL,Islandia,2020,Iceland,13,Otros productos industriales,3.01254909493333
MNE,Montenegro,2020,Montenegro,5,Plásticos y gomas,0.838130070742884
MSR,Montserrat,2020,Montserrat,4,Químicos,0.195159718189132
MAR,Marruecos,2020,Morocco,7,Madera,0.546042295803209
PLW,Palau,2020,Palau,5,Plásticos y gomas,0.234048753603022
SPM,San Pedro y Miquelón,2020,Saint Pierre and Miquelon,9,Piedra y vidrio,0.0061810173675744
SEN,Senegal,2020,Senegal,2,Alimentos procesados,9.83838310983555
SWZ,Eswatini,2020,Eswatini,9,Piedra y vidrio,0.171781376307552
TKM,Turkmenistán,2020,Turkmenistan,2,Alimentos procesados,0.0295895144818613
DZA,Argelia,2020,Algeria,5,Plásticos y gomas,0.0816850020985145
CHL,Chile,2020,Chile,13,Otros productos industriales,0.216927570414091
BRA,Brasil,2020,Brazil,11,Maquinaria,5.49757897533071
BEN,Benin,2020,Benin,12,Transporte,0.365318429000228
ETH,Etiopía,2020,Ethiopia,4,Químicos,0.384917843425295
KWT,Kuwait,2020,Kuwait,2,Alimentos procesados,0.422887634156945
MNP,Islas Marianas,2020,N. Mariana Isds,4,Químicos,1.4786408590383
KEN,Kenia,2020,Kenya,2,Alimentos procesados,8.43153752338574
MEX,México,2020,Mexico,2,Alimentos procesados,3.82882995393983
ARE,Emiratos Árabes Unidos,2020,United Arab Emirates,10,Metales,7.17260757044518
GEO,Georgia,2020,Georgia,5,Plásticos y gomas,1.28901615769506
TKM,Turkmenistán,2020,Turkmenistan,12,Transporte,0.0414089209287093
AGO,Angola,2020,Angola,2,Alimentos procesados,0.094160430213976
BMU,Bermuda,2020,Bermuda,3,Minerales,6.6311989770733
BFA,Burkina Faso,2020,Burkina Faso,13,Otros productos industriales,0.0472441444156417
DZA,Argelia,2020,Algeria,11,Maquinaria,0.3521361314504
DNK,Dinamarca,2020,Denmark,6,Cueros y pieles,0.633263257965494
KAZ,Kazajstán,2020,Kazakhstan,5,Plásticos y gomas,0.231721844476577
PCN,Pitcairn,2020,Pitcairn,7,Madera,1.5393815758823
AUT,Austria,2020,Austria,5,Plásticos y gomas,4.91158133018627
QAT,Qatar,2020,Qatar,12,Transporte,3.01871447453043
ERI,Eritrea,2020,Eritrea,7,Madera,0.011911095007777
DJI,Djibouti,2020,Djibouti,12,Transporte,8.2730976804993
NOR,Noruega,2020,Norway,5,Plásticos y gomas,1.23966178228157
PAK,Pakistán,2020,Pakistan,9,Piedra y vidrio,1.03716595943659
SLE,Sierra Leona,2020,Sierra Leone,12,Transporte,0.411533755425422
CMR,Camerún,2020,Cameroon,2,Alimentos procesados,17.4385913682343
HKG,Hong Kong,2020,"China, Hong Kong SAR",5,Plásticos y gomas,1.99270888606138
SOM,Somalia,2020,Somalia,12,Transporte,0.882557783970952
DZA,Argelia,2020,Algeria,12,Transporte,0.167260644250716
DEU,Alemania,2020,Germany,5,Plásticos y gomas,5.90143404684496
BRB,Barbados,2020,Barbados,12,Transporte,4.92713532291883
MDA,Moldavia,2020,Rep. of Moldova,13,Otros productos industriales,6.97315318174911
TUN,Túnez,2020,Tunisia,2,Alimentos procesados,1.68905071105161
AFG,Afganistán,2020,Afghanistan,10,Metales,1.11022429704043
BRN,Brunei,2020,Brunei Darussalam,13,Otros productos industriales,0.210548823268384
PAK,Pakistán,2020,Pakistan,10,Metales,3.97823912423513
THA,Tailandia,2020,Thailand,2,Alimentos procesados,7.26760580087067
STP,Santo Tomé y Príncipe,2020,Sao Tome and Principe,3,Minerales,0.0015791310716761
UGA,Uganda,2020,Uganda,13,Otros productos industriales,0.247211149104245
YEM,Yemen,2020,Yemen,7,Madera,8.40515716692767
MAR,Marruecos,2020,Morocco,12,Transporte,17.1378265308265
ARM,Armenia,2020,Armenia,5,Plásticos y gomas,0.568158872785501
BTN,Bhután,2020,Bhutan,6,Cueros y pieles,0.0006417794154039
CYP,Chipre,2020,Cyprus,5,Plásticos y gomas,1.0964037124844
ITA,Italia,2020,Italy,1,Productos agropecuarios,4.57930756895525
MMR,Myanmar,2020,Myanmar,11,Maquinaria,2.27446517865892
CYM,Islas Caimán,2020,Cayman Isds,6,Cueros y pieles,0.0009981325831137
KGZ,Kirguistán,2020,Kyrgyzstan,5,Plásticos y gomas,1.19227561116894
NIU,Niue,2020,Niue,1,Productos agropecuarios,0.0750902468589317
IRQ,Iraq,2020,Iraq,2,Alimentos procesados,0.0213715455027026
MDV,Maldivas,2020,Maldives,7,Madera,0.018106551837018
MNP,Islas Marianas,2020,N. Mariana Isds,5,Plásticos y gomas,0.0497832723945491
MDV,Maldivas,2020,Maldives,2,Alimentos procesados,15.3881115977425
BHS,Bahamas,2020,Bahamas,5,Plásticos y gomas,5.03344894742054
DMA,Dominica,2020,Dominica,2,Alimentos procesados,5.65057724988026
BLM,San Barthélemy,2020,Saint Barthélemy,6,Cueros y pieles,0.408084478719163
NLD,Países Bajos,2020,Netherlands,2,Alimentos procesados,6.46809460043181
UKR,Ucrania,2020,Ukraine,2,Alimentos procesados,3.47733152192241
LAO,Laos,2020,Lao People's Dem. Rep.,12,Transporte,0.125434413071066
PAN,Panamá,2020,Panama,12,Transporte,6.64824723915973
SYC,Seychelles,2020,Seychelles,6,Cueros y pieles,0.0026538148492043
AZE,Azerbaiyán,2020,Azerbaijan,13,Otros productos industriales,0.152319688791417
MNG,Mongolia,2020,Mongolia,7,Madera,0.0133163381484808
DJI,Djibouti,2020,Djibouti,2,Alimentos procesados,2.81363027788875
JPN,Japón,2020,Japan,2,Alimentos procesados,0.759500921238468
KNA,Saint Kitts y Nevis,2020,Saint Kitts and Nevis,6,Cueros y pieles,0.0131876102401794
LVA,Letonia,2020,Latvia,13,Otros productos industriales,4.93230874579965
TZA,Tanzanía,2020,United Rep. of Tanzania,5,Plásticos y gomas,0.483297117839317
CRI,Costa Rica,2020,Costa Rica,12,Transporte,0.278678770404988
TKM,Turkmenistán,2020,Turkmenistan,9,Piedra y vidrio,0.0959318850563694
NZL,Nueva Zelanda,2020,New Zealand,2,Alimentos procesados,12.191508934501
MDV,Maldivas,2020,Maldives,5,Plásticos y gomas,0.0830869831616128
TON,Tonga,2020,Tonga,5,Plásticos y gomas,0.279746600027272
TCD,Chad,2020,Chad,12,Transporte,0.0514060688909438
SEN,Senegal,2020,Senegal,12,Transporte,2.28382907266667
BOL,Bolivia,2020,Bolivia (Plurinational State of),5,Plásticos y gomas,0.0699230732631845
BTN,Bhután,2020,Bhutan,12,Transporte,0.248751414667505
ERI,Eritrea,2020,Eritrea,12,Transporte,0.0038642536429463
COM,Comoras,2020,Comoros,7,Madera,0.0676897426945174
SLE,Sierra Leona,2020,Sierra Leone,6,Cueros y pieles,0.004728220487613
LKA,Sri Lanka,2020,Sri Lanka,6,Cueros y pieles,0.17805685296844
SXM,San Martín (parte holandesa),2020,Saint Maarten,6,Cueros y pieles,1.92520902820546
BOL,Bolivia,2020,Bolivia (Plurinational State of),13,Otros productos industriales,0.210263452298537
MNG,Mongolia,2020,Mongolia,2,Alimentos procesados,0.794698232605962
