geocodigoFundar,geonombreFundar,location_name_short_en,partner_code,partner_name_short_en,import_value_pca,import_value_pcb
DOM,Rep. Dominicana,Dominican Republic,SVK,Slovakia,,0.0141107333885039
DOM,Rep. Dominicana,Dominican Republic,SVN,Slovenia,,0.0080211706390298
DOM,Rep. Dominicana,Dominican Republic,SWZ,Eswatini,,0.0051983081471148
DOM,Rep. Dominicana,Dominican Republic,SXM,St Maarten,,0.0009178335292915
DOM,Rep. Dominicana,Dominican Republic,SYR,Syrian Arab Republic,,0.0016537772508024
DOM,Rep. Dominicana,Dominican Republic,TCA,Turks and Caicos Islands,,8.47439735250533e-05
DOM,Rep. Dominicana,Dominican Republic,TCD,Chad,,0.0005872021357205
DOM,Rep. Dominicana,Dominican Republic,TGO,Togo,,0.0724463253959162
DOM,Rep. Dominicana,Dominican Republic,THA,Thailand,,0.374979937679633
DOM,Rep. Dominicana,Dominican Republic,TKM,Turkmenistan,,0.0002774092554169
DOM,Rep. Dominicana,Dominican Republic,TTO,Trinidad and Tobago,,1.32851518903688
DOM,Rep. Dominicana,Dominican Republic,TUR,Turkey,,0.658753705064661
DOM,Rep. Dominicana,Dominican Republic,TZA,Tanzania,,0.0027769262632942
DOM,Rep. Dominicana,Dominican Republic,UGA,Uganda,,0.0018630124672924
DOM,Rep. Dominicana,Dominican Republic,UKR,Ukraine,,0.395212610071896
DOM,Rep. Dominicana,Dominican Republic,UMI,United States Minor Outlying Islands,,0.0
DOM,Rep. Dominicana,Dominican Republic,URY,Uruguay,,0.177393744678306
DOM,Rep. Dominicana,Dominican Republic,UZB,Uzbekistan,,0.0018033623649508
DOM,Rep. Dominicana,Dominican Republic,VCT,Saint Vincent and the Grenadines,,0.0
DOM,Rep. Dominicana,Dominican Republic,VGB,Virgin Islands (British),,0.162254548055458
DOM,Rep. Dominicana,Dominican Republic,VNM,Vietnam,,0.375459592597252
DOM,Rep. Dominicana,Dominican Republic,VUT,Vanuatu,,5.80759298718335e-05
DOM,Rep. Dominicana,Dominican Republic,WSM,Samoa,,0.0002176343036576
DOM,Rep. Dominicana,Dominican Republic,YEM,Yemen,,0.0006360074832872
DOM,Rep. Dominicana,Dominican Republic,ZAF,South Africa,,0.0695988814753689
DOM,Rep. Dominicana,Dominican Republic,ZMB,Zambia,,0.0002584239903794
DOM,Rep. Dominicana,Dominican Republic,ZWE,Zimbabwe,,0.0004041940576037
DOM,Rep. Dominicana,Dominican Republic,TWN,Taiwan,,0.595228507945243
DOM,Rep. Dominicana,Dominican Republic,ANS,Undeclared Countries,,2.43421893342621
DZA,Argelia,Algeria,AGO,Angola,,0.0004058123854249
DZA,Argelia,Algeria,ALB,Albania,,0.000168952310682
DZA,Argelia,Algeria,AND,Andorra,,0.0045521467260362
DZA,Argelia,Algeria,ARE,United Arab Emirates,,1.52539664477952
DZA,Argelia,Algeria,AUS,Australia,,0.0207912906046192
DZA,Argelia,Algeria,AZE,Azerbaijan,,0.0001643385471204
DZA,Argelia,Algeria,BDI,Burundi,,0.0012275501007001
DZA,Argelia,Algeria,BGD,Bangladesh,,0.0433354122535694
DZA,Argelia,Algeria,BHR,Bahrain,,0.322850330292875
DZA,Argelia,Algeria,BIH,Bosnia and Herzegovina,,0.0141594596648949
DZA,Argelia,Algeria,BLR,Belarus,,0.0181502690616249
DZA,Argelia,Algeria,BLZ,Belize,,0.0002887498703582
DZA,Argelia,Algeria,BOL,Bolivia,,0.0002714616299558
DZA,Argelia,Algeria,BRN,Brunei Darussalam,,0.0
DZA,Argelia,Algeria,BWA,Botswana,,2.9871439809304e-05
DZA,Argelia,Algeria,CHL,Chile,,0.0330865916289954
DZA,Argelia,Algeria,CPV,Cabo Verde,,0.0018914864559371
DZA,Argelia,Algeria,CRI,Costa Rica,,0.0005091995010964
DZA,Argelia,Algeria,CYP,Cyprus,,0.0350677800022841
DZA,Argelia,Algeria,CZE,Czech Republic,,0.305215593124896
DZA,Argelia,Algeria,ERI,Eritrea,,0.0
DZA,Argelia,Algeria,EST,Estonia,,0.0426161489389336
DZA,Argelia,Algeria,ETH,Ethiopia,,0.0040334347167184
DZA,Argelia,Algeria,FLK,Falkland Islands,,0.0001624683032059
DZA,Argelia,Algeria,GEO,Georgia,,0.0017327656934507
DZA,Argelia,Algeria,GHA,Ghana,,0.0187827483249225
DZA,Argelia,Algeria,GIN,Guinea,,0.0027566733117834
DZA,Argelia,Algeria,GMB,Gambia,,0.0
DZA,Argelia,Algeria,GNQ,Equatorial Guinea,,3.22429974101761e-05
DZA,Argelia,Algeria,GRL,Greenland,,0.0
DZA,Argelia,Algeria,GTM,Guatemala,,0.0004101954123565
DZA,Argelia,Algeria,GUY,Guyana,,0.0
DZA,Argelia,Algeria,HND,Honduras,,0.0003779259782989
DZA,Argelia,Algeria,HRV,Croatia,,0.066559204175353
DZA,Argelia,Algeria,HTI,Haiti,,0.0018051273432991
DZA,Argelia,Algeria,IRQ,Iraq,,0.0001793836426205
DZA,Argelia,Algeria,ISL,Iceland,,0.00035570780617
DZA,Argelia,Algeria,KAZ,Kazakhstan,,0.210778984828352
DZA,Argelia,Algeria,KGZ,Kyrgyzstan,,0.0024992647999838
DZA,Argelia,Algeria,KHM,Cambodia,,0.0050646323154402
DZA,Argelia,Algeria,KOR,South Korea,,1.52229235447697
DZA,Argelia,Algeria,KWT,Kuwait,,0.0219558782974694
DZA,Argelia,Algeria,LAO,Laos,,4.70347852475483e-05
DZA,Argelia,Algeria,LBR,Liberia,,0.0
DZA,Argelia,Algeria,LKA,Sri Lanka,,0.0026357959646573
DZA,Argelia,Algeria,LTU,Lithuania,,0.298717125797301
DZA,Argelia,Algeria,LUX,Luxembourg,,0.029721731472796
DZA,Argelia,Algeria,LVA,Latvia,,0.0889316761411745
DZA,Argelia,Algeria,MAC,Macao,,0.0007445312641142
DZA,Argelia,Algeria,MDA,Moldova,,0.0001925268547027
DZA,Argelia,Algeria,MDV,Maldives,,7.07116103150785e-05
DZA,Argelia,Algeria,MKD,North Macedonia,,0.0007117180918261
DZA,Argelia,Algeria,MLT,Malta,,0.0293223248725238
DZA,Argelia,Algeria,MMR,Myanmar,,0.0010633322650792
DZA,Argelia,Algeria,MNE,Montenegro,,0.0
DZA,Argelia,Algeria,MNG,Mongolia,,6.34319692199646e-05
DZA,Argelia,Algeria,MOZ,Mozambique,,5.57341870165737e-05
DZA,Argelia,Algeria,MRT,Mauritania,,0.0007988084747711
DZA,Argelia,Algeria,MUS,Mauritius,,0.0001776007648498
DZA,Argelia,Algeria,MWI,Malawi,,0.0026075961317848
DZA,Argelia,Algeria,NAM,Namibia,,0.0004710945288286
DZA,Argelia,Algeria,NIC,Nicaragua,,2.07417180647702e-05
DZA,Argelia,Algeria,NPL,Nepal,,0.0017405033807955
DZA,Argelia,Algeria,NZL,New Zealand,,0.706018286218983
DZA,Argelia,Algeria,OMN,Oman,,0.14407548406004
DZA,Argelia,Algeria,PAN,Panama,,0.0001700502016423
DZA,Argelia,Algeria,PER,Peru,,0.0113764321813455
DZA,Argelia,Algeria,PRK,North Korea,,0.0021178740107821
DZA,Argelia,Algeria,PSE,Palestine,,0.0046122755095074
DZA,Argelia,Algeria,QAT,Qatar,,0.117942724482158
DZA,Argelia,Algeria,RWA,Rwanda,,0.0
DZA,Argelia,Algeria,SGP,Singapore,,0.141483103013171
DZA,Argelia,Algeria,SLE,Sierra Leone,,2.30368809530092e-05
DZA,Argelia,Algeria,SLV,El Salvador,,0.0016768605880869
DZA,Argelia,Algeria,SMR,San Marino,,0.0011131130355152
DZA,Argelia,Algeria,SOM,Somalia,,0.0
DZA,Argelia,Algeria,SRB,Serbia,,0.302204457072479
DZA,Argelia,Algeria,STP,Sao Tome and Principe,,0.0
DZA,Argelia,Algeria,SUR,Suriname,,0.0
DZA,Argelia,Algeria,SVK,Slovakia,,0.112484033168863
DZA,Argelia,Algeria,SVN,Slovenia,,0.219841896181908
DZA,Argelia,Algeria,SWZ,Eswatini,,0.0004455428214344
DZA,Argelia,Algeria,SYC,Seychelles,,0.0031098600918106
DZA,Argelia,Algeria,THA,Thailand,,0.191940495177433
DZA,Argelia,Algeria,TJK,Tajikistan,,0.148592421542877
DZA,Argelia,Algeria,TTO,Trinidad and Tobago,,0.0
DZA,Argelia,Algeria,TZA,Tanzania,,0.0032437106836102
DZA,Argelia,Algeria,UGA,Uganda,,0.011339536011213
DZA,Argelia,Algeria,UKR,Ukraine,,1.10026118746899
DZA,Argelia,Algeria,UZB,Uzbekistan,,0.0006480395815834
DZA,Argelia,Algeria,YEM,Yemen,,0.0
DZA,Argelia,Algeria,ZAF,South Africa,,0.0761811075185168
DZA,Argelia,Algeria,ZWE,Zimbabwe,,0.0010866225304374
ECU,Ecuador,Ecuador,ABW,Aruba,,0.0
ECU,Ecuador,Ecuador,AFG,Afghanistan,,0.0012776817598986
ECU,Ecuador,Ecuador,AGO,Angola,,0.0016041291428009
ECU,Ecuador,Ecuador,ALB,Albania,,0.0012894601075401
ECU,Ecuador,Ecuador,AND,Andorra,,0.0001876537545561
ECU,Ecuador,Ecuador,ARE,United Arab Emirates,,0.0747779484530064
ECU,Ecuador,Ecuador,ARM,Armenia,,6.97427478924618e-05
ECU,Ecuador,Ecuador,ASM,American Samoa,,0.0017095199028039
ECU,Ecuador,Ecuador,ATA,Antarctica,,0.0005009700204553
ECU,Ecuador,Ecuador,ATG,Antigua and Barbuda,,0.0
ECU,Ecuador,Ecuador,AZE,Azerbaijan,,1.68112672109708e-05
ECU,Ecuador,Ecuador,BEN,Benin,,0.0001104069633271
ECU,Ecuador,Ecuador,BGD,Bangladesh,,0.0670291208657404
ECU,Ecuador,Ecuador,BGR,Bulgaria,,0.0217179640136856
ECU,Ecuador,Ecuador,BHR,Bahrain,,0.039312193818321
ECU,Ecuador,Ecuador,BHS,Bahamas,,0.2262254134705
ECU,Ecuador,Ecuador,BIH,Bosnia and Herzegovina,,0.0007654880195724
ECU,Ecuador,Ecuador,BLR,Belarus,,0.085698856384271
ECU,Ecuador,Ecuador,BLZ,Belize,,0.0018806011441247
ECU,Ecuador,Ecuador,BMU,Bermuda,,4.48007451405311e-05
ECU,Ecuador,Ecuador,BRB,Barbados,,0.0005929447845947
ECU,Ecuador,Ecuador,BRN,Brunei Darussalam,,3.38546706087908e-05
ECU,Ecuador,Ecuador,CMR,Cameroon,,0.0
ECU,Ecuador,Ecuador,COD,Congo (Democratic Republic of the),,0.0
ECU,Ecuador,Ecuador,COG,Congo,,0.0003454736648135
ECU,Ecuador,Ecuador,COM,Comoros,,0.0
ECU,Ecuador,Ecuador,CPV,Cabo Verde,,0.0013477984160997
ECU,Ecuador,Ecuador,CUB,Cuba,,0.0142956690721956
ECU,Ecuador,Ecuador,CUW,Curaçao,,0.0461150839852733
ECU,Ecuador,Ecuador,CYM,Cayman Islands,,3.90600144932882e-05
ECU,Ecuador,Ecuador,CYP,Cyprus,,0.0019045975799447
ECU,Ecuador,Ecuador,CZE,Czech Republic,,0.120459634962832
ECU,Ecuador,Ecuador,DJI,Djibouti,,0.0
ECU,Ecuador,Ecuador,DMA,Dominica,,0.0001329894100472
ECU,Ecuador,Ecuador,DOM,Dominican Republic,,0.0981452077554991
ECU,Ecuador,Ecuador,EGY,Egypt,,0.0340201510386292
ECU,Ecuador,Ecuador,EST,Estonia,,0.0922371603514547
ECU,Ecuador,Ecuador,ETH,Ethiopia,,4.4370069747621e-05
ECU,Ecuador,Ecuador,FJI,Fiji,,0.0001006861295095
ECU,Ecuador,Ecuador,GAB,Gabon,,0.0
ECU,Ecuador,Ecuador,GEO,Georgia,,0.0042732090242483
ECU,Ecuador,Ecuador,GHA,Ghana,,0.0001813059369928
ECU,Ecuador,Ecuador,GIB,Gibraltar,,0.0004964128314572
ECU,Ecuador,Ecuador,GIN,Guinea,,0.0
ECU,Ecuador,Ecuador,GMB,Gambia,,6.28155816976263e-05
ECU,Ecuador,Ecuador,GNQ,Equatorial Guinea,,0.0
ECU,Ecuador,Ecuador,GRD,Grenada,,0.0
ECU,Ecuador,Ecuador,GRL,Greenland,,0.0
ECU,Ecuador,Ecuador,GTM,Guatemala,,0.246479522772502
ECU,Ecuador,Ecuador,GUM,Guam,,5.25001500429111e-05
ECU,Ecuador,Ecuador,GUY,Guyana,,0.0035906343589656
ECU,Ecuador,Ecuador,HRV,Croatia,,0.0031517430106377
ECU,Ecuador,Ecuador,HTI,Haiti,,5.91408710403605e-05
ECU,Ecuador,Ecuador,IOT,British Indian Ocean Territory,,0.0008479067948112
ECU,Ecuador,Ecuador,IRL,Ireland,,0.0648519859519891
ECU,Ecuador,Ecuador,IRN,Iran,,0.0022907542430179
ECU,Ecuador,Ecuador,IRQ,Iraq,,0.0
ECU,Ecuador,Ecuador,ISR,Israel,,0.125844609567099
ECU,Ecuador,Ecuador,JAM,Jamaica,,0.0017984219778244
ECU,Ecuador,Ecuador,JOR,Jordan,,0.0036830911980539
ECU,Ecuador,Ecuador,KAZ,Kazakhstan,,0.0005184223183626
ECU,Ecuador,Ecuador,KEN,Kenya,,0.0021269443839903
ECU,Ecuador,Ecuador,KGZ,Kyrgyzstan,,0.0
ECU,Ecuador,Ecuador,KHM,Cambodia,,0.0247784033389943
ECU,Ecuador,Ecuador,KIR,Kiribati,,0.0063889012955387
ECU,Ecuador,Ecuador,KNA,Saint Kitts and Nevis,,0.0
ECU,Ecuador,Ecuador,KOR,South Korea,,2.83503699173157
ECU,Ecuador,Ecuador,KWT,Kuwait,,0.0001458011755511
ECU,Ecuador,Ecuador,LAO,Laos,,0.0011144119864273
ECU,Ecuador,Ecuador,LBN,Lebanon,,0.0012054196307124
ECU,Ecuador,Ecuador,LBR,Liberia,,0.0
ECU,Ecuador,Ecuador,LBY,Libya,,0.0
ECU,Ecuador,Ecuador,LCA,Saint Lucia,,0.0
ECU,Ecuador,Ecuador,LTU,Lithuania,,0.047499985025362
ECU,Ecuador,Ecuador,LUX,Luxembourg,,0.025464293632646
ECU,Ecuador,Ecuador,LVA,Latvia,,0.0454472595065294
ECU,Ecuador,Ecuador,MAC,Macao,,0.0011176002453821
ECU,Ecuador,Ecuador,MDA,Moldova,,1.09954583160192e-05
ECU,Ecuador,Ecuador,MDG,Madagascar,,0.0006378216700628
ECU,Ecuador,Ecuador,MDV,Maldives,,0.0006225867053845
ECU,Ecuador,Ecuador,MHL,Marshall Islands,,0.0491501812387715
ECU,Ecuador,Ecuador,MKD,North Macedonia,,0.0001199971737911
ECU,Ecuador,Ecuador,MLI,Mali,,4.37730766216764e-05
ECU,Ecuador,Ecuador,MLT,Malta,,0.0012405665511062
ECU,Ecuador,Ecuador,MMR,Myanmar,,0.0076050504843837
ECU,Ecuador,Ecuador,MNE,Montenegro,,0.0
ECU,Ecuador,Ecuador,MNG,Mongolia,,0.0001011238487887
ECU,Ecuador,Ecuador,MNP,Northern Mariana Islands,,0.0
ECU,Ecuador,Ecuador,MOZ,Mozambique,,0.0
ECU,Ecuador,Ecuador,MRT,Mauritania,,0.0001662275313547
ECU,Ecuador,Ecuador,MUS,Mauritius,,0.0014548315817598
ECU,Ecuador,Ecuador,MWI,Malawi,,6.37425842201707e-05
ECU,Ecuador,Ecuador,NAM,Namibia,,0.0005238115726964
ECU,Ecuador,Ecuador,NCL,New Caledonia,,0.0
ECU,Ecuador,Ecuador,NER,Niger,,0.0
ECU,Ecuador,Ecuador,NGA,Nigeria,,0.0244898389799218
ECU,Ecuador,Ecuador,NPL,Nepal,,0.0
ECU,Ecuador,Ecuador,NRU,Nauru,,0.0327339961123469
ECU,Ecuador,Ecuador,OMN,Oman,,0.0093547347793126
ECU,Ecuador,Ecuador,PAK,Pakistan,,0.0439433020605603
ECU,Ecuador,Ecuador,PCN,Pitcairn,,3.91596912910764e-05
ECU,Ecuador,Ecuador,PNG,Papua New Guinea,,0.0071837681545141
ECU,Ecuador,Ecuador,PRK,North Korea,,0.0041659185873585
ECU,Ecuador,Ecuador,PRY,Paraguay,,0.184411549879894
ECU,Ecuador,Ecuador,PYF,French Polynesia,,0.0009592811623961
ECU,Ecuador,Ecuador,QAT,Qatar,,0.0162755555509495
ECU,Ecuador,Ecuador,ROU,Romania,,0.0561301583159165
ECU,Ecuador,Ecuador,RUS,Russian Federation,,1.4587620907416
ECU,Ecuador,Ecuador,RWA,Rwanda,,4.42886615940831e-05
ECU,Ecuador,Ecuador,SDN,Sudan,,0.0021962950541941
ECU,Ecuador,Ecuador,SGP,Singapore,,0.345813804990932
ECU,Ecuador,Ecuador,SHN,"Saint Helena, Ascension and Tristan da Cunha",,0.0002471341455852
ECU,Ecuador,Ecuador,SLB,Solomon Islands,,0.0027247025030522
ECU,Ecuador,Ecuador,SLE,Sierra Leone,,0.0001390950215626
ECU,Ecuador,Ecuador,SMR,San Marino,,0.0008211525951807
ECU,Ecuador,Ecuador,SRB,Serbia,,0.007140265425961
ECU,Ecuador,Ecuador,SUR,Suriname,,4.71127367010073e-05
ECU,Ecuador,Ecuador,SVK,Slovakia,,0.0827514863767783
ECU,Ecuador,Ecuador,SVN,Slovenia,,0.0242192309019525
ECU,Ecuador,Ecuador,SWZ,Eswatini,,0.0039280106258937
ECU,Ecuador,Ecuador,SYC,Seychelles,,0.0113280505154771
ECU,Ecuador,Ecuador,TGO,Togo,,0.0
ECU,Ecuador,Ecuador,THA,Thailand,,1.06007928286738
ECU,Ecuador,Ecuador,TJK,Tajikistan,,0.0
ECU,Ecuador,Ecuador,TKL,Tokelau,,9.01654162392984e-05
ECU,Ecuador,Ecuador,TKM,Turkmenistan,,1.89707258437982e-05
ECU,Ecuador,Ecuador,TON,Tonga,,0.000678106517286
ECU,Ecuador,Ecuador,TTO,Trinidad and Tobago,,0.0259270051294917
ECU,Ecuador,Ecuador,TUN,Tunisia,,0.01801168106343
ECU,Ecuador,Ecuador,TUR,Turkey,,0.257958356009487
ECU,Ecuador,Ecuador,TUV,Tuvalu,,0.0057460024469602
ECU,Ecuador,Ecuador,TZA,Tanzania,,0.0
ECU,Ecuador,Ecuador,UGA,Uganda,,0.0
ECU,Ecuador,Ecuador,UKR,Ukraine,,0.0183031375899749
ECU,Ecuador,Ecuador,UMI,United States Minor Outlying Islands,,0.0016321585420841
ECU,Ecuador,Ecuador,UZB,Uzbekistan,,0.001700316709966
ECU,Ecuador,Ecuador,VAT,Vatican City,,0.0008460349957197
ECU,Ecuador,Ecuador,VCT,Saint Vincent and the Grenadines,,0.0
ECU,Ecuador,Ecuador,VGB,Virgin Islands (British),,0.0006737822547593
ECU,Ecuador,Ecuador,VNM,Vietnam,,0.69544157663475
ECU,Ecuador,Ecuador,VUT,Vanuatu,,0.0008261361137525
ECU,Ecuador,Ecuador,YEM,Yemen,,0.0
ECU,Ecuador,Ecuador,ZMB,Zambia,,0.0
ECU,Ecuador,Ecuador,ZWE,Zimbabwe,,0.0
ECU,Ecuador,Ecuador,TWN,Taiwan,,0.711461275400587
EGY,Egipto,Egypt,AGO,Angola,,0.0178168967945841
EGY,Egipto,Egypt,AND,Andorra,,0.0
EGY,Egipto,Egypt,ARE,United Arab Emirates,,3.11414285761176
EGY,Egipto,Egypt,ARM,Armenia,,0.0053009076165561
EGY,Egipto,Egypt,ATG,Antigua and Barbuda,,0.0
EGY,Egipto,Egypt,AZE,Azerbaijan,,0.0074993516707953
EGY,Egipto,Egypt,BDI,Burundi,,0.0012244429758457
EGY,Egipto,Egypt,BFA,Burkina Faso,,0.0161715165856491
EGY,Egipto,Egypt,BGD,Bangladesh,,0.065431149202377
EGY,Egipto,Egypt,BHS,Bahamas,,0.0
EGY,Egipto,Egypt,BIH,Bosnia and Herzegovina,,0.0315945752571347
EGY,Egipto,Egypt,BLR,Belarus,,0.0947121277398127
EGY,Egipto,Egypt,BLZ,Belize,,0.0006773215593911
EGY,Egipto,Egypt,BMU,Bermuda,,4.52241206792702e-05
EGY,Egipto,Egypt,BOL,Bolivia,,0.0004156120682732
EGY,Egipto,Egypt,BRB,Barbados,,2.27497560638425e-05
EGY,Egipto,Egypt,BRN,Brunei Darussalam,,0.0013419541882983
EGY,Egipto,Egypt,BTN,Bhutan,,1.59805540815366e-05
EGY,Egipto,Egypt,BWA,Botswana,,0.0001031731178762
EGY,Egipto,Egypt,CAF,Central African Republic,,8.64884693192498e-05
EGY,Egipto,Egypt,COL,Colombia,,0.0611383197138803
EGY,Egipto,Egypt,COM,Comoros,,0.0004082489929742
EGY,Egipto,Egypt,CPV,Cabo Verde,,0.0
EGY,Egipto,Egypt,CRI,Costa Rica,,0.0039178300943094
EGY,Egipto,Egypt,CUW,Curaçao,,0.0
EGY,Egipto,Egypt,CYM,Cayman Islands,,0.0
EGY,Egipto,Egypt,CZE,Czech Republic,,0.544834712742346
EGY,Egipto,Egypt,DJI,Djibouti,,0.0064519973793163
EGY,Egipto,Egypt,DMA,Dominica,,0.0085388624452852
EGY,Egipto,Egypt,DOM,Dominican Republic,,0.0164046807776836
EGY,Egipto,Egypt,ECU,Ecuador,,0.00646386884738
EGY,Egipto,Egypt,ERI,Eritrea,,0.00136350337629
EGY,Egipto,Egypt,EST,Estonia,,0.0367624469038152
EGY,Egipto,Egypt,FJI,Fiji,,0.0
EGY,Egipto,Egypt,FLK,Falkland Islands,,9.43919115797718e-05
EGY,Egipto,Egypt,GAB,Gabon,,0.0005055467316019
EGY,Egipto,Egypt,GEO,Georgia,,0.0138014087844338
EGY,Egipto,Egypt,GIB,Gibraltar,,0.0002429686559983
EGY,Egipto,Egypt,GMB,Gambia,,3.54535280073425e-05
EGY,Egipto,Egypt,GNB,Guinea-Bissau,,4.0322146853445e-06
EGY,Egipto,Egypt,GNQ,Equatorial Guinea,,0.0256322095065384
EGY,Egipto,Egypt,GRD,Grenada,,0.0
EGY,Egipto,Egypt,GRL,Greenland,,0.0
EGY,Egipto,Egypt,GTM,Guatemala,,0.0489129745849093
EGY,Egipto,Egypt,HND,Honduras,,0.0003258078666167
EGY,Egipto,Egypt,HRV,Croatia,,0.122467030596465
EGY,Egipto,Egypt,ISL,Iceland,,0.0175501083541752
EGY,Egipto,Egypt,ISR,Israel,,0.113417282640828
EGY,Egipto,Egypt,JAM,Jamaica,,0.002789714323764
EGY,Egipto,Egypt,KAZ,Kazakhstan,,0.0116155360355003
EGY,Egipto,Egypt,KGZ,Kyrgyzstan,,0.0008944848620329
EGY,Egipto,Egypt,KHM,Cambodia,,0.0043221617322949
EGY,Egipto,Egypt,KNA,Saint Kitts and Nevis,,0.0
EGY,Egipto,Egypt,LAO,Laos,,0.0001175475248588
EGY,Egipto,Egypt,LBR,Liberia,,0.00255903989755
EGY,Egipto,Egypt,LCA,Saint Lucia,,0.0
EGY,Egipto,Egypt,LSO,Lesotho,,0.0003638087380217
EGY,Egipto,Egypt,LTU,Lithuania,,0.0754775259212147
EGY,Egipto,Egypt,LUX,Luxembourg,,0.0215729748986882
EGY,Egipto,Egypt,LVA,Latvia,,0.0771153565225477
EGY,Egipto,Egypt,MAC,Macao,,0.0001380445615436
EGY,Egipto,Egypt,MDA,Moldova,,0.0063771351785198
EGY,Egipto,Egypt,MDV,Maldives,,7.5698987120919e-05
EGY,Egipto,Egypt,MHL,Marshall Islands,,0.0003450140047241
EGY,Egipto,Egypt,MKD,North Macedonia,,0.0032427774832952
EGY,Egipto,Egypt,MNE,Montenegro,,0.0029553427128902
EGY,Egipto,Egypt,MNG,Mongolia,,0.0001535941224151
EGY,Egipto,Egypt,MOZ,Mozambique,,0.0032884655295182
EGY,Egipto,Egypt,MRT,Mauritania,,0.0019274212493544
EGY,Egipto,Egypt,MSR,Montserrat,,0.0
EGY,Egipto,Egypt,MWI,Malawi,,0.0449908470476429
EGY,Egipto,Egypt,NAM,Namibia,,0.0015628851502499
EGY,Egipto,Egypt,NIC,Nicaragua,,2.67490033880906e-05
EGY,Egipto,Egypt,NPL,Nepal,,0.0001052167153527
EGY,Egipto,Egypt,OMN,Oman,,0.300284968801321
EGY,Egipto,Egypt,PER,Peru,,0.0090199068096682
EGY,Egipto,Egypt,PNG,Papua New Guinea,,0.0003716843461047
EGY,Egipto,Egypt,PRY,Paraguay,,0.0569970734461725
EGY,Egipto,Egypt,PSE,Palestine,,0.0004009230263098
EGY,Egipto,Egypt,PYF,French Polynesia,,0.0
EGY,Egipto,Egypt,RWA,Rwanda,,0.0024483597796748
EGY,Egipto,Egypt,SLB,Solomon Islands,,0.0
EGY,Egipto,Egypt,SLV,El Salvador,,0.003936236842238
EGY,Egipto,Egypt,SMR,San Marino,,0.0003685365017462
EGY,Egipto,Egypt,SRB,Serbia,,0.0774527251363203
EGY,Egipto,Egypt,SSD,South Sudan,,0.0004127096872165
EGY,Egipto,Egypt,STP,Sao Tome and Principe,,0.0
EGY,Egipto,Egypt,SUR,Suriname,,0.0002217005782058
EGY,Egipto,Egypt,SVK,Slovakia,,0.264248106551434
EGY,Egipto,Egypt,SVN,Slovenia,,0.0835905273509467
EGY,Egipto,Egypt,SWZ,Eswatini,,0.0017948105551641
EGY,Egipto,Egypt,SYC,Seychelles,,0.0002562232658612
EGY,Egipto,Egypt,TGO,Togo,,0.001570070425578
EGY,Egipto,Egypt,TJK,Tajikistan,,0.0003463766664947
EGY,Egipto,Egypt,TKM,Turkmenistan,,0.0009943648919298
EGY,Egipto,Egypt,TLS,Timor-Leste,,5.2761563689455e-05
EGY,Egipto,Egypt,TTO,Trinidad and Tobago,,0.0138367355234107
EGY,Egipto,Egypt,UKR,Ukraine,,2.4250675280608
EGY,Egipto,Egypt,UZB,Uzbekistan,,0.0178463969643574
EGY,Egipto,Egypt,VCT,Saint Vincent and the Grenadines,,0.0008991849031001
EGY,Egipto,Egypt,VGB,Virgin Islands (British),,0.0005429759684077
EGY,Egipto,Egypt,VNM,Vietnam,,0.741631141942089
EGY,Egipto,Egypt,VUT,Vanuatu,,3.21370382007282e-05
EGY,Egipto,Egypt,ZMB,Zambia,,0.221585642444408
ERI,Eritrea,Eritrea,AGO,Angola,,0.0
ERI,Eritrea,Eritrea,AND,Andorra,,0.0
ERI,Eritrea,Eritrea,ARE,United Arab Emirates,,22.8302309365844
ERI,Eritrea,Eritrea,AUS,Australia,,0.909586985423605
ERI,Eritrea,Eritrea,AUT,Austria,,0.236142820447648
ERI,Eritrea,Eritrea,AZE,Azerbaijan,,0.0
ERI,Eritrea,Eritrea,BEL,Belgium,,0.799573377073876
ERI,Eritrea,Eritrea,BGR,Bulgaria,,0.0100030200934734
ERI,Eritrea,Eritrea,BHR,Bahrain,,0.0527559735110747
ERI,Eritrea,Eritrea,BRA,Brazil,,1.32289773844191
ERI,Eritrea,Eritrea,BRN,Brunei Darussalam,,0.0
ERI,Eritrea,Eritrea,BWA,Botswana,,0.0612467388550053
ERI,Eritrea,Eritrea,CAN,Canada,,0.180576468664664
ERI,Eritrea,Eritrea,CHE,Switzerland,,0.107635743481873
ERI,Eritrea,Eritrea,CHL,Chile,,0.0070135937500776
ERI,Eritrea,Eritrea,CHN,China,,14.7709050063695
ERI,Eritrea,Eritrea,CMR,Cameroon,,0.0137313679866452
ERI,Eritrea,Eritrea,COL,Colombia,,0.0
ERI,Eritrea,Eritrea,CYP,Cyprus,,0.0562976813523498
ERI,Eritrea,Eritrea,CZE,Czech Republic,,0.0067031811334763
ERI,Eritrea,Eritrea,DEU,Germany,,2.67711840001757
ERI,Eritrea,Eritrea,DNK,Denmark,,0.216496119954682
ERI,Eritrea,Eritrea,DOM,Dominican Republic,,0.032160478465011
ERI,Eritrea,Eritrea,DZA,Algeria,,0.27644679814543
ERI,Eritrea,Eritrea,EGY,Egypt,,21.4983907697474
ERI,Eritrea,Eritrea,ESP,Spain,,1.11448766840303
ERI,Eritrea,Eritrea,ETH,Ethiopia,,0.210311002080407
ERI,Eritrea,Eritrea,FIN,Finland,,0.162341430612454
