"iso3","location_name_short_en","partner_code","partner_name_short_en","export_value_pca","export_value_pcb"
"IDN","Indonesia","HTI","Haiti",,"0.0644073179025646"
"IDN","Indonesia","DNK","Denmark",,"0.106715417255082"
"IDN","Indonesia","ASM","American Samoa",,"0.00100104123289865"
"IDN","Indonesia","CUB","Cuba",,"0.00470032931728741"
"IDN","Indonesia","WLF","Wallis and Futuna",,"0.00011124511139043"
"IDN","Indonesia","PRK","North Korea",,"5.6303874558817e-05"
"IDN","Indonesia","ECU","Ecuador",,"0.0420305612407601"
"IDN","Indonesia","BMU","Bermuda",,"0.000759751326473324"
"IDN","Indonesia","FSM","Micronesia",,"0.000590878035540692"
"IDN","Indonesia","PSE","Palestine",,"0.00138546752913995"
"LCA","Saint Lucia","ANS","Undeclared Countries",,"5.25620690184036"
"LCA","Saint Lucia","ARE","United Arab Emirates",,"0.0433817742764506"
"LCA","Saint Lucia","KNA","Saint Kitts and Nevis",,"0.883320898204871"
"LCA","Saint Lucia","PER","Peru",,"2.92858476123186"
"LUX","Luxembourg","BRB","Barbados",,"0.00145565633733673"
"LUX","Luxembourg","CHN","China",,"1.7027615988735"
"LUX","Luxembourg","GUY","Guyana",,"0.0134499859884639"
"LUX","Luxembourg","SVK","Slovakia",,"0.435247994186512"
"LUX","Luxembourg","RUS","Russian Federation",,"1.07615232407964"
"LUX","Luxembourg","OMN","Oman",,"0.54657269163379"
"LUX","Luxembourg","ETH","Ethiopia",,"0.0316396333346146"
"LUX","Luxembourg","CAN","Canada",,"0.767510809770295"
"LUX","Luxembourg","SVN","Slovenia",,"0.275508188680093"
"LUX","Luxembourg","TUN","Tunisia",,"0.0471981621294311"
"LUX","Luxembourg","GEO","Georgia",,"0.0182136221651579"
"LUX","Luxembourg","ZWE","Zimbabwe",,"0.000780238061294385"
"LUX","Luxembourg","POL","Poland",,"2.41643848638534"
"LUX","Luxembourg","GHA","Ghana",,"0.0407189179970639"
"MDG","Madagascar","TUR","Turkey",,"0.370129823523379"
"MDG","Madagascar","MUS","Mauritius",,"1.45625878202749"
"MDG","Madagascar","SYC","Seychelles",,"0.092287567876068"
"MDG","Madagascar","ZWE","Zimbabwe",,"0.0267089193577042"
"MDG","Madagascar","SWE","Sweden",,"0.920605523330652"
"MDG","Madagascar","MLT","Malta",,"0.000756100103203515"
"MDG","Madagascar","AUS","Australia",,"0.470031752021998"
"MDG","Madagascar","ESP","Spain",,"1.53271495230471"
"MMR","Myanmar","PRK","North Korea",,"0"
"MMR","Myanmar","STP","Sao Tome and Principe",,"0"
"MMR","Myanmar","HUN","Hungary",,"0.0150585036546916"
"MMR","Myanmar","HKG","Hong Kong",,"0.774393299837242"
"MMR","Myanmar","MYS","Malaysia",,"1.45647102503765"
"MMR","Myanmar","TZA","Tanzania",,"0.000706841402979471"
"MMR","Myanmar","THA","Thailand",,"17.0995051986201"
"MMR","Myanmar","NER","Niger",,"0.0100868886782308"
"MMR","Myanmar","MAR","Morocco",,"0.0128484965646412"
"MMR","Myanmar","GBR","United Kingdom",,"2.29761676284635"
"MYS","Malaysia","YEM","Yemen",,"0.0632719195016013"
"MYS","Malaysia","ALB","Albania",,"0.00268772038292281"
"MYS","Malaysia","AUS","Australia",,"2.67679851852812"
"MYS","Malaysia","BRA","Brazil",,"0.385649426414291"
"MYS","Malaysia","CHL","Chile",,"0.0710974217932184"
"MYS","Malaysia","BHS","Bahamas",,"0.000681034293038328"
"MYS","Malaysia","PHL","Philippines",,"1.55699761124745"
"MYS","Malaysia","IDN","Indonesia",,"2.82861771959782"
"MYS","Malaysia","SEN","Senegal",,"0.0319522898935416"
"MYS","Malaysia","GNB","Guinea-Bissau",,"0.000742736253669797"
"MYS","Malaysia","TON","Tonga",,"0.000787674705216687"
"MYS","Malaysia","KEN","Kenya",,"0.148327687063759"
"MYS","Malaysia","UKR","Ukraine",,"0.0545957145724152"
"NCL","New Caledonia","CYP","Cyprus",,"0"
"NCL","New Caledonia","CHL","Chile",,"0.000223760193914512"
"NCL","New Caledonia","EST","Estonia",,"0"
"NCL","New Caledonia","HRV","Croatia",,"0.00103597259395988"
"PCN","Pitcairn","POL","Poland",,"8.67069536753109"
"PCN","Pitcairn","ESP","Spain",,"4.60227769126299"
"PCN","Pitcairn","FRA","France",,"9.69867289785211"
"THA","Thailand","ATA","Antarctica",,"0"
"THA","Thailand","CMR","Cameroon",,"0.0782143905191185"
"THA","Thailand","VCT","Saint Vincent and the Grenadines",,"0.000401817141679863"
"THA","Thailand","QAT","Qatar",,"0.131191727179534"
"THA","Thailand","JOR","Jordan",,"0.0582420347469838"
"THA","Thailand","PNG","Papua New Guinea",,"0.0568250351293769"
"THA","Thailand","AIA","Anguilla",,"0.000134244134360036"
"THA","Thailand","ZAF","South Africa",,"1.01650726176303"
"THA","Thailand","GNQ","Equatorial Guinea",,"0.00376109593349382"
"THA","Thailand","GHA","Ghana",,"0.061854240322938"
"THA","Thailand","TWN","Taiwan",,"1.64507957149573"
"THA","Thailand","NOR","Norway",,"0.122739335536543"
"THA","Thailand","IOT","British Indian Ocean Territory",,"8.2306032613245e-05"
"THA","Thailand","LBR","Liberia",,"0.00581777657369844"
"THA","Thailand","DNK","Denmark",,"0.153102455727136"
"THA","Thailand","ALB","Albania",,"0.00348345685406925"
"THA","Thailand","BRN","Brunei Darussalam",,"0.0414617908910459"
"THA","Thailand","ROU","Romania",,"0.0742758640880379"
"THA","Thailand","MKD","North Macedonia",,"0.00247553510050844"
"THA","Thailand","IRQ","Iraq",,"0.0898973352532915"
"THA","Thailand","KOR","South Korea",,"1.97023031183695"
"TON","Tonga","PHL","Philippines",,"0.0223683218529488"
"TON","Tonga","FRA","France",,"0.390536026114209"
"TON","Tonga","FJI","Fiji",,"1.0886463738829"
"CCK","Cocos (Keeling) Islands","IRL","Ireland",,"6.14888456770711"
"EGY","Egypt","VGB","Virgin Islands (British)",,"0"
"MHL","Marshall Islands","MOZ","Mozambique",,"0.191295425898853"
"TKL","Tokelau","BIH","Bosnia and Herzegovina",,"0"
"TKL","Tokelau","IDN","Indonesia",,"24.8741919714513"
"TTO","Trinidad and Tobago","SWZ","Eswatini",,"0"
"BRN","Brunei Darussalam","GNQ","Equatorial Guinea",,"0"
"BRN","Brunei Darussalam","ATG","Antigua and Barbuda",,"0"
"PCN","Pitcairn","SWE","Sweden",,"0"
"KOR","South Korea","TKL","Tokelau",,"7.55588747422371e-06"
"SWZ","Eswatini","CYP","Cyprus",,"0"
"SWZ","Eswatini","KWT","Kuwait",,"0.00850928966404722"
"TUV","Tuvalu","NGA","Nigeria",,"3.2874059640512"
"WSM","Samoa","MEX","Mexico",,"0.339632736861049"
"BRA","Brazil","TGO","Togo","0",
"CYP","Cyprus","ANT","Netherlands Antilles","0",
"FIN","Finland","GIN","Guinea","0",
"NER","Niger","TCD","Chad","0",
"VNM","Vietnam","MDG","Madagascar","0.667034917780665",
"BEL","Belgium","TZA","Tanzania","0.0236313488408894",
"BEL","Belgium","UGA","Uganda","0.0139281605865443",
"BEL","Belgium","TLS","Timor-Leste","0.00106548172124815",
"BOL","Bolivia","HUN","Hungary","0",
"GTM","Guatemala","PAK","Pakistan","0",
"GTM","Guatemala","JAM","Jamaica","0",
"GTM","Guatemala","TTO","Trinidad and Tobago","0",
"VEN","Venezuela","AND","Andorra","0",
"CAF","Central African Republic","IRN","Iran","0",
"CAF","Central African Republic","TUN","Tunisia","0",
"CAF","Central African Republic","JPN","Japan","0.191878965289432",
"COD","Congo (Democratic Republic of the)","CHE","Switzerland","0.613938109819793",
"COD","Congo (Democratic Republic of the)","MRT","Mauritania","0",
"ISL","Iceland","NOR","Norway","4.1925704724364",
"ISL","Iceland","POL","Poland","1.83200088104132",
"ISL","Iceland","BEL","Belgium","1.04574542647163",
"LBN","Lebanon","NLD","Netherlands","46.4263741335656",
"LBN","Lebanon","BRA","Brazil","0",
"LKA","Sri Lanka","CHL","Chile","0.701247260276416",
"LKA","Sri Lanka","CHN","China","7.69607879473802",
"LKA","Sri Lanka","GBR","United Kingdom","27.3118841775897",
"LKA","Sri Lanka","VDR","Fmr Dem. Rep. of Vietnam","0",
"NIC","Nicaragua","DNK","Denmark","0.152403745602181",
"NIC","Nicaragua","JAM","Jamaica","0.220812786664391",
"PNG","Papua New Guinea","USA","United States of America","7.51294119598652",
"TZA","Tanzania","ARG","Argentina","0.0511137521916241",
"TZA","Tanzania","SOM","Somalia","0.113377043428511",
"FRA","France","CXR","Christmas Island",,"0"
"FRA","France","FSM","Micronesia",,"9.31798828373121e-05"
"GRC","Greece","FJI","Fiji",,"0.00071988415845713"
"IRL","Ireland","KIR","Kiribati",,"0.000199030473393065"
"IRL","Ireland","TUV","Tuvalu",,"0"
"IRL","Ireland","BVT","Bouvet Island",,"0.000358439328150651"
"ISR","Israel","GIN","Guinea",,"0.000594143791186317"
"ISR","Israel","LCA","Saint Lucia",,"0.000530383238233527"
"ISR","Israel","ASM","American Samoa",,"0"
"KIR","Kiribati","PAK","Pakistan",,"0.0197177117217365"
"KIR","Kiribati","FIN","Finland",,"0"
"KIR","Kiribati","TUR","Turkey",,"0"
"MEX","Mexico","SPM","Saint Pierre and Miquelon",,"0"
"MEX","Mexico","TLS","Timor-Leste",,"7.78981714945999e-06"
"MEX","Mexico","WSM","Samoa",,"5.02584312635114e-06"
"MKD","North Macedonia","BRB","Barbados",,"0"
"SVK","Slovakia","NRU","Nauru",,"0"
"SVK","Slovakia","SLB","Solomon Islands",,"0"
"TCA","Turks and Caicos Islands","ISR","Israel",,"0.243642448414341"
"TWN","Taiwan","COM","Comoros",,"1.5977669498633e-05"
"COG","Congo","BHR","Bahrain",,"0.000924925756070215"
"COG","Congo","MDG","Madagascar",,"0.00175944693713337"
"GEO","Georgia","AND","Andorra",,"0.000499924681641477"
"GEO","Georgia","VCT","Saint Vincent and the Grenadines",,"0.00051343155030014"
"GEO","Georgia","GMB","Gambia",,"0.000355936686584542"
"GEO","Georgia","GAB","Gabon",,"0.0036138313615364"
"GNQ","Equatorial Guinea","CAF","Central African Republic",,"0.00274238276026605"
"JOR","Jordan","PYF","French Polynesia",,"0.000882144177087025"
"MDA","Moldova","UGA","Uganda",,"0"
"MDA","Moldova","RWA","Rwanda",,"0.000329726248354884"
"MDA","Moldova","ATG","Antigua and Barbuda",,"0"
"MNE","Montenegro","AGO","Angola",,"0.00694663311457143"
"MNE","Montenegro","NPL","Nepal",,"0.00716050542399853"
"SMR","San Marino","MMR","Myanmar",,"0.0286994690818334"
"SMR","San Marino","MNE","Montenegro",,"0.0455199492511121"
"TUN","Tunisia","ZMB","Zambia",,"0.000474134871694235"
"ZAF","South Africa","GRL","Greenland",,"0.0012014608601366"
"CPV","Cabo Verde","MLI","Mali",,"0.122943052464046"
"UMI","United States Minor Outlying Islands","OMN","Oman",,"4.08458035916551"
"BGD","Bangladesh","CYP","Cyprus",,"0.0163215657910682"
"BGD","Bangladesh","MNG","Mongolia",,"0.0162628788462757"
"BGD","Bangladesh","KWT","Kuwait",,"0.185479348606302"
"BGD","Bangladesh","ECU","Ecuador",,"0.0343031705650029"
"BGD","Bangladesh","BEN","Benin",,"0.000524118255643178"
"BGD","Bangladesh","ROU","Romania",,"0.0794672373888117"
"BGD","Bangladesh","CHL","Chile",,"0.261207249810061"
"BGD","Bangladesh","FIN","Finland",,"0.416716145612597"
"BGD","Bangladesh","ZWE","Zimbabwe",,"0.000464031363714041"
"BGD","Bangladesh","MKD","North Macedonia",,"0.0241900699303915"
"BGD","Bangladesh","KAZ","Kazakhstan",,"0.0879901605827835"
"BHR","Bahrain","BEN","Benin",,"0.000731953050332106"
"BHR","Bahrain","IRQ","Iraq",,"0.189893271104866"
"BHR","Bahrain","CIV","Côte d'Ivoire",,"0.00801466558506521"
"BHR","Bahrain","HND","Honduras",,"0.00418224292673249"
"BHR","Bahrain","DJI","Djibouti",,"0.0594529060037746"
"BHR","Bahrain","PRY","Paraguay",,"0.0217476425718772"
"BHR","Bahrain","KHM","Cambodia",,"0.0218526687542506"
"BWA","Botswana","SWZ","Eswatini",,"0.00863267034980284"
"BWA","Botswana","TZA","Tanzania",,"0.0242626858085111"
"BWA","Botswana","MLI","Mali",,"0.00397490113628293"
"BWA","Botswana","AGO","Angola",,"0.0162646232704159"
"BWA","Botswana","PAK","Pakistan",,"0.00208544147246905"
"CZE","Czech Republic","CUW","Curaçao",,"0.000200446047448112"
"CZE","Czech Republic","BEL","Belgium",,"2.15211655750772"
"CZE","Czech Republic","SYR","Syrian Arab Republic",,"0.0024840155518443"
"CZE","Czech Republic","LKA","Sri Lanka",,"0.005618183898014"
"CZE","Czech Republic","PER","Peru",,"0.0264934562111844"
"CZE","Czech Republic","GEO","Georgia",,"0.0459546609384459"
"CZE","Czech Republic","BRN","Brunei Darussalam",,"0.00140455458778045"
"CZE","Czech Republic","NLD","Netherlands",,"3.51753504694714"
"CZE","Czech Republic","UZB","Uzbekistan",,"0.049137805467728"
"CZE","Czech Republic","SRB","Serbia",,"0.372992664244896"
"CZE","Czech Republic","SHN","Saint Helena, Ascension and Tristan da Cunha",,"0.000348094245576977"
"CZE","Czech Republic","TWN","Taiwan",,"0.14100320881212"
"CZE","Czech Republic","RUS","Russian Federation",,"2.01089408485641"
"GUY","Guyana","COG","Congo",,"0"
"GUY","Guyana","SUR","Suriname",,"0.392031400674424"
"GUY","Guyana","UKR","Ukraine",,"2.45774850518144"
"GUY","Guyana","VCT","Saint Vincent and the Grenadines",,"0.25421537152893"
"GUY","Guyana","ZAF","South Africa",,"0.0168117973185719"
"GUY","Guyana","SXM","St Maarten",,"0.0061718275910163"
"HRV","Croatia","EST","Estonia",,"0.063204600816546"
"HRV","Croatia","AUT","Austria",,"5.76422301149872"
"HRV","Croatia","ZMB","Zambia",,"0.00250610336875587"
"HRV","Croatia","AZE","Azerbaijan",,"0.0116180992253525"
"HRV","Croatia","MKD","North Macedonia",,"0.812829224758137"
"HRV","Croatia","MDG","Madagascar",,"0.00117198123881442"
"HRV","Croatia","MEX","Mexico",,"0.147813698871668"
"HRV","Croatia","PAN","Panama",,"0.00654464663338968"
"HRV","Croatia","GEO","Georgia",,"0.0456706752739226"
"KHM","Cambodia","SRB","Serbia",,"0.0385394092277761"
"KHM","Cambodia","BIH","Bosnia and Herzegovina",,"0.0157287452747839"
"KHM","Cambodia","MUS","Mauritius",,"0.00810663314775751"
"KHM","Cambodia","KAZ","Kazakhstan",,"0.0181049197678154"
"KHM","Cambodia","MOZ","Mozambique",,"0.000114541324968327"
"KHM","Cambodia","POL","Poland",,"1.46316527940551"
"KHM","Cambodia","GAB","Gabon",,"0.166666329313251"
"KHM","Cambodia","NIC","Nicaragua",,"0.00433843159903579"
"KHM","Cambodia","MDA","Moldova",,"0.00377570921516976"
"KHM","Cambodia","TTO","Trinidad and Tobago",,"0.00166558230201469"
"KHM","Cambodia","SGP","Singapore",,"4.13738776505992"
"LBR","Liberia","GBR","United Kingdom",,"1.71346752557929"
"LBR","Liberia","LBN","Lebanon",,"3.00275736066233"
"LBR","Liberia","KWT","Kuwait",,"0"
"LBR","Liberia","NOR","Norway",,"0.209591825062319"
"MRT","Mauritania","BIH","Bosnia and Herzegovina",,"0.000183051604018732"
"MRT","Mauritania","GBR","United Kingdom",,"0.214513505152693"
"MRT","Mauritania","SEN","Senegal",,"0.226777747044492"
"MRT","Mauritania","CMR","Cameroon",,"1.01408298622908"
"MRT","Mauritania","AUS","Australia",,"1.57065042043502"
"MRT","Mauritania","ARG","Argentina",,"0"
"MRT","Mauritania","TUN","Tunisia",,"0.0514775281329975"
"MRT","Mauritania","MUS","Mauritius",,"0.000388670068099292"
"MRT","Mauritania","TGO","Togo",,"0.548402258156224"
"MRT","Mauritania","NAM","Namibia",,"0.0268862014389889"
"MRT","Mauritania","HUN","Hungary",,"0.000326882511183517"
"MRT","Mauritania","GAB","Gabon",,"0.0193293295382599"
"NOR","Norway","ALB","Albania",,"0.00412403418891293"
"NOR","Norway","CUB","Cuba",,"0.000320913259307857"
"NOR","Norway","MRT","Mauritania",,"0.00968214507887273"
"NOR","Norway","NLD","Netherlands",,"10.93063768624"
"NOR","Norway","VEN","Venezuela",,"0.000469931496437565"
"NOR","Norway","CHN","China",,"4.55240320026286"
"NOR","Norway","SWZ","Eswatini",,"2.25057718427462e-05"
"NOR","Norway","ARE","United Arab Emirates",,"0.341221288994121"
"PLW","Palau","SGP","Singapore",,"0.14755398813079"
"PLW","Palau","GBR","United Kingdom",,"0"
"PSE","Palestine","AUT","Austria",,"0.0329146541826887"
"PSE","Palestine","BLR","Belarus",,"0.524872584999641"
"PSE","Palestine","KHM","Cambodia",,"0"
"PSE","Palestine","HND","Honduras",,"0.000315599428883821"
"PSE","Palestine","MOZ","Mozambique",,"0.00838365909550231"
"PSE","Palestine","CZE","Czech Republic",,"0.00465104381498806"
"PSE","Palestine","GRC","Greece",,"0.031589761090709"
"PSE","Palestine","ROU","Romania",,"0.000484200655836965"
"PSE","Palestine","LTU","Lithuania",,"0"
"SPM","Saint Pierre and Miquelon","CAN","Canada",,"69.8385893002152"
"SRB","Serbia","UKR","Ukraine",,"0.717849435175841"
"SRB","Serbia","MEX","Mexico",,"0.180964337253973"
"SRB","Serbia","MDV","Maldives",,"0.000195471900815199"
"SRB","Serbia","LSO","Lesotho",,"0"
"SRB","Serbia","KEN","Kenya",,"0.0262519516763909"
"SRB","Serbia","GNQ","Equatorial Guinea",,"0.0092963570907513"
"SRB","Serbia","CAF","Central African Republic",,"0.0015386197649791"
"SRB","Serbia","ARM","Armenia",,"0.0219766389980852"
"SRB","Serbia","NAM","Namibia",,"0.00039001941363797"
"SRB","Serbia","TJK","Tajikistan",,"0.0172909508532081"
"SRB","Serbia","BIH","Bosnia and Herzegovina",,"7.15113899445799"
"SXM","St Maarten","RUS","Russian Federation",,"0"
"SXM","St Maarten","BRA","Brazil",,"0"
"UGA","Uganda","ETH","Ethiopia",,"0.192221987360412"
"UGA","Uganda","COD","Congo (Democratic Republic of the)",,"4.30566324644516"
"UGA","Uganda","NLD","Netherlands",,"2.59618999158886"
"UGA","Uganda","MNE","Montenegro",,"0"
"UGA","Uganda","CHN","China",,"1.08946812083895"
"UGA","Uganda","AGO","Angola",,"0.0337943806716259"
"UKR","Ukraine","EGY","Egypt",,"3.4747642546308"
"UKR","Ukraine","MKD","North Macedonia",,"0.115694197076751"
"UKR","Ukraine","POL","Poland",,"6.35825634462387"
"UKR","Ukraine","HKG","Hong Kong",,"0.119496875932697"
"UKR","Ukraine","BHS","Bahamas",,"0.0144953373614253"
"UKR","Ukraine","MUS","Mauritius",,"0.00478078467175521"
"UKR","Ukraine","ITA","Italy",,"5.1440655237286"
"UKR","Ukraine","PRY","Paraguay",,"0.000712286685163653"
"UKR","Ukraine","LKA","Sri Lanka",,"0.108918581397294"
"URY","Uruguay","AUT","Austria","1.53849558832989",
"COD","Congo (Democratic Republic of the)","NIC","Nicaragua","0",
"LKA","Sri Lanka","VNM","Vietnam","0",
"TZA","Tanzania","NGA","Nigeria","0.0758249589834503",
"CSK","Czechoslovakia","VNM","Vietnam","0.0228371587684103",
"GIN","Guinea","SWE","Sweden","0",
"VEN","Venezuela","TCD","Chad","0.00577967504953074",
"COG","Congo","SYR","Syrian Arab Republic",,"0.000770118124101314"
"GNQ","Equatorial Guinea","DOM","Dominican Republic",,"0.0372497672943105"
"FRA","France","KIR","Kiribati",,"1.52534284400793e-05"
"IRL","Ireland","BES","Bonaire",,"0.000767407778573938"
"MKD","North Macedonia","MRT","Mauritania",,"0.000243520902944678"
"MKD","North Macedonia","PYF","French Polynesia",,"0.000234609142793863"
"SVK","Slovakia","STP","Sao Tome and Principe",,"1.54394836180248e-05"
"SVK","Slovakia","TLS","Timor-Leste",,"9.14269355966989e-05"
"TCA","Turks and Caicos Islands","PER","Peru",,"0"
"TCA","Turks and Caicos Islands","LAO","Laos",,"0.344923527823658"
"TCA","Turks and Caicos Islands","SLV","El Salvador",,"0"
"BDI","Burundi","SOM","Somalia",,"0.6380330420503"
"COM","Comoros","TTO","Trinidad and Tobago",,"0"
"NRU","Nauru","RUS","Russian Federation",,"0"
"DOM","Dominican Republic","GHA","Ghana",,"0.00122895099811558"
"DOM","Dominican Republic","NIC","Nicaragua",,"0.268945437393669"
"DOM","Dominican Republic","CYM","Cayman Islands",,"0.0601216563754465"
"DOM","Dominican Republic","CRI","Costa Rica",,"0.381022669433601"
"DOM","Dominican Republic","AUS","Australia",,"0.322606010290311"
"DOM","Dominican Republic","TTO","Trinidad and Tobago",,"0.308977395168981"
"EST","Estonia","TGO","Togo",,"0.194917517503925"
"EST","Estonia","BRN","Brunei Darussalam",,"0.000761413848135096"
"EST","Estonia","KHM","Cambodia",,"0.00769939585160049"
"EST","Estonia","BES","Bonaire",,"0.000826144277142718"
"EST","Estonia","CIV","Côte d'Ivoire",,"0.0054357485114002"
"EST","Estonia","MLT","Malta",,"0.0357429079359635"
"EST","Estonia","DNK","Denmark",,"2.78231129721114"
"EST","Estonia","SWE","Sweden",,"9.94987445503675"
"EST","Estonia","ROU","Romania",,"0.506674809714041"
"EST","Estonia","AFG","Afghanistan",,"0.00352255124773391"
"EST","Estonia","FRO","Faroe Islands",,"0.0106634216235476"
"KWT","Kuwait","MAC","Macao",,"0"
"KWT","Kuwait","CRI","Costa Rica",,"0.00012440752949335"
"KWT","Kuwait","ARE","United Arab Emirates",,"2.1185189670774"
"KWT","Kuwait","TUR","Turkey",,"0.177451007119524"
"KWT","Kuwait","SLV","El Salvador",,"0.000231241891242877"
"KWT","Kuwait","IRL","Ireland",,"0.00470373289605117"
"KWT","Kuwait","MMR","Myanmar",,"0.00191713010530312"
"KWT","Kuwait","MKD","North Macedonia",,"0.000144577704021375"
"KWT","Kuwait","BDI","Burundi",,"0"
"KWT","Kuwait","ALB","Albania",,"0.000154031709022078"
"KWT","Kuwait","UZB","Uzbekistan",,"3.05106425733076e-05"
"KWT","Kuwait","USA","United States of America",,"1.75256247669724"
"KWT","Kuwait","ROU","Romania",,"0.000607769902539718"
"LAO","Laos","GHA","Ghana",,"0.00169498195751178"
"LAO","Laos","FRA","France",,"0.320327177290561"
"LAO","Laos","ISR","Israel",,"0.00296929347000173"
"LAO","Laos","GBR","United Kingdom",,"0.391802889281927"
"MAR","Morocco","MLT","Malta",,"0.0478565002941494"
"MAR","Morocco","ANS","Undeclared Countries",,"0.512187911405756"
"MAR","Morocco","KHM","Cambodia",,"0.000514143470523689"
"MAR","Morocco","UZB","Uzbekistan",,"0.00232168048796007"
"MAR","Morocco","TKM","Turkmenistan",,"0.00043789379877579"
"MAR","Morocco","PYF","French Polynesia",,"0.00459767479591073"
"MLT","Malta","DZA","Algeria",,"0.260032318606943"
"MLT","Malta","STP","Sao Tome and Principe",,"0.00431147896144319"
"MLT","Malta","UZB","Uzbekistan",,"0.00923290915659648"
"MLT","Malta","KGZ","Kyrgyzstan",,"0.0156889986772553"
"MLT","Malta","MKD","North Macedonia",,"0.00545062236369663"
"MLT","Malta","DJI","Djibouti",,"0.140230558176427"
"MLT","Malta","CPV","Cabo Verde",,"0.0795553440993647"
"MLT","Malta","MLI","Mali",,"0.0211939133294708"
"MLT","Malta","PAK","Pakistan",,"0.0211682682919695"
"MLT","Malta","MYS","Malaysia",,"1.74980026093446"
"OMN","Oman","TUN","Tunisia",,"0.0242702660073584"
"OMN","Oman","FIN","Finland",,"0.0151643209466021"
"OMN","Oman","BFA","Burkina Faso",,"0.00040967889121483"
"OMN","Oman","LBY","Libya",,"0.0652510201087061"
"OMN","Oman","DZA","Algeria",,"0.127657789049114"
"OMN","Oman","TWN","Taiwan",,"2.1078797000983"
"OMN","Oman","TZA","Tanzania",,"0.185642025144702"
"PYF","French Polynesia","URY","Uruguay",,"0"
"PYF","French Polynesia","DOM","Dominican Republic",,"0.00325770635278375"
"PYF","French Polynesia","ISL","Iceland",,"0.00779809233040889"
"PYF","French Polynesia","NCL","New Caledonia",,"1.05317801604545"
"PYF","French Polynesia","NZL","New Zealand",,"1.19439826965821"
"PYF","French Polynesia","SGP","Singapore",,"1.37613127914323"
"PYF","French Polynesia","IND","India",,"0.0907611473816312"
"PYF","French Polynesia","GBR","United Kingdom",,"0.121018144282591"
"SAU","Saudi Arabia","GBR","United Kingdom",,"0.72605730093337"
"SAU","Saudi Arabia","GHA","Ghana",,"0.04576599957985"
"SAU","Saudi Arabia","NAM","Namibia",,"0.0064656701085016"
"SAU","Saudi Arabia","ARM","Armenia",,"0.000514184960899265"
"SAU","Saudi Arabia","NIC","Nicaragua",,"0.0015315098218388"
"SAU","Saudi Arabia","FJI","Fiji",,"3.8893558356828e-05"
"SAU","Saudi Arabia","TWN","Taiwan",,"2.24421844409733"
"SLB","Solomon Islands","FRA","France",,"0.13214939054738"
"SLB","Solomon Islands","DEU","Germany",,"0.209026206071928"
"SLE","Sierra Leone","ESP","Spain",,"0.195520814519996"
"SLE","Sierra Leone","IDN","Indonesia",,"0.232697518676251"
"SLE","Sierra Leone","ISR","Israel",,"0.0198086971365907"
"SLE","Sierra Leone","MEX","Mexico",,"1.00067861153344"
"SLE","Sierra Leone","BRA","Brazil",,"0.00957103270377327"
"SLE","Sierra Leone","NER","Niger",,"0.00268181559647475"
"SLE","Sierra Leone","BGR","Bulgaria",,"0"
"SUR","Suriname","TTO","Trinidad and Tobago",,"0.564424998491146"
"SUR","Suriname","ZAF","South Africa",,"0.00351162929493654"
"SUR","Suriname","MOZ","Mozambique",,"0"
"SUR","Suriname","PAK","Pakistan",,"0.00137851311477089"
"WLF","Wallis and Futuna","FRA","France",,"18.6786291843937"
"WLF","Wallis and Futuna","NLD","Netherlands",,"1.21202869790872"
"WLF","Wallis and Futuna","KOR","South Korea",,"0"
"WLF","Wallis and Futuna","THA","Thailand",,"1.11329822455821"
"DNK","Denmark","MRT","Mauritania","0.00759839602758733",
"MOZ","Mozambique","YUG","Yugoslavia","0.187511485520145",
"MOZ","Mozambique","ANS","Undeclared Countries","0.0572075029732661",
"SWE","Sweden","NCL","New Caledonia","0.00501758382966941",
"AUT","Austria","GAB","Gabon","0",
"AUT","Austria","NLD","Netherlands","3.63056374057947",
"AUT","Austria","TUR","Turkey","0.694310024482795",
"AUT","Austria","VUT","Vanuatu","0",
"AUT","Austria","BGR","Bulgaria","1.41005422153927",
"AUT","Austria","URY","Uruguay","0.0296097106962271",
"AUT","Austria","PER","Peru","0.184602189035662",
"BMU","Bermuda","ITA","Italy","2.78536135348342",
"CHN","China","VEN","Venezuela","0.0363510738557033",
"CHN","China","BRA","Brazil","0.0444797187941307",
"CHN","China","ANS","Undeclared Countries","7.38799684983153",
"CHN","China","SGP","Singapore","6.506173224219",
"CRI","Costa Rica","DEU","Germany","17.353221752023",
"CUB","Cuba","VEN","Venezuela","0",
"GLP","Guadeloupe","HKG","Hong Kong","0.296549905956773",
"NGA","Nigeria","SEN","Senegal","0.0262384958889095",
"NGA","Nigeria","HKG","Hong Kong","0.124170115362194",
"NPL","Nepal","IND","India","69.3598790100136",
"PER","Peru","IRL","Ireland","0.147832119887308",
"PER","Peru","ECU","Ecuador","0.143709520337245",
"PER","Peru","JPN","Japan","11.3762545373965",
"POL","Poland","USA","United States of America","7.08387259282223",
"POL","Poland","BEL","Belgium","1.7247863479533",
"POL","Poland","NGA","Nigeria","0.467726077126356",
"POL","Poland","ESP","Spain","1.55299250589499",
"USA","United States of America","AUS","Australia","2.15407422465059",
"USA","United States of America","IND","India","3.301775176214",
"USA","United States of America","BOL","Bolivia","0.154861528560835",
"USA","United States of America","BEN","Benin","0.00290824825444603",
"USA","United States of America","BRN","Brunei Darussalam","0.0118775680217861",
"USA","United States of America","ISR","Israel","0.682319613791152",
"USA","United States of America","NIC","Nicaragua","0.216588344723297",
