"anio","provincia_id","provincia","gran_region_id","gran_region_desc","letra","letra_desc_abrev","tipo_sector","share_vab_sectorial"
2020,50,"Mendoza",2,"Centro","A","Agro","Bienes",0.0676355055382272
2021,50,"Mendoza",2,"Centro","A","Agro","Bienes",0.0653927854298325
2022,50,"Mendoza",2,"Centro","A","Agro","Bienes",0.0555435214612086
2004,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0175480788550299
2005,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0188173932455711
2006,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0192922745928807
2007,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0186530958997552
2008,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.01796627261282
2009,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0187995414532619
2010,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0190018131700051
2011,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0189780921848074
2012,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0198303798320389
2013,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0201662657324966
2014,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0204242950976299
2015,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0201866760501913
2016,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0207359869780569
2017,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0209933919154509
2018,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0209059790166419
2019,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0213452314788201
2020,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.015705794983135
2021,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.0191167002121136
2022,50,"Mendoza",2,"Centro","O","Serv. comunitarios, sociales y personales","Servicios",0.020589374464761
2004,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0176882588908139
2005,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0183798564769212
2006,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0180138912349228
2007,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0170323600200323
2008,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0166678158392854
2009,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0175152950263799
2010,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0179962790043403
2011,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0170261336199899
2012,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0180128342315928
2013,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0179703518905245
2014,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0178957151365012
2015,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.017868874324852
2016,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0181548116865966
2017,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0179221636347005
2018,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0176292263243566
2019,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0174335689412992
2020,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0199980292664791
2021,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0192538958475452
2022,50,"Mendoza",2,"Centro","E","Electricidad, gas y agua","Bienes",0.0195294152015876
2004,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.130581105414491
2005,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.133864289618969
2006,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.136261130164937
2007,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.136860285078335
2008,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.139107674334606
2009,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.140303523313399
2010,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.140346472169006
2011,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.151297476299427
2012,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.151968217415441
2013,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.152400149678288
2014,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.144861905246399
2015,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.146619366044964
2016,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.1458293276339
2017,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.146209490141375
2018,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.148372626685373
2019,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.140127237168419
2020,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.148957710037242
2021,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.152920516455961
2022,50,"Mendoza",2,"Centro","G","Comercio","Servicios",0.151465540334443
2004,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.061217897824274
2005,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0704892070884938
2006,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0752735630088046
2007,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0801789101692594
2008,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0798800075592444
2009,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0815930866652722
2010,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0845502765754616
2011,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0828056848665637
2012,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0793717251441018
2013,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0816704033116234
2014,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0870004074335698
2015,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0862296810730851
2016,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0926731792716768
2017,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0936214402395239
2018,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0900393129386006
2019,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.09221774826999
2020,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0881027488814159
2021,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.088842936194971
2022,50,"Mendoza",2,"Centro","I","Transporte y comunicaciones","Servicios",0.0967125938671288
2004,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0267945648236229
2005,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0277603861081016
2006,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.029460830403498
2007,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.030742416299665
2008,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0291501993187861
2009,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0266504098385104
2010,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0298795140672698
2011,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0330289849345285
2012,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0343586944953677
2013,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0311131620298118
2014,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0310592663205462
2015,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0330473728116976
2016,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0305338835314634
2017,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0329263613246933
2018,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0340161398182987
2019,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0352983743893663
2020,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0284347039666696
2021,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0301924670088522
2022,50,"Mendoza",2,"Centro","F","Construcción","Bienes",0.0313153482819546
2004,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.231680331476271
2005,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.233128839366751
2006,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.230586971089659
2007,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.226541117847857
2008,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.228173594184497
2009,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.230661870028182
2010,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.229673253698568
2011,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.241551278764364
2012,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.241051320839616
2013,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.241853200556646
2014,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.236978742951458
2015,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.236616057475543
2016,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.233180033393118
2017,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.231812557184768
2018,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.227553965158784
2019,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.224434951355482
2020,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.230675162554942
2021,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.237885214729548
2022,50,"Mendoza",2,"Centro","D","Industria manufacturera","Bienes",0.23267443699863
2004,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0467125999274425
2005,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0426919179169935
2006,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0392101604346359
2007,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0394090966664702
2008,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0368981107480385
2009,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0408811142729374
2010,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0404396815057492
2011,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0410237509329634
2012,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0428277488160932
2013,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0451053911117125
2014,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0460538147862244
2015,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0472930188065338
2016,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0473732987256581
2017,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0470278819720589
2018,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0464178036203847
2019,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0512653206109102
2020,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0535095418271965
2021,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0476712340868693
2022,50,"Mendoza",2,"Centro","M","Enseñanza","Servicios",0.0383854539078241
2004,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.15901977604388
2005,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.147247278248166
2006,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.144903756179634
2007,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.151039728579576
2008,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.15899309551313
2009,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.143180402164482
2010,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.134592022850033
2011,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.118660935443548
2012,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.112671899368765
2013,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.109090495660746
2014,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.108591634818086
2015,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.110437228224128
2016,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.112806722698698
2017,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.10676397323945
2018,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.101665330026021
2019,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.094448498600797
2020,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.0866278019968981
2021,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.0809083023225769
2022,50,"Mendoza",2,"Centro","C","Petróleo y minería","Bienes",0.0771281655548877
2004,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.016100792663612
2005,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0173572841943003
2006,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0184873035687573
2007,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0180422617704408
2008,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.017005906207689
2009,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.018083131058544
2010,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0190831898212324
2011,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0192170439572232
2012,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0198814749306707
2013,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0204795974909324
2014,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.021274829099134
2015,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0209900883618138
2016,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.022464926109746
2017,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0234192597268188
2018,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0242237233697956
2019,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0254104745841187
2020,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0148484013960823
2021,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0191299953821862
2022,50,"Mendoza",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0251998067658018
2004,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0190910991303316
2005,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0193436360063098
2006,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0196139713355319
2007,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0208046800419326
2008,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0220021058966118
2009,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0240520694370272
2010,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0237346088040745
2011,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0243055214026108
2012,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0265890450244066
2013,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.02683779015934
2014,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0271961794828628
2015,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0258598155561674
2016,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0259611744549806
2017,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0269613120666875
2018,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0279908372239967
2019,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0247559892587277
2020,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0275258491058001
2021,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0254475566039556
2022,50,"Mendoza",2,"Centro","J","Finanzas","Servicios",0.0242398117670987
2004,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2005,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2006,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2007,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2008,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2009,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2010,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2011,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2012,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2013,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2014,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2015,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2016,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2017,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2018,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2019,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2020,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2021,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2022,50,"Mendoza",2,"Centro","B","Pesca","Bienes",0
2004,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.091745570162732
2005,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0933950606288171
2006,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0914605886779947
2007,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0903979593756678
2008,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0911846378928933
2009,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0951165058660145
2010,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0976078445185194
2011,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0941822866500801
2012,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0912174255500856
2013,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.090180688516
2014,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0933145734296096
2015,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0917676220306933
2016,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.095314396559453
2017,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0971683534077037
2018,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0995406643913147
2019,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.101594362522532
2020,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.111270243804016
2021,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.114482089021905
2022,50,"Mendoza",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.119404589032742
2004,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0282170086634976
2005,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0292161030500689
2006,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0274185606351536
2007,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0270343082391807
2008,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0289342028484187
2009,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0337777718770485
2010,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0318369501216473
2011,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0321482965609538
2012,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0350291533973879
2013,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0361600721480122
2014,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0366863446434515
2015,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0353264124890021
2016,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0381119247290658
2017,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.039528978286215
2018,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0405379822350025
2019,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0427050990729351
2020,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.042434097377978
2021,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0410372456001611
2022,50,"Mendoza",2,"Centro","N","Salud","Servicios",0.0399350485705345
2004,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00596062972817973
2005,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00624427181234493
2006,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00621811112778164
2007,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00598808789239333
2008,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00598722254574069
2009,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00650330735268824
2010,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00625312344406716
2011,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.0060088387254769
2012,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00625272558160029
2013,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00637074249931072
2014,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00657454310889882
2015,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.0063918341413563
2016,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00668676991350298
2017,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00644366238396571
2018,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00651604618487755
2019,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00694297093700994
2020,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00651564713982562
2021,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00640449896019809
2022,50,"Mendoza",2,"Centro","P","Servicio doméstico","Servicios",0.00690652140632605
2004,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0830647642632908
2005,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0744816168289916
2006,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0683776709334648
2007,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0626576299941893
2008,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0610428845361393
2009,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0711014022584454
2010,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0627409209194693
2011,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0609275106779194
2012,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0634235484807806
2013,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0646194907327973
2014,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0711453757467083
2015,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0724136046144032
2016,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0771286222163638
2017,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0776177647177645
2018,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0706141854522286
2019,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0640707933661977
2020,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0727102412965483
2021,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0869281459591749
2022,54,"Misiones",1,"Norte","L","Adm. pública y defensa","Servicios",0.0846026194030436
2004,54,"Misiones",1,"Norte","A","Agro","Bienes",0.100387262382489
2005,54,"Misiones",1,"Norte","A","Agro","Bienes",0.103615745267137
2006,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0972831035713113
2007,54,"Misiones",1,"Norte","A","Agro","Bienes",0.087043846380198
2008,54,"Misiones",1,"Norte","A","Agro","Bienes",0.088534628576061
2009,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0755388282486875
2010,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0819661434482628
2011,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0772392505877434
2012,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0723424628217251
2013,54,"Misiones",1,"Norte","A","Agro","Bienes",0.070558707630444
2014,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0741522546563559
2015,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0685356633359053
2016,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0688107040985783
2017,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0666754739420654
2018,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0682766946486933
2019,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0718701173223383
2020,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0724779237973845
2021,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0657733693632476
2022,54,"Misiones",1,"Norte","A","Agro","Bienes",0.0600961623643546
2004,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0240762724878856
2005,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0242499917786479
2006,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0248735480287494
2007,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0259538535910196
2008,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0266187695618309
2009,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0274559326747692
2010,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0266003823769849
2011,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0276376474422948
2012,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0288679537409344
2013,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0277677954207899
2014,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0282338088155069
2015,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0281287959178519
2016,54,"Misiones",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.027332594440143
