anio,iso3,iso3_desc_fundar,es_agregacion,particip_bys_alta_intensidad,geocodigoFundar,geonombreFundar
2012,EU27_2020,Unión Europea (27 países),1,0.192704135581931,EU27_2020,Unión Europea (27 países)
2013,EU27_2020,Unión Europea (27 países),1,0.193977364595743,EU27_2020,Unión Europea (27 países)
2014,EU27_2020,Unión Europea (27 países),1,0.19739526251381,EU27_2020,Unión Europea (27 países)
2015,EU27_2020,Unión Europea (27 países),1,0.203531001543044,EU27_2020,Unión Europea (27 países)
2016,EU27_2020,Unión Europea (27 países),1,0.206281971798963,EU27_2020,Unión Europea (27 países)
2017,EU27_2020,Unión Europea (27 países),1,0.208508955620699,EU27_2020,Unión Europea (27 países)
2018,EU27_2020,Unión Europea (27 países),1,0.210075289120192,EU27_2020,Unión Europea (27 países)
2019,EU27_2020,Unión Europea (27 países),1,0.210308029750832,EU27_2020,Unión Europea (27 países)
2020,EU27_2020,Unión Europea (27 países),1,0.212898881336016,EU27_2020,Unión Europea (27 países)
1995,EU28,Unión Europea (28 países),1,0.191518410319303,EU28,Unión Europea (28 países)
1996,EU28,Unión Europea (28 países),1,0.190324434177766,EU28,Unión Europea (28 países)
1997,EU28,Unión Europea (28 países),1,0.193687427686793,EU28,Unión Europea (28 países)
1998,EU28,Unión Europea (28 países),1,0.195702277897806,EU28,Unión Europea (28 países)
1999,EU28,Unión Europea (28 países),1,0.196648709603249,EU28,Unión Europea (28 países)
2000,EU28,Unión Europea (28 países),1,0.198925053522072,EU28,Unión Europea (28 países)
2001,EU28,Unión Europea (28 países),1,0.197175386781961,EU28,Unión Europea (28 países)
2002,EU28,Unión Europea (28 países),1,0.195064989975261,EU28,Unión Europea (28 países)
2003,EU28,Unión Europea (28 países),1,0.192952359028209,EU28,Unión Europea (28 países)
2004,EU28,Unión Europea (28 países),1,0.190894868703055,EU28,Unión Europea (28 países)
2005,EU28,Unión Europea (28 países),1,0.190078108418498,EU28,Unión Europea (28 países)
2006,EU28,Unión Europea (28 países),1,0.1915433545312,EU28,Unión Europea (28 países)
2007,EU28,Unión Europea (28 países),1,0.193289640221578,EU28,Unión Europea (28 países)
2008,EU28,Unión Europea (28 países),1,0.190358294069607,EU28,Unión Europea (28 países)
2009,EU28,Unión Europea (28 países),1,0.179679123590884,EU28,Unión Europea (28 países)
2010,EU28,Unión Europea (28 países),1,0.183935744780158,EU28,Unión Europea (28 países)
2011,EU28,Unión Europea (28 países),1,0.188329657528864,EU28,Unión Europea (28 países)
2012,EU28,Unión Europea (28 países),1,0.187745345974755,EU28,Unión Europea (28 países)
2013,EU28,Unión Europea (28 países),1,0.189395045026936,EU28,Unión Europea (28 países)
2014,EU28,Unión Europea (28 países),1,0.192003540772309,EU28,Unión Europea (28 países)
2015,EU28,Unión Europea (28 países),1,0.196357425657626,EU28,Unión Europea (28 países)
2016,EU28,Unión Europea (28 países),1,0.200214457108824,EU28,Unión Europea (28 países)
2017,EU28,Unión Europea (28 países),1,0.201601204484172,EU28,Unión Europea (28 países)
2018,EU28,Unión Europea (28 países),1,0.20328264761377,EU28,Unión Europea (28 países)
2019,EU28,Unión Europea (28 países),1,0.20330759634575,EU28,Unión Europea (28 países)
2020,EU28,Unión Europea (28 países),1,0.206564653298789,EU28,Unión Europea (28 países)
1995,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.147214035865298,EU13,Unión Europea (28 países excluyendo EU15)
1996,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.14816110798134,EU13,Unión Europea (28 países excluyendo EU15)
1997,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.15144744424096,EU13,Unión Europea (28 países excluyendo EU15)
1998,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.153459898327673,EU13,Unión Europea (28 países excluyendo EU15)
1999,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.153657552885924,EU13,Unión Europea (28 países excluyendo EU15)
2000,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.163912030943175,EU13,Unión Europea (28 países excluyendo EU15)
2001,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.161003262390224,EU13,Unión Europea (28 países excluyendo EU15)
2002,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.161952029434066,EU13,Unión Europea (28 países excluyendo EU15)
2003,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.168184126943629,EU13,Unión Europea (28 países excluyendo EU15)
2004,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.171327625311498,EU13,Unión Europea (28 países excluyendo EU15)
2005,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.173592005130459,EU13,Unión Europea (28 países excluyendo EU15)
2006,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.178982941571411,EU13,Unión Europea (28 países excluyendo EU15)
2007,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.182819099830775,EU13,Unión Europea (28 países excluyendo EU15)
2008,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.180845553686894,EU13,Unión Europea (28 países excluyendo EU15)
2009,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.175580927821989,EU13,Unión Europea (28 países excluyendo EU15)
2010,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.181960091738427,EU13,Unión Europea (28 países excluyendo EU15)
2011,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.188043749021754,EU13,Unión Europea (28 países excluyendo EU15)
2012,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.188042256798128,EU13,Unión Europea (28 países excluyendo EU15)
2013,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.190317145703384,EU13,Unión Europea (28 países excluyendo EU15)
2014,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.197446846981948,EU13,Unión Europea (28 países excluyendo EU15)
2015,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.20578318835875,EU13,Unión Europea (28 países excluyendo EU15)
2016,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.210453997323763,EU13,Unión Europea (28 países excluyendo EU15)
2017,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.210661244932205,EU13,Unión Europea (28 países excluyendo EU15)
2018,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.210122367703324,EU13,Unión Europea (28 países excluyendo EU15)
2019,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.209198963320211,EU13,Unión Europea (28 países excluyendo EU15)
2020,EU28XEU15,Unión Europea (28 países exceluyendo EU15),1,0.2114581473325,EU13,Unión Europea (28 países excluyendo EU15)
1995,F,África,1,0.126882784261829,X06,África
1996,F,África,1,0.121674549599259,X06,África
1997,F,África,1,0.120856419289096,X06,África
1998,F,África,1,0.117851646602736,X06,África
1999,F,África,1,0.113614320626816,X06,África
2000,F,África,1,0.112668378762413,X06,África
2001,F,África,1,0.110875937965366,X06,África
2002,F,África,1,0.105757003786566,X06,África
2003,F,África,1,0.111265739124972,X06,África
2004,F,África,1,0.113906747102348,X06,África
2005,F,África,1,0.113683108111846,X06,África
2006,F,África,1,0.110953441530574,X06,África
2007,F,África,1,0.112568263356066,X06,África
2008,F,África,1,0.107440412275117,X06,África
2009,F,África,1,0.106477505178935,X06,África
2010,F,África,1,0.106739496357451,X06,África
2011,F,África,1,0.103792916261154,X06,África
2012,F,África,1,0.100625205735453,X06,África
2013,F,África,1,0.0990716534437285,X06,África
2014,F,África,1,0.0999825066889593,X06,África
2015,F,África,1,0.101356210473766,X06,África
2016,F,África,1,0.101297769315234,X06,África
2017,F,África,1,0.101577685141827,X06,África
2018,F,África,1,0.102143975480674,X06,África
2019,F,África,1,0.105018884691527,X06,África
2020,F,África,1,0.105291827828948,X06,África
1995,FIN,Finlandia,0,0.176280036508328,FIN,Finlandia
1996,FIN,Finlandia,0,0.18374749445794,FIN,Finlandia
1997,FIN,Finlandia,0,0.19301059808687,FIN,Finlandia
1998,FIN,Finlandia,0,0.20499869842616,FIN,Finlandia
1999,FIN,Finlandia,0,0.211832439944411,FIN,Finlandia
2000,FIN,Finlandia,0,0.223643980055536,FIN,Finlandia
2001,FIN,Finlandia,0,0.21880017098102,FIN,Finlandia
2002,FIN,Finlandia,0,0.216394793403527,FIN,Finlandia
2003,FIN,Finlandia,0,0.216744559451788,FIN,Finlandia
2004,FIN,Finlandia,0,0.216729696849592,FIN,Finlandia
2005,FIN,Finlandia,0,0.221214176880325,FIN,Finlandia
2006,FIN,Finlandia,0,0.227124028734201,FIN,Finlandia
2007,FIN,Finlandia,0,0.234273419058123,FIN,Finlandia
2008,FIN,Finlandia,0,0.22809730120835,FIN,Finlandia
2009,FIN,Finlandia,0,0.195548708948012,FIN,Finlandia
2010,FIN,Finlandia,0,0.195948573733048,FIN,Finlandia
2011,FIN,Finlandia,0,0.194337890937102,FIN,Finlandia
2012,FIN,Finlandia,0,0.1793141719861,FIN,Finlandia
2013,FIN,Finlandia,0,0.183802983581686,FIN,Finlandia
2014,FIN,Finlandia,0,0.186266744437301,FIN,Finlandia
2015,FIN,Finlandia,0,0.188218746850671,FIN,Finlandia
2016,FIN,Finlandia,0,0.189051854660059,FIN,Finlandia
2017,FIN,Finlandia,0,0.195909774248204,FIN,Finlandia
2018,FIN,Finlandia,0,0.19313361820646,FIN,Finlandia
2019,FIN,Finlandia,0,0.195049251573071,FIN,Finlandia
2020,FIN,Finlandia,0,0.201131680925604,FIN,Finlandia
1995,FRA,Francia,0,0.183412753663581,FRA,Francia
1996,FRA,Francia,0,0.182885639175714,FRA,Francia
1997,FRA,Francia,0,0.186442136262355,FRA,Francia
1998,FRA,Francia,0,0.188941578422448,FRA,Francia
1999,FRA,Francia,0,0.191567305908467,FRA,Francia
2000,FRA,Francia,0,0.193308996023036,FRA,Francia
2001,FRA,Francia,0,0.192265997555746,FRA,Francia
2002,FRA,Francia,0,0.188952129406047,FRA,Francia
2003,FRA,Francia,0,0.18489344968119,FRA,Francia
2004,FRA,Francia,0,0.182419401260733,FRA,Francia
2005,FRA,Francia,0,0.181499513971142,FRA,Francia
2006,FRA,Francia,0,0.182213768360173,FRA,Francia
2007,FRA,Francia,0,0.181782738783466,FRA,Francia
2008,FRA,Francia,0,0.180016546885697,FRA,Francia
2009,FRA,Francia,0,0.173728243370234,FRA,Francia
2010,FRA,Francia,0,0.172676932010026,FRA,Francia
2011,FRA,Francia,0,0.174574529648109,FRA,Francia
2012,FRA,Francia,0,0.174697260708949,FRA,Francia
2013,FRA,Francia,0,0.174258253350364,FRA,Francia
2014,FRA,Francia,0,0.175238052149454,FRA,Francia
2015,FRA,Francia,0,0.178170742642197,FRA,Francia
2016,FRA,Francia,0,0.179333379036032,FRA,Francia
2017,FRA,Francia,0,0.181049262806173,FRA,Francia
2018,FRA,Francia,0,0.182534131727624,FRA,Francia
2019,FRA,Francia,0,0.185309632692682,FRA,Francia
2020,FRA,Francia,0,0.183379085439478,FRA,Francia
1995,G20,G-20,1,0.188264458715109,G20,G-20
1996,G20,G-20,1,0.187603213676873,G20,G-20
1997,G20,G-20,1,0.189657047506882,G20,G-20
1998,G20,G-20,1,0.190986159195472,G20,G-20
1999,G20,G-20,1,0.19130851770317,G20,G-20
2000,G20,G-20,1,0.194155071288459,G20,G-20
2001,G20,G-20,1,0.188665652535426,G20,G-20
2002,G20,G-20,1,0.188262376999094,G20,G-20
2003,G20,G-20,1,0.18758259501296,G20,G-20
2004,G20,G-20,1,0.187163944256728,G20,G-20
2005,G20,G-20,1,0.185218260153245,G20,G-20
2006,G20,G-20,1,0.187274247486483,G20,G-20
2007,G20,G-20,1,0.188623341842482,G20,G-20
2008,G20,G-20,1,0.188268194781448,G20,G-20
2009,G20,G-20,1,0.18100309221966,G20,G-20
2010,G20,G-20,1,0.184776995322722,G20,G-20
2011,G20,G-20,1,0.185385968605137,G20,G-20
2012,G20,G-20,1,0.185137065262224,G20,G-20
2013,G20,G-20,1,0.184591588284058,G20,G-20
2014,G20,G-20,1,0.186791213088506,G20,G-20
2015,G20,G-20,1,0.190902756962186,G20,G-20
2016,G20,G-20,1,0.191160378439924,G20,G-20
2017,G20,G-20,1,0.191694526945106,G20,G-20
2018,G20,G-20,1,0.194309043811167,G20,G-20
2019,G20,G-20,1,0.193443480177778,G20,G-20
2020,G20,G-20,1,0.196205512983766,G20,G-20
1995,GBR,Reino Unido,0,0.166029344774737,GBR,Reino Unido
1996,GBR,Reino Unido,0,0.167300651002332,GBR,Reino Unido
1997,GBR,Reino Unido,0,0.172556422741892,GBR,Reino Unido
1998,GBR,Reino Unido,0,0.173454565832573,GBR,Reino Unido
1999,GBR,Reino Unido,0,0.171951565215751,GBR,Reino Unido
2000,GBR,Reino Unido,0,0.171556627231727,GBR,Reino Unido
2001,GBR,Reino Unido,0,0.167834608026229,GBR,Reino Unido
2002,GBR,Reino Unido,0,0.168277473922741,GBR,Reino Unido
2003,GBR,Reino Unido,0,0.168119592815872,GBR,Reino Unido
2004,GBR,Reino Unido,0,0.164870635521498,GBR,Reino Unido
2005,GBR,Reino Unido,0,0.162720164953567,GBR,Reino Unido
2006,GBR,Reino Unido,0,0.161374739353026,GBR,Reino Unido
2007,GBR,Reino Unido,0,0.160025507928746,GBR,Reino Unido
2008,GBR,Reino Unido,0,0.158484657792752,GBR,Reino Unido
2009,GBR,Reino Unido,0,0.154238192700205,GBR,Reino Unido
2010,GBR,Reino Unido,0,0.159031905465643,GBR,Reino Unido
2011,GBR,Reino Unido,0,0.162608393402029,GBR,Reino Unido
2012,GBR,Reino Unido,0,0.160930890604901,GBR,Reino Unido
2013,GBR,Reino Unido,0,0.16421864446942,GBR,Reino Unido
2014,GBR,Reino Unido,0,0.164490352469413,GBR,Reino Unido
2015,GBR,Reino Unido,0,0.163251192920252,GBR,Reino Unido
2016,GBR,Reino Unido,0,0.168201855301466,GBR,Reino Unido
2017,GBR,Reino Unido,0,0.163629397273984,GBR,Reino Unido
2018,GBR,Reino Unido,0,0.165665742521571,GBR,Reino Unido
2019,GBR,Reino Unido,0,0.164816773769308,GBR,Reino Unido
2020,GBR,Reino Unido,0,0.170734996223031,GBR,Reino Unido
1995,GRC,Grecia,0,0.0979570300596298,GRC,Grecia
1996,GRC,Grecia,0,0.09033394830428,GRC,Grecia
1997,GRC,Grecia,0,0.0874551745312515,GRC,Grecia
1998,GRC,Grecia,0,0.0881729508677146,GRC,Grecia
1999,GRC,Grecia,0,0.0923001924681055,GRC,Grecia
2000,GRC,Grecia,0,0.0911421121635755,GRC,Grecia
2001,GRC,Grecia,0,0.0944596912928072,GRC,Grecia
2002,GRC,Grecia,0,0.0931047087454881,GRC,Grecia
2003,GRC,Grecia,0,0.0904256529888768,GRC,Grecia
2004,GRC,Grecia,0,0.0882242457425451,GRC,Grecia
2005,GRC,Grecia,0,0.0893217199637071,GRC,Grecia
2006,GRC,Grecia,0,0.098634253753794,GRC,Grecia
2007,GRC,Grecia,0,0.0982665933709889,GRC,Grecia
2008,GRC,Grecia,0,0.0943361802083152,GRC,Grecia
2009,GRC,Grecia,0,0.0881661808476338,GRC,Grecia
2010,GRC,Grecia,0,0.0834554200235907,GRC,Grecia
2011,GRC,Grecia,0,0.0804748000359591,GRC,Grecia
2012,GRC,Grecia,0,0.0770083122473001,GRC,Grecia
2013,GRC,Grecia,0,0.0805358659689368,GRC,Grecia
2014,GRC,Grecia,0,0.078608628620122,GRC,Grecia
2015,GRC,Grecia,0,0.0823733335712883,GRC,Grecia
2016,GRC,Grecia,0,0.0799732928205494,GRC,Grecia
2017,GRC,Grecia,0,0.0827223198818673,GRC,Grecia
2018,GRC,Grecia,0,0.0818540143374079,GRC,Grecia
2019,GRC,Grecia,0,0.0827657359647868,GRC,Grecia
2020,GRC,Grecia,0,0.0850199108901263,GRC,Grecia
1995,HKG,Hong Kong,0,0.0626451138560079,HKG,Hong Kong
1996,HKG,Hong Kong,0,0.0609608320815925,HKG,Hong Kong
1997,HKG,Hong Kong,0,0.0596414020455728,HKG,Hong Kong
1998,HKG,Hong Kong,0,0.0579732686180112,HKG,Hong Kong
1999,HKG,Hong Kong,0,0.0571065974188788,HKG,Hong Kong
2000,HKG,Hong Kong,0,0.05453690894572,HKG,Hong Kong
2001,HKG,Hong Kong,0,0.0523696447709308,HKG,Hong Kong
2002,HKG,Hong Kong,0,0.0518465948164408,HKG,Hong Kong
2003,HKG,Hong Kong,0,0.05283130784955,HKG,Hong Kong
2004,HKG,Hong Kong,0,0.0547642348223556,HKG,Hong Kong
2005,HKG,Hong Kong,0,0.0527453345711474,HKG,Hong Kong
2006,HKG,Hong Kong,0,0.0524264196064918,HKG,Hong Kong
2007,HKG,Hong Kong,0,0.0528179192819465,HKG,Hong Kong
2008,HKG,Hong Kong,0,0.052758738926097,HKG,Hong Kong
2009,HKG,Hong Kong,0,0.0565355778549295,HKG,Hong Kong
2010,HKG,Hong Kong,0,0.0601032707098548,HKG,Hong Kong
2011,HKG,Hong Kong,0,0.0624799516858382,HKG,Hong Kong
2012,HKG,Hong Kong,0,0.0627844279584136,HKG,Hong Kong
2013,HKG,Hong Kong,0,0.0633462186902285,HKG,Hong Kong
2014,HKG,Hong Kong,0,0.0631300269260836,HKG,Hong Kong
2015,HKG,Hong Kong,0,0.0632003268795244,HKG,Hong Kong
2016,HKG,Hong Kong,0,0.063725281977708,HKG,Hong Kong
2017,HKG,Hong Kong,0,0.0621848961523403,HKG,Hong Kong
2018,HKG,Hong Kong,0,0.0616697247549807,HKG,Hong Kong
2019,HKG,Hong Kong,0,0.0458847213553741,HKG,Hong Kong
2020,HKG,Hong Kong,0,0.0447309379659225,HKG,Hong Kong
1995,HRV,Croacia,0,0.122275194147102,HRV,Croacia
1996,HRV,Croacia,0,0.113309134906231,HRV,Croacia
1997,HRV,Croacia,0,0.125197523749326,HRV,Croacia
1998,HRV,Croacia,0,0.120832137099446,HRV,Croacia
1999,HRV,Croacia,0,0.121523858511099,HRV,Croacia
2000,HRV,Croacia,0,0.125657731189924,HRV,Croacia
2001,HRV,Croacia,0,0.130715739649581,HRV,Croacia
2002,HRV,Croacia,0,0.129876654859698,HRV,Croacia
2003,HRV,Croacia,0,0.129071340654114,HRV,Croacia
2004,HRV,Croacia,0,0.128587131993713,HRV,Croacia
2005,HRV,Croacia,0,0.13102485244016,HRV,Croacia
2006,HRV,Croacia,0,0.137165687837041,HRV,Croacia
2007,HRV,Croacia,0,0.145651027938851,HRV,Croacia
2008,HRV,Croacia,0,0.147640288818292,HRV,Croacia
2009,HRV,Croacia,0,0.141319547072234,HRV,Croacia
2010,HRV,Croacia,0,0.137267200793532,HRV,Croacia
2011,HRV,Croacia,0,0.136661073680237,HRV,Croacia
2012,HRV,Croacia,0,0.136105845517124,HRV,Croacia
2013,HRV,Croacia,0,0.133473672232811,HRV,Croacia
2014,HRV,Croacia,0,0.139502674875381,HRV,Croacia
2015,HRV,Croacia,0,0.142634972015516,HRV,Croacia
2016,HRV,Croacia,0,0.146645346267898,HRV,Croacia
2017,HRV,Croacia,0,0.146238457118826,HRV,Croacia
2018,HRV,Croacia,0,0.144957987014995,HRV,Croacia
2019,HRV,Croacia,0,0.140501736418533,HRV,Croacia
2020,HRV,Croacia,0,0.148790342114697,HRV,Croacia
1995,HUN,Hungría,0,0.15145158824204,HUN,Hungría
1996,HUN,Hungría,0,0.159229187374425,HUN,Hungría
1997,HUN,Hungría,0,0.178505218782538,HUN,Hungría
1998,HUN,Hungría,0,0.187268520080145,HUN,Hungría
1999,HUN,Hungría,0,0.189413175578349,HUN,Hungría
2000,HUN,Hungría,0,0.199117992762543,HUN,Hungría
2001,HUN,Hungría,0,0.198579030831323,HUN,Hungría
2002,HUN,Hungría,0,0.19361453501286,HUN,Hungría
2003,HUN,Hungría,0,0.205770680203307,HUN,Hungría
2004,HUN,Hungría,0,0.20893770596691,HUN,Hungría
2005,HUN,Hungría,0,0.213747291556973,HUN,Hungría
2006,HUN,Hungría,0,0.221800602876261,HUN,Hungría
2007,HUN,Hungría,0,0.221939393470345,HUN,Hungría
2008,HUN,Hungría,0,0.219107332083399,HUN,Hungría
2009,HUN,Hungría,0,0.214343071567124,HUN,Hungría
2010,HUN,Hungría,0,0.226448600760318,HUN,Hungría
2011,HUN,Hungría,0,0.232019740927906,HUN,Hungría
2012,HUN,Hungría,0,0.233852425843097,HUN,Hungría
2013,HUN,Hungría,0,0.239587253404179,HUN,Hungría
2014,HUN,Hungría,0,0.249171622497225,HUN,Hungría
2015,HUN,Hungría,0,0.262074242120949,HUN,Hungría
2016,HUN,Hungría,0,0.26122422899983,HUN,Hungría
2017,HUN,Hungría,0,0.261828684181214,HUN,Hungría
2018,HUN,Hungría,0,0.254155054562043,HUN,Hungría
2019,HUN,Hungría,0,0.247739105071022,HUN,Hungría
2020,HUN,Hungría,0,0.250176700075378,HUN,Hungría
1995,IDN,Indonesia,0,0.102996929965835,IDN,Indonesia
1996,IDN,Indonesia,0,0.103092650172431,IDN,Indonesia
1997,IDN,Indonesia,0,0.103128731119035,IDN,Indonesia
1998,IDN,Indonesia,0,0.103897576467137,IDN,Indonesia
1999,IDN,Indonesia,0,0.103246929952556,IDN,Indonesia
2000,IDN,Indonesia,0,0.103406072540758,IDN,Indonesia
2001,IDN,Indonesia,0,0.107674886111628,IDN,Indonesia
2002,IDN,Indonesia,0,0.1068603351739,IDN,Indonesia
2003,IDN,Indonesia,0,0.105413555271344,IDN,Indonesia
2004,IDN,Indonesia,0,0.10513775740262,IDN,Indonesia
2005,IDN,Indonesia,0,0.103268902748059,IDN,Indonesia
2006,IDN,Indonesia,0,0.103607660866093,IDN,Indonesia
2007,IDN,Indonesia,0,0.102223505757695,IDN,Indonesia
2008,IDN,Indonesia,0,0.104771507837977,IDN,Indonesia
2009,IDN,Indonesia,0,0.099699046171955,IDN,Indonesia
2010,IDN,Indonesia,0,0.0945329634838026,IDN,Indonesia
2011,IDN,Indonesia,0,0.0912774166525707,IDN,Indonesia
2012,IDN,Indonesia,0,0.0917587765909223,IDN,Indonesia
2013,IDN,Indonesia,0,0.0947959541992138,IDN,Indonesia
2014,IDN,Indonesia,0,0.0938661582626768,IDN,Indonesia
2015,IDN,Indonesia,0,0.0981074776329564,IDN,Indonesia
2016,IDN,Indonesia,0,0.0961329065528507,IDN,Indonesia
2017,IDN,Indonesia,0,0.0967352298444951,IDN,Indonesia
2018,IDN,Indonesia,0,0.0943387355807385,IDN,Indonesia
2019,IDN,Indonesia,0,0.0930718596864847,IDN,Indonesia
2020,IDN,Indonesia,0,0.0923065162146247,IDN,Indonesia
1995,IND,India,0,0.132222383751632,IND,India
1996,IND,India,0,0.130268977444981,IND,India
1997,IND,India,0,0.123524587476654,IND,India
1998,IND,India,0,0.119696638629475,IND,India
1999,IND,India,0,0.123230476100588,IND,India
2000,IND,India,0,0.13086847414215,IND,India
2001,IND,India,0,0.130621454403319,IND,India
2002,IND,India,0,0.133047708562623,IND,India
2003,IND,India,0,0.137670874539041,IND,India
2004,IND,India,0,0.142446948880035,IND,India
2005,IND,India,0,0.140516131513704,IND,India
2006,IND,India,0,0.14804332231531,IND,India
2007,IND,India,0,0.152067184404441,IND,India
2008,IND,India,0,0.147471474783533,IND,India
2009,IND,India,0,0.147787602500087,IND,India
2010,IND,India,0,0.144488971675233,IND,India
2011,IND,India,0,0.147120041364203,IND,India
2012,IND,India,0,0.14093837859247,IND,India
2013,IND,India,0,0.138990586413918,IND,India
2014,IND,India,0,0.138505678234406,IND,India
2015,IND,India,0,0.151308640680995,IND,India
2016,IND,India,0,0.154364621717158,IND,India
2017,IND,India,0,0.152397742232013,IND,India
2018,IND,India,0,0.156579109714024,IND,India
2019,IND,India,0,0.149806943509476,IND,India
2020,IND,India,0,0.150325344352842,IND,India
1995,IRL,Irlanda,0,0.193779259786104,IRL,Irlanda
1996,IRL,Irlanda,0,0.193864934658424,IRL,Irlanda
1997,IRL,Irlanda,0,0.216147447736218,IRL,Irlanda
1998,IRL,Irlanda,0,0.236890471473572,IRL,Irlanda
1999,IRL,Irlanda,0,0.247997430829185,IRL,Irlanda
2000,IRL,Irlanda,0,0.247911592530872,IRL,Irlanda
2001,IRL,Irlanda,0,0.269684725190453,IRL,Irlanda
2002,IRL,Irlanda,0,0.285583934756844,IRL,Irlanda
2003,IRL,Irlanda,0,0.248830115079073,IRL,Irlanda
2004,IRL,Irlanda,0,0.234478754049141,IRL,Irlanda
2005,IRL,Irlanda,0,0.227061323476581,IRL,Irlanda
2006,IRL,Irlanda,0,0.215657137137916,IRL,Irlanda
2007,IRL,Irlanda,0,0.208985145417131,IRL,Irlanda
2008,IRL,Irlanda,0,0.207534001955515,IRL,Irlanda
2009,IRL,Irlanda,0,0.233781993753733,IRL,Irlanda
2010,IRL,Irlanda,0,0.213105948126095,IRL,Irlanda
2011,IRL,Irlanda,0,0.228599893878775,IRL,Irlanda
2012,IRL,Irlanda,0,0.227234648096407,IRL,Irlanda
2013,IRL,Irlanda,0,0.22113051216824,IRL,Irlanda
2014,IRL,Irlanda,0,0.228357829974543,IRL,Irlanda
2015,IRL,Irlanda,0,0.358804099390147,IRL,Irlanda
2016,IRL,Irlanda,0,0.354075413192471,IRL,Irlanda
2017,IRL,Irlanda,0,0.361182704694357,IRL,Irlanda
2018,IRL,Irlanda,0,0.377495830570106,IRL,Irlanda
2019,IRL,Irlanda,0,0.36602930655563,IRL,Irlanda
2020,IRL,Irlanda,0,0.398350518925739,IRL,Irlanda
1995,ISL,Islandia,0,0.0780035478148686,ISL,Islandia
1996,ISL,Islandia,0,0.0815992842709281,ISL,Islandia
1997,ISL,Islandia,0,0.107046288311726,ISL,Islandia
1998,ISL,Islandia,0,0.108915108953837,ISL,Islandia
1999,ISL,Islandia,0,0.10778730956959,ISL,Islandia
2000,ISL,Islandia,0,0.1135914682179,ISL,Islandia
2001,ISL,Islandia,0,0.117422109302356,ISL,Islandia
2002,ISL,Islandia,0,0.113680982307773,ISL,Islandia
2003,ISL,Islandia,0,0.117855615227413,ISL,Islandia
2004,ISL,Islandia,0,0.116220150281286,ISL,Islandia
2005,ISL,Islandia,0,0.107701369650208,ISL,Islandia
2006,ISL,Islandia,0,0.107343645677988,ISL,Islandia
2007,ISL,Islandia,0,0.102373754003652,ISL,Islandia
2008,ISL,Islandia,0,0.121224790225232,ISL,Islandia
2009,ISL,Islandia,0,0.107063840702857,ISL,Islandia
2010,ISL,Islandia,0,0.132071141709696,ISL,Islandia
2011,ISL,Islandia,0,0.131852754956428,ISL,Islandia
2012,ISL,Islandia,0,0.122720630052768,ISL,Islandia
2013,ISL,Islandia,0,0.122401817250752,ISL,Islandia
2014,ISL,Islandia,0,0.127432137433561,ISL,Islandia
2015,ISL,Islandia,0,0.12506936904331,ISL,Islandia
2016,ISL,Islandia,0,0.117706099033509,ISL,Islandia
2017,ISL,Islandia,0,0.114479304503743,ISL,Islandia
2018,ISL,Islandia,0,0.112258754950565,ISL,Islandia
2019,ISL,Islandia,0,0.109235246743396,ISL,Islandia
2020,ISL,Islandia,0,0.114657065847466,ISL,Islandia
1995,ISR,Israel,0,0.231221413120655,ISR,Israel
1996,ISR,Israel,0,0.232774326246853,ISR,Israel
1997,ISR,Israel,0,0.233084941111859,ISR,Israel
1998,ISR,Israel,0,0.231847639568397,ISR,Israel
1999,ISR,Israel,0,0.234899341175607,ISR,Israel
2000,ISR,Israel,0,0.234865464974759,ISR,Israel
2001,ISR,Israel,0,0.233479704664381,ISR,Israel
2002,ISR,Israel,0,0.234560423576473,ISR,Israel
2003,ISR,Israel,0,0.234438918204916,ISR,Israel
2004,ISR,Israel,0,0.2349068720632,ISR,Israel
2005,ISR,Israel,0,0.235592319507065,ISR,Israel
2006,ISR,Israel,0,0.235491742405489,ISR,Israel
