iso3,anio,gran_sector,sector_codigo,sector_desc,empleo_miles,share_empleo,geocodigoFundar,geonombreFundar
MMR,1975,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1975,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1975,Bienes,C,Industria,,,MMR,Myanmar
MMR,1975,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1975,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1975,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1975,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1975,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1975,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1975,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1975,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1975,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1976,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1976,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1976,Bienes,C,Industria,,,MMR,Myanmar
MMR,1976,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1976,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1976,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1976,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1976,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1976,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1976,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1976,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1976,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1977,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1977,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1977,Bienes,C,Industria,,,MMR,Myanmar
MMR,1977,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1977,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1977,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1977,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1977,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1977,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1977,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1977,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1977,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1978,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1978,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1978,Bienes,C,Industria,,,MMR,Myanmar
MMR,1978,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1978,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1978,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1978,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1978,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1978,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1978,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1978,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1978,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1979,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1979,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1979,Bienes,C,Industria,,,MMR,Myanmar
MMR,1979,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1979,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1979,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1979,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1979,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1979,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1979,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1979,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1979,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1980,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1980,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1980,Bienes,C,Industria,,,MMR,Myanmar
MMR,1980,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1980,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1980,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1980,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1980,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1980,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1980,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1980,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1980,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1981,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1981,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1981,Bienes,C,Industria,,,MMR,Myanmar
MMR,1981,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1981,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1981,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1981,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1981,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1981,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1981,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1981,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1981,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1982,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1982,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1982,Bienes,C,Industria,,,MMR,Myanmar
MMR,1982,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1982,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1982,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1982,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1982,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1982,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1982,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1982,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1982,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1983,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1983,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1983,Bienes,C,Industria,,,MMR,Myanmar
MMR,1983,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1983,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1983,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1983,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1983,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1983,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1983,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1983,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1983,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1984,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1984,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1984,Bienes,C,Industria,,,MMR,Myanmar
MMR,1984,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1984,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1984,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1984,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1984,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1984,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1984,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1984,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1984,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1985,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1985,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1985,Bienes,C,Industria,,,MMR,Myanmar
MMR,1985,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1985,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1985,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1985,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1985,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1985,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1985,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1985,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1985,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1986,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1986,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1986,Bienes,C,Industria,,,MMR,Myanmar
MMR,1986,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1986,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1986,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1986,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1986,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1986,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1986,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1986,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1986,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1987,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1987,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1987,Bienes,C,Industria,,,MMR,Myanmar
MMR,1987,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1987,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1987,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1987,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1987,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1987,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1987,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1987,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1987,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1988,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1988,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1988,Bienes,C,Industria,,,MMR,Myanmar
MMR,1988,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1988,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1988,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1988,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1988,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1988,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1988,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1988,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1988,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1989,Bienes,A,Agro y pesca,,,MMR,Myanmar
MMR,1989,Bienes,B,Petróleo y minería,,,MMR,Myanmar
MMR,1989,Bienes,C,Industria,,,MMR,Myanmar
MMR,1989,Bienes,DE,"Electricidad, gas y agua",,,MMR,Myanmar
MMR,1989,Bienes,F,Construcción,,,MMR,Myanmar
MMR,1989,Servicios,GI,"Comercio, hoteles y restaurantes",,,MMR,Myanmar
MMR,1989,Servicios,H,Transporte,,,MMR,Myanmar
MMR,1989,Servicios,JMN,Servicios empresariales,,,MMR,Myanmar
MMR,1989,Servicios,K,Finanzas,,,MMR,Myanmar
MMR,1989,Servicios,L,Servicios inmobiliarios,,,MMR,Myanmar
MMR,1989,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,MMR,Myanmar
MMR,1989,Servicios,RSTU,Otros servicios,,,MMR,Myanmar
MMR,1990,Bienes,A,Agro y pesca,10614.0,0.69732606,MMR,Myanmar
MMR,1990,Bienes,B,Petróleo y minería,78.0,0.0051244991,MMR,Myanmar
MMR,1990,Bienes,C,Industria,1137.0,0.074699432,MMR,Myanmar
MMR,1990,Bienes,DE,"Electricidad, gas y agua",17.0,0.001116878,MMR,Myanmar
MMR,1990,Bienes,F,Construcción,174.0,0.011431575,MMR,Myanmar
MMR,1990,Servicios,GI,"Comercio, hoteles y restaurantes",1405.0,0.092306681,MMR,Myanmar
MMR,1990,Servicios,H,Transporte,363.5987513,0.023887968,MMR,Myanmar
MMR,1990,Servicios,JMN,Servicios empresariales,402.7002836,0.026456887,MMR,Myanmar
MMR,1990,Servicios,K,Finanzas,58.86709894,0.0038674923,MMR,Myanmar
MMR,1990,Servicios,L,Servicios inmobiliarios,14.83386613,0.0009745658,MMR,Myanmar
MMR,1990,Servicios,OPQ,"Administración pública, defensa, educación y salud",556.7355543,0.036576804,MMR,Myanmar
MMR,1990,Servicios,RSTU,Otros servicios,399.2644457,0.026231157,MMR,Myanmar
MMR,1991,Bienes,A,Agro y pesca,10740.5,0.69387555,MMR,Myanmar
MMR,1991,Bienes,B,Petróleo y minería,78.5,0.0050713872,MMR,Myanmar
MMR,1991,Bienes,C,Industria,1134.5,0.073292851,MMR,Myanmar
MMR,1991,Bienes,DE,"Electricidad, gas y agua",17.0,0.0010982621,MMR,Myanmar
MMR,1991,Bienes,F,Construcción,181.0,0.011693262,MMR,Myanmar
MMR,1991,Servicios,GI,"Comercio, hoteles y restaurantes",1400.5,0.090477422,MMR,Myanmar
MMR,1991,Servicios,H,Transporte,365.0153698,0.023581328,MMR,Myanmar
MMR,1991,Servicios,JMN,Servicios empresariales,406.9737644,0.026291993,MMR,Myanmar
MMR,1991,Servicios,K,Finanzas,59.51399014,0.0038448214,MMR,Myanmar
MMR,1991,Servicios,L,Servicios inmobiliarios,14.99687565,0.00096885301,MMR,Myanmar
MMR,1991,Servicios,OPQ,"Administración pública, defensa, educación y salud",629.2392955,0.040651157,MMR,Myanmar
MMR,1991,Servicios,RSTU,Otros servicios,451.2607045,0.029153092,MMR,Myanmar
MMR,1992,Bienes,A,Agro y pesca,10867.0,0.69053823,MMR,Myanmar
MMR,1992,Bienes,B,Petróleo y minería,79.0,0.0050200163,MMR,Myanmar
MMR,1992,Bienes,C,Industria,1132.0,0.07193239,MMR,Myanmar
MMR,1992,Bienes,DE,"Electricidad, gas y agua",17.0,0.0010802568,MMR,Myanmar
MMR,1992,Bienes,F,Construcción,188.0,0.011946368,MMR,Myanmar
MMR,1992,Servicios,GI,"Comercio, hoteles y restaurantes",1396.0,0.08870814,MMR,Myanmar
MMR,1992,Servicios,H,Transporte,366.4319883,0.023284743,MMR,Myanmar
MMR,1992,Servicios,JMN,Servicios empresariales,411.2472452,0.026132505,MMR,Myanmar
MMR,1992,Servicios,K,Finanzas,60.16088134,0.0038228938,MMR,Myanmar
MMR,1992,Servicios,L,Servicios inmobiliarios,15.15988517,0.00096332753,MMR,Myanmar
MMR,1992,Servicios,OPQ,"Administración pública, defensa, educación y salud",701.7430366,0.044591919,MMR,Myanmar
MMR,1992,Servicios,RSTU,Otros servicios,503.2569634,0.031979218,MMR,Myanmar
MMR,1993,Bienes,A,Agro y pesca,11347.0,0.68899143,MMR,Myanmar
MMR,1993,Bienes,B,Petróleo y minería,83.0,0.0050397716,MMR,Myanmar
MMR,1993,Bienes,C,Industria,1195.0,0.072560571,MMR,Myanmar
MMR,1993,Bienes,DE,"Electricidad, gas y agua",17.0,0.0010322424,MMR,Myanmar
MMR,1993,Bienes,F,Construcción,288.0,0.017487401,MMR,Myanmar
MMR,1993,Servicios,GI,"Comercio, hoteles y restaurantes",1407.0,0.085433237,MMR,Myanmar
MMR,1993,Servicios,H,Transporte,389.0978845,0.023626078,MMR,Myanmar
MMR,1993,Servicios,JMN,Servicios empresariales,426.8276865,0.025917036,MMR,Myanmar
MMR,1993,Servicios,K,Finanzas,62.36031141,0.0037865269,MMR,Myanmar
MMR,1993,Servicios,L,Servicios inmobiliarios,15.71411753,0.00095416344,MMR,Myanmar
MMR,1993,Servicios,OPQ,"Administración pública, defensa, educación y salud",720.9608957,0.043776847,MMR,Myanmar
MMR,1993,Servicios,RSTU,Otros servicios,517.0391043,0.031394687,MMR,Myanmar
MMR,1994,Bienes,A,Agro y pesca,11551.0,0.6868645,MMR,Myanmar
MMR,1994,Bienes,B,Petróleo y minería,87.0,0.0051733367,MMR,Myanmar
MMR,1994,Bienes,C,Industria,1250.0,0.074329548,MMR,Myanmar
MMR,1994,Bienes,DE,"Electricidad, gas y agua",17.0,0.0010108819,MMR,Myanmar
MMR,1994,Bienes,F,Construcción,292.0,0.017363383,MMR,Myanmar
MMR,1994,Servicios,GI,"Comercio, hoteles y restaurantes",1450.0,0.086222276,MMR,Myanmar
MMR,1994,Servicios,H,Transporte,396.6531832,0.023586441,MMR,Myanmar
MMR,1994,Servicios,JMN,Servicios empresariales,430.6244672,0.025606498,MMR,Myanmar
MMR,1994,Servicios,K,Finanzas,62.87782437,0.0037389442,MMR,Myanmar
MMR,1994,Servicios,L,Servicios inmobiliarios,15.84452514,0.00094217312,MMR,Myanmar
MMR,1994,Servicios,OPQ,"Administración pública, defensa, educación y salud",736.1022392,0.043771315,MMR,Myanmar
MMR,1994,Servicios,RSTU,Otros servicios,527.8977608,0.031390723,MMR,Myanmar
MMR,1995,Bienes,A,Agro y pesca,11483.33309,0.66834176,MMR,Myanmar
MMR,1995,Bienes,B,Petróleo y minería,99.72718816,0.0058042244,MMR,Myanmar
MMR,1995,Bienes,C,Industria,1346.425652,0.078363352,MMR,Myanmar
MMR,1995,Bienes,DE,"Electricidad, gas y agua",18.20406059,0.001059495,MMR,Myanmar
MMR,1995,Bienes,F,Construcción,324.1613091,0.01886652,MMR,Myanmar
MMR,1995,Servicios,GI,"Comercio, hoteles y restaurantes",1556.598412,0.090595625,MMR,Myanmar
MMR,1995,Servicios,H,Transporte,415.6974472,0.024194017,MMR,Myanmar
MMR,1995,Servicios,JMN,Servicios empresariales,459.8586223,0.026764244,MMR,Myanmar
MMR,1995,Servicios,K,Finanzas,67.77959902,0.0039448421,MMR,Myanmar
MMR,1995,Servicios,L,Servicios inmobiliarios,16.93684962,0.00098574196,MMR,Myanmar
MMR,1995,Servicios,OPQ,"Administración pública, defensa, educación y salud",810.0860307,0.047147837,MMR,Myanmar
MMR,1995,Servicios,RSTU,Otros servicios,583.0199852,0.033932362,MMR,Myanmar
MMR,1996,Bienes,A,Agro y pesca,11445.00725,0.65161926,MMR,Myanmar
MMR,1996,Bienes,B,Petróleo y minería,114.78735,0.006535395,MMR,Myanmar
MMR,1996,Bienes,C,Industria,1456.107541,0.082903199,MMR,Myanmar
MMR,1996,Bienes,DE,"Electricidad, gas y agua",19.56822094,0.0011141128,MMR,Myanmar
MMR,1996,Bienes,F,Construcción,354.1680279,0.020164488,MMR,Myanmar
MMR,1996,Servicios,GI,"Comercio, hoteles y restaurantes",1640.230558,0.093386203,MMR,Myanmar
MMR,1996,Servicios,H,Transporte,429.5286613,0.02445513,MMR,Myanmar
MMR,1996,Servicios,JMN,Servicios empresariales,483.5860914,0.027532879,MMR,Myanmar
MMR,1996,Servicios,K,Finanzas,71.19544097,0.0040534986,MMR,Myanmar
MMR,1996,Servicios,L,Servicios inmobiliarios,17.8256852,0.0010149019,MMR,Myanmar
MMR,1996,Servicios,OPQ,"Administración pública, defensa, educación y salud",892.3968353,0.050808437,MMR,Myanmar
MMR,1996,Servicios,RSTU,Otros servicios,639.547312,0.0364125,MMR,Myanmar
MMR,1997,Bienes,A,Agro y pesca,11381.0,0.63354486,MMR,Myanmar
MMR,1997,Bienes,B,Petróleo y minería,132.0,0.0073480294,MMR,Myanmar
MMR,1997,Bienes,C,Industria,1573.0,0.087564014,MMR,Myanmar
MMR,1997,Bienes,DE,"Electricidad, gas y agua",21.0,0.0011690047,MMR,Myanmar
MMR,1997,Bienes,F,Construcción,378.0,0.021042084,MMR,Myanmar
MMR,1997,Servicios,GI,"Comercio, hoteles y restaurantes",1746.0,0.097194389,MMR,Myanmar
MMR,1997,Servicios,H,Transporte,443.8738003,0.024709074,MMR,Myanmar
MMR,1997,Servicios,JMN,Servicios empresariales,509.6636572,0.02837139,MMR,Myanmar
MMR,1997,Servicios,K,Finanzas,74.65124416,0.0041556028,MMR,Myanmar
MMR,1997,Servicios,L,Servicios inmobiliarios,18.81129837,0.0010471664,MMR,Myanmar
MMR,1997,Servicios,OPQ,"Administración pública, defensa, educación y salud",981.8578919,0.054656975,MMR,Myanmar
MMR,1997,Servicios,RSTU,Otros servicios,704.1421081,0.0391974,MMR,Myanmar
MMR,1998,Bienes,A,Agro y pesca,11507.0,0.62759751,MMR,Myanmar
MMR,1998,Bienes,B,Petróleo y minería,121.0,0.0065994002,MMR,Myanmar
MMR,1998,Bienes,C,Industria,1666.0,0.090864465,MMR,Myanmar
MMR,1998,Bienes,DE,"Electricidad, gas y agua",24.0,0.0013089719,MMR,Myanmar
MMR,1998,Bienes,F,Construcción,400.0,0.021816198,MMR,Myanmar
MMR,1998,Servicios,GI,"Comercio, hoteles y restaurantes",1781.0,0.097136624,MMR,Myanmar
MMR,1998,Servicios,H,Transporte,467.4841088,0.025496814,MMR,Myanmar
MMR,1998,Servicios,JMN,Servicios empresariales,527.8137458,0.028787224,MMR,Myanmar
MMR,1998,Servicios,K,Finanzas,77.23880894,0.004212643,MMR,Myanmar
MMR,1998,Servicios,L,Servicios inmobiliarios,19.46333644,0.00106154,MMR,Myanmar
MMR,1998,Servicios,OPQ,"Administración pública, defensa, educación y salud",1015.634735,0.055393223,MMR,Myanmar
MMR,1998,Servicios,RSTU,Otros servicios,728.3652649,0.039725404,MMR,Myanmar
MMR,1999,Bienes,A,Agro y pesca,11610.64938,0.62225807,MMR,Myanmar
MMR,1999,Bienes,B,Petróleo y minería,124.8853303,0.0066930717,MMR,Myanmar
MMR,1999,Bienes,C,Industria,1717.41662,0.092042774,MMR,Myanmar
MMR,1999,Bienes,DE,"Electricidad, gas y agua",26.23931765,0.0014062631,MMR,Myanmar
MMR,1999,Bienes,F,Construcción,422.6690676,0.022652416,MMR,Myanmar
MMR,1999,Servicios,GI,"Comercio, hoteles y restaurantes",1867.870477,0.10010616,MMR,Myanmar
MMR,1999,Servicios,H,Transporte,499.1940732,0.026753675,MMR,Myanmar
MMR,1999,Servicios,JMN,Servicios empresariales,540.1318558,0.028947685,MMR,Myanmar
MMR,1999,Servicios,K,Finanzas,78.91521885,0.0042293617,MMR,Myanmar
MMR,1999,Servicios,L,Servicios inmobiliarios,20.16210929,0.0010805628,MMR,Myanmar
MMR,1999,Servicios,OPQ,"Administración pública, defensa, educación y salud",999.2944504,0.053555924,MMR,Myanmar
MMR,1999,Servicios,RSTU,Otros servicios,751.4691863,0.040274043,MMR,Myanmar
MMR,2000,Bienes,A,Agro y pesca,11618.01497,0.61298776,MMR,Myanmar
MMR,2000,Bienes,B,Petróleo y minería,127.692524,0.0067372918,MMR,Myanmar
MMR,2000,Bienes,C,Industria,1755.410506,0.092618681,MMR,Myanmar
MMR,2000,Bienes,DE,"Electricidad, gas y agua",28.47135429,0.0015022008,MMR,Myanmar
MMR,2000,Bienes,F,Construcción,463.4420178,0.024452051,MMR,Myanmar
MMR,2000,Servicios,GI,"Comercio, hoteles y restaurantes",1994.406098,0.10522853,MMR,Myanmar
MMR,2000,Servicios,H,Transporte,531.7437659,0.028055776,MMR,Myanmar
MMR,2000,Servicios,JMN,Servicios empresariales,570.4888342,0.030100038,MMR,Myanmar
MMR,2000,Servicios,K,Finanzas,85.27083049,0.0044990457,MMR,Myanmar
MMR,2000,Servicios,L,Servicios inmobiliarios,21.6815638,0.0011439591,MMR,Myanmar
MMR,2000,Servicios,OPQ,"Administración pública, defensa, educación y salud",979.4425894,0.05167719,MMR,Myanmar
MMR,2000,Servicios,RSTU,Otros servicios,777.0286724,0.040997457,MMR,Myanmar
MMR,2001,Bienes,A,Agro y pesca,11655.00654,0.60715574,MMR,Myanmar
MMR,2001,Bienes,B,Petróleo y minería,131.2176652,0.0068356511,MMR,Myanmar
MMR,2001,Bienes,C,Industria,1800.232297,0.093781278,MMR,Myanmar
MMR,2001,Bienes,DE,"Electricidad, gas y agua",30.64156066,0.001596241,MMR,Myanmar
MMR,2001,Bienes,F,Construcción,505.4890288,0.026332937,MMR,Myanmar
MMR,2001,Servicios,GI,"Comercio, hoteles y restaurantes",2064.508266,0.10754846,MMR,Myanmar
MMR,2001,Servicios,H,Transporte,567.2768879,0.029551713,MMR,Myanmar
MMR,2001,Servicios,JMN,Servicios empresariales,579.7884496,0.030203491,MMR,Myanmar
MMR,2001,Servicios,K,Finanzas,85.82583891,0.0044710101,MMR,Myanmar
MMR,2001,Servicios,L,Servicios inmobiliarios,22.25871854,0.0011595454,MMR,Myanmar
MMR,2001,Servicios,OPQ,"Administración pública, defensa, educación y salud",958.3979467,0.049926769,MMR,Myanmar
MMR,2001,Servicios,RSTU,Otros servicios,795.4318207,0.041437212,MMR,Myanmar
MMR,2002,Bienes,A,Agro y pesca,11636.07966,0.59953672,MMR,Myanmar
MMR,2002,Bienes,B,Petróleo y minería,134.3027435,0.0069198073,MMR,Myanmar
MMR,2002,Bienes,C,Industria,1836.798089,0.094639085,MMR,Myanmar
MMR,2002,Bienes,DE,"Electricidad, gas y agua",32.56826982,0.0016780458,MMR,Myanmar
MMR,2002,Bienes,F,Construcción,569.9568796,0.029366428,MMR,Myanmar
MMR,2002,Servicios,GI,"Comercio, hoteles y restaurantes",2153.525369,0.11095813,MMR,Myanmar
MMR,2002,Servicios,H,Transporte,591.6987655,0.030486656,MMR,Myanmar
MMR,2002,Servicios,JMN,Servicios empresariales,595.0522279,0.030659439,MMR,Myanmar
MMR,2002,Servicios,K,Finanzas,87.93284545,0.0045306473,MMR,Myanmar
MMR,2002,Servicios,L,Servicios inmobiliarios,23.21212202,0.0011959801,MMR,Myanmar
MMR,2002,Servicios,OPQ,"Administración pública, defensa, educación y salud",934.1919978,0.048133258,MMR,Myanmar
MMR,2002,Servicios,RSTU,Otros servicios,813.1323554,0.041895788,MMR,Myanmar
MMR,2003,Bienes,A,Agro y pesca,11536.39213,0.58860308,MMR,Myanmar
MMR,2003,Bienes,B,Petróleo y minería,136.030394,0.006940464,MMR,Myanmar
MMR,2003,Bienes,C,Industria,1860.589667,0.094929926,MMR,Myanmar
MMR,2003,Bienes,DE,"Electricidad, gas y agua",34.79376124,0.0017752271,MMR,Myanmar
MMR,2003,Bienes,F,Construcción,632.5745289,0.03227485,MMR,Myanmar
