"anio","geocodigoFundar","geonombreFundar","indust_gdp_pc","indust_gdp_pc_relative"
"1990","JPN","Japón","5800.75475683099","124.634686066387"
"1991","JPN","Japón","6067.95297413866","136.422670890223"
"1992","JPN","Japón","5924.37824754092","132.494503627225"
"1993","JPN","Japón","5686.68799150742","124.322384764391"
"1994","JPN","Japón","5583.10839284129","114.884795928265"
"1995","JPN","Japón","5841.54196827359","113.987597270068"
"1996","JPN","Japón","6062.41599200805","116.627741986717"
"1997","JPN","Japón","6191.28711822471","114.414022990427"
"1998","JPN","Japón","5926.37862327669","106.215145886187"
"1999","JPN","Japón","5860.7602942075","100.43228344081"
"2000","JPN","Japón","6153.47146120153","99.3761906703749"
"2001","JPN","Japón","5824.51508762353","98.9469777600443"
"2002","JPN","Japón","5735.48520020845","97.5339273836761"
"2003","JPN","Japón","5976.26136552143","97.1902646681217"
"2004","JPN","Japón","6291.88720767865","96.5272164434872"
"2005","JPN","Japón","6595.81783580182","99.1985475389751"
"2006","JPN","Japón","6843.93163154449","98.3186918851979"
"2007","JPN","Japón","7192.65424432475","100.971998775421"
"2008","JPN","Japón","7170.92528527392","103.852275525255"
"2009","JPN","Japón","5884.32663660249","95.0089789055264"
"2010","JPN","Japón","6847.93615296514","105.643651588818"
"2011","JPN","Japón","6648.54263431672","103.033270962674"
"2012","JPN","Japón","6796.79098938649","106.97773766259"
"2013","JPN","Japón","6768.3087651204","104.231316078488"
"2014","JPN","Japón","6936.41941836173","106.002063546339"
"2015","JPN","Japón","7146.22971025655","108.833421146563"
"2016","JPN","Japón","7160.23525256506","110.283033875317"
"2017","JPN","Japón","7461.92159003068","117.814629710164"
"2018","JPN","Japón","7725.98158487509","117.287423013244"
"2019","JPN","Japón","7598.81435300523","115.68118163002"
"2020","JPN","Japón","7187.20243025695","114.936475514718"
"2021","JPN","Japón","7936.68697573888","118.239628505694"
"2022","JPN","Japón","7898.15208574733","117.041210981813"
"2023","JPN","Japón","8002.36681086868","118.900796479301"
"1970","JOR","Jordania","344.232545406598","9.16835448417122"
"1971","JOR","Jordania","319.362147113216","8.50138469825585"
"1972","JOR","Jordania","338.640254020473","8.50028664076637"
"1973","JOR","Jordania","359.264336902958","8.33046295026312"
"1974","JOR","Jordania","225.346406073901","5.48929868517797"
"1975","JOR","Jordania","272.308236815928","7.11895400045404"
"1976","JOR","Jordania","235.627500629059","5.77363291576314"
"1977","JOR","Jordania","234.370592420924","5.56049419688451"
"1978","JOR","Jordania","271.895067627843","6.2502698170223"
"1979","JOR","Jordania","350.157738882061","8.06287210053247"
"1980","JOR","Jordania","406.644569187351","10.1485681663566"
"1981","JOR","Jordania","422.876535803167","10.3166352883692"
"1982","JOR","Jordania","404.620974173831","10.5074333813421"
"1983","JOR","Jordania","377.918097603111","9.61571014964208"
"1984","JOR","Jordania","431.062105320896","10.2664458467676"
"1985","JOR","Jordania","425.79373479913","9.97655155528163"
"1986","JOR","Jordania","388.789393641557","9.1110452991869"
"1987","JOR","Jordania","380.495559216668","8.36780082325594"
"1988","JOR","Jordania","325.01812304856","6.73642656253282"
"1989","JOR","Jordania","376.279504832696","7.93192367168077"
"1990","JOR","Jordania","357.5554618463","7.68241627282329"
"1991","JOR","Jordania","332.507980629166","7.47560618928239"
"1992","JOR","Jordania","424.680779089986","9.49768341494842"
"1993","JOR","Jordania","410.930648139634","8.98376668911529"
"1994","JOR","Jordania","457.540113570057","9.41489917048534"
"1995","JOR","Jordania","442.339716301459","8.63149519633226"
"1996","JOR","Jordania","395.802830281001","7.61438845972939"
"1997","JOR","Jordania","429.488671238606","7.93688384448759"
"1998","JOR","Jordania","455.755384230827","8.16824703611792"
"1999","JOR","Jordania","480.679106464839","8.23710539949317"
"2000","JOR","Jordania","510.209165641901","8.2396812346152"
"2001","JOR","Jordania","537.242928953384","9.12669352610104"
"2002","JOR","Jordania","633.959407574152","10.7807009632399"
"2003","JOR","Jordania","638.166099739085","10.3783165330911"
"2004","JOR","Jordania","725.437519994067","11.1293260984138"
"2005","JOR","Jordania","791.7639537492","11.9078234361348"
"2006","JOR","Jordania","826.300700984784","11.8704873745666"
"2007","JOR","Jordania","849.222832231763","11.9215694044828"
"2008","JOR","Jordania","871.981569775574","12.6283940544248"
"2009","JOR","Jordania","870.379096378169","14.0532357080964"
"2010","JOR","Jordania","868.924081678965","13.4049603985106"
"2011","JOR","Jordania","880.6158527646","13.6470105950138"
"2012","JOR","Jordania","888.869997920719","13.9903230218784"
"2013","JOR","Jordania","860.506354807589","13.2517166352859"
"2014","JOR","Jordania","794.665029880549","12.144036845936"
"2015","JOR","Jordania","742.3151755381","11.305080216897"
"2016","JOR","Jordania","717.62630325434","11.05298961836"
"2017","JOR","Jordania","710.503604844809","11.2179842822743"
"2018","JOR","Jordania","706.993781749773","10.7328082311445"
"2019","JOR","Jordania","708.906369010771","10.7920950062137"
"2020","JOR","Jordania","689.316148058449","11.0234224431588"
"2021","JOR","Jordania","692.493464482367","10.3166686847182"
"2022","JOR","Jordania","703.49760218275","10.4249969345178"
"2023","JOR","Jordania","716.59245412487","10.6472766820414"
"1990","KAZ","Kazajstán","567.687785178878","12.1973073945545"
"1991","KAZ","Kazajstán","602.683987833418","13.5498346268375"
"1992","KAZ","Kazajstán","541.151474193819","12.1024676286008"
"1993","KAZ","Kazajstán","549.111538149585","12.0046775955266"
"1994","KAZ","Kazajstán","437.858775472673","9.0099121360562"
"1995","KAZ","Kazajstán","419.816479816539","8.19199315669865"
"1996","KAZ","Kazajstán","432.266213906431","8.31586491780081"
"1997","KAZ","Kazajstán","469.257823777976","8.67181159796803"
"1998","KAZ","Kazajstán","465.300885511879","8.3393256788394"
"1999","KAZ","Kazajstán","480.499883914803","8.23403417169326"
"2000","KAZ","Kazajstán","546.171622645935","8.82046104431147"
"2001","KAZ","Kazajstán","618.0289760992","10.4990884963269"
"2002","KAZ","Kazajstán","661.553416947223","11.2499467223119"
"2003","KAZ","Kazajstán","709.704625760641","11.541727544215"
"2004","KAZ","Kazajstán","776.317949691861","11.9099100612323"
"2005","KAZ","Kazajstán","825.294655232881","12.4121122094071"
"2006","KAZ","Kazajstán","882.994628361609","12.6849421467085"
"2007","KAZ","Kazajstán","941.131354631532","13.2118006454078"
"2008","KAZ","Kazajstán","903.487671125001","13.0846783117418"
"2009","KAZ","Kazajstán","867.975194146835","14.0144220407912"
"2010","KAZ","Kazajstán","973.313684154011","15.0153870361178"
"2011","KAZ","Kazajstán","1028.09116729686","15.9324534173368"
"2012","KAZ","Kazajstán","1044.38470617839","16.4380386701368"
"2013","KAZ","Kazajstán","1059.84097320924","16.3214509421897"
"2014","KAZ","Kazajstán","1060.83609784817","16.2116516712754"
"2015","KAZ","Kazajstán","1047.69333937476","15.9558333638464"
"2016","KAZ","Kazajstán","1050.17139074248","16.1748997030024"
"2017","KAZ","Kazajstán","1101.58918463397","17.392748009275"
"2018","KAZ","Kazajstán","1134.06417073551","17.216124922898"
"2019","KAZ","Kazajstán","1182.88700020709","18.0077785246363"
"2020","KAZ","Kazajstán","1213.01641212465","19.3983448363972"
"2021","KAZ","Kazajstán","1253.29866669045","18.6714644547721"
"2022","KAZ","Kazajstán","1279.14883557013","18.9554628874861"
"2023","KAZ","Kazajstán","1311.69684643813","19.4894589896899"
"1970","KWT","Kuwait","3161.03938555908","84.1917186854028"
"1971","KWT","Kuwait","3292.52258707563","87.6465836463191"
"1972","KWT","Kuwait","3305.30380581586","82.9671884859624"
"1973","KWT","Kuwait","3507.95308544396","81.340868568999"
"1974","KWT","Kuwait","3750.76327360308","91.3662670060562"
"1975","KWT","Kuwait","4471.95517874005","116.910320384699"
"1976","KWT","Kuwait","4175.34217261018","102.309335446828"
"1977","KWT","Kuwait","4019.92192083279","95.3735376176145"
"1978","KWT","Kuwait","4336.89364922653","99.6956499133653"
"1979","KWT","Kuwait","4056.20796242392","93.399866353378"
"1980","KWT","Kuwait","3734.13574875593","93.1922717286287"
"1981","KWT","Kuwait","3450.77806143462","84.1863184801944"
"1982","KWT","Kuwait","3624.67983276659","94.1277993540862"
"1983","KWT","Kuwait","3310.25934341492","84.2259065345178"
"1984","KWT","Kuwait","3288.43030259006","78.3193215216124"
"1985","KWT","Kuwait","3170.9684706552","74.2973130935997"
"1986","KWT","Kuwait","3074.59993792293","72.0513979275868"
"1987","KWT","Kuwait","3274.97121014526","72.0226718146479"
"1988","KWT","Kuwait","3358.37463891298","69.6067158111361"
"1989","KWT","Kuwait","2935.94292015073","61.8892999697164"
"1990","KWT","Kuwait","2362.7027004737","50.7648955500091"
"1991","KWT","Kuwait","742.849919886503","16.7011133035174"
"1992","KWT","Kuwait","2035.43954761216","45.5211570321385"
"1993","KWT","Kuwait","2599.88908546975","56.8387806243669"
"1994","KWT","Kuwait","3437.97066313055","70.7438455874418"
"1995","KWT","Kuwait","3642.70571712094","71.0811074390466"
"1996","KWT","Kuwait","3795.52991836387","73.017767933669"
"1997","KWT","Kuwait","4265.93963509402","78.8339009587676"
"1998","KWT","Kuwait","3794.10229183992","67.9995582550343"
"1999","KWT","Kuwait","3418.57766774913","58.5820856094624"
"2000","KWT","Kuwait","2173.03704864761","35.0937101832317"
"2001","KWT","Kuwait","1988.3242962066","33.7776925558247"
"2002","KWT","Kuwait","2469.23842528678","41.9902611301569"
"2003","KWT","Kuwait","2831.09092544131","46.0412387467849"
"2004","KWT","Kuwait","3078.94546405765","47.235753823444"
"2005","KWT","Kuwait","3121.47732944587","46.9458109616254"
"2006","KWT","Kuwait","2985.36990854984","42.8872876007696"
"2007","KWT","Kuwait","2634.7911328746","36.9877541732274"
"2008","KWT","Kuwait","2907.68382908901","42.1102675241925"
"2009","KWT","Kuwait","2471.60847338366","39.906859665087"
"2010","KWT","Kuwait","2389.97198566287","36.8702864805593"
"2011","KWT","Kuwait","2640.70350268792","40.9233022166652"
"2012","KWT","Kuwait","2963.19602010204","46.6390693749904"
"2013","KWT","Kuwait","2782.46022425005","42.8496247990644"
"2014","KWT","Kuwait","2312.10904950936","35.3335511609016"
"2015","KWT","Kuwait","2085.1189510816","31.7552944901902"
"2016","KWT","Kuwait","2394.14726057612","36.87502073986"
"2017","KWT","Kuwait","2467.45085151389","38.9580357943619"
"2018","KWT","Kuwait","2424.38861769293","36.8044228721057"
"2019","KWT","Kuwait","2130.37562704501","32.4319503548466"
"2020","KWT","Kuwait","2821.59122224177","45.1223899110549"
"2021","KWT","Kuwait","3489.56347180207","51.987017985487"
"2022","KWT","Kuwait","3011.89744319658","44.6327343760436"
"2023","KWT","Kuwait","2363.29821908193","35.1143664378528"
"1990","KGZ","Kirguistán","431.148982167406","9.26364245566439"
"1991","KGZ","Kirguistán","391.528253726056","8.8025286830565"
"1992","KGZ","Kirguistán","384.41277581411","8.59711817701631"
"1993","KGZ","Kirguistán","252.049681000561","5.51031065321161"
"1994","KGZ","Kirguistán","164.081591605098","3.37634142860397"
"1995","KGZ","Kirguistán","89.8883691389592","1.75401619577904"
"1996","KGZ","Kirguistán","87.1773006469267","1.67710228733092"
"1997","KGZ","Kirguistán","140.584049233946","2.59797136427299"
"1998","KGZ","Kirguistán","140.295192929695","2.51443171815426"
"1999","KGZ","Kirguistán","190.219084580303","3.2596687220431"
"2000","KGZ","Kirguistán","169.529117453446","2.73782985855345"
"2001","KGZ","Kirguistán","183.204411777974","3.11228017869784"
"2002","KGZ","Kirguistán","161.8657094112","2.75258287599546"
"2003","KGZ","Kirguistán","189.153312741588","3.07614734426912"
"2004","KGZ","Kirguistán","191.696496559092","2.94091877429643"
"2005","KGZ","Kirguistán","158.118824701718","2.37804592841267"
"2006","KGZ","Kirguistán","134.823723956065","1.93685338897226"
"2007","KGZ","Kirguistán","142.540892806602","2.00101914606446"
"2008","KGZ","Kirguistán","171.831196478526","2.48852972951322"
"2009","KGZ","Kirguistán","154.239400757182","2.49036616726653"
"2010","KGZ","Kirguistán","168.781475738359","2.60380514935571"
"2011","KGZ","Kirguistán","174.824910017648","2.70928281814719"
"2012","KGZ","Kirguistán","124.355767755506","1.95729112761481"
"2013","KGZ","Kirguistán","177.717609626355","2.7368344123332"
"2014","KGZ","Kirguistán","169.683700755502","2.59309902493047"
"2015","KGZ","Kirguistán","152.043850569782","2.31555003025674"
"2016","KGZ","Kirguistán","159.806662188997","2.46136654984583"
"2017","KGZ","Kirguistán","167.871057676008","2.65047900336769"
"2018","KGZ","Kirguistán","172.899707791968","2.62477472200584"
"2019","KGZ","Kirguistán","182.154349117563","2.7730418675952"
"2020","KGZ","Kirguistán","166.255189410542","2.65872370958062"
"2021","KGZ","Kirguistán","172.693846912799","2.57276825539508"
"2022","KGZ","Kirguistán","196.62340445678","2.91372476943269"
"2023","KGZ","Kirguistán","197.232895282212","2.93052654236276"
"1970","LAO","Lao","12.2548468888145","0.3263979014337"
"1971","LAO","Lao","12.5612275296075","0.334378474333274"
"1972","LAO","Lao","12.6847489331398","0.318402790624309"
"1973","LAO","Lao","13.4587383835452","0.312075288151108"
"1974","LAO","Lao","13.6266315989156","0.331936294092934"
"1975","LAO","Lao","14.2058613757911","0.371383821707328"
"1976","LAO","Lao","14.3525097712305","0.351682730656478"
"1977","LAO","Lao","13.8253774308167","0.328010140605555"
"1978","LAO","Lao","13.7120004191379","0.315208742469876"
"1979","LAO","Lao","13.2485020282177","0.305065304905751"
"1980","LAO","Lao","14.1867977701579","0.354057806601202"
"1981","LAO","Lao","16.1359502909424","0.393657959448459"
"1982","LAO","Lao","16.8236909996109","0.436887417335791"
"1983","LAO","Lao","17.0037711128629","0.432642245791197"
"1984","LAO","Lao","18.2267606531588","0.434099979789104"
"1985","LAO","Lao","17.527728577531","0.410683092561744"
"1986","LAO","Lao","19.472846885427","0.456334439619066"
"1987","LAO","Lao","17.6738256215117","0.388680101524006"
"1988","LAO","Lao","16.0936370530586","0.333561719928425"
"1989","LAO","Lao","21.8128565800254","0.459812217332988"
"1990","LAO","Lao","24.4907497824247","0.526206853869906"
"1991","LAO","Lao","30.8748371610631","0.694143110001745"
"1992","LAO","Lao","32.8566583930356","0.734815783654849"
"1993","LAO","Lao","34.4309319766584","0.752729106888108"
"1994","LAO","Lao","35.8809519510268","0.738329896638059"
"1995","LAO","Lao","41.1863812525926","0.803681059680801"
"1996","LAO","Lao","47.5152132088881","0.914089701840886"
"1997","LAO","Lao","50.8609093595274","0.939901694373946"
"1998","LAO","Lao","54.7295929684662","0.980887666981897"
"1999","LAO","Lao","57.5994206790292","0.987046228350297"
"2000","LAO","Lao","60.7162013457795","0.980543233159142"
"2001","LAO","Lao","66.9478333928739","1.13731112069462"
"2002","LAO","Lao","71.0491297301864","1.20821524559518"
"2003","LAO","Lao","73.9009297814563","1.20183012177436"
"2004","LAO","Lao","83.8428970679067","1.28627885487934"
"2005","LAO","Lao","85.5064560020693","1.2859840055876"
"2006","LAO","Lao","87.4577777414122","1.25640271786022"
"2007","LAO","Lao","104.698096653721","1.46977398440218"
"2008","LAO","Lao","112.777892468154","1.63329560633025"
"2009","LAO","Lao","118.658442485954","1.91587213887566"
"2010","LAO","Lao","125.109380908529","1.93007229506228"
"2011","LAO","Lao","135.306050645024","2.09685426502959"
"2012","LAO","Lao","152.781393965044","2.40469479035614"
"2013","LAO","Lao","155.942541827322","2.40150042371735"
"2014","LAO","Lao","168.808127068648","2.57971854546469"
"2015","LAO","Lao","173.713317473702","2.64556492107267"
"2016","LAO","Lao","176.391251622708","2.71680492216341"
"2017","LAO","Lao","181.333492194823","2.86303440464001"
"2018","LAO","Lao","189.681637998335","2.87953967652582"
"2019","LAO","Lao","199.346401656737","3.03476650778075"
"2020","LAO","Lao","221.632448889547","3.54430709058932"
"2021","LAO","Lao","225.064755841324","3.35298257342768"
"2022","LAO","Lao","232.317206485042","3.4426644212117"
"2023","LAO","Lao","240.321124395069","3.57074022932384"
"1970","LBN","Líbano","799.639531811255","21.2977499804461"
"1971","LBN","Líbano","871.21024273872","23.1915193880415"
"1972","LBN","Líbano","952.204186909021","23.901495564007"
"1973","LBN","Líbano","1006.61366188423","23.3409135118812"
"1974","LBN","Líbano","971.603463413248","23.667657750351"
"1975","LBN","Líbano","644.743517958451","16.8555292344673"
"1976","LBN","Líbano","319.346080600475","7.82500785159824"
"1977","LBN","Líbano","454.429240801443","10.7814343526209"
"1978","LBN","Líbano","431.061430683896","9.90915456095644"
"1979","LBN","Líbano","461.900583733431","10.6359075246894"
"1980","LBN","Líbano","435.793962952828","10.8760452607344"
"1981","LBN","Líbano","460.248614618055","11.2283768357433"
"1982","LBN","Líbano","286.575367955537","7.44195624973402"
"1983","LBN","Líbano","347.186586128641","8.83378065573031"
"1984","LBN","Líbano","492.310255623961","11.7251702638281"
"1985","LBN","Líbano","599.657974685548","14.0502741375667"
"1986","LBN","Líbano","544.86914363728","12.768680244362"
"1987","LBN","Líbano","619.855294277429","13.6317639355172"
"1988","LBN","Líbano","446.924748991747","9.26310115362861"
"1989","LBN","Líbano","243.644397959911","5.13599264065657"
"1990","LBN","Líbano","305.181948777172","6.55712195627289"
"1991","LBN","Líbano","426.159379854652","9.58112250910207"
"1992","LBN","Líbano","446.160845642035","9.97806981783803"
"1993","LBN","Líbano","450.324710468452","9.84499976214301"
"1994","LBN","Líbano","478.164109936902","9.8392834824339"
"1995","LBN","Líbano","491.839337968726","9.5973947773459"
"1996","LBN","Líbano","543.507102102481","10.4558984661428"
"1997","LBN","Líbano","540.040040423748","9.97985595255531"
"1998","LBN","Líbano","572.864600705389","10.2671295583394"
"1999","LBN","Líbano","593.312688174149","10.1672385623122"
"2000","LBN","Líbano","577.731832774261","9.33014626493606"
"2001","LBN","Líbano","568.527817867396","9.65816183909037"
"2002","LBN","Líbano","571.231225837239","9.71398634209232"
"2003","LBN","Líbano","591.91441153674","9.62613828271079"
"2004","LBN","Líbano","619.293527638147","9.50091417904376"
"2005","LBN","Líbano","643.605728003306","9.67958106106964"
"2006","LBN","Líbano","635.300150103356","9.12660778560932"
"2007","LBN","Líbano","744.892663534722","10.4569604704124"
"2008","LBN","Líbano","789.637326820304","11.4358510188878"
"2009","LBN","Líbano","763.558280150727","12.3284951723663"
"2010","LBN","Líbano","801.770491690534","12.3689766648415"
"2011","LBN","Líbano","803.663500890152","12.4544706719078"
"2012","LBN","Líbano","798.579614596113","12.5692022376969"
"2013","LBN","Líbano","768.640052292412","11.8369842484057"
"2014","LBN","Líbano","663.016437841462","10.1321887183311"
"2015","LBN","Líbano","620.873175413077","9.4555807073139"
"2016","LBN","Líbano","603.069918575887","9.28857473442141"
"2017","LBN","Líbano","610.867496005833","9.64485179528752"
"2018","LBN","Líbano","605.427263680321","9.19093616764977"
"2019","LBN","Líbano","531.845691002381","8.09659706394298"
"2020","LBN","Líbano","281.676689228169","4.50452400759538"
"2021","LBN","Líbano","329.945840895705","4.91548599229908"
"2022","LBN","Líbano","317.730471682531","4.70838732501154"
"2023","LBN","Líbano","273.543455805162","4.06436439813779"
"1970","MYS","Malasia","182.414105862329","4.85845167104562"
"1971","MYS","Malasia","212.979678907405","5.6694952725909"
"1972","MYS","Malasia","229.075889844445","5.75008642076168"
"1973","MYS","Malasia","274.023716728342","6.35394105459304"
"1974","MYS","Malasia","295.268422630365","7.19255564070501"
"1975","MYS","Malasia","296.833592433888","7.76012035124296"
"1976","MYS","Malasia","343.39477246241","8.41427828286975"
"1977","MYS","Malasia","370.785595243381","8.79697034232151"
"1978","MYS","Malasia","395.523697482023","9.09222020780708"
"1979","MYS","Malasia","429.911868436803","9.89932257608734"
"1980","MYS","Malasia","456.694503189672","11.3976569417441"
"1981","MYS","Malasia","463.427246364353","11.3059237830581"
"1982","MYS","Malasia","474.202162575354","12.3143582527392"
"1983","MYS","Malasia","495.150282087018","12.5985540868765"
"1984","MYS","Malasia","538.194140718737","12.8179696905236"
"1985","MYS","Malasia","500.866658905251","11.73554619644"
"1986","MYS","Malasia","521.212024898033","12.2142899137445"
"1987","MYS","Malasia","572.310717360338","12.5861707867109"
"1988","MYS","Malasia","652.19894187498","13.5176778294483"
"1989","MYS","Malasia","722.495048090358","15.2301028916473"
"1990","MYS","Malasia","808.756593311128","17.3768980653339"
"1991","MYS","Malasia","896.370874536562","20.1526460955873"
"1992","MYS","Malasia","934.070046610218","20.8898118937711"
"1993","MYS","Malasia","1043.23154008862","22.8071301114001"
"1994","MYS","Malasia","1132.71528351594","23.3081206803027"
"1995","MYS","Malasia","1229.73170430077","23.9960892211988"
"1996","MYS","Malasia","1417.09720810334","27.2618783954532"
"1997","MYS","Malasia","1522.12433628763","28.1286209928247"
"1998","MYS","Malasia","1285.89061956358","23.0462932648588"
"1999","MYS","Malasia","1402.13462236612","24.0275279565394"
"2000","MYS","Malasia","1620.48339514495","26.1701818021687"
"2001","MYS","Malasia","1514.44661227812","25.7274490682104"
"2002","MYS","Malasia","1539.17090914574","26.1741384457292"
"2003","MYS","Malasia","1640.92346859122","26.6858787556722"
"2004","MYS","Malasia","1756.6845358985","26.9502397011599"
"2005","MYS","Malasia","1806.52197577125","27.1693913559943"
"2006","MYS","Malasia","1897.99430356661","27.2662450735374"
"2007","MYS","Malasia","1914.89447018311","26.8816928397399"
"2008","MYS","Malasia","1889.5342823748","27.3650089913198"
"2009","MYS","Malasia","1686.064329567","27.2233783428588"
"2010","MYS","Malasia","1851.8009095373","28.567878807443"
"2011","MYS","Malasia","1918.59846862697","29.7327529895474"
"2012","MYS","Malasia","1969.48611292143","30.9986240635069"
"2013","MYS","Malasia","2002.1668386507","30.8331803177654"
"2014","MYS","Malasia","2088.24374736166","31.912451231266"
"2015","MYS","Malasia","2151.00880941988","32.7587633111722"
"2016","MYS","Malasia","2206.10828736731","33.9788158358608"
"2017","MYS","Malasia","2298.60910708061","36.2922308324603"
"2018","MYS","Malasia","2371.69273813365","36.0044515223132"
"2019","MYS","Malasia","2421.7269175854","36.8673609325264"
"2020","MYS","Malasia","2324.08616982028","37.1663767291572"
"2021","MYS","Malasia","2515.79061550981","37.4798891130891"
"2022","MYS","Malasia","2687.2490592574","39.8218318273198"
"2023","MYS","Malasia","2673.03970727545","39.7165685762094"
"1970","MDV","Maldivas","25.5741164180232","0.681145836059595"
"1971","MDV","Maldivas","25.3478694306822","0.6747574540667"
"1972","MDV","Maldivas","24.7297569732778","0.620747298449179"
"1973","MDV","Maldivas","25.1591323374336","0.583378861382418"
"1974","MDV","Maldivas","26.9533558258209","0.656567030615487"
"1975","MDV","Maldivas","24.9252844954532","0.651621691088642"
"1976","MDV","Maldivas","18.9374495472098","0.464028527037266"
"1977","MDV","Maldivas","21.4170666912287","0.508124649175201"
"1978","MDV","Maldivas","31.3609089363272","0.720918346438728"
"1979","MDV","Maldivas","36.8929434052894","0.84951166591015"
"1980","MDV","Maldivas","42.671027367558","1.06493449754795"
"1981","MDV","Maldivas","48.51738071977","1.1836460045771"
"1982","MDV","Maldivas","59.349848728644","1.54123147714297"
"1983","MDV","Maldivas","65.2269531631208","1.65962805046594"
"1984","MDV","Maldivas","68.0090043696332","1.61974516394488"
"1985","MDV","Maldivas","68.8189673743922","1.61246143350551"
"1986","MDV","Maldivas","71.5008381561393","1.67557908220875"
"1987","MDV","Maldivas","75.7260590702359","1.66535604445522"
"1988","MDV","Maldivas","80.1438992661574","1.6610873473072"
"1989","MDV","Maldivas","85.7051230044678","1.80665299388472"
"1990","MDV","Maldivas","95.9667792841112","2.06193674966044"
"1991","MDV","Maldivas","102.030477193659","2.29389882721344"
"1992","MDV","Maldivas","108.271021774755","2.42140435466169"
"1993","MDV","Maldivas","114.269419554071","2.49815828929259"
"1994","MDV","Maldivas","119.2238050991","2.4532933188551"
"1995","MDV","Maldivas","125.140892078948","2.44190826425371"
"1996","MDV","Maldivas","121.95013875653","2.34605631432922"
"1997","MDV","Maldivas","138.649747047333","2.56222576071374"
"1998","MDV","Maldivas","152.425208471343","2.73183115417704"
"1999","MDV","Maldivas","166.352564724193","2.85068269179996"
"2000","MDV","Maldivas","171.023455320701","2.76196283873521"
"2001","MDV","Maldivas","196.850214005926","3.34409533742859"
"2002","MDV","Maldivas","200.90623629677","3.4164806599422"
"2003","MDV","Maldivas","230.678663415603","3.75146249124848"
"2004","MDV","Maldivas","228.568101903888","3.50658584877806"
"2005","MDV","Maldivas","237.024124919845","3.56475110578716"
"2006","MDV","Maldivas","263.972301818478","3.7921786490524"
"2007","MDV","Maldivas","216.36813069729","3.03742149777948"
"2008","MDV","Maldivas","217.394294635231","3.14839316907122"
"2009","MDV","Maldivas","165.463529707824","2.67159217604572"
"2010","MDV","Maldivas","170.125791827374","2.62454401977752"
"2011","MDV","Maldivas","183.099028404545","2.83750783355647"
"2012","MDV","Maldivas","180.298440164828","2.83779790537124"
"2013","MDV","Maldivas","187.739907003362","2.89117684586976"
"2014","MDV","Maldivas","178.853020233844","2.73322417126274"
"2015","MDV","Maldivas","185.948345952054","2.83189814308112"
"2016","MDV","Maldivas","196.817666178653","3.03141567012976"
"2017","MDV","Maldivas","218.076139959045","3.44315594420379"
"2018","MDV","Maldivas","238.073787604529","3.6141764937418"
"2019","MDV","Maldivas","237.897880071443","3.62165814237288"
"2020","MDV","Maldivas","186.678404982884","2.98532817624768"
"2021","MDV","Maldivas","204.515502655756","3.04684273571475"
"2022","MDV","Maldivas","213.257931173038","3.16022865158677"
"2023","MDV","Maldivas","216.649817206721","3.2190271243237"
"1970","MNG","Mongolia","93.1711173198525","2.48153709657442"
"1971","MNG","Mongolia","94.990243832221","2.52862968482158"
"1972","MNG","Mongolia","95.7683215665789","2.40390259207576"
"1973","MNG","Mongolia","101.421056001724","2.35170670343251"
"1974","MNG","Mongolia","102.761834201479","2.50321454509314"
"1975","MNG","Mongolia","106.315245243678","2.7793993648027"
"1976","MNG","Mongolia","107.303921231179","2.62929178451925"
"1977","MNG","Mongolia","112.536607202458","2.66995592246698"
"1978","MNG","Mongolia","117.546199249976","2.70212868400919"
"1979","MNG","Mongolia","119.560005461251","2.75303648992811"
"1980","MNG","Mongolia","124.842299588873","3.11567074399726"
"1981","MNG","Mongolia","130.62500335162","3.18677061748332"
"1982","MNG","Mongolia","139.120911944998","3.61277295918333"
"1983","MNG","Mongolia","146.384563363232","3.72459413986837"
"1984","MNG","Mongolia","159.341767553861","3.79498361727285"
"1985","MNG","Mongolia","163.535883804846","3.83172424246043"
"1986","MNG","Mongolia","169.871218020223","3.98082969268756"
"1987","MNG","Mongolia","174.902800233853","3.84643594474437"
"1988","MNG","Mongolia","178.030286257341","3.68991100567058"
"1989","MNG","Mongolia","184.259902212508","3.88417509146774"
"1990","MNG","Mongolia","181.249230125643","3.89431062740272"
"1991","MNG","Mongolia","151.99723524667","3.41727579113674"
"1992","MNG","Mongolia","145.898382536055","3.26291350187731"
"1993","MNG","Mongolia","131.356208216938","2.87170969877825"
"1994","MNG","Mongolia","125.542807215582","2.58332075474603"
"1995","MNG","Mongolia","186.504448320392","3.6393120274892"
"1996","MNG","Mongolia","155.516438346983","2.9917991556725"
"1997","MNG","Mongolia","132.797534994072","2.45407779218621"
"1998","MNG","Mongolia","134.200073385741","2.40519232379426"
"1999","MNG","Mongolia","127.196545233137","2.17968980853424"
"2000","MNG","Mongolia","121.494189265505","1.96208429565609"
"2001","MNG","Mongolia","164.499092161635","2.79451383828517"
"2002","MNG","Mongolia","204.117755412494","3.47109366325235"
"2003","MNG","Mongolia","231.879651047502","3.77099381671573"
"2004","MNG","Mongolia","222.299837700346","3.41042104551174"
"2005","MNG","Mongolia","178.380480482309","2.68277338969269"
"2006","MNG","Mongolia","198.681784470489","2.85422681029135"
"2007","MNG","Mongolia","251.066391326439","3.52452300589383"
"2008","MNG","Mongolia","255.214485314733","3.69612065284954"
"2009","MNG","Mongolia","229.471200083657","3.70506699484684"
"2010","MNG","Mongolia","240.193329771786","3.70548145858244"
