"anio","exporter_iso3","geonombreFundar","tipo_bien","impo","prop"
"2008","MYS","Malasia","Primarios","22732.522","0.594322513336148"
"2008","MYS","Malasia","Manufacturas","381002.007","0.746154586892386"
"2008","PER","Perú","Primarios","25117.997","0.656688734624773"
"2008","PER","Perú","Manufacturas","97571.069","0.191083247187051"
"2008","POL","Polonia","Primarios","195.471","0.00511042355988175"
"2008","POL","Polonia","Manufacturas","138547.26","0.271331047215119"
"2008","ZAF","Sudáfrica","Primarios","108208.503","2.82901956357073"
"2008","ZAF","Sudáfrica","Manufacturas","119014.075","0.233077244566863"
"2008","SWE","Suecia","Primarios","3354.769","0.0877075910777605"
"2008","SWE","Suecia","Manufacturas","304153.862","0.59565512801179"
"2008","ARE","Emiratos Árabes Unidos","Primarios","49.346","0.00129010933072387"
"2008","ARE","Emiratos Árabes Unidos","Manufacturas","10084.54","0.0197495699220811"
"2008","UKR","Ucrania","Primarios","204.073","0.00533531555645465"
"2008","UKR","Ucrania","Manufacturas","63831.475","0.125007603593428"
"2008","EGY","Egipto","Primarios","94076.96","2.45956235362817"
"2008","EGY","Egipto","Manufacturas","87571.234","0.171499563593969"
"2008","USA","Estados Unidos","Primarios","187515.514","4.90243412367531"
"2008","USA","Estados Unidos","Manufacturas","6856015.91800001","13.4268261873563"
"2009","AUS","Australia","Primarios","33444.983","1.55166905841491"
"2009","AUS","Australia","Manufacturas","152338.995","0.424020943350315"
"2009","BGD","Bangladesh","Manufacturas","7970.267","0.0221844717571748"
"2009","BGD","Bangladesh","Primarios","59.104","0.00274211076825948"
"2009","BGR","Bulgaria","Primarios","654.396","0.0303604886015486"
"2009","BGR","Bulgaria","Manufacturas","7330.526","0.0204038142024897"
"2009","LKA","Sri Lanka","Manufacturas","5187.348","0.0144384843319097"
"2009","LKA","Sri Lanka","Primarios","1277.613","0.0592744376855762"
"2009","CHL","Chile","Primarios","136612.385","6.33808696511419"
"2009","CHL","Chile","Manufacturas","565685.842","1.57453214368887"
"2009","CZE","Chequia","Primarios","517.745","0.0240206101061265"
"2009","CZE","Chequia","Manufacturas","310653.188","0.864673275746259"
"2009","DOM","Rep. Dominicana","Manufacturas","2799.412","0.00779189410476414"
"2009","DOM","Rep. Dominicana","Primarios","21.757","0.00100940890608117"
"2009","GRC","Grecia","Primarios","5290.592","0.245455287183058"
"2009","GRC","Grecia","Manufacturas","3264.656","0.00908685603994085"
"2009","JPN","Japón","Primarios","1966.673","0.091243151240951"
"2009","JPN","Japón","Manufacturas","904387.676999999","2.51727613114384"
"2009","LTU","Lituania","Primarios","18.354","0.000851527832983122"
"2009","LTU","Lituania","Manufacturas","1694.086","0.00471532547419367"
"2009","PAK","Pakistán","Primarios","133.288","0.00618385320925435"
"2009","PAK","Pakistán","Manufacturas","41704.5809999999","0.116080690814913"
"2009","POL","Polonia","Primarios","346.665","0.0160834094050939"
"2009","POL","Polonia","Manufacturas","69308.13","0.192912515042168"
"2008","CYP","Chipre","Primarios","0.221","0.00000577785761946205"
"2008","CYP","Chipre","Manufacturas","34.163","0.0000669048421889405"
"2008","IRN","Irán","Primarios","6862.231","0.179407211175831"
"2008","IRN","Irán","Manufacturas","1066.428","0.00208849331281993"
"2008","JAM","Jamaica","Primarios","1.035","0.0000270591974486119"
"2008","JAM","Jamaica","Manufacturas","48.539","0.0000950588102628277"
"2008","KWT","Kuwait","Manufacturas","248.006","0.000485695117288012"
"2008","KGZ","Kirguistán","Primarios","1.46","0.0000381704621014235"
"2008","KGZ","Kirguistán","Manufacturas","5.667","0.0000110982566134334"
"2008","LAO","Laos","Manufacturas","205.572","0.000402592343133357"
"2008","LVA","Letonia","Manufacturas","187888.454","0.367960874747358"
"2008","MWI","Malawi","Primarios","1981.827","0.0518131865719711"
"2008","MWI","Malawi","Manufacturas","0.011","0.0000000215424074021118"
"2008","MLI","Malí","Primarios","26.728","0.000698780897977293"
"2008","MLI","Malí","Manufacturas","0.351","0.000000687398636194658"
"2008","MLT","Malta","Manufacturas","2427.989","0.00475497529144055"
"2008","MRT","Mauritania","Manufacturas","116.145","0.000227458446156207"
"2008","MNG","Mongolia","Manufacturas","0.998","0.00000195448387157341"
"2008","MDA","Moldavia","Manufacturas","23.35","0.0000457286557126646"
"2008","ANT","Antillas Holandesas","Manufacturas","4801.694","0.00940364076075234"
"2008","ABW","Aruba","Manufacturas","2727.462","0.00534146341616169"
"2008","NGA","Nigeria","Primarios","1654.025","0.0432430812173335"
"2008","NGA","Nigeria","Manufacturas","3461.758","0.00677950919668361"
"2008","LCA","Santa Lucía","Manufacturas","0.084","0.000000164505656525217"
"2008","SMR","San Marino","Manufacturas","600.251","0.00117553196232045"
"2008","SAU","Arabia Saudita","Primarios","11184.801","0.292417138823605"
"2008","SAU","Arabia Saudita","Manufacturas","25759.276","0.0504469834523128"
"2008","SOM","Somalia","Primarios","27.689","0.000723905428168709"
"2008","SOM","Somalia","Manufacturas","0.152","0.000000297676902283727"
"2008","SWZ","Eswatini","Manufacturas","13.429","0.0000262993626366327"
"2008","UGA","Uganda","Primarios","0.062","0.00000162093743170429"
"2008","UGA","Uganda","Manufacturas","0.171","0.000000334886515069192"
"2008","MKD","Macedonia del Norte","Primarios","2545.745","0.0665563445495811"
"2008","MKD","Macedonia del Norte","Manufacturas","40.066","0.0000784652813611828"
"2008","TZA","Tanzanía","Manufacturas","3.942","0.0000077200154526477"
"2009","BHR","Bahrein","Manufacturas","39.922","0.000111119048018082"
"2009","ARM","Armenia","Primarios","0.013","0.000000603130752358101"
"2009","ARM","Armenia","Manufacturas","126.024","0.000350775685272049"
"2009","SLB","Islas Salomón","Primarios","54.395","0.00252363825188607"
"2009","BRN","Brunei","Manufacturas","6.586","0.0000183314976766466"
"2009","KHM","Camboya","Manufacturas","7751.231","0.0215748061141286"
"2009","CPV","Cabo Verde","Manufacturas","2.746","0.0000076432269389723"
"2009","SLV","El Salvador","Primarios","6.787","0.000314880647404187"
"2009","SLV","El Salvador","Manufacturas","305.282","0.000849723090452783"
"2009","ETH","Etiopía","Primarios","12.086","0.000560726021"
"2009","ETH","Etiopía","Manufacturas","1.022","0.00000284463872237061"
"2009","GHA","Ghana","Primarios","212.143","0.00984230516903881"
"2009","GHA","Ghana","Manufacturas","17.74","0.0000493775840849849"
"2009","HTI","Haití","Manufacturas","52.065","0.000144917920822139"
"2009","IRN","Irán","Primarios","8407.67","0.390071102513741"
"2009","IRN","Irán","Manufacturas","201.507","0.000560875357170973"
"2009","KGZ","Kirguistán","Primarios","0.773","0.0000358630824286778"
"2009","KGZ","Kirguistán","Manufacturas","308.795","0.000859501188135452"
"2009","LBN","Líbano","Primarios","346.833","0.0160912037102013"
"2009","LBN","Líbano","Manufacturas","2018.163","0.00561736263978047"
"2009","LVA","Letonia","Manufacturas","53323.607","0.148421132376392"
"2009","LBY","Libia","Manufacturas","0.015","0.0000000417510575690402"
"2009","MDG","Madagascar","Primarios","941.435","0.0436775692189422"
"2009","MDG","Madagascar","Manufacturas","82.533","0.000229722668956373"
"2009","MNG","Mongolia","Manufacturas","0.751","0.00000209033628228995"
"2009","MOZ","Mozambique","Primarios","547.234","0.025388742625841"
"2009","MOZ","Mozambique","Manufacturas","33.921","0.0000944158415866276"
"2009","OMN","Omán","Primarios","14.018","0.000650360529735066"
"2009","OMN","Omán","Manufacturas","185.742","0.000516994995665912"
"2009","NAM","Namibia","Primarios","13.735","0.000637230837202963"
"2009","NAM","Namibia","Manufacturas","0.627","0.00000174519420638588"
"2009","NGA","Nigeria","Primarios","6892.087","0.319756124432883"
"2009","NGA","Nigeria","Manufacturas","9262.206","0.025780459728154"
"2009","PLW","Palau","Manufacturas","0.183","0.000000509362902342291"
"2009","KNA","Saint Kitts y Nevis","Manufacturas","515.391","0.00143454128743768"
"2009","LCA","Santa Lucía","Manufacturas","4.731","0.0000131682835572753"
"2009","IND","India","Primarios","8487.67","0.393782676374406"
"2009","IND","India","Manufacturas","383760.186","1.06815957455944"
"2009","SWE","Suecia","Primarios","968.774","0.0449459531911513"
"2009","SWE","Suecia","Manufacturas","260297.357","0.724512662478402"
"2009","GBR","Reino Unido","Primarios","33351.085","1.54731269138531"
"2009","GBR","Reino Unido","Manufacturas","354882.402","0.987781039742751"
"2010","BRA","Brasil","Primarios","707151.932","23.1598374112786"
"2010","BRA","Brasil","Manufacturas","17314596.651","33.0950262469072"
"2010","CHN","China","Manufacturas","7691503.733","14.7014985709827"
"2010","CHN","China","Primarios","81206.311","2.65957692318053"
"2010","CZE","Chequia","Primarios","1343.157","0.0439895534893635"
"2010","CZE","Chequia","Manufacturas","144851.325","0.276868037956715"
"2010","FRA","Francia","Primarios","19183.432","0.628273990362681"
"2010","FRA","Francia","Manufacturas","1541849.085","2.94708198899324"
"2010","ISR","Israel","Primarios","2843.365","0.0931226630671501"
"2010","ISR","Israel","Manufacturas","175931.88","0.336275242422782"
"2010","LTU","Lituania","Primarios","5.243","0.000171712784838059"
"2010","LTU","Lituania","Manufacturas","23459.766","0.0448408696526846"
"2010","LUX","Luxemburgo","Manufacturas","5641.18","0.0107825208941697"
"2010","MEX","México","Primarios","15595.761","0.510774662021513"
"2010","MEX","México","Manufacturas","1823588.575","3.48559732401848"
"2010","PAN","Panamá","Primarios","25.005","0.000818935377622672"
"2010","PAN","Panamá","Manufacturas","43372.624","0.082902198567492"
"2010","POL","Polonia","Primarios","413.66","0.0135477227877382"
"2010","POL","Polonia","Manufacturas","128562.588","0.245733834289728"
"2010","RUS","Rusia","Primarios","3732.855","0.122254229915444"
"2010","RUS","Rusia","Manufacturas","387725.205","0.741095856559924"
"2010","SGP","Singapur","Primarios","1448.391","0.0474360580096092"
"2010","SGP","Singapur","Manufacturas","197403.102","0.377315219845654"
"2010","VNM","Vietnam","Primarios","11243.359","0.368229731990093"
"2010","VNM","Vietnam","Manufacturas","107786.418","0.206022375494614"
"2010","SVN","Eslovenia","Primarios","9.244","0.000302748995430673"
"2010","SVN","Eslovenia","Manufacturas","13311.754","0.0254440144868709"
"2010","THA","Tailandia","Primarios","15978.93","0.523323778186612"
"2010","THA","Tailandia","Manufacturas","641938.739000001","1.22699822839272"
"2010","GBR","Reino Unido","Primarios","52211.891","1.70998458998115"
"2010","GBR","Reino Unido","Manufacturas","446525.994","0.853487366135256"
"2010","VEN","Venezuela","Manufacturas","22270.121","0.0425669886438984"
"2010","VEN","Venezuela","Primarios","2046.895","0.0670375816748234"
"2011","BEL","Bélgica","Primarios","6261.217","0.117212698727748"
"2011","BEL","Bélgica","Manufacturas","435543.105","0.660730376690033"
"2011","CHL","Chile","Primarios","256862.269","4.80857311778571"
"2011","CHL","Chile","Manufacturas","927843.203","1.40756260859066"
"2011","CHN","China","Primarios","112458.474","2.10527142444422"
"2011","CHN","China","Manufacturas","10778094.733","16.3506539563654"
"2011","FIN","Finlandia","Primarios","6520.021","0.122057621892292"
"2011","FIN","Finlandia","Manufacturas","214245.417","0.325015947798147"
"2011","HND","Honduras","Primarios","8.778","0.00016432796841767"
"2011","HND","Honduras","Manufacturas","2142.201","0.00324977541241472"
"2011","HKG","Hong Kong","Primarios","280.263","0.00524664495473244"
"2011","HKG","Hong Kong","Manufacturas","151252.2","0.229453576314097"
"2011","IRL","Irlanda","Primarios","633.211","0.0118539846445342"
"2011","IRL","Irlanda","Manufacturas","200962.39","0.304865245531161"
"2011","ISR","Israel","Primarios","3760.273","0.0703939419897261"
"2011","ISR","Israel","Manufacturas","192072.686","0.291379330118534"
"2011","JPN","Japón","Manufacturas","1406157.676","2.13317827852897"
"2011","JPN","Japón","Primarios","2096.958","0.0392559635449054"
"2011","KOR","Corea del Sur","Manufacturas","1216693.503","1.84575613142471"
"2011","KOR","Corea del Sur","Primarios","4777.421","0.0894353938489305"
"2011","MEX","México","Primarios","19714.865","0.369070826279177"
"2011","MEX","México","Manufacturas","2529266.416","3.83696385640895"
"2011","MAR","Marruecos","Primarios","62442.699","1.1689544166309"
"2011","MAR","Marruecos","Manufacturas","109174.831","0.165621097851384"
"2009","SMR","San Marino","Manufacturas","317.623","0.000884073077216751"
"2009","SMR","San Marino","Primarios","3.424","0.000158855361236472"
"2009","STP","Santo Tomé y Príncipe","Manufacturas","0.039","0.000000108552749679505"
"2009","SEN","Senegal","Manufacturas","37.738","0.000105040094036029"
"2009","SRB","Serbia","Manufacturas","427.617","0.00119023079896669"
"2009","SRB","Serbia","Primarios","1.775","0.0000823505450335099"
"2009","SLE","Sierra Leona","Manufacturas","653.694","0.00181949438843575"
"2009","SDN","Sudán","Primarios","190.25","0.00882658658739451"
"2009","SYR","Siria","Primarios","319.588","0.0148271808372785"
"2009","SYR","Siria","Manufacturas","415.068","0.00115530186420443"
"2009","BFA","Burkina Faso","Manufacturas","0.107","0.000000297824210659154"
"2009","ZMB","Zambia","Manufacturas","21.109","0.0000587548716149914"
"2010","BIH","Bosnia y Herzegovina","Manufacturas","703.48","0.00134462786130392"
"2010","CMR","Camerún","Primarios","63.29","0.00207280224154125"
"2010","CMR","Camerún","Manufacturas","0.03","0.0000000573418374923491"
"2010","CYP","Chipre","Manufacturas","88.955","0.00017002810513773"
"2010","DMA","Dominica","Manufacturas","1.637","0.00000312895293249918"
"2010","GEO","Georgia","Manufacturas","20.112","0.0000384419678548708"
"2010","PSE","Palestina","Manufacturas","77.902","0.000148901460810966"
"2010","IRN","Irán","Primarios","4436.654","0.145304255903665"
"2010","IRN","Irán","Manufacturas","19572.577","0.037410917654683"
"2010","IRQ","Iraq","Manufacturas","8.637","0.0000165087150140473"
"2010","CIV","Costa de Marfil","Primarios","2747.539","0.0899842786841839"
"2010","CIV","Costa de Marfil","Manufacturas","84.527","0.00016156444992386"
"2010","KGZ","Kirguistán","Primarios","6.095","0.000199616521760055"
"2010","KGZ","Kirguistán","Manufacturas","5.564","0.0000106349994602477"
"2010","LVA","Letonia","Manufacturas","78635.955","0.150304338422189"
"2010","LBY","Libia","Manufacturas","6111.932","0.0116823137169429"
"2010","MAC","Macao","Manufacturas","55.557","0.000106191348852081"
"2010","MLI","Malí","Manufacturas","0.788","0.0000015061789314657"
"2010","MOZ","Mozambique","Primarios","1730.029","0.0566599461073055"
"2010","NAM","Namibia","Primarios","62.754","0.00205524777793774"
"2010","NAM","Namibia","Manufacturas","1.96","0.00000374633338283348"
"2010","NPL","Nepal","Primarios","10.074","0.000329932213324167"
"2010","NPL","Nepal","Manufacturas","358.742","0.000685697515522677"
"2010","KNA","Saint Kitts y Nevis","Manufacturas","265.674","0.000507807844464745"
"2010","LCA","Santa Lucía","Manufacturas","5.317","0.0000101628849982273"
"2010","VCT","San Vicente y las Granadinas","Manufacturas","2.099","0.00000401201722988136"
"2010","SMR","San Marino","Manufacturas","112.21","0.000214477586167216"
"2010","SMR","San Marino","Primarios","5.326","0.000174431106627408"
"2010","SUR","Suriname","Manufacturas","237.164","0.000453313984901183"
"2010","UZB","Uzbekistán","Primarios","29.238","0.000957569788879491"
"2010","YEM","Yemen","Primarios","10.768","0.00035266131358692"
"2010","ZMB","Zambia","Primarios","2.15","0.0000704143596036291"
"2010","ZMB","Zambia","Manufacturas","23.316","0.0000445660760990537"
"2011","ALB","Albania","Primarios","60.105","0.00112519167711825"
"2011","ALB","Albania","Manufacturas","266.504","0.000404293596403966"
"2011","BHS","Bahamas","Manufacturas","5886.725","0.00893031707325646"
"2011","ARM","Armenia","Manufacturas","503.785","0.00076425513112138"
"2011","BRB","Barbados","Manufacturas","24.206","0.0000367211403752079"
"2011","BIH","Bosnia y Herzegovina","Manufacturas","326.801","0.000495765735592759"
"2011","GUY","Guyana","Manufacturas","1.096","0.00000166266090437197"
"2011","HTI","Haití","Manufacturas","72.539","0.000110043576042188"
"2011","IRN","Irán","Manufacturas","13866.09","0.0210352242148751"
"2011","IRN","Irán","Primarios","4201.04","0.078645291460625"
"2011","CIV","Costa de Marfil","Primarios","1489.64","0.0278867070942922"
"2011","CIV","Costa de Marfil","Manufacturas","440.667","0.000668503460535477"
"2011","JAM","Jamaica","Primarios","1.342","0.0000251228222392928"
"2011","JAM","Jamaica","Manufacturas","16.963","0.0000257333183584505"
"2011","KEN","Kenia","Primarios","79.061","0.00148005622135673"
"2011","KEN","Kenia","Manufacturas","384.313","0.000583012956333855"
"2011","MDA","Moldavia","Primarios","766.623","0.0143515151665823"
"2011","MDA","Moldavia","Manufacturas","16.314","0.0000247487682426317"
"2011","MOZ","Mozambique","Primarios","2507.836","0.0469477779681812"
"2011","MOZ","Mozambique","Manufacturas","0.238","0.000000361052276679314"
"2011","NRU","Nauru","Manufacturas","1.657","0.00000251371269940178"
"2011","NLD","Países Bajos","Primarios","11169.645","0.209100600455295"
"2011","NLD","Países Bajos","Manufacturas","460275.771","0.698250483276793"
"2011","PAK","Pakistán","Primarios","615.388","0.0115203303518584"
"2011","PAK","Pakistán","Manufacturas","77910.872","0.118192847536431"
"2011","PER","Perú","Primarios","37582.726","0.703564936338338"
"2011","PER","Perú","Manufacturas","172380.671","0.261506024033856"
"2011","PHL","Filipinas","Primarios","3740.256","0.0700192150651628"
"2011","PHL","Filipinas","Manufacturas","99809.01","0.151412900393313"
"2011","ROU","Rumania","Primarios","181.997","0.00340706280110624"
"2011","ROU","Rumania","Manufacturas","42700.513","0.0647778043446415"
"2011","SWE","Suecia","Primarios","5057.677","0.0946819077606258"
"2011","SWE","Suecia","Manufacturas","365834.547","0.554980655807965"
"2011","ARE","Emiratos Árabes Unidos","Primarios","3336.759","0.0624655761642031"
"2011","ARE","Emiratos Árabes Unidos","Manufacturas","44659.656","0.0677498759433404"
"2011","TUR","Turquía","Primarios","10552.128","0.19754041429975"
"2011","TUR","Turquía","Manufacturas","244499.82","0.370912675036481"
"2012","BOL","Bolivia","Manufacturas","50129.323","0.0811061781542069"
"2012","BOL","Bolivia","Primarios","1478608.236","22.0125733808702"
"2012","BRA","Brasil","Primarios","887239.282","13.2086507608332"
"2012","BRA","Brasil","Manufacturas","16953159.919","27.429175707543"
"2012","KHM","Camboya","Manufacturas","18559.85","0.0300287019757948"
"2012","LKA","Sri Lanka","Primarios","1663.051","0.0247584392419343"
"2012","LKA","Sri Lanka","Manufacturas","8490.695","0.0137374251258696"
"2012","CHN","China","Primarios","112563.091","1.67576727918015"
"2012","CHN","China","Manufacturas","9955095.709","16.1067358942058"
"2012","DNK","Dinamarca","Manufacturas","152453.956","0.246661175050173"
"2012","DNK","Dinamarca","Primarios","8811.673","0.131182549777663"
"2012","EST","Estonia","Manufacturas","3945.327","0.00638329774648268"
"2012","DEU","Alemania","Primarios","46357.135","0.690135365859282"
"2012","DEU","Alemania","Manufacturas","3576060.911","5.78584780284907"
"2012","HND","Honduras","Primarios","23.824","0.000354676469031823"
"2012","HND","Honduras","Manufacturas","893.764","0.00144605547958062"
"2012","HKG","Hong Kong","Primarios","562.341","0.00837177301342447"
"2012","HKG","Hong Kong","Manufacturas","154952.209","0.250703195583589"
"2012","JPN","Japón","Primarios","1969.134","0.029315207109239"
"2012","JPN","Japón","Manufacturas","1455247.132","2.35450084068342"
"2012","MLT","Malta","Primarios","0.258","0.00000384093892756088"
"2012","MLT","Malta","Manufacturas","7719.159","0.0124891270734825"
"2012","MEX","México","Primarios","14357.175","0.213740435454666"
"2012","MEX","México","Manufacturas","2234143.766","3.61470794862534"
"2012","NOR","Noruega","Primarios","136498.86","2.03210769357241"
"2012","NOR","Noruega","Manufacturas","45332.3010000001","0.0733448899967418"
"2012","ROU","Rumania","Manufacturas","60766.7330000001","0.0983168568334172"
"2012","ROU","Rumania","Primarios","128.821","0.00191780462630744"
"2012","SGP","Singapur","Primarios","3945.87","0.0587435879305994"
"2012","SGP","Singapur","Manufacturas","171061.614","0.276767227445505"
"2012","SVN","Eslovenia","Primarios","5.435","0.0000809128026019123"
"2012","SVN","Eslovenia","Manufacturas","41265.867","0.0667656485324928"
"2012","SWE","Suecia","Primarios","4727.327","0.0703774197581767"
"2012","SWE","Suecia","Manufacturas","280689.709","0.454138779097545"
"2012","TUN","Túnez","Manufacturas","10066.361","0.0162867563288369"
"2012","TUR","Turquía","Primarios","15024.103","0.223669232807691"
"2012","TUR","Turquía","Manufacturas","291944.643","0.472348573834207"
"2012","EGY","Egipto","Primarios","44483.364","0.662239862079303"
"2012","EGY","Egipto","Manufacturas","7680.1","0.0124259320007598"
"2012","USA","Estados Unidos","Primarios","289761.88","4.3137894752528"
"2012","USA","Estados Unidos","Manufacturas","8271723.88099998","13.3831432500054"
"2013","AUS","Australia","Primarios","65058.993","0.843389716685244"
"2013","AUS","Australia","Manufacturas","135248.242","0.203603805620996"
"2013","BGD","Bangladesh","Manufacturas","10976.324","0.0165238475937385"
"2013","CAN","Canadá","Primarios","12260.603","0.158939848493509"
"2013","CAN","Canadá","Manufacturas","468169.556","0.704786264633974"
"2011","PNG","Papúa Nueva Guinea","Primarios","15.885","0.000297374091856309"
"2011","QAT","Qatar","Manufacturas","79791.288","0.121045488199894"
"2011","QAT","Qatar","Primarios","280047.4","5.24260882919235"
"2011","KNA","Saint Kitts y Nevis","Manufacturas","130.442","0.000197883954094971"
"2011","SMR","San Marino","Manufacturas","517.084","0.000784430064850616"
"2011","SMR","San Marino","Primarios","11.645","0.000217999452292522"
"2011","STP","Santo Tomé y Príncipe","Manufacturas","7.695","0.0000116735179371736"
"2011","SAU","Arabia Saudita","Manufacturas","37852.664","0.0574234895612484"
"2011","SAU","Arabia Saudita","Primarios","3572.947","0.0668871179965832"
"2011","SOM","Somalia","Primarios","75.861","0.0014201508330067"
"2011","SOM","Somalia","Manufacturas","2.489","0.00000377587864140678"
"2011","SDN","Sudán","Primarios","208.088","0.00389549764093142"
"2011","SWZ","Eswatini","Manufacturas","46.435","0.0000704431196117814"
"2011","TTO","Trinidad y Tobago","Manufacturas","28650.587","0.0434636960695327"
"2011","TTO","Trinidad y Tobago","Primarios","1243252.309","23.2742226211605"
"2012","DZA","Argelia","Manufacturas","5.171","0.00000836636168486464"
"2012","AGO","Angola","Primarios","5.687","0.0000846644173683671"
"2012","AGO","Angola","Manufacturas","0.733","0.00000118594916167197"
"2012","BWA","Botswana","Primarios","12.293","0.000183010318746147"
"2012","BWA","Botswana","Manufacturas","1.703","0.00000275534982582179"
"2012","MMR","Myanmar","Primarios","48.997","0.000729435986952327"
"2012","MMR","Myanmar","Manufacturas","9235.106","0.0149418365875195"
"2012","BDI","Burundi","Manufacturas","0.097","0.000000156940066414982"
"2012","TCD","Chad","Primarios","138.111","0.00205610820242"
"2012","TCD","Chad","Manufacturas","0.23","0.000000372125930674699"
"2012","SLV","El Salvador","Primarios","7.69","0.000114483799817609"
"2012","SLV","El Salvador","Manufacturas","271.923","0.000439954780203722"
"2012","ETH","Etiopía","Primarios","249.938","0.00372091702975469"
"2012","ETH","Etiopía","Manufacturas","7.541","0.0000122008767096431"
"2012","GUY","Guyana","Primarios","0.404","0.00000601449351447517"
"2012","GUY","Guyana","Manufacturas","13.311","0.0000215363837530909"
"2012","KWT","Kuwait","Manufacturas","30746.308","0.0497456455622215"
"2012","LAO","Laos","Manufacturas","39.109","0.00006327596966416"
"2012","LBR","Liberia","Manufacturas","0.087","0.000000140760678124777"
"2012","LBY","Libia","Manufacturas","0.096","0.000000155322127585961"
"2012","MUS","Mauricio","Manufacturas","137.359","0.000222238459615417"
"2012","MDA","Moldavia","Manufacturas","46.578","0.0000753603547781136"
"2012","MNE","Montenegro","Manufacturas","1.367","0.00000221172237927093"
"2012","CUW","Curazao","Manufacturas","154739.707","0.250359380346544"
"2012","NGA","Nigeria","Primarios","141031.585","2.099588003264"
"2012","NGA","Nigeria","Manufacturas","81590.167","0.132007899255561"
"2012","MNP","Islas Marianas","Manufacturas","0.112","0.000000181209148850288"
"2012","RWA","Ruanda","Primarios","0.004","0.000000059549440737378"
"2012","KNA","Saint Kitts y Nevis","Manufacturas","32.145","0.0000520086436588617"
"2012","LCA","Santa Lucía","Manufacturas","1.708","0.00000276343951996689"
"2012","SMR","San Marino","Manufacturas","229.452","0.000371239300196396"
"2012","SOM","Somalia","Manufacturas","2.367","0.00000382966120829136"
"2012","SWZ","Eswatini","Manufacturas","11.787","0.0000190706449776638"
"2012","TZA","Tanzanía","Primarios","9.717","0.000144660478911275"
"2012","TZA","Tanzanía","Manufacturas","2032.647","0.00328869850699189"
"2013","AFG","Afganistán","Manufacturas","441.5","0.000664637697706042"
"2013","DZA","Argelia","Primarios","9.393","0.000121765788917521"
"2013","DZA","Argelia","Manufacturas","1.096","0.00000164992733111171"
"2013","AGO","Angola","Primarios","1.705","0.000022102700958626"
"2013","AGO","Angola","Manufacturas","11.311","0.0000170276715713546"
"2013","ATG","Antigua y Barbuda","Manufacturas","0.261","0.000000392911526843209"
"2013","AZE","Azerbaiyán","Manufacturas","89.772","0.000135143500336278"
"2013","ARM","Armenia","Manufacturas","1.396","0.00000210154977575908"
"2013","BLZ","Belice","Primarios","4.035","0.0000523075650252527"
"2013","BLZ","Belice","Manufacturas","55.558","0.0000836374659323947"
"2013","BRN","Brunei","Manufacturas","17.889","0.0000269302463743225"
"2013","MMR","Myanmar","Primarios","156.695","0.00203130951713308"
"2013","MMR","Myanmar","Manufacturas","12827.115","0.0193100434469097"
"2013","COM","Comoras","Primarios","1.169","0.0000151542858772046"
"2013","COM","Comoras","Manufacturas","25.813","0.0000388591005456083"
"2013","COG","Congo","Manufacturas","232.458","0.000349944167459459"
"2013","CYP","Chipre","Primarios","5.571","0.0000722194410794753"
"2013","CYP","Chipre","Manufacturas","168.032","0.000252956742063288"
"2013","GEO","Georgia","Manufacturas","381.501","0.000574314714184717"
"2013","GMB","Gambia","Manufacturas","0.771","0.00000116066968274373"
"2013","LTU","Lituania","Manufacturas","16985.103","0.0255695124648244"
"2013","MEX","México","Primarios","12579.276","0.163070953492094"
"2013","MEX","México","Manufacturas","2135666.062","3.21504909290285"
"2013","NLD","Países Bajos","Primarios","15357.374","0.199084718493711"
"2013","NLD","Países Bajos","Manufacturas","1057945.184","1.5926393010033"
"2013","RUS","Rusia","Manufacturas","1742315.106","2.62289535839252"
"2013","RUS","Rusia","Primarios","3048.056","0.0395133549989124"
"2013","ESP","España","Primarios","200396.664","2.59783433284355"
"2013","ESP","España","Manufacturas","1192121.92","1.79463005276038"
"2013","CHE","Suiza","Primarios","12700.507","0.164642526829288"
"2013","CHE","Suiza","Manufacturas","513379.764","0.772846080167227"
"2014","AUT","Austria","Primarios","4478.117","0.0538552509800422"
"2014","AUT","Austria","Manufacturas","210118.986","0.36545116414388"
"2014","BLR","Belarús","Manufacturas","4914.838","0.00854817217078412"
"2014","COL","Colombia","Primarios","57865.827","0.695912732126629"
"2014","COL","Colombia","Manufacturas","175406.118","0.305076524693769"
"2014","CRI","Costa Rica","Primarios","205.98","0.00247718060891868"
"2014","CRI","Costa Rica","Manufacturas","44566.672","0.0775129486129276"
"2014","CZE","Chequia","Primarios","3534.539","0.0425074836016449"
"2014","CZE","Chequia","Manufacturas","196967.648","0.342577592013898"
"2014","FIN","Finlandia","Primarios","409.047","0.00491932855877444"
"2014","FIN","Finlandia","Manufacturas","164655.799","0.286378944488104"
"2014","FRA","Francia","Primarios","25915.612","0.311669344182252"
"2014","FRA","Francia","Manufacturas","1435374.376","2.49648661778472"
"2014","HKG","Hong Kong","Primarios","482.432","0.0058018797724141"
"2014","HKG","Hong Kong","Manufacturas","114933.73","0.199899429497049"
"2014","LUX","Luxemburgo","Manufacturas","14853.011","0.025833220806576"
"2014","LUX","Luxemburgo","Primarios","0.955","0.0000114851319619251"
"2014","MYS","Malasia","Primarios","12122.824","0.145792914545752"
"2014","MYS","Malasia","Manufacturas","405811.939","0.705811732458271"
"2014","S19",,"Manufacturas","475982.202","0.827855936029823"
"2014","S19",,"Primarios","1111.659","0.0133691626300123"
