"anio","exporter_iso3","geonombreFundar","clasificacion_lall","impo","prop"
"2019","HKG","Hong Kong","Productos primarios","619.562","0.927396034040097"
"2019","HKG","Hong Kong","Manufacturas en basadas en RRNN","342.354","0.512455156768432"
"2019","HKG","Hong Kong","Manufacturas de baja tecnología","23057.194","34.5133340516254"
"2019","ITA","Italia","Manufacturas de media tecnología","640316.250999999","57.7256813135018"
"2019","ITA","Italia","Manufacturas de alta tecnología","228042.693","20.5584659165409"
"2019","JPN","Japón","Productos primarios","2698.052","0.291892877664141"
"2019","JPN","Japón","Manufacturas en basadas en RRNN","62118.684","6.72040473255128"
"2019","JPN","Japón","Manufacturas de baja tecnología","42871.953","4.63816773444389"
"2019","KOR","Corea del Sur","Manufacturas de media tecnología","351695.991","69.5577966246197"
"2019","KOR","Corea del Sur","Manufacturas de alta tecnología","63981.396","12.6541247117237"
"2019","LVA","Letonia","Manufacturas en basadas en RRNN","220.783","4.74990512366625"
"2019","LVA","Letonia","Manufacturas de baja tecnología","85.203","1.83304949317536"
"2019","LVA","Letonia","Productos primarios","1.299","0.0279465663372744"
"2019","LTU","Lituania","Manufacturas de media tecnología","2080.993","37.0507470531115"
"2019","LTU","Lituania","Manufacturas de alta tecnología","1085.547","19.3274688147745"
"2019","MLT","Malta","Manufacturas en basadas en RRNN","628.217","43.4900626995923"
"2019","MLT","Malta","Manufacturas de baja tecnología","141.799","9.81642871927931"
"2019","MEX","México","Manufacturas de media tecnología","626416.998","53.983022324473"
"2019","MEX","México","Manufacturas de alta tecnología","356031.998","30.6819312975615"
"2019","MAR","Marruecos","Productos primarios","11834.221","6.35617525537447"
"2019","MAR","Marruecos","Manufacturas en basadas en RRNN","1462.965","0.785760375142471"
"2019","MAR","Marruecos","Manufacturas de baja tecnología","9561.979","5.13575116707811"
"2019","NZL","Nueva Zelanda","Manufacturas de media tecnología","4973.086","34.109680376628"
"2019","NZL","Nueva Zelanda","Manufacturas de alta tecnología","2567.811","17.6122456916268"
"2019","PHL","Filipinas","Productos primarios","7368.617","7.06804872282527"
"2019","PHL","Filipinas","Manufacturas en basadas en RRNN","4286.656","4.11180191153798"
"2019","PHL","Filipinas","Manufacturas de baja tecnología","4958.836","4.75656347134068"
"2019","POL","Polonia","Manufacturas de media tecnología","126873.082","49.9912825705961"
"2019","POL","Polonia","Manufacturas de alta tecnología","84375.012","33.2459415369876"
"2019","PRT","Portugal","Manufacturas de media tecnología","27394.394","35.8851019418808"
"2019","PRT","Portugal","Manufacturas de alta tecnología","18716.719","24.5178400125419"
"2019","ROU","Rumania","Manufacturas de media tecnología","49867.414","56.4946551041665"
"2019","ROU","Rumania","Manufacturas de alta tecnología","26361.862","29.8652803931969"
"2019","SRB","Serbia","Manufacturas en basadas en RRNN","3539.418","31.4439992896396"
"2019","SRB","Serbia","Productos primarios","226.524","2.01242704170187"
"2019","SRB","Serbia","Manufacturas de baja tecnología","361.349","3.21020509567166"
"2019","SVK","Eslovaquia","Manufacturas de media tecnología","34019.687","79.8097680782342"
"2019","SVK","Eslovaquia","Manufacturas de alta tecnología","4046.051","9.4919859769053"
"2019","VNM","Vietnam","Productos primarios","7577.198","1.12803043572575"
"2019","VNM","Vietnam","Manufacturas en basadas en RRNN","7315.343","1.0890476336732"
"2019","VNM","Vietnam","Manufacturas de baja tecnología","182905.419","27.2294427954992"
"2019","ESP","España","Productos primarios","36514.646","3.85610906788621"
"2019","ESP","España","Manufacturas en basadas en RRNN","181830.217","19.2020798610349"
"2019","ESP","España","Manufacturas de baja tecnología","134204.204","14.1725610045035"
"2019","CHE","Suiza","Productos primarios","17632.701","4.11386154237456"
"2019","CHE","Suiza","Manufacturas en basadas en RRNN","86551.6389999999","20.1932454427479"
"2019","CHE","Suiza","Manufacturas de baja tecnología","20308.67","4.73818823841996"
"2019","THA","Tailandia","Productos primarios","10513.346","0.876878173094287"
"2019","THA","Tailandia","Manufacturas en basadas en RRNN","78374.476","6.53691672775746"
"2019","THA","Tailandia","Manufacturas de baja tecnología","121943.269","10.1708239167497"
"2019","TUN","Túnez","Productos primarios","94.74","1.22868429233348"
"2019","TUN","Túnez","Manufacturas en basadas en RRNN","2315.661","30.0318376300322"
"2019","TUN","Túnez","Manufacturas de baja tecnología","990.327","12.8435637447091"
"2019","UKR","Ucrania","Manufacturas de media tecnología","8108.581","43.6216560516407"
"2019","UKR","Ucrania","Manufacturas de alta tecnología","9215.494","49.5765053853392"
"2019","USA","Estados Unidos","Manufacturas de media tecnología","2686407.245","42.7597021248187"
"2019","USA","Estados Unidos","Manufacturas de alta tecnología","942921.366","15.0085348423363"
"2020","AGO","Angola","Manufacturas de media tecnología","8.428","14.0272622871694"
"2020","AGO","Angola","Manufacturas de alta tecnología","2.302","3.83136660952349"
"2020","AUS","Australia","Productos primarios","16395.117","11.4877028924407"
"2020","AUS","Australia","Manufacturas en basadas en RRNN","103508.402","72.5260923143955"
"2020","AUS","Australia","Manufacturas de baja tecnología","4639.145","3.25054828428195"
"2020","BGD","Bangladesh","Manufacturas de baja tecnología","16241.97","99.3006936571611"
"2020","BGR","Bulgaria","Manufacturas en basadas en RRNN","1538.111","10.4605428303492"
"2020","BGR","Bulgaria","Productos primarios","1865.995","12.6904499211809"
"2020","BGR","Bulgaria","Manufacturas de baja tecnología","2417.143","16.4387536911048"
"2020","MMR","Myanmar","Productos primarios","6.375","0.148133552098512"
"2020","MMR","Myanmar","Manufacturas de baja tecnología","4046.944","94.0373631158841"
"2020","MMR","Myanmar","Manufacturas en basadas en RRNN","116.75","2.71287720901981"
"2020","BLR","Belarús","Manufacturas de alta tecnología","142.889","11.694144702652"
"2020","BLR","Belarús","Manufacturas de media tecnología","708.665","57.9976839064233"
"2020","LKA","Sri Lanka","Productos primarios","1312.76","11.5374589501612"
"2020","LKA","Sri Lanka","Manufacturas en basadas en RRNN","4698.476","41.2935144111015"
"2020","LKA","Sri Lanka","Manufacturas de baja tecnología","3921.012","34.4606135112964"
"2020","COL","Colombia","Productos primarios","42657.299","19.5684081744352"
"2020","COL","Colombia","Manufacturas en basadas en RRNN","20505.721","9.4066977480006"
"2020","COL","Colombia","Manufacturas de baja tecnología","20518.655","9.41263103016476"
"2020","CRI","Costa Rica","Manufacturas de alta tecnología","3460.741","20.0324664856529"
"2020","CRI","Costa Rica","Manufacturas de media tecnología","8603.136","49.7991712155037"
"2020","HRV","Croacia","Manufacturas en basadas en RRNN","417.234","15.5147333334325"
"2020","HRV","Croacia","Productos primarios","807.848","30.0396091736215"
"2020","HRV","Croacia","Manufacturas de baja tecnología","473.949","17.6236652541428"
"2020","DNK","Dinamarca","Manufacturas de media tecnología","37124.796","22.4971668866644"
"2020","DNK","Dinamarca","Manufacturas de alta tecnología","72737.924","44.07828167507"
"2020","FIN","Finlandia","Manufacturas de alta tecnología","57163.069","36.4159261101665"
"2020","FIN","Finlandia","Manufacturas de media tecnología","40467.149","25.7797339025499"
"2020","FRA","Francia","Productos primarios","27896.966","3.43089215439605"
"2020","FRA","Francia","Manufacturas en basadas en RRNN","100557.367","12.3669893531441"
"2020","FRA","Francia","Manufacturas de baja tecnología","52527.627","6.46007968620467"
"2020","GRC","Grecia","Manufacturas de alta tecnología","3135.073","26.8697112468935"
"2020","GRC","Grecia","Manufacturas de media tecnología","4207.743","36.0632238583081"
"2020","GTM","Guatemala","Manufacturas de alta tecnología","43.277","2.00089695221187"
"2020","GTM","Guatemala","Manufacturas de media tecnología","608.486","28.1331372984169"
"2020","HND","Honduras","Manufacturas de media tecnología","305.97","45.3495817350732"
"2020","HND","Honduras","Manufacturas de alta tecnología","0.763","0.11308863896415"
"2020","HUN","Hungría","Manufacturas de alta tecnología","26280.92","15.1553273542508"
"2020","HUN","Hungría","Manufacturas de media tecnología","118694.286","68.4470239020959"
"2020","IRL","Irlanda","Manufacturas de media tecnología","37357.105","14.5687832454121"
"2020","IRL","Irlanda","Manufacturas de alta tecnología","189226.825","73.7959913553934"
"2020","ITA","Italia","Manufacturas en basadas en RRNN","95795.559","9.50259485936375"
"2020","ITA","Italia","Productos primarios","34180.317","3.39057162989804"
"2020","ITA","Italia","Manufacturas de baja tecnología","73081.428","7.24943002866931"
"2020","JPN","Japón","Manufacturas de media tecnología","517161.042","72.1718492279239"
"2020","JPN","Japón","Manufacturas de alta tecnología","98379.803","13.729286880795"
"2020","KOR","Corea del Sur","Productos primarios","2179.139","0.544974521027712"
"2020","KOR","Corea del Sur","Manufacturas en basadas en RRNN","36931.827","9.23617297015166"
"2020","KOR","Corea del Sur","Manufacturas de baja tecnología","54518.304","13.6343237442142"
"2020","LTU","Lituania","Manufacturas de media tecnología","1892.612","13.4455565331769"
"2020","LTU","Lituania","Manufacturas de alta tecnología","1683.575","11.960508989874"
"2020","LUX","Luxemburgo","Manufacturas de alta tecnología","185.125","1.9630004763159"
"2020","LUX","Luxemburgo","Manufacturas de media tecnología","6006.186","63.6874867189299"
"2020","MYS","Malasia","Manufacturas de media tecnología","54432.68","19.8528662472884"
"2020","MYS","Malasia","Manufacturas de alta tecnología","107623.753","39.2528895020455"
"2020","S19",,"Manufacturas de media tecnología","118844.172","39.1454086517961"
"2020","S19",,"Manufacturas de alta tecnología","112329.098","36.999445329954"
"2020","NLD","Países Bajos","Productos primarios","7881.161","2.26083656266436"
"2020","NLD","Países Bajos","Manufacturas en basadas en RRNN","135822.899","38.9629619425702"
"2020","NLD","Países Bajos","Manufacturas de baja tecnología","24624.964","7.06406314570831"
"2020","NOR","Noruega","Manufacturas de media tecnología","38015.098","77.4171285021436"
"2020","NOR","Noruega","Manufacturas de alta tecnología","5398.905","10.9947821824862"
"2020","PAK","Pakistán","Manufacturas de alta tecnología","425.558","1.06855145338219"
"2020","PAK","Pakistán","Manufacturas de media tecnología","14537.588","36.5030402109031"
"2020","PAN","Panamá","Productos primarios","12.23","0.00869482568790486"
"2020","PAN","Panamá","Manufacturas en basadas en RRNN","600.601","0.426992723056529"
"2020","PAN","Panamá","Manufacturas de baja tecnología","5732.694","4.07561529452968"
"2020","PRY","Paraguay","Productos primarios","1722840.231","79.6443897888722"
"2020","PRY","Paraguay","Manufacturas en basadas en RRNN","68971.799","3.18846561924508"
"2020","PRY","Paraguay","Manufacturas de baja tecnología","35311.966","1.63242065846291"
"2020","PER","Perú","Manufacturas de media tecnología","17310.849","13.6936177122775"
"2020","PER","Perú","Manufacturas de alta tecnología","2975.58","2.35381031815936"
"2020","PHL","Filipinas","Manufacturas de media tecnología","50130.957","57.8715432802655"
"2020","PHL","Filipinas","Manufacturas de alta tecnología","17155.852","19.8048409793539"
"2020","ROU","Rumania","Manufacturas de media tecnología","30200.4","53.4279313633549"
"2020","ROU","Rumania","Manufacturas de alta tecnología","18084.367","31.9932954141574"
"2020","SRB","Serbia","Manufacturas de media tecnología","7107.391","64.0402882888857"
"2020","SRB","Serbia","Manufacturas de alta tecnología","758.682","6.83601253956458"
"2020","IND","India","Manufacturas de alta tecnología","87592.33","10.7537535559015"
"2020","IND","India","Manufacturas de media tecnología","200010.617","24.5554020972134"
"2020","SGP","Singapur","Manufacturas de alta tecnología","68588.477","47.200202656392"
"2020","SGP","Singapur","Manufacturas de media tecnología","50507.446","34.757466430648"
"2020","SVN","Eslovenia","Productos primarios","2144.483","10.286023262857"
"2020","SVN","Eslovenia","Manufacturas en basadas en RRNN","3055.564","14.6560277629379"
"2020","SVN","Eslovenia","Manufacturas de baja tecnología","6045.227","28.9959610550661"
"2020","ZAF","Sudáfrica","Productos primarios","10159.113","7.6923227777525"
"2020","ZAF","Sudáfrica","Manufacturas en basadas en RRNN","26294.942","19.9101222012474"
"2020","ZAF","Sudáfrica","Manufacturas de baja tecnología","16359.086","12.3868461607831"
"2020","SWE","Suecia","Manufacturas de alta tecnología","23214.833","14.5142829511887"
"2020","SWE","Suecia","Manufacturas de media tecnología","89375.693","55.8791052755181"
"2020","ARE","Emiratos Árabes Unidos","Manufacturas de media tecnología","15253.97","13.8572157277764"
"2020","ARE","Emiratos Árabes Unidos","Manufacturas de alta tecnología","4418.019","4.01347599165429"
"2020","UKR","Ucrania","Manufacturas de alta tecnología","3156.751","15.9131118909056"
"2020","UKR","Ucrania","Manufacturas de media tecnología","5272.138","26.576730916786"
"2020","GBR","Reino Unido","Manufacturas de media tecnología","149767.85","36.323853800795"
"2020","GBR","Reino Unido","Manufacturas de alta tecnología","92942.969","22.541866079855"
"2020","USA","Estados Unidos","Manufacturas de media tecnología","2315738.954","48.3841605599577"
"2020","USA","Estados Unidos","Manufacturas de alta tecnología","723512.319","15.1167885953364"
"2021","AUS","Australia","Productos primarios","114325.671","38.555365751893"
"2021","AUS","Australia","Manufacturas en basadas en RRNN","146467.831","49.3950374023298"
"2021","AUS","Australia","Manufacturas de baja tecnología","8308.964","2.80212784440436"
"2021","BEL","Bélgica","Manufacturas de media tecnología","124188.639","23.7647059363839"
"2021","BEL","Bélgica","Manufacturas de alta tecnología","277663.512","53.1336180594073"
"2021","BGR","Bulgaria","Manufacturas de media tecnología","26498.147","71.5111635383067"
"2021","BGR","Bulgaria","Manufacturas de alta tecnología","3509.216","9.47040256313934"
"2021","CAN","Canadá","Manufacturas de media tecnología","120198.188","28.3357242609388"
"2021","CAN","Canadá","Manufacturas de alta tecnología","88170.7479999999","20.7855213525242"
"2021","LKA","Sri Lanka","Manufacturas de media tecnología","819.515","4.81486436284765"
"2021","LKA","Sri Lanka","Manufacturas de alta tecnología","247.055","1.4515125594569"
"2021","CHL","Chile","Manufacturas de media tecnología","169424.892","22.612102074947"
"2021","CHL","Chile","Manufacturas de alta tecnología","12111.972","1.61651067892019"
"2021","CRI","Costa Rica","Productos primarios","380.399","2.00341708857123"
"2021","CRI","Costa Rica","Manufacturas en basadas en RRNN","2666.711","14.0445542382626"
"2021","CRI","Costa Rica","Manufacturas de baja tecnología","1392.354","7.33299981582629"
"2021","HRV","Croacia","Manufacturas de alta tecnología","103.783","2.34316086831266"
"2021","HRV","Croacia","Manufacturas de media tecnología","1977.331","44.6431941927053"
"2021","FIN","Finlandia","Manufacturas en basadas en RRNN","71375.921","43.2690149165814"
"2021","FIN","Finlandia","Productos primarios","4287.486","2.59912997393945"
"2021","FIN","Finlandia","Manufacturas de baja tecnología","5750.928","3.4862876153456"
"2021","FRA","Francia","Productos primarios","20444.964","2.02524379654351"
"2021","FRA","Francia","Manufacturas en basadas en RRNN","139723.974","13.8408221981661"
"2021","FRA","Francia","Manufacturas de baja tecnología","76291.312","7.55728923553816"
"2021","DEU","Alemania","Manufacturas de media tecnología","1385435.546","53.746047506164"
"2021","DEU","Alemania","Manufacturas de alta tecnología","663815.407","25.7517966122298"
"2021","HUN","Hungría","Productos primarios","2255.218","0.827039213711726"
"2021","HUN","Hungría","Manufacturas en basadas en RRNN","13091.775","4.80104863569323"
"2021","HUN","Hungría","Manufacturas de baja tecnología","19797.23","7.26008994823124"
"2021","IDN","Indonesia","Productos primarios","51262.464","13.5131353303396"
"2021","IDN","Indonesia","Manufacturas en basadas en RRNN","24641.596","6.4956928621994"
"2021","IDN","Indonesia","Manufacturas de baja tecnología","117844.895","31.0647185067939"
"2021","ISR","Israel","Productos primarios","1049.996","0.677658689601753"
"2021","ISR","Israel","Manufacturas en basadas en RRNN","7469.823","4.82096166627019"
"2021","ISR","Israel","Manufacturas de baja tecnología","14982.175","9.66937119558945"
"2021","ITA","Italia","Productos primarios","43726.135","3.34614958131825"
"2021","ITA","Italia","Manufacturas en basadas en RRNN","170380.074","13.0383628299202"
"2021","ITA","Italia","Manufacturas de baja tecnología","111205.579","8.5100249910289"
"2021","LVA","Letonia","Manufacturas de alta tecnología","5386.096","79.115101754955"
"2021","LVA","Letonia","Manufacturas de media tecnología","487.674","7.16332908534231"
"2021","MLT","Malta","Manufacturas en basadas en RRNN","232.596","19.3776872840696"
"2021","MLT","Malta","Manufacturas de baja tecnología","182.59","15.2116628024483"
"2021","MEX","México","Manufacturas de media tecnología","793709.944","57.1299188934896"
"2021","MEX","México","Manufacturas de alta tecnología","270254.698","19.4524827287845"
"2021","MAR","Marruecos","Productos primarios","15081.197","4.59917790059875"
"2021","MAR","Marruecos","Manufacturas en basadas en RRNN","2142.129","0.653265941492024"
"2021","MAR","Marruecos","Manufacturas de baja tecnología","9303.271","2.8371354333798"
"2021","VUT","Vanuatu","Manufacturas de media tecnología","0.476","100"
"2021","NZL","Nueva Zelanda","Productos primarios","2683.763","9.35118214920501"
"2021","NZL","Nueva Zelanda","Manufacturas en basadas en RRNN","3235.179","11.2725110653522"
"2021","NZL","Nueva Zelanda","Manufacturas de baja tecnología","5789.244","20.1717793822302"
"2021","PAK","Pakistán","Manufacturas de media tecnología","23000.604","42.8261404716006"
"2021","PAK","Pakistán","Manufacturas de alta tecnología","201.244","0.374707716939381"
"2021","PRY","Paraguay","Manufacturas de alta tecnología","248858.516","9.16754482551851"
"2021","PRY","Paraguay","Manufacturas de media tecnología","67716.449","2.49456434768918"
"2021","PER","Perú","Manufacturas de media tecnología","22441.585","11.2684886884139"
"2021","PER","Perú","Manufacturas de alta tecnología","2767.489","1.3896263785205"
"2021","PHL","Filipinas","Manufacturas de media tecnología","82989.678","66.0907297918965"
"2021","PHL","Filipinas","Manufacturas de alta tecnología","24843.933","19.7850347469836"
"2021","ROU","Rumania","Manufacturas de media tecnología","45432.974","48.9866476509276"
"2021","ROU","Rumania","Manufacturas de alta tecnología","36827.679","39.708264199796"
"2021","SRB","Serbia","Manufacturas en basadas en RRNN","3742.235","23.5206062328961"
"2021","SRB","Serbia","Productos primarios","183.645","1.15424117716824"
"2021","SRB","Serbia","Manufacturas de baja tecnología","177.899","1.1181265549133"
"2019","IRN","Irán","Manufacturas de media tecnología","341.364","43.942300018279"
"2019","IRN","Irán","Manufacturas de alta tecnología","7.096","0.913437154854373"
"2019","CIV","Costa de Marfil","Productos primarios","1253.97","100"
"2019","JAM","Jamaica","Manufacturas de media tecnología","4.562","0.0469556438995952"
"2019","LSO","Lesotho","Manufacturas de baja tecnología","3.023","36.9966956308897"
"2019","LBR","Liberia","Manufacturas de media tecnología","0.124","100"
"2019","LBY","Libia","Manufacturas en basadas en RRNN","11573.356","100"
"2019","MDV","Maldivas","Manufacturas en basadas en RRNN","0.734","100"
"2019","MLI","Malí","Manufacturas de media tecnología","4.179","1.78972929220254"
"2019","MLI","Malí","Manufacturas de alta tecnología","108.81","46.5997713052304"
"2019","MRT","Mauritania","Manufacturas de baja tecnología","0.079","9.92462311557789"
"2019","MUS","Mauricio","Manufacturas en basadas en RRNN","5.929","1.64350677610443"
"2019","MUS","Mauricio","Productos primarios","8.865","2.45736002195408"
"2019","MUS","Mauricio","Manufacturas de baja tecnología","51.181","14.187269405937"
"2019","MNG","Mongolia","Manufacturas de baja tecnología","0.843","100"
"2019","MDA","Moldavia","Manufacturas de media tecnología","10.3","9.91356907736434"
"2019","MDA","Moldavia","Manufacturas de alta tecnología","0.011","0.0105873067816512"
"2019","MNE","Montenegro","Manufacturas en basadas en RRNN","0.806","26.8756252084028"
"2019","MNE","Montenegro","Manufacturas de baja tecnología","1.393","46.4488162720907"
"2019","MOZ","Mozambique","Productos primarios","361.014","82.7114558942801"
"2019","MOZ","Mozambique","Manufacturas de baja tecnología","14.82","3.39539124896328"
"2019","MOZ","Mozambique","Manufacturas en basadas en RRNN","57.077","13.0768384829337"
"2019","NIC","Nicaragua","Manufacturas de media tecnología","10.846","1.75666767624579"
"2019","NIC","Nicaragua","Manufacturas de alta tecnología","1.438","0.232905045034247"
"2019","NGA","Nigeria","Manufacturas de alta tecnología","1876.473","3.13817521574868"
"2019","NGA","Nigeria","Manufacturas de media tecnología","57874.185","96.7876079211659"
"2019","GNB","Guinea-Bissau","Manufacturas de media tecnología","18.692","87.6201190643604"
"2019","GNB","Guinea-Bissau","Manufacturas de alta tecnología","2.226","10.4345380396569"
"2019","QAT","Qatar","Productos primarios","2965.246","8.25285266175697"
"2019","QAT","Qatar","Manufacturas en basadas en RRNN","30600.786","85.1679011427569"
"2019","QAT","Qatar","Manufacturas de baja tecnología","5.394","0.0150125444086316"
"2019","SAU","Arabia Saudita","Manufacturas de media tecnología","70274.603","43.830199817568"
"2019","SAU","Arabia Saudita","Manufacturas de alta tecnología","20.64","0.0128731474190556"
"2019","SEN","Senegal","Manufacturas de media tecnología","1.761","21.2835387962292"
"2019","SEN","Senegal","Manufacturas de alta tecnología","5.03","60.7928450568044"
"2019","SLE","Sierra Leona","Manufacturas en basadas en RRNN","0.184","0.320401198021871"
"2019","SLE","Sierra Leona","Manufacturas de baja tecnología","46.986","81.8172320122588"
"2019","SYR","Siria","Manufacturas de baja tecnología","0.268","16.5432098765432"
"2019","UGA","Uganda","Manufacturas en basadas en RRNN","6.843","99.6940559440559"
"2019","TZA","Tanzanía","Manufacturas de alta tecnología","0.002","0.00205340917257877"
"2019","TZA","Tanzanía","Manufacturas de media tecnología","28.676","29.4417807164345"
"2020","AFG","Afganistán","Manufacturas en basadas en RRNN","0.164","73.542600896861"
"2020","AFG","Afganistán","Manufacturas de baja tecnología","0.012","5.38116591928251"
"2020","ALB","Albania","Manufacturas de media tecnología","23.511","5.93141447243939"
"2020","DZA","Argelia","Manufacturas de media tecnología","60699.966","89.5817832995082"
"2020","AND","Andorra","Manufacturas de alta tecnología","1.664","0.109535153609229"
"2020","AND","Andorra","Manufacturas de media tecnología","1517.313","99.8792743559379"
"2020","AZE","Azerbaiyán","Manufacturas de baja tecnología","2.286","0.0414896715945483"
"2020","AZE","Azerbaiyán","Manufacturas en basadas en RRNN","0.18","0.00326690327516128"
"2020","BHS","Bahamas","Manufacturas de media tecnología","0.252","99.604743083004"
"2020","BHR","Bahrein","Manufacturas en basadas en RRNN","19407.274","95.9202847309982"
"2020","BHR","Bahrein","Manufacturas de baja tecnología","37.342","0.184562513644365"
"2020","BLZ","Belice","Manufacturas de media tecnología","0.811","86.3684771033014"
"2020","BRN","Brunei","Manufacturas en basadas en RRNN","26.331","39.2274000357547"
"2020","BRN","Brunei","Manufacturas de baja tecnología","15.15","22.5701686431083"
"2020","CPV","Cabo Verde","Manufacturas de alta tecnología","0.003","100"
"2020","COG","Congo","Manufacturas en basadas en RRNN","5.04","65.3950953678474"
"2020","COG","Congo","Manufacturas de baja tecnología","0.001","0.0129752173348904"
"2020","GRD","Granada","Manufacturas de media tecnología","0.302","0.0635786796687172"
"2020","HTI","Haití","Manufacturas en basadas en RRNN","134.667","90.6037017351463"
"2020","HTI","Haití","Manufacturas de baja tecnología","10.11","6.80198879118365"
"2020","IRN","Irán","Manufacturas en basadas en RRNN","36.915","4.44384789195605"
"2020","IRN","Irán","Productos primarios","328.061","39.4921626244885"
"2020","IRN","Irán","Manufacturas de baja tecnología","342.989","41.2892034298825"
"2020","IRQ","Iraq","Manufacturas en basadas en RRNN","178.902","98.9255992700932"
"2020","IRQ","Iraq","Manufacturas de baja tecnología","0.004","0.0022118388675385"
"2020","JAM","Jamaica","Manufacturas de media tecnología","0.125","0.00223818756226638"
"2020","KEN","Kenia","Manufacturas de media tecnología","18.134","4.50328297126283"
"2020","KEN","Kenia","Manufacturas de alta tecnología","36.771","9.1314777840689"
"2020","MAC","Macao","Manufacturas en basadas en RRNN","497.75","67.4879565690763"
"2020","MAC","Macao","Manufacturas de baja tecnología","2.156","0.292323524586496"
"2020","MDG","Madagascar","Productos primarios","699.714","47.8240068019865"
"2020","MDG","Madagascar","Manufacturas en basadas en RRNN","586.761","40.1039025303772"
"2020","MDG","Madagascar","Manufacturas de baja tecnología","168.422","11.5112958631729"
"2020","MWI","Malawi","Manufacturas de media tecnología","0.113","0.167102908773642"
"2020","OMN","Omán","Manufacturas de media tecnología","4124","6.08467812244539"
"2020","OMN","Omán","Manufacturas de alta tecnología","10.515","0.0155141586948383"
"2020","NAM","Namibia","Productos primarios","6.807","25.2027102077085"
"2020","NAM","Namibia","Manufacturas en basadas en RRNN","1.537","5.69069569402792"
"2020","NAM","Namibia","Manufacturas de baja tecnología","18.487","68.4475545188641"
"2020","NPL","Nepal","Manufacturas en basadas en RRNN","0.138","1.50261324041812"
"2020","NPL","Nepal","Manufacturas de baja tecnología","7.74","84.2770034843205"
"2020","MNP","Islas Marianas","Manufacturas de media tecnología","0.018","51.4285714285714"
"2020","QAT","Qatar","Productos primarios","98184.918","91.8326763747469"
"2020","QAT","Qatar","Manufacturas en basadas en RRNN","5927.176","5.54370718549835"
"2020","QAT","Qatar","Manufacturas de baja tecnología","1.512","0.00141417856741111"
"2020","SEN","Senegal","Productos primarios","83.571","95.4083088831299"
"2020","SEN","Senegal","Manufacturas en basadas en RRNN","0.006","0.00684986243192949"
"2020","SLE","Sierra Leona","Manufacturas en basadas en RRNN","0.573","7.05665024630542"
"2020","SLE","Sierra Leona","Manufacturas de baja tecnología","0.026","0.320197044334975"
"2020","SWZ","Eswatini","Manufacturas de media tecnología","1.479","92.0921544209215"
"2020","TTO","Trinidad y Tobago","Manufacturas en basadas en RRNN","124.264","0.169478434699774"
"2020","TTO","Trinidad y Tobago","Productos primarios","56999.53","77.7392577337186"
"2020","UGA","Uganda","Productos primarios","14.872","61.1613752261885"
"2020","UGA","Uganda","Manufacturas en basadas en RRNN","9.444","38.8386247738115"
"2021","AFG","Afganistán","Manufacturas de baja tecnología","0.029","4.50310559006211"
"2021","ALB","Albania","Productos primarios","249.831","22.8511348232595"
"2021","ALB","Albania","Manufacturas en basadas en RRNN","14.554","1.33120155712349"
"2021","ALB","Albania","Manufacturas de baja tecnología","440.229","40.2661488450541"
"2021","DZA","Argelia","Manufacturas de media tecnología","44784.926","95.9094493375084"
"2021","DZA","Argelia","Manufacturas de alta tecnología","13.135","0.0281293446158239"
"2021","AND","Andorra","Manufacturas de alta tecnología","6.937","12.0784218132433"
"2021","AND","Andorra","Manufacturas de media tecnología","45.461","79.1548412933331"
"2021","AGO","Angola","Productos primarios","1.72","0.0196085450391179"
"2021","AGO","Angola","Manufacturas en basadas en RRNN","8765.573","99.930309862893"
"2021","AGO","Angola","Manufacturas de baja tecnología","0.064","0.000729620280525318"
"2021","ATG","Antigua y Barbuda","Manufacturas de media tecnología","0.148","100"
"2021","AZE","Azerbaiyán","Manufacturas de media tecnología","1008.068","99.0051050974369"
"2021","AZE","Azerbaiyán","Manufacturas de alta tecnología","0.57","0.0559812531550838"
"2021","ARM","Armenia","Manufacturas en basadas en RRNN","25.695","53.8374504997171"
"2021","ARM","Armenia","Manufacturas de baja tecnología","21.424","44.8886374588807"
"2021","BRB","Barbados","Manufacturas en basadas en RRNN","2.203","9.81904082724193"
"2021","BRB","Barbados","Manufacturas de baja tecnología","9.16","40.8272419326083"
"2021","BLZ","Belice","Manufacturas de media tecnología","0.681","10.5417956656347"
"2021","BLZ","Belice","Manufacturas de alta tecnología","0.341","5.27863777089783"
"2021","BRN","Brunei","Manufacturas en basadas en RRNN","48.851","53.8766101994"
"2021","BRN","Brunei","Manufacturas de baja tecnología","1.04","1.1469913534498"
"2021","COM","Comoras","Manufacturas en basadas en RRNN","28.782","100"
"2021","COG","Congo","Manufacturas de media tecnología","9.353","0.017068614626341"
"2021","COD","Rep. Dem. Congo","Manufacturas en basadas en RRNN","0.376","100"
"2021","CUB","Cuba","Manufacturas de alta tecnología","1045.689","18.9658402706501"
"2021","CUB","Cuba","Manufacturas de media tecnología","1013.648","18.3847071726526"
"2021","FJI","Fiji","Manufacturas de baja tecnología","0.873","100"
"2021","DJI","Djibouti","Manufacturas de alta tecnología","0.155","100"
"2021","GAB","Gabón","Manufacturas en basadas en RRNN","737.836","99.7848333912611"
"2021","GEO","Georgia","Productos primarios","325.111","14.4235180125943"
"2021","GEO","Georgia","Manufacturas de baja tecnología","345.152","15.3126350356738"
