"anio","importer_iso3","geonombreFundar","clasificacion_lall","expo","prop"
"2005","ETH","Etiopía","Manufacturas de media tecnología","78.226","10.8213466577026"
"2005","ERI","Eritrea","Productos primarios","2046.887","100"
"2005","EST","Estonia","Manufacturas de media tecnología","1209.837","18.0108115157291"
"2005","FIN","Finlandia","Manufacturas de media tecnología","1811.447","2.91898224816906"
"2005","PYF","Polinesia Francesa","Manufacturas de media tecnología","11.026","0.322858158507954"
"2005","GAB","Gabón","Manufacturas de media tecnología","2041.272","22.0645255435003"
"2005","GEO","Georgia","Manufacturas de media tecnología","1.112","0.0526159396014437"
"2005","GHA","Ghana","Manufacturas de media tecnología","1969.793","5.60010125592198"
"2005","GRD","Granada","Manufacturas en basadas en RRNN","306.265","88.0491843810553"
"2005","GRD","Granada","Productos primarios","35.31","10.1513940557852"
"2005","GTM","Guatemala","Manufacturas de alta tecnología","13947.414","10.332122198909"
"2005","GIN","Guinea","Productos primarios","1198.121","62.9679284907933"
"2005","GIN","Guinea","Manufacturas en basadas en RRNN","577.54","30.3529421657518"
"2005","GIN","Guinea","Manufacturas de baja tecnología","47.084","2.47452631667462"
"2005","HTI","Haití","Manufacturas de media tecnología","883.752","7.68469976478568"
"2005","HND","Honduras","Productos primarios","2261.255","4.28335090142624"
"2005","HND","Honduras","Manufacturas en basadas en RRNN","11508.634","21.8000702344869"
"2005","HND","Honduras","Manufacturas de baja tecnología","2314.441","4.38409774379619"
"2005","GRC","Grecia","Manufacturas de alta tecnología","516.697","0.515221262043554"
"2005","HKG","Hong Kong","Manufacturas de media tecnología","6762.613","3.80727799204051"
"2005","HUN","Hungría","Productos primarios","6473.189","50.4681952061838"
"2005","HUN","Hungría","Manufacturas en basadas en RRNN","4263.855","33.2431304679753"
"2005","HUN","Hungría","Manufacturas de baja tecnología","494.833","3.85796373911863"
"2005","ISL","Islandia","Manufacturas de media tecnología","57.426","2.59765520747858"
"2005","IDN","Indonesia","Manufacturas de alta tecnología","499.733","0.134938121658257"
"2005","IRQ","Iraq","Productos primarios","6348.615","33.8237731558919"
"2005","IRQ","Iraq","Manufacturas en basadas en RRNN","12377.09","65.9419234730816"
"2005","IRQ","Iraq","Manufacturas de baja tecnología","3.192","0.0170061476264676"
"2005","ISR","Israel","Manufacturas de media tecnología","7927.348","4.32994123975463"
"2005","ITA","Italia","Manufacturas de media tecnología","113537.136","9.41729394609457"
"2005","CIV","Costa de Marfil","Manufacturas de media tecnología","291.216","1.39266479945701"
"2005","JPN","Japón","Productos primarios","168431.721","52.6081574544221"
"2005","JPN","Japón","Manufacturas en basadas en RRNN","124218.379","38.798511363338"
"2005","JPN","Japón","Manufacturas de baja tecnología","21473.473","6.70704925396614"
"2005","KOR","Corea del Sur","Manufacturas de alta tecnología","1704.678","0.462515014431756"
"2005","KWT","Kuwait","Manufacturas de alta tecnología","115.832","0.38495440829993"
"2005","LSO","Lesotho","Manufacturas de media tecnología","58.498","31.4608554418385"
"2005","LTU","Lituania","Manufacturas de media tecnología","419.917","2.70145481509197"
"2005","MYS","Malasia","Manufacturas de media tecnología","17480.762","2.66493340123983"
"2005","MDV","Maldivas","Productos primarios","215.917","98.4295365651298"
"2005","MDV","Maldivas","Manufacturas en basadas en RRNN","0.964","0.439456241281535"
"2005","MRT","Mauritania","Productos primarios","3831.755","93.115319713132"
"2005","MRT","Mauritania","Manufacturas en basadas en RRNN","264.189","6.42004595797295"
"2005","MEX","México","Productos primarios","143006.366","11.3834151964647"
"2005","MEX","México","Manufacturas en basadas en RRNN","168253.654","13.393118470015"
"2005","LBN","Líbano","Manufacturas de alta tecnología","7045.041","23.3534326379377"
"2005","MEX","México","Manufacturas de baja tecnología","207234.461","16.4960202721225"
"2005","TWN","Taiwán","Manufacturas de alta tecnología","3171.706","2.42921449919621"
"2005","MNG","Mongolia","Productos primarios","0.317","0.0128184235926928"
"2005","MNG","Mongolia","Manufacturas en basadas en RRNN","2470.991","99.9186414250205"
"2005","MNG","Mongolia","Manufacturas de baja tecnología","0.851","0.0344116040295948"
"2005","MDA","Moldavia","Productos primarios","1012.705","78.1929465322561"
"2005","MDA","Moldavia","Manufacturas en basadas en RRNN","168.457","13.006896573024"
"2005","MDA","Moldavia","Manufacturas de baja tecnología","1.421","0.109718207199862"
"2005","MSR","Montserrat","Manufacturas de alta tecnología","0.187","0.264359528959385"
"2005","MAR","Marruecos","Manufacturas de media tecnología","811.311","0.368039243148105"
"2005","MOZ","Mozambique","Productos primarios","28535.649","81.2572157386251"
"2005","MOZ","Mozambique","Manufacturas en basadas en RRNN","6040.407","17.2004728102768"
"2005","MOZ","Mozambique","Manufacturas de baja tecnología","33.88","0.096475621396402"
"2005","OMN","Omán","Manufacturas de media tecnología","9571.429","12.8306206632073"
"2005","NAM","Namibia","Productos primarios","1038.87","59.2988728950262"
"2005","NAM","Namibia","Manufacturas en basadas en RRNN","586.491","33.4770041131968"
"2005","NAM","Namibia","Manufacturas de baja tecnología","0.433","0.0247157122291974"
"2005","NPL","Nepal","Manufacturas en basadas en RRNN","117.125","99.9095802304851"
"2005","NPL","Nepal","Manufacturas de baja tecnología","0.106","0.0904197695148894"
"2005","NLD","Países Bajos","Manufacturas de media tecnología","22460.976","1.64092090598925"
"2005","ANT","Antillas Holandesas","Manufacturas de alta tecnología","51.627","0.668622790133491"
"2005","NCL","Nueva Caledonia","Manufacturas de alta tecnología","1.317","0.0995068479902563"
"2005","VUT","Vanuatu","Manufacturas de alta tecnología","193.432","100"
"2005","NER","Níger","Manufacturas de media tecnología","1371.18","14.7915570390478"
"2005","NOR","Noruega","Manufacturas de media tecnología","12164.309","21.2705456903461"
"2005","FSM","Micronesia","Manufacturas en basadas en RRNN","1.96","100"
"2005","PAK","Pakistán","Manufacturas de media tecnología","17361.161","20.6655054762427"
"2005","PAN","Panamá","Productos primarios","2965.929","4.35656401116424"
"2005","PAN","Panamá","Manufacturas en basadas en RRNN","19695.439","28.9300386932663"
"2005","PAN","Panamá","Manufacturas de baja tecnología","5776.323","8.48466733312235"
"2005","PRY","Paraguay","Productos primarios","110283.671","16.7352500252356"
"2005","PRY","Paraguay","Manufacturas en basadas en RRNN","332114.505","50.3974815834916"
"2005","PRY","Paraguay","Manufacturas de baja tecnología","75168.4200000001","11.4066052688971"
"2005","PHL","Filipinas","Manufacturas de alta tecnología","921.724","0.324502156874503"
"2005","POL","Polonia","Productos primarios","301716.687","89.4911440952947"
"2005","POL","Polonia","Manufacturas en basadas en RRNN","28713.971","8.51675173110035"
"2005","POL","Polonia","Manufacturas de baja tecnología","1909.038","0.566233165424467"
"2005","PRT","Portugal","Manufacturas de media tecnología","4023.29","2.27210328897778"
"2005","RUS","Rusia","Manufacturas de media tecnología","16658.49","2.45311210292123"
"2005","VCT","San Vicente y las Granadinas","Productos primarios","107.004","29.6860608347297"
"2005","VCT","San Vicente y las Granadinas","Manufacturas en basadas en RRNN","143.294","39.7539755640141"
"2005","VCT","San Vicente y las Granadinas","Manufacturas de baja tecnología","0.642","0.178109706701586"
"2005","STP","Santo Tomé y Príncipe","Manufacturas en basadas en RRNN","1.386","0.688230562203927"
"2005","SAU","Arabia Saudita","Manufacturas de media tecnología","119891.132","41.3728760660403"
"2005","IND","India","Productos primarios","12134.11","1.62955900520308"
"2005","IND","India","Manufacturas en basadas en RRNN","668489.971","89.775340105784"
"2005","IND","India","Manufacturas de baja tecnología","34978.099","4.69740889198588"
"2005","SVK","Eslovaquia","Manufacturas de media tecnología","1280.821","23.1210526477305"
"2005","VNM","Vietnam","Productos primarios","140493.259","67.3631317823784"
"2005","VNM","Vietnam","Manufacturas en basadas en RRNN","6351.902","3.04558392723136"
"2005","VNM","Vietnam","Manufacturas de baja tecnología","22393.71","10.7372442533087"
"2005","SVN","Eslovenia","Manufacturas de media tecnología","3572.555","8.54377807535522"
"2005","ZAF","Sudáfrica","Manufacturas de media tecnología","66189.216","13.6248444816429"
"2005","ESP","España","Productos primarios","1220853.244","73.2549187149537"
"2005","ESP","España","Manufacturas en basadas en RRNN","159311.227","9.55915958090744"
"2005","ESP","España","Manufacturas de baja tecnología","153389.314","9.20382673678057"
"2005","SDN","Sudán","Manufacturas de alta tecnología","20.505","0.153201038763561"
"2005","SUR","Suriname","Manufacturas de media tecnología","293.444","7.92378751015978"
"2005","SWZ","Eswatini","Productos primarios","35.72","21.8310719960885"
"2005","SWZ","Eswatini","Manufacturas en basadas en RRNN","127.9","78.1689280039115"
"2005","CHE","Suiza","Manufacturas de alta tecnología","4498.258","3.55599049952018"
"2005","SYR","Siria","Manufacturas de media tecnología","6621.929","3.93715592027601"
"2005","TJK","Tayikistán","Productos primarios","74.539","13.7223786020807"
"2005","TJK","Tayikistán","Manufacturas en basadas en RRNN","468.654","86.2776213979193"
"2005","THA","Tailandia","Productos primarios","264423.562","73.4652204739305"
"2005","THA","Tailandia","Manufacturas en basadas en RRNN","11657.274","3.23875905028092"
"2005","THA","Tailandia","Manufacturas de baja tecnología","73217.733","20.3421996767685"
"2005","SWE","Suecia","Productos primarios","16390.955","46.2910569137836"
"2005","SWE","Suecia","Manufacturas en basadas en RRNN","6612.346","18.6744753444585"
"2005","SWE","Suecia","Manufacturas de baja tecnología","2532.485","7.15220115413064"
"2005","TTO","Trinidad y Tobago","Productos primarios","10394.275","27.2569002659851"
"2005","TTO","Trinidad y Tobago","Manufacturas en basadas en RRNN","12811.778","33.5963167393533"
"2005","TTO","Trinidad y Tobago","Manufacturas de baja tecnología","2977.559","7.80805094141594"
"2005","TKM","Turkmenistán","Manufacturas de media tecnología","6.384","100"
"2005","UGA","Uganda","Manufacturas de alta tecnología","0.318","0.00242512613706386"
"2005","EGY","Egipto","Productos primarios","385642.268","69.0213873817565"
"2005","EGY","Egipto","Manufacturas en basadas en RRNN","127326.744","22.7886547998461"
"2005","EGY","Egipto","Manufacturas de baja tecnología","696.018","0.124571739119311"
"2005","TUN","Túnez","Manufacturas de media tecnología","14470.646","12.0357209574051"
"2005","TZA","Tanzanía","Manufacturas en basadas en RRNN","190.321","0.780412055564292"
"2005","TZA","Tanzanía","Productos primarios","24049.223","98.6139393769161"
"2005","TZA","Tanzanía","Manufacturas de baja tecnología","26.92","0.110385572458062"
"2005","BFA","Burkina Faso","Productos primarios","479.231","44.9730479468767"
"2005","BFA","Burkina Faso","Manufacturas en basadas en RRNN","571.16","53.6000510512427"
"2005","BFA","Burkina Faso","Manufacturas de baja tecnología","13.878","1.30236975364022"
"2005","URY","Uruguay","Productos primarios","109779.545","12.934562298265"
"2005","URY","Uruguay","Manufacturas en basadas en RRNN","192954.651","22.7345080916438"
"2005","URY","Uruguay","Manufacturas de baja tecnología","174348.981","20.5423310543282"
"2005","VEN","Venezuela","Productos primarios","101632.47","20.1617252040583"
"2005","VEN","Venezuela","Manufacturas en basadas en RRNN","91284.0030000001","18.1088089663907"
"2005","VEN","Venezuela","Manufacturas de baja tecnología","22677.851","4.49880436912119"
"2005","SCG","Serbia y Montenegro","Manufacturas de media tecnología","91.572","3.22729690095337"
"2005","ZMB","Zambia","Manufacturas de media tecnología","1109.223","24.449306872555"
"2019","AGO","Angola","Manufacturas en basadas en RRNN","5131.462","10.9984662261103"
"2019","AGO","Angola","Productos primarios","36529.848","78.2958734709415"
"2019","AGO","Angola","Manufacturas de baja tecnología","207.735","0.445246672679449"
"2019","AZE","Azerbaiyán","Manufacturas de alta tecnología","1326.657","6.74117412122312"
"2019","AUS","Australia","Productos primarios","360299.446","65.9172747102476"
"2019","AUS","Australia","Manufacturas en basadas en RRNN","70205.518","12.844195203623"
"2019","AUS","Australia","Manufacturas de baja tecnología","8627.011","1.57832342050098"
"2019","AUT","Austria","Manufacturas de alta tecnología","5188.632","6.04050700410314"
"2019","BHS","Bahamas","Productos primarios","869.075","56.8108277714951"
"2019","BHS","Bahamas","Manufacturas en basadas en RRNN","554.891","36.2728384005439"
"2019","BHR","Bahrein","Manufacturas de alta tecnología","759.594","8.31651259026597"
"2019","ARM","Armenia","Manufacturas de media tecnología","238.816","1.59287315722993"
"2019","BRB","Barbados","Manufacturas de alta tecnología","537.936","35.4020552745795"
"2019","BEL","Bélgica","Manufacturas de alta tecnología","338.981","0.109496622660318"
"2019","BOL","Bolivia","Manufacturas de alta tecnología","29087.491","4.54511099412149"
"2019","BWA","Botswana","Productos primarios","2.561","1.61275087060839"
"2019","BWA","Botswana","Manufacturas en basadas en RRNN","0.18","0.113352267360215"
"2019","BWA","Botswana","Manufacturas de baja tecnología","0.182","0.11461173699755"
"2019","BIH","Bosnia y Herzegovina","Manufacturas de alta tecnología","158.932","1.09092209522224"
"2019","BLZ","Belice","Manufacturas de alta tecnología","77.215","4.04349790978153"
"2019","BRN","Brunei","Productos primarios","16467.564","99.3500447895471"
"2019","BRN","Brunei","Manufacturas en basadas en RRNN","60.972","0.36784863449799"
"2019","BRN","Brunei","Manufacturas de baja tecnología","4.364","0.0263283382691929"
"2019","BLR","Belarús","Productos primarios","28580.971","90.331849545627"
"2019","BLR","Belarús","Manufacturas en basadas en RRNN","2412.3","7.62421684899774"
"2019","BLR","Belarús","Manufacturas de baja tecnología","48.6","0.153603174920736"
"2019","KHM","Camboya","Manufacturas de alta tecnología","17.904","0.0266470814190232"
"2019","CMR","Camerún","Manufacturas de media tecnología","254.746","0.43408230220625"
"2019","CAN","Canadá","Manufacturas de alta tecnología","7776.293","1.13499587695004"
"2019","LKA","Sri Lanka","Manufacturas de alta tecnología","299.976","4.68148746501674"
"2019","CHL","Chile","Productos primarios","1880008.304","54.5422047780569"
"2019","CHL","Chile","Manufacturas en basadas en RRNN","771113.489","22.3713000281301"
"2019","MMR","Myanmar","Productos primarios","1194.491","32.3910525720642"
"2019","MMR","Myanmar","Manufacturas en basadas en RRNN","591.035","16.0271159489104"
"2019","MMR","Myanmar","Manufacturas de baja tecnología","531.44","14.411076332009"
"2019","CHL","Chile","Manufacturas de baja tecnología","153194.737","4.44443713285564"
"2019","CHN","China","Manufacturas de media tecnología","60221.011","0.857649615266109"
"2019","COG","Congo","Manufacturas de alta tecnología","10.149","0.0478101387737682"
"2019","COD","Rep. Dem. Congo","Manufacturas de alta tecnología","5.894","0.0261781709231141"
"2019","CRI","Costa Rica","Manufacturas de media tecnología","58614.178","49.7502065789275"
"2019","HRV","Croacia","Manufacturas de alta tecnología","4.447","0.0433742028149243"
"2019","CUB","Cuba","Manufacturas de alta tecnología","3073.646","0.979936249048728"
"2019","CYP","Chipre","Productos primarios","35186.945","99.1414964683798"
"2019","CYP","Chipre","Manufacturas en basadas en RRNN","302.531","0.852400686336237"
"2019","CYP","Chipre","Manufacturas de baja tecnología","1.365","0.00384597590610206"
"2019","CZE","Chequia","Productos primarios","32823.077","49.0599473693808"
"2019","CZE","Chequia","Manufacturas en basadas en RRNN","8712.681","13.022656934516"
"2019","CZE","Chequia","Manufacturas de baja tecnología","1718.861","2.56914457457115"
"2019","DNK","Dinamarca","Manufacturas de media tecnología","1802.038","0.844913610108442"
"2019","DOM","Rep. Dominicana","Manufacturas de media tecnología","61931.505","34.5832415258906"
"2019","SLV","El Salvador","Productos primarios","2889.466","5.06102544010114"
"2019","SLV","El Salvador","Manufacturas en basadas en RRNN","5420.059","9.49346920359996"
"2019","SLV","El Salvador","Manufacturas de baja tecnología","4960.685","8.68885565198834"
"2019","GNQ","Guinea Ecuatorial","Productos primarios","2416.921","100"
"2019","ETH","Etiopía","Productos primarios","1212.882","71.1521313691166"
"2019","ETH","Etiopía","Manufacturas en basadas en RRNN","190.516","11.176371205046"
"2019","ETH","Etiopía","Manufacturas de baja tecnología","29.269","1.7170274874577"
"2019","EST","Estonia","Productos primarios","2821.016","70.0237324746187"
"2019","EST","Estonia","Manufacturas en basadas en RRNN","1024.097","25.4203075615521"
"2019","EST","Estonia","Manufacturas de baja tecnología","21.562","0.535215581768316"
"2019","FJI","Fiji","Productos primarios","23.443","11.241057214646"
"2019","FJI","Fiji","Manufacturas en basadas en RRNN","50.2","24.0711970385715"
"2019","FJI","Fiji","Manufacturas de baja tecnología","0.04","0.0191802366841207"
"2019","FIN","Finlandia","Manufacturas de alta tecnología","482.4","3.52066137054297"
"2019","FRA","Francia","Manufacturas de media tecnología","30357.253","7.57136202385158"
"2019","GAB","Gabón","Manufacturas de alta tecnología","999.029","7.26307134957107"
"2019","GMB","Gambia","Manufacturas de alta tecnología","13.381","1.59015744709675"
"2019","PSE","Palestina","Productos primarios","2106.258","57.9274894974595"
"2019","PSE","Palestina","Manufacturas en basadas en RRNN","1461.791","40.2029964040401"
"2019","DEU","Alemania","Manufacturas de media tecnología","129228.415","12.0527251965143"
"2019","GHA","Ghana","Manufacturas de media tecnología","2704.987","3.13469812758308"
"2019","GRD","Granada","Manufacturas de alta tecnología","4.192","0.619796525768425"
"2019","HTI","Haití","Productos primarios","910.922","65.5516888021508"
"2019","HTI","Haití","Manufacturas en basadas en RRNN","278.071","20.0105208315343"
"2019","HND","Honduras","Manufacturas de alta tecnología","3539.458","4.83680743307577"
"2019","HKG","Hong Kong","Manufacturas de media tecnología","2017.847","0.81367652488746"
"2019","HUN","Hungría","Manufacturas de media tecnología","5680.659","36.9973213920529"
"2019","ISL","Islandia","Manufacturas de media tecnología","22.102","0.467423824741656"
"2019","IRQ","Iraq","Manufacturas de alta tecnología","2244.613","1.64218608365609"
"2019","IRL","Irlanda","Manufacturas de alta tecnología","151.755","0.042658891143581"
"2019","ISR","Israel","Manufacturas de alta tecnología","797.467","0.310212952752562"
"2019","ITA","Italia","Productos primarios","984395.477","89.0100244673171"
"2019","ITA","Italia","Manufacturas en basadas en RRNN","66298.204","5.99474997402815"
"2019","ITA","Italia","Manufacturas de baja tecnología","27818.202","2.51534967247393"
"2019","CIV","Costa de Marfil","Productos primarios","52640.801","92.5981142040689"
"2019","CIV","Costa de Marfil","Manufacturas en basadas en RRNN","2081.986","3.6623298608103"
"2019","CIV","Costa de Marfil","Manufacturas de baja tecnología","0.574","0.00100969811521553"
"2019","JAM","Jamaica","Productos primarios","358.89","5.44362866107121"
"2019","JAM","Jamaica","Manufacturas en basadas en RRNN","2124.897","32.2303497200374"
"2019","JAM","Jamaica","Manufacturas de baja tecnología","94.315","1.430566015127"
"2019","KAZ","Kazajstán","Manufacturas de alta tecnología","571.177","4.35341255511629"
"2019","JOR","Jordania","Manufacturas de media tecnología","681.646","0.383050980611207"
"2019","KEN","Kenia","Manufacturas de alta tecnología","261.953","0.185786529417373"
"2019","KOR","Corea del Sur","Manufacturas de alta tecnología","6605.07","0.796963152990374"
"2019","KGZ","Kirguistán","Productos primarios","235.31","29.9174856648825"
"2019","KGZ","Kirguistán","Manufacturas en basadas en RRNN","6.222","0.791069634978958"
"2019","LBR","Liberia","Manufacturas de media tecnología","2.574","0.31657245745827"
"2019","LTU","Lituania","Manufacturas de alta tecnología","45.608","0.107277519401653"
"2019","LUX","Luxemburgo","Manufacturas de alta tecnología","1.109","0.00972519100704835"
"2019","MAC","Macao","Manufacturas de media tecnología","1.63","0.0370046653120992"
"2019","MDG","Madagascar","Productos primarios","8697.871","30.6531883207153"
"2019","MDG","Madagascar","Manufacturas en basadas en RRNN","19677.078","69.3463006677617"
"2019","MYS","Malasia","Manufacturas de media tecnología","6519.561","0.570389070586421"
"2019","MLT","Malta","Manufacturas de media tecnología","91871.507","97.7181095022426"
"2019","MUS","Mauricio","Manufacturas de alta tecnología","63.968","0.123488929036433"
"2019","MEX","México","Manufacturas de alta tecnología","36343.037","8.1274070833057"
"2019","MDG","Madagascar","Manufacturas de baja tecnología","0.145","0.000511011522992664"
"2019","TWN","Taiwán","Productos primarios","136699.477","78.5067187363657"
"2019","TWN","Taiwán","Manufacturas en basadas en RRNN","21848.558","12.5476602789137"
"2019","TWN","Taiwán","Manufacturas de baja tecnología","12311.487","7.07050581572762"
"2019","MNG","Mongolia","Productos primarios","124.282","4.18370857511804"
"2019","MNG","Mongolia","Manufacturas en basadas en RRNN","2515.764","84.6882365891542"
"2019","MNG","Mongolia","Manufacturas de baja tecnología","80.507","2.71010947890304"
"2019","MDA","Moldavia","Manufacturas de media tecnología","325.139","9.85810996826136"
"2019","MAR","Marruecos","Manufacturas de media tecnología","1947.728","0.294591143718677"
"2019","MOZ","Mozambique","Manufacturas de alta tecnología","88.048","0.072516117289351"
"2019","NLD","Países Bajos","Manufacturas de alta tecnología","5031.427","0.281136347645014"
"2019","CUW","Curazao","Productos primarios","4123.647","50.7424424634931"
"2019","CUW","Curazao","Manufacturas en basadas en RRNN","1345.125","16.5520782740875"
"2019","CUW","Curazao","Manufacturas de baja tecnología","34.86","0.428960467342954"
"2019","NER","Níger","Manufacturas de media tecnología","12.684","0.430060277606554"
"2019","NGA","Nigeria","Manufacturas de media tecnología","1570.488","0.801537502049537"
"2019","NOR","Noruega","Manufacturas de alta tecnología","331.578","0.685389146618186"
"2019","PAK","Pakistán","Productos primarios","50938.837","46.8224966698416"
"2019","PAK","Pakistán","Manufacturas en basadas en RRNN","45123.231","41.4768466981293"
"2019","PAK","Pakistán","Manufacturas de baja tecnología","1987.424","1.82682132341505"
"2019","PER","Perú","Manufacturas de media tecnología","404081.349","24.1736541817177"
"2019","PHL","Filipinas","Productos primarios","306154.042","94.845211745932"
"2019","PHL","Filipinas","Manufacturas en basadas en RRNN","12690.963","3.93160601484003"
"2019","PHL","Filipinas","Manufacturas de baja tecnología","320.957","0.0994311047715617"
"2019","POL","Polonia","Manufacturas de media tecnología","48765.345","9.2467067271152"
"2019","QAT","Qatar","Manufacturas de media tecnología","7376.973","15.4187852072173"
"2019","LCA","Santa Lucía","Productos primarios","9.596","1.77804459564123"
"2019","LCA","Santa Lucía","Manufacturas en basadas en RRNN","362.734","67.21104922419"
"2019","LCA","Santa Lucía","Manufacturas de baja tecnología","1.671","0.309619895718685"
"2019","VCT","San Vicente y las Granadinas","Manufacturas de media tecnología","57.645","25.0041207242064"
"2019","SAU","Arabia Saudita","Manufacturas de media tecnología","101388.46","9.98497342573049"
"2019","SEN","Senegal","Manufacturas de media tecnología","26.061","0.0267744647857844"
"2019","SYC","Seychelles","Productos primarios","178.272","84.9901790651996"
"2019","SYC","Seychelles","Manufacturas en basadas en RRNN","19.442","9.26886477621617"
"2019","SYC","Seychelles","Manufacturas de baja tecnología","10.154","4.84086271668033"
"2019","IND","India","Productos primarios","239536.228","11.0140303455982"
"2019","IND","India","Manufacturas en basadas en RRNN","1807938.358","83.130172434639"
"2019","IND","India","Manufacturas de baja tecnología","64058.93","2.94547094114946"
"2019","SVK","Eslovaquia","Manufacturas de media tecnología","13062.856","26.3299385888682"
"2019","VNM","Vietnam","Manufacturas de alta tecnología","20998.007","0.735018771395846"
"2019","SVN","Eslovenia","Productos primarios","7488.519","16.4224364057375"
"2019","SVN","Eslovenia","Manufacturas en basadas en RRNN","1394.18","3.05745800847285"
"2019","SVN","Eslovenia","Manufacturas de baja tecnología","36488.186","80.0191485320022"
"2019","ZAF","Sudáfrica","Manufacturas de alta tecnología","4964.491","0.891649178163783"
"2019","ESP","España","Productos primarios","1180023.877","80.7271616705888"
"2019","ESP","España","Manufacturas en basadas en RRNN","91734.082","6.27566290196097"
"2019","ESP","España","Manufacturas de baja tecnología","15966.392","1.09228426085483"
"2019","SWZ","Eswatini","Manufacturas de media tecnología","1.517","0.0587787655606805"
"2019","TJK","Tayikistán","Productos primarios","4715.043","99.3956839688767"
"2019","TJK","Tayikistán","Manufacturas en basadas en RRNN","28.667","0.604316031123319"
"2019","THA","Tailandia","Manufacturas de media tecnología","29554.063","4.06153902063554"
"2019","TGO","Togo","Manufacturas de media tecnología","66.158","6.93805168669177"
"2019","TTO","Trinidad y Tobago","Manufacturas de media tecnología","3466.624","24.5863607140109"
"2019","TUR","Turquía","Manufacturas de media tecnología","10607.579","1.99867234879661"
"2019","UGA","Uganda","Productos primarios","45933.597","99.0963842360419"
"2019","UGA","Uganda","Manufacturas en basadas en RRNN","305.772","0.659667467379553"
"2019","UGA","Uganda","Manufacturas de baja tecnología","4.012","0.00865542259960612"
"2019","UKR","Ucrania","Productos primarios","31503.545","64.9868306114342"
"2019","UKR","Ucrania","Manufacturas en basadas en RRNN","3279.784","6.76567564856881"
"2019","UKR","Ucrania","Manufacturas de baja tecnología","190.301","0.392560864251516"
"2019","TZA","Tanzanía","Manufacturas de media tecnología","895.372","42.5126250396461"
"2019","USA","Estados Unidos","Manufacturas de alta tecnología","356814.461","7.82759765960454"
"2019","BFA","Burkina Faso","Manufacturas de alta tecnología","26.021","0.510204481783929"
"2019","URY","Uruguay","Manufacturas de alta tecnología","61643.653","6.3011191247781"
"2019","UZB","Uzbekistán","Manufacturas de media tecnología","1859.886","12.827608581672"
"2019","VEN","Venezuela","Manufacturas de alta tecnología","772.645","0.869156982240881"
"2019","ZMB","Zambia","Productos primarios","2689.262","68.5481893468802"
"2019","ZMB","Zambia","Manufacturas en basadas en RRNN","255.232","6.50575937315997"
"2019","ZMB","Zambia","Manufacturas de baja tecnología","67.115","1.71073392180303"
"2019","AND","Andorra","Manufacturas de alta tecnología","0.05","0.625860558267618"
"2005","MMR","Myanmar","Manufacturas de media tecnología","22.676","56.6390248776101"
"2005","IRN","Irán","Manufacturas de media tecnología","487.22","15.8237632508834"
"2005","MWI","Malawi","Manufacturas de alta tecnología","42.625","1.2188973847109"
"2005","ABW","Aruba","Manufacturas de media tecnología","8.706","2.93836719127063"
"2005","RWA","Ruanda","Manufacturas de media tecnología","44.535","0.149250315014179"
"2005","YEM","Yemen","Productos primarios","64829.237","95.1722399259483"
"2005","YEM","Yemen","Manufacturas en basadas en RRNN","1229.897","1.80554419247914"
"2005","YEM","Yemen","Manufacturas de baja tecnología","25.964","0.0381163214590559"
"2019","ATG","Antigua y Barbuda","Manufacturas de media tecnología","109.142","28.2757155588717"
"2019","BEN","Benin","Manufacturas de media tecnología","2.048","0.00439410505060752"
"2019","IRN","Irán","Manufacturas de alta tecnología","106.552","0.0173023754012107"
"2019","MWI","Malawi","Productos primarios","0.032","0.000227338345386055"
"2019","MWI","Malawi","Manufacturas en basadas en RRNN","13996.112","99.4329044974345"
"2019","MWI","Malawi","Manufacturas de baja tecnología","2.298","0.016325734928036"
"2019","RWA","Ruanda","Manufacturas de media tecnología","398.975","7.34155147927731"
"2019","YEM","Yemen","Manufacturas de alta tecnología","470.641","0.202031349992728"
"2004","AFG","Afganistán","Productos primarios","195.31","43.3082913503158"
"2004","ALB","Albania","Manufacturas de media tecnología","69.05","1.06326217458288"
"2004","DZA","Argelia","Manufacturas de media tecnología","21809.947","4.24406465143198"
"2004","AND","Andorra","Manufacturas de alta tecnología","0.287","0.165285448545546"
"2004","AGO","Angola","Manufacturas de media tecnología","6334.659","7.93216120692144"
"2004","AZE","Azerbaiyán","Productos primarios","233.898","34.0694971246788"
"2004","AZE","Azerbaiyán","Manufacturas en basadas en RRNN","414.704","60.4056329493745"
"2004","AZE","Azerbaiyán","Manufacturas de baja tecnología","0.192","0.0279666497701491"
"2004","AUS","Australia","Manufacturas de media tecnología","63604.105","45.2364388771118"
"2004","AUT","Austria","Productos primarios","28576.109","76.0131595684525"
"2004","AUT","Austria","Manufacturas en basadas en RRNN","4169.905","11.0920508509499"
"2004","AUT","Austria","Manufacturas de baja tecnología","636.216","1.69235035910601"
"2004","BHS","Bahamas","Productos primarios","3.646","0.01394281350833"
"2004","BHS","Bahamas","Manufacturas en basadas en RRNN","25494.855","97.4958882849468"
"2004","BHS","Bahamas","Manufacturas de baja tecnología","97.321","0.372169104071363"
"2004","BGD","Bangladesh","Manufacturas de media tecnología","2286.88","1.57689500734498"
"2004","BRB","Barbados","Productos primarios","32.42","1.29153570048482"
"2004","BRB","Barbados","Manufacturas en basadas en RRNN","653.039","26.0155207374741"
