"anio","geocodigoFundar","geonombreFundar","variable","variacion_interanual"
"1999","SEN","Senegal","Var. interanual de las importaciones industriales","0.0665722424598953"
"1999","SEN","Senegal","Var. interanual del PIB","0.0628330825031003"
"1999","SGP","Singapur","Var. interanual de las importaciones industriales","0.0982374263158448"
"1999","SGP","Singapur","Var. interanual del PIB","0.0571837175710774"
"1999","SHN","Santa Elena","Var. interanual de las importaciones industriales","0.220569124195827"
"1999","SLB","Islas Salomón","Var. interanual de las importaciones industriales","0.244376214517861"
"1999","SLB","Islas Salomón","Var. interanual del PIB","-0.00485730727999878"
"1999","SLE","Sierra Leona","Var. interanual de las importaciones industriales","-0.0342430081382542"
"1999","SLE","Sierra Leona","Var. interanual del PIB","-0.0197928687397434"
"1999","SLV","El Salvador","Var. interanual de las importaciones industriales","-0.000232348041451447"
"1999","SLV","El Salvador","Var. interanual del PIB","0.0216203373722963"
"1999","SOM","Somalia","Var. interanual de las importaciones industriales","0.187446685913504"
"1999","SOM","Somalia","Var. interanual del PIB","0.0731829550404237"
"1999","SPM","San Pedro y Miquelón","Var. interanual de las importaciones industriales","0.0768554982521423"
"1999","STP","Santo Tomé y Príncipe","Var. interanual de las importaciones industriales","-0.00350023723998616"
"1999","STP","Santo Tomé y Príncipe","Var. interanual del PIB","0.0250000625631452"
"1999","SUR","Suriname","Var. interanual de las importaciones industriales","-0.126522180511471"
"1999","SUR","Suriname","Var. interanual del PIB","-0.0140000047005802"
"1999","SVK","Eslovaquia","Var. interanual de las importaciones industriales","-0.155629993490058"
"1999","SVK","Eslovaquia","Var. interanual del PIB","-0.00473261609735587"
"1999","SVN","Eslovenia","Var. interanual de las importaciones industriales","-0.0203628764989613"
"1999","SVN","Eslovenia","Var. interanual del PIB","0.0526801075284"
"1999","SWE","Suecia","Var. interanual de las importaciones industriales","0.00595981342650931"
"1999","SWE","Suecia","Var. interanual del PIB","0.0420107363910356"
"1999","SYC","Seychelles","Var. interanual de las importaciones industriales","0.128640528308629"
"1999","SYC","Seychelles","Var. interanual del PIB","0.0187200510893877"
"1999","SYR","Siria","Var. interanual de las importaciones industriales","-0.134011971343762"
"1999","SYR","Siria","Var. interanual del PIB","-0.0355344987109005"
"1999","TCA","Islas Turcas y Caicos","Var. interanual de las importaciones industriales","0.40933575089585"
"1999","TCD","Chad","Var. interanual de las importaciones industriales","-0.258126346967552"
"1999","TCD","Chad","Var. interanual del PIB","-0.00682850217297792"
"1999","TGO","Togo","Var. interanual de las importaciones industriales","0.161954027675494"
"1999","TGO","Togo","Var. interanual del PIB","0.024817514383497"
"1999","THA","Tailandia","Var. interanual de las importaciones industriales","0.132464195115275"
"1999","THA","Tailandia","Var. interanual del PIB","0.0457230775115502"
"1999","TJK","Tayikistán","Var. interanual de las importaciones industriales","-0.192033483093592"
"1999","TJK","Tayikistán","Var. interanual del PIB","0.0369955071665886"
"1999","TKL","Tokelau","Var. interanual de las importaciones industriales","0.533541118403786"
"1999","TKM","Turkmenistán","Var. interanual de las importaciones industriales","0.591338288041233"
"1999","TKM","Turkmenistán","Var. interanual del PIB","0.16499999497227"
"1999","TLS","Timor-Leste","Var. interanual de las importaciones industriales","-0.305122571853665"
"1999","TLS","Timor-Leste","Var. interanual del PIB","-0.354524312251331"
"1999","TON","Tonga","Var. interanual de las importaciones industriales","-0.146226030145796"
"1999","TON","Tonga","Var. interanual del PIB","0.0230246271255972"
"1999","TTO","Trinidad y Tobago","Var. interanual de las importaciones industriales","-0.115241874548423"
"1999","TTO","Trinidad y Tobago","Var. interanual del PIB","0.0802481764350023"
"1999","TUN","Túnez","Var. interanual de las importaciones industriales","0.00965227995597595"
"1999","TUN","Túnez","Var. interanual del PIB","0.0605463447898145"
"1999","TUR","Turquía","Var. interanual de las importaciones industriales","-0.132599463164733"
"1999","TUR","Turquía","Var. interanual del PIB","-0.0326316840597104"
"1999","TUV","Tuvalu","Var. interanual de las importaciones industriales","-0.0153596154638244"
"1999","TUV","Tuvalu","Var. interanual del PIB","-0.015638708239916"
"1999","TWN","Taiwán","Var. interanual de las importaciones industriales","0.109826734237433"
"1999","TZA","Tanzanía","Var. interanual de las importaciones industriales","-0.0095417421841576"
"1999","TZA","Tanzanía","Var. interanual del PIB","0.0486386375362302"
"1999","UGA","Uganda","Var. interanual de las importaciones industriales","-0.166412956419503"
"1999","UGA","Uganda","Var. interanual del PIB","0.0805394837724174"
"1999","UKR","Ucrania","Var. interanual de las importaciones industriales","-0.261259278897769"
"1999","UKR","Ucrania","Var. interanual del PIB","-0.00200000000106515"
"1999","URY","Uruguay","Var. interanual de las importaciones industriales","-0.146678054397928"
"1999","URY","Uruguay","Var. interanual del PIB","-0.0152094591992044"
"1999","USA","Estados Unidos","Var. interanual de las importaciones industriales","0.108835970206704"
"1999","USA","Estados Unidos","Var. interanual del PIB","0.0478842505322161"
"1999","UZB","Uzbekistán","Var. interanual de las importaciones industriales","-0.206199809899036"
"1999","UZB","Uzbekistán","Var. interanual del PIB","0.0430000000179418"
"1999","VCT","San Vicente y las Granadinas","Var. interanual de las importaciones industriales","-0.316335760927292"
"1999","VCT","San Vicente y las Granadinas","Var. interanual del PIB","0.0271031071289172"
"1999","VEN","Venezuela","Var. interanual de las importaciones industriales","-0.172931210014918"
"1999","VGB","Islas Vírgenes Británicas","Var. interanual de las importaciones industriales","0.113145949249947"
"1999","VNM","Vietnam","Var. interanual de las importaciones industriales","0.0270346340183798"
"1999","VNM","Vietnam","Var. interanual del PIB","0.0477358688344984"
"1999","VUT","Vanuatu","Var. interanual de las importaciones industriales","0.459302602915584"
"1999","VUT","Vanuatu","Var. interanual del PIB","0.00337293221894397"
"1999","WLF","Wallis y Futuna","Var. interanual de las importaciones industriales","0.212694526076529"
"1999","WSM","Samoa","Var. interanual de las importaciones industriales","0.0994389036387116"
"1999","WSM","Samoa","Var. interanual del PIB","0.0218543437397394"
"1999","YEM","Yemen","Var. interanual de las importaciones industriales","-0.138303685671526"
"1999","YEM","Yemen","Var. interanual del PIB","0.037755304961264"
"1999","ZAF","Sudáfrica","Var. interanual de las importaciones industriales","-0.11967038667344"
"1999","ZAF","Sudáfrica","Var. interanual del PIB","0.0239999999746325"
"1999","ZMB","Zambia","Var. interanual de las importaciones industriales","-0.05902734545229"
"1999","ZMB","Zambia","Var. interanual del PIB","0.0465018974637419"
"1999","ZWE","Zimbabwe","Var. interanual de las importaciones industriales","-0.116442239087269"
"1999","ZWE","Zimbabwe","Var. interanual del PIB","-0.00817821033044952"
"2000","ABW","Aruba","Var. interanual de las importaciones industriales","-0.111398608949335"
"2000","ABW","Aruba","Var. interanual del PIB","0.0762292064930215"
"2000","AFG","Afganistán","Var. interanual de las importaciones industriales","0.19209562328175"
"2000","AGO","Angola","Var. interanual de las importaciones industriales","-0.0483592641246776"
"2000","AGO","Angola","Var. interanual del PIB","0.0305462423430773"
"2000","AIA","Anguila","Var. interanual de las importaciones industriales","0.208303990594187"
"2000","ALB","Albania","Var. interanual de las importaciones industriales","0.0135091597069561"
"2000","ALB","Albania","Var. interanual del PIB","0.0694621659244252"
"2000","AND","Andorra","Var. interanual de las importaciones industriales","-0.0524345161704955"
"2000","AND","Andorra","Var. interanual del PIB","0.0352836236122409"
"2000","ANS","Países no declarados","Var. interanual de las importaciones industriales","-0.247429735838088"
"2000","ANT","Antillas Holandesas","Var. interanual de las importaciones industriales","-0.0268990376362327"
"2000","ARE","Emiratos Árabes Unidos","Var. interanual de las importaciones industriales","0.123402578500354"
"2000","ARE","Emiratos Árabes Unidos","Var. interanual del PIB","0.108527042153777"
"2000","ARG","Argentina","Var. interanual de las importaciones industriales","-0.0101213984841331"
"2000","ARG","Argentina","Var. interanual del PIB","-0.00788998939057051"
"2000","ARM","Armenia","Var. interanual de las importaciones industriales","-0.089959681393481"
"2000","ARM","Armenia","Var. interanual del PIB","0.0590000000312094"
"2000","ATF","Tierras Australes Francesas","Var. interanual de las importaciones industriales","0.28590037918355"
"2000","ATG","Antigua y Barbuda","Var. interanual de las importaciones industriales","0.444296738601719"
"2000","ATG","Antigua y Barbuda","Var. interanual del PIB","0.0620349167681629"
"2000","AUS","Australia","Var. interanual de las importaciones industriales","0.00569158264898695"
"2000","AUS","Australia","Var. interanual del PIB","0.0392150293058064"
"2000","AUT","Austria","Var. interanual de las importaciones industriales","-0.0487098189750591"
"2000","AUT","Austria","Var. interanual del PIB","0.031895226785976"
"2000","AZE","Azerbaiyán","Var. interanual de las importaciones industriales","0.350292725986508"
"2000","AZE","Azerbaiyán","Var. interanual del PIB","0.110999991434344"
"2000","BDI","Burundi","Var. interanual de las importaciones industriales","0.0568871309851291"
"2000","BDI","Burundi","Var. interanual del PIB","-0.00856864058424267"
"2000","BEL","Bélgica","Var. interanual de las importaciones industriales","0.0432190378610535"
"2000","BEL","Bélgica","Var. interanual del PIB","0.0371670515995244"
"2000","BEN","Benin","Var. interanual de las importaciones industriales","0.165495099357682"
"2000","BEN","Benin","Var. interanual del PIB","0.0585771420543257"
"2000","BFA","Burkina Faso","Var. interanual de las importaciones industriales","-0.20728867030072"
"2000","BFA","Burkina Faso","Var. interanual del PIB","0.0188847388906532"
"2000","BGD","Bangladesh","Var. interanual de las importaciones industriales","0.249884572082343"
"2000","BGD","Bangladesh","Var. interanual del PIB","0.0529329471892532"
"2000","BGR","Bulgaria","Var. interanual de las importaciones industriales","0.0522198327917893"
"2000","BGR","Bulgaria","Var. interanual del PIB","0.0458722551038977"
"2000","BHR","Bahrein","Var. interanual de las importaciones industriales","0.105009224615349"
"2000","BHR","Bahrein","Var. interanual del PIB","0.0530007005600899"
"2000","BHS","Bahamas","Var. interanual de las importaciones industriales","0.148712185301917"
"2000","BHS","Bahamas","Var. interanual del PIB","0.0414841930754293"
"2000","BIH","Bosnia y Herzegovina","Var. interanual de las importaciones industriales","-0.0298071213065014"
"2000","BIH","Bosnia y Herzegovina","Var. interanual del PIB","0.0541431594987405"
"2000","BLR","Belarús","Var. interanual de las importaciones industriales","-0.161265778910976"
"2000","BLR","Belarús","Var. interanual del PIB","0.0580000336082973"
"2000","BLZ","Belice","Var. interanual de las importaciones industriales","0.243778964244876"
"2000","BLZ","Belice","Var. interanual del PIB","0.122404595814521"
"2000","BMU","Bermuda","Var. interanual de las importaciones industriales","0.427225126804806"
"2000","BMU","Bermuda","Var. interanual del PIB","0.0931715641086088"
"2000","BOL","Bolivia","Var. interanual de las importaciones industriales","-0.152085011041052"
"2000","BOL","Bolivia","Var. interanual del PIB","0.0250781080899503"
"2000","BRA","Brasil","Var. interanual de las importaciones industriales","0.119399645700972"
"2000","BRA","Brasil","Var. interanual del PIB","0.0438794944745595"
"2000","BRB","Barbados","Var. interanual de las importaciones industriales","0.112647354931366"
"2000","BRB","Barbados","Var. interanual del PIB","0.0444718962322477"
"2000","BRN","Brunei","Var. interanual de las importaciones industriales","0.021050272650643"
"2000","BRN","Brunei","Var. interanual del PIB","0.0347467625024107"
"2000","BTN","Bhután","Var. interanual de las importaciones industriales","-0.144040137744717"
"2000","BTN","Bhután","Var. interanual del PIB","0.0335506838620372"
"2000","CAF","Rep. Centroafricana","Var. interanual de las importaciones industriales","-0.211599725793821"
"2000","CAF","Rep. Centroafricana","Var. interanual del PIB","-0.0248943244028863"
"2000","CAN","Canadá","Var. interanual de las importaciones industriales","0.0548194452393216"
"2000","CAN","Canadá","Var. interanual del PIB","0.0513853918592981"
"2000","CCK","Islas Cocos","Var. interanual de las importaciones industriales","-0.453804469495233"
"2000","CHE","Suiza","Var. interanual de las importaciones industriales","0.0154899038881633"
"2000","CHE","Suiza","Var. interanual del PIB","0.0395871971933515"
"2000","CHL","Chile","Var. interanual de las importaciones industriales","0.223602876840803"
"2000","CHL","Chile","Var. interanual del PIB","0.0497162148850003"
"2000","CHN","China","Var. interanual de las importaciones industriales","0.2215697112162"
"2000","CHN","China","Var. interanual del PIB","0.0849009340597628"
"2000","CIV","Costa de Marfil","Var. interanual de las importaciones industriales","-0.155517980684224"
"2000","CIV","Costa de Marfil","Var. interanual del PIB","-0.00265789462275734"
"2000","CMR","Camerún","Var. interanual de las importaciones industriales","0.0605073069669944"
"2000","CMR","Camerún","Var. interanual del PIB","0.0383241779430634"
"2000","COD","Rep. Dem. Congo","Var. interanual de las importaciones industriales","0.202286689002389"
"2000","COD","Rep. Dem. Congo","Var. interanual del PIB","-0.0691092731652134"
"2000","COG","Congo","Var. interanual de las importaciones industriales","0.195331378055632"
"2000","COG","Congo","Var. interanual del PIB","0.0757598039526415"
"2000","COK","Islas Cook","Var. interanual de las importaciones industriales","-0.513847295064173"
"2000","COL","Colombia","Var. interanual de las importaciones industriales","0.127133547649136"
"2000","COL","Colombia","Var. interanual del PIB","0.0292486148176723"
"2000","COM","Comoras","Var. interanual de las importaciones industriales","-0.678279044395989"
"2000","COM","Comoras","Var. interanual del PIB","0.108478786160721"
"2000","CPV","Cabo Verde","Var. interanual de las importaciones industriales","-0.00737525557666385"
"2000","CPV","Cabo Verde","Var. interanual del PIB","0.142848688450919"
"2000","CRI","Costa Rica","Var. interanual de las importaciones industriales","-0.0114077570314017"
"2000","CRI","Costa Rica","Var. interanual del PIB","0.0386871808953635"
"2000","CUB","Cuba","Var. interanual de las importaciones industriales","-0.0277579878222569"
"2000","CUB","Cuba","Var. interanual del PIB","0.0591476017404866"
"2000","CXR","Isla Christmas","Var. interanual de las importaciones industriales","0.133972881901636"
"2000","CYM","Islas Caimán","Var. interanual de las importaciones industriales","0.00625606698616377"
"2000","CYP","Chipre","Var. interanual de las importaciones industriales","0.12646274930114"
"2000","CYP","Chipre","Var. interanual del PIB","0.0596531031488545"
"2000","CZE","Chequia","Var. interanual de las importaciones industriales","0.131184166928054"
"2000","CZE","Chequia","Var. interanual del PIB","0.0401066961867453"
"2000","DEU","Alemania","Var. interanual de las importaciones industriales","-0.00261662996714251"
"2000","DEU","Alemania","Var. interanual del PIB","0.028772459484129"
"2000","DJI","Djibouti","Var. interanual de las importaciones industriales","0.0107326416218154"
"2000","DMA","Dominica","Var. interanual de las importaciones industriales","0.155140702001323"
"2000","DMA","Dominica","Var. interanual del PIB","0.0234021932069373"
"2000","DNK","Dinamarca","Var. interanual de las importaciones industriales","-0.0547053240096464"
"2000","DNK","Dinamarca","Var. interanual del PIB","0.0372400897562943"
"2000","DOM","Rep. Dominicana","Var. interanual de las importaciones industriales","0.164113637686693"
"2000","DOM","Rep. Dominicana","Var. interanual del PIB","0.0466176228001456"
"2000","DZA","Argelia","Var. interanual de las importaciones industriales","0.011210017548519"
"2000","DZA","Argelia","Var. interanual del PIB","0.0380000000132987"
"2000","ECU","Ecuador","Var. interanual de las importaciones industriales","0.182030104397334"
"2000","ECU","Ecuador","Var. interanual del PIB","0.0109180164720275"
"2000","EGY","Egipto","Var. interanual de las importaciones industriales","-0.0776306234571653"
"2000","EGY","Egipto","Var. interanual del PIB","0.0637000382991773"
"2000","ERI","Eritrea","Var. interanual de las importaciones industriales","-0.402499350711404"
"2000","ERI","Eritrea","Var. interanual del PIB","-0.0314198590251649"
"2000","ESH","Sáhara Occidental","Var. interanual de las importaciones industriales","-0.475607162573221"
"2000","ESP","España","Var. interanual de las importaciones industriales","0.0119459709006757"
"2000","ESP","España","Var. interanual del PIB","0.052006411858573"
"2000","EST","Estonia","Var. interanual de las importaciones industriales","0.573401983337688"
"2000","EST","Estonia","Var. interanual del PIB","0.100876349894084"
"2000","ETH","Etiopía","Var. interanual de las importaciones industriales","-0.122056356787268"
"2000","ETH","Etiopía","Var. interanual del PIB","0.060732174795801"
"2000","FIN","Finlandia","Var. interanual de las importaciones industriales","0.0195846131646664"
"2000","FIN","Finlandia","Var. interanual del PIB","0.0575373786465871"
"2000","FJI","Fiji","Var. interanual de las importaciones industriales","-0.291041056228549"
"2000","FJI","Fiji","Var. interanual del PIB","-0.0169999841605508"
"2000","FLK","Islas Malvinas","Var. interanual de las importaciones industriales","0.422495227421476"
"2000","FRA","Francia","Var. interanual de las importaciones industriales","-0.000395603560700564"
"2000","FRA","Francia","Var. interanual del PIB","0.0414099999646855"
"2000","FRO","Islas Feroe","Var. interanual de las importaciones industriales","0.0920626980355883"
"2000","FSM","Micronesia","Var. interanual de las importaciones industriales","0.413339509487597"
"2000","FSM","Micronesia","Var. interanual del PIB","0.0483390378617081"
"2000","GAB","Gabón","Var. interanual de las importaciones industriales","0.13695558100756"
"2000","GAB","Gabón","Var. interanual del PIB","-0.0188296639760895"
"2000","GBR","Reino Unido","Var. interanual de las importaciones industriales","0.0205400263381781"
"2000","GBR","Reino Unido","Var. interanual del PIB","0.0434163417914468"
"2000","GEO","Georgia","Var. interanual de las importaciones industriales","0.0795006768690765"
"2000","GEO","Georgia","Var. interanual del PIB","0.0184038117927336"
"2000","GHA","Ghana","Var. interanual de las importaciones industriales","-0.0193356746613048"
"2000","GHA","Ghana","Var. interanual del PIB","0.037000000816436"
"2000","GIB","Gibraltar","Var. interanual de las importaciones industriales","0.623315892984539"
"2000","GIN","Guinea","Var. interanual de las importaciones industriales","-0.0283551955425655"
"2000","GIN","Guinea","Var. interanual del PIB","0.0250306056299598"
"2000","GMB","Gambia","Var. interanual de las importaciones industriales","-0.065083385924692"
"2000","GMB","Gambia","Var. interanual del PIB","0.0550000021632955"
"2000","GNB","Guinea-Bissau","Var. interanual de las importaciones industriales","0.198082808167073"
"2000","GNB","Guinea-Bissau","Var. interanual del PIB","0.0110027815777427"
"2000","GNQ","Guinea Ecuatorial","Var. interanual de las importaciones industriales","-0.28493068963333"
"2000","GNQ","Guinea Ecuatorial","Var. interanual del PIB","0.182137799569675"
"2000","GRC","Grecia","Var. interanual de las importaciones industriales","0.0374608725726406"
"2000","GRC","Grecia","Var. interanual del PIB","0.0413782709945798"
"2000","GRD","Granada","Var. interanual de las importaciones industriales","0.0900276889846259"
"2000","GRD","Granada","Var. interanual del PIB","0.0488795213650559"
"2000","GRL","Groenlandia","Var. interanual de las importaciones industriales","0.082612426101579"
"2000","GRL","Groenlandia","Var. interanual del PIB","0.0710159688181631"
"2000","GTM","Guatemala","Var. interanual de las importaciones industriales","0.0410247855503438"
"2000","GTM","Guatemala","Var. interanual del PIB","0.0360886871748771"
"2000","GUY","Guyana","Var. interanual de las importaciones industriales","0.0612421641812906"
"2000","GUY","Guyana","Var. interanual del PIB","-0.0136380390261889"
"2000","HKG","Hong Kong","Var. interanual de las importaciones industriales","0.124632604172928"
"2000","HKG","Hong Kong","Var. interanual del PIB","0.0766338225330541"
"2000","HND","Honduras","Var. interanual de las importaciones industriales","0.0459335024686129"
"2000","HND","Honduras","Var. interanual del PIB","0.072912881586964"
"2000","HRV","Croacia","Var. interanual de las importaciones industriales","-0.0226011266664721"
"2000","HRV","Croacia","Var. interanual del PIB","0.0294525299539699"
"2000","HTI","Haití","Var. interanual de las importaciones industriales","-0.051715922394253"
"2000","HTI","Haití","Var. interanual del PIB","0.00870059259424183"
"2000","HUN","Hungría","Var. interanual de las importaciones industriales","0.0670272116691357"
"2000","HUN","Hungría","Var. interanual del PIB","0.0447919473197573"
"2000","IDN","Indonesia","Var. interanual de las importaciones industriales","0.426817743785923"
"2000","IDN","Indonesia","Var. interanual del PIB","0.0492006774701701"
"2000","IND","India","Var. interanual de las importaciones industriales","0.0251588269070877"
"2000","IND","India","Var. interanual del PIB","0.0384099115659118"
"2000","IOT","Territorio Británico del Océano Índico","Var. interanual de las importaciones industriales","0.840418073296819"
"2000","IRL","Irlanda","Var. interanual de las importaciones industriales","0.101965879956337"
"2000","IRL","Irlanda","Var. interanual del PIB","0.0940352459820037"
"2000","IRN","Irán","Var. interanual de las importaciones industriales","0.219709342300696"
"2000","IRN","Irán","Var. interanual del PIB","0.0584552747587408"
"2000","IRQ","Iraq","Var. interanual de las importaciones industriales","0.62589996577289"
"2000","IRQ","Iraq","Var. interanual del PIB","0.167961344439661"
"2000","ISL","Islandia","Var. interanual de las importaciones industriales","-0.00385112145847211"
"2000","ISL","Islandia","Var. interanual del PIB","0.0498504277020333"
"2000","ISR","Israel","Var. interanual de las importaciones industriales","0.119582877819342"
"2000","ISR","Israel","Var. interanual del PIB","0.0862599637567334"
"2000","ITA","Italia","Var. interanual de las importaciones industriales","0.0393568196516814"
"2000","ITA","Italia","Var. interanual del PIB","0.0388209884248392"
"2000","JAM","Jamaica","Var. interanual de las importaciones industriales","0.0752078728809709"
"2000","JAM","Jamaica","Var. interanual del PIB","0.00878703547962045"
"2000","JOR","Jordania","Var. interanual de las importaciones industriales","0.150825940865544"
"2000","JOR","Jordania","Var. interanual del PIB","0.0424571192079153"
"2000","JPN","Japón","Var. interanual de las importaciones industriales","0.196931617512636"
"2000","JPN","Japón","Var. interanual del PIB","0.0276464755143644"
"2000","KAZ","Kazajstán","Var. interanual de las importaciones industriales","0.0187955525551589"
"2000","KAZ","Kazajstán","Var. interanual del PIB","0.0980000000214152"
"2000","KEN","Kenia","Var. interanual de las importaciones industriales","-0.0250018230334869"
"2000","KEN","Kenia","Var. interanual del PIB","0.00599695390807442"
"2000","KGZ","Kirguistán","Var. interanual de las importaciones industriales","0.107189690285487"
"2000","KGZ","Kirguistán","Var. interanual del PIB","0.054433366328833"
"2000","KHM","Camboya","Var. interanual de las importaciones industriales","0.315763935806938"
"2000","KHM","Camboya","Var. interanual del PIB","0.0999358032294626"
"2000","KIR","Kiribati","Var. interanual de las importaciones industriales","-0.095843024789387"
"2000","KIR","Kiribati","Var. interanual del PIB","0.0674265677806509"
"2000","KNA","Saint Kitts y Nevis","Var. interanual de las importaciones industriales","0.146996012115009"
"2000","KNA","Saint Kitts y Nevis","Var. interanual del PIB","0.100428084151729"
"2000","KOR","Corea del Sur","Var. interanual de las importaciones industriales","0.304929671376641"
"2000","KOR","Corea del Sur","Var. interanual del PIB","0.0906083332508543"
"2000","KWT","Kuwait","Var. interanual de las importaciones industriales","0.0357743198988272"
"2000","KWT","Kuwait","Var. interanual del PIB","0.046945818707921"
"2000","LAO","Laos","Var. interanual de las importaciones industriales","0.0285871390119075"
"2000","LAO","Laos","Var. interanual del PIB","0.0579878232861961"
"2000","LBN","Líbano","Var. interanual de las importaciones industriales","-0.0217208696336028"
"2000","LBN","Líbano","Var. interanual del PIB","0.0134187161970436"
"2000","LBR","Liberia","Var. interanual de las importaciones industriales","0.132933475077978"
"2000","LBR","Liberia","Var. interanual del PIB","0.286159342546182"
"2000","LBY","Libia","Var. interanual de las importaciones industriales","-0.11065491716035"
"2000","LBY","Libia","Var. interanual del PIB","0.0367927040819993"
"2000","LCA","Santa Lucía","Var. interanual de las importaciones industriales","0.028665343452589"
"2000","LCA","Santa Lucía","Var. interanual del PIB","0.000487485535198839"
"2000","LKA","Sri Lanka","Var. interanual de las importaciones industriales","0.0770558274548609"
"2000","LKA","Sri Lanka","Var. interanual del PIB","0.0600003315828923"
"2000","LTU","Lituania","Var. interanual de las importaciones industriales","0.11169271150264"
"2000","LTU","Lituania","Var. interanual del PIB","0.0341861918901425"
"2000","LUX","Luxemburgo","Var. interanual de las importaciones industriales","0.0352791407908388"
"2000","LUX","Luxemburgo","Var. interanual del PIB","0.0693813024939347"
"2000","LVA","Letonia","Var. interanual de las importaciones industriales","0.185708452379006"
"2000","LVA","Letonia","Var. interanual del PIB","0.0584102986488586"
"2000","MAC","Macao","Var. interanual de las importaciones industriales","0.0375884699805327"
"2000","MAC","Macao","Var. interanual del PIB","0.0574624021836467"
"2000","MAR","Marruecos","Var. interanual de las importaciones industriales","0.0290681234788959"
"2000","MAR","Marruecos","Var. interanual del PIB","0.0258218091499736"
"2000","MDA","Moldavia","Var. interanual de las importaciones industriales","0.113326776744491"
"2000","MDA","Moldavia","Var. interanual del PIB","0.0210771608200737"
"2000","MDG","Madagascar","Var. interanual de las importaciones industriales","0.102365875625472"
"2000","MDG","Madagascar","Var. interanual del PIB","0.0445685893956935"
"2000","MDV","Maldivas","Var. interanual de las importaciones industriales","0.209393782539361"
"2000","MDV","Maldivas","Var. interanual del PIB","0.0384581023205126"
"2000","MEX","México","Var. interanual de las importaciones industriales","0.23136285020547"
"2000","MEX","México","Var. interanual del PIB","0.0502928399378264"
"2000","MHL","Islas Marshall","Var. interanual de las importaciones industriales","0.743701954627848"
"2000","MHL","Islas Marshall","Var. interanual del PIB","0.0245443006851271"
"2000","MKD","Macedonia del Norte","Var. interanual de las importaciones industriales","-0.072080179809079"
"2000","MKD","Macedonia del Norte","Var. interanual del PIB","0.045491357828886"
"2000","MLI","Malí","Var. interanual de las importaciones industriales","-0.0155565617893199"
"2000","MLI","Malí","Var. interanual del PIB","-0.000608349718131618"
"2000","MLT","Malta","Var. interanual de las importaciones industriales","0.1397239035216"
"2000","MLT","Malta","Var. interanual del PIB","0.196812700987473"
"2000","MMR","Myanmar","Var. interanual de las importaciones industriales","0.181656879068024"
"2000","MMR","Myanmar","Var. interanual del PIB","0.137459305561223"
"2000","MNG","Mongolia","Var. interanual de las importaciones industriales","0.223126484414881"
"2000","MNG","Mongolia","Var. interanual del PIB","0.0114606213709121"
"2000","MNP","Islas Marianas","Var. interanual de las importaciones industriales","0.679743670282758"
"2000","MOZ","Mozambique","Var. interanual de las importaciones industriales","0.133675461444907"
"2000","MOZ","Mozambique","Var. interanual del PIB","0.00766234955773504"
"2000","MRT","Mauritania","Var. interanual de las importaciones industriales","0.235438558644889"
"2000","MRT","Mauritania","Var. interanual del PIB","-0.0391802585208995"
"2000","MSR","Montserrat","Var. interanual de las importaciones industriales","0.0745138471548912"
"2000","MUS","Mauricio","Var. interanual de las importaciones industriales","-0.00172581455882759"
"2000","MUS","Mauricio","Var. interanual del PIB","0.0820279174865268"
"2000","MWI","Malawi","Var. interanual de las importaciones industriales","-0.106188346809709"
"2000","MWI","Malawi","Var. interanual del PIB","0.0157607762407657"
"2000","MYS","Malasia","Var. interanual de las importaciones industriales","0.235803300559337"
"2000","MYS","Malasia","Var. interanual del PIB","0.0885886816969352"
"2000","NCL","Nueva Caledonia","Var. interanual de las importaciones industriales","-0.0453682063067233"
"2000","NER","Níger","Var. interanual de las importaciones industriales","0.0436777675509263"
"2000","NER","Níger","Var. interanual del PIB","-0.0120847774100583"
"2000","NFK","Isla Norfolk","Var. interanual de las importaciones industriales","-0.00344931097960222"
"2000","NGA","Nigeria","Var. interanual de las importaciones industriales","0.159496923630506"
"2000","NGA","Nigeria","Var. interanual del PIB","0.0501593475931137"
"2000","NIC","Nicaragua","Var. interanual de las importaciones industriales","0.0653131033304994"
"2000","NIC","Nicaragua","Var. interanual del PIB","0.041015902507344"
"2000","NIU","Niue","Var. interanual de las importaciones industriales","1.48321241744901"
"2000","NLD","Países Bajos","Var. interanual de las importaciones industriales","-0.00960309775756008"
"2000","NLD","Países Bajos","Var. interanual del PIB","0.0421975373727028"
"2000","NOR","Noruega","Var. interanual de las importaciones industriales","-0.0362315291211587"
"2000","NOR","Noruega","Var. interanual del PIB","0.0331894567098163"
"2000","NPL","Nepal","Var. interanual de las importaciones industriales","0.0302151871956833"
"2000","NPL","Nepal","Var. interanual del PIB","0.0619999998192289"
"2000","NRU","Nauru","Var. interanual de las importaciones industriales","0.201925792752798"
"2000","NRU","Nauru","Var. interanual del PIB","-0.0685619323247063"
"2000","NZL","Nueva Zelanda","Var. interanual de las importaciones industriales","-0.092967234932665"
"2000","NZL","Nueva Zelanda","Var. interanual del PIB","0.0287059022192377"
"2000","OMN","Omán","Var. interanual de las importaciones industriales","0.0724161813143986"
"2000","OMN","Omán","Var. interanual del PIB","0.0619241063695448"
"2000","PAK","Pakistán","Var. interanual de las importaciones industriales","0.108332611341624"
"2000","PAK","Pakistán","Var. interanual del PIB","0.0426008801113313"
"2000","PAN","Panamá","Var. interanual de las importaciones industriales","-0.0867036116711292"
"2000","PAN","Panamá","Var. interanual del PIB","0.0420900547865359"
