"anio","iso3","pais_nombre","ncm6","desc_ncm6","expo","share","ranking"
"2024","MAR","Marruecos","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","201.29300","0.00100","83"
"2024","MOZ","Mozambique","020130","Carne deshuesada, de bovinos, fresca o refrigerada","78.85500","0.00000","82"
"2024","MOZ","Mozambique","020230","Carne deshuesada, de bovinos, congelada","15.36100","0.00000","109"
"2024","MOZ","Mozambique","030617","Otros gambas, congelados","25852.22300","0.13700","37"
"2024","MOZ","Mozambique","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","174.17400","0.00000","66"
"2024","MOZ","Mozambique","100590","Maíz (exc. para siembra)","1152.92600","0.00300","70"
"2024","MOZ","Mozambique","120190","La soja, incluso quebrantadas, excepto para siembra","27223.22500","0.03400","32"
"2024","MOZ","Mozambique","120242","Cacahuetes sin cáscara, incluso quebrantados","31718.87300","0.72800","13"
"2024","MOZ","Mozambique","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","99243.28400","0.96300","15"
"2024","MOZ","Mozambique","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","2.00600","0.00000","105"
"2024","MOZ","Mozambique","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","0.65100","0.00000","110"
"2024","OMN","Omán","020130","Carne deshuesada, de bovinos, fresca o refrigerada","0.14900","0.00000","116"
"2024","OMN","Omán","020230","Carne deshuesada, de bovinos, congelada","101.85600","0.00000","93"
"2024","OMN","Omán","030617","Otros gambas, congelados","5409.04700","0.02900","55"
"2024","OMN","Omán","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","24.36400","0.00000","81"
"2024","OMN","Omán","100590","Maíz (exc. para siembra)","48.28300","0.00000","110"
"2024","OMN","Omán","120242","Cacahuetes sin cáscara, incluso quebrantados","9.75100","0.00000","114"
"2024","OMN","Omán","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","375.82900","0.01300","66"
"2024","NAM","Namibia","020130","Carne deshuesada, de bovinos, fresca o refrigerada","59851.68800","0.25600","25"
"2024","NAM","Namibia","020230","Carne deshuesada, de bovinos, congelada","38005.36600","0.11300","34"
"2024","NAM","Namibia","030617","Otros gambas, congelados","120.27300","0.00100","109"
"2024","NAM","Namibia","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","8.23800","0.00000","90"
"2024","NAM","Namibia","100590","Maíz (exc. para siembra)","80.91500","0.00000","102"
"2024","NAM","Namibia","120190","La soja, incluso quebrantadas, excepto para siembra","21.04600","0.00000","93"
"2024","NAM","Namibia","120242","Cacahuetes sin cáscara, incluso quebrantados","2067.58500","0.04700","34"
"2024","NAM","Namibia","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","40.89000","0.00000","76"
"2024","NAM","Namibia","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","109.40600","0.00400","80"
"2024","NAM","Namibia","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","263.06400","0.00100","78"
"2024","NPL","Nepal","100590","Maíz (exc. para siembra)","19.07200","0.00000","123"
"2024","NPL","Nepal","120190","La soja, incluso quebrantadas, excepto para siembra","34.89100","0.00000","88"
"2024","NPL","Nepal","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","0.02100","0.00000","98"
"2024","NPL","Nepal","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","93472.04600","3.17000","10"
"2024","NPL","Nepal","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","0.03400","0.00000","118"
"2024","NLD","Países Bajos","020130","Carne deshuesada, de bovinos, fresca o refrigerada","1813220.35100","7.74200","5"
"2024","NLD","Países Bajos","020230","Carne deshuesada, de bovinos, congelada","412235.51700","1.22800","11"
"2024","NLD","Países Bajos","030617","Otros gambas, congelados","209424.30900","1.11400","11"
"2024","NLD","Países Bajos","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","83417.35500","0.19000","31"
"2024","NLD","Países Bajos","100590","Maíz (exc. para siembra)","215398.16800","0.53400","18"
"2024","NLD","Países Bajos","120190","La soja, incluso quebrantadas, excepto para siembra","271620.75600","0.33900","9"
"2024","NLD","Países Bajos","120242","Cacahuetes sin cáscara, incluso quebrantados","197436.90600","4.53300","8"
"2024","NLD","Países Bajos","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","220938.83300","2.14300","10"
"2024","NLD","Países Bajos","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","292030.91500","9.90200","2"
"2024","NLD","Países Bajos","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","1074766.65700","3.19700","4"
"2024","CUW","Curazao","020130","Carne deshuesada, de bovinos, fresca o refrigerada","317.19500","0.00100","73"
"2024","CUW","Curazao","020230","Carne deshuesada, de bovinos, congelada","692.36100","0.00200","74"
"2024","CUW","Curazao","030617","Otros gambas, congelados","98.75100","0.00100","113"
"2024","CUW","Curazao","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","99.72000","0.00000","70"
"2024","CUW","Curazao","100590","Maíz (exc. para siembra)","330.99500","0.00100","84"
"2024","ABW","Aruba","020130","Carne deshuesada, de bovinos, fresca o refrigerada","1.80000","0.00000","107"
"2024","ABW","Aruba","030617","Otros gambas, congelados","26.75000","0.00000","120"
"2024","ABW","Aruba","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","0.00200","0.00000","125"
"2024","SXM","San Martín (parte holandesa)","100590","Maíz (exc. para siembra)","0.57300","0.00000","145"
"2024","NCL","Nueva Caledonia","020130","Carne deshuesada, de bovinos, fresca o refrigerada","15.55500","0.00000","93"
"2024","NCL","Nueva Caledonia","030617","Otros gambas, congelados","4290.80800","0.02300","57"
"2024","NCL","Nueva Caledonia","120242","Cacahuetes sin cáscara, incluso quebrantados","0.02900","0.00000","138"
"2024","VUT","Vanuatu","030617","Otros gambas, congelados","0.27400","0.00000","141"
"2024","NZL","Nueva Zelanda","020130","Carne deshuesada, de bovinos, fresca o refrigerada","359273.96100","1.53400","14"
"2024","NZL","Nueva Zelanda","020230","Carne deshuesada, de bovinos, congelada","2064376.77400","6.14800","5"
"2024","NZL","Nueva Zelanda","030617","Otros gambas, congelados","5500.66300","0.02900","54"
"2024","NZL","Nueva Zelanda","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","412.58300","0.00100","55"
"2024","NZL","Nueva Zelanda","100590","Maíz (exc. para siembra)","183.68000","0.00000","93"
"2024","NZL","Nueva Zelanda","120190","La soja, incluso quebrantadas, excepto para siembra","51.32200","0.00000","83"
"2024","NZL","Nueva Zelanda","120242","Cacahuetes sin cáscara, incluso quebrantados","88.28500","0.00200","84"
"2024","NZL","Nueva Zelanda","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","6.55000","0.00000","81"
"2024","NZL","Nueva Zelanda","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","224.73800","0.00800","73"
"2024","NZL","Nueva Zelanda","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","14.10200","0.00000","104"
"2024","NIC","Nicaragua","020130","Carne deshuesada, de bovinos, fresca o refrigerada","387744.58300","1.65500","13"
"2024","NIC","Nicaragua","020230","Carne deshuesada, de bovinos, congelada","269815.00200","0.80400","14"
"2024","NIC","Nicaragua","030617","Otros gambas, congelados","83260.69400","0.44300","19"
"2024","NIC","Nicaragua","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","0.01500","0.00000","117"
"2024","NIC","Nicaragua","100590","Maíz (exc. para siembra)","1333.95900","0.00300","69"
"2024","NIC","Nicaragua","120190","La soja, incluso quebrantadas, excepto para siembra","11.13000","0.00000","97"
"2024","NIC","Nicaragua","120242","Cacahuetes sin cáscara, incluso quebrantados","122222.89600","2.80600","9"
"2024","NIC","Nicaragua","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","475.39300","0.00500","66"
"2024","NIC","Nicaragua","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","28.13300","0.00100","90"
"2024","NER","Níger","020130","Carne deshuesada, de bovinos, fresca o refrigerada","0.55900","0.00000","112"
"2024","NER","Níger","030617","Otros gambas, congelados","1.30100","0.00000","135"
"2024","NER","Níger","100590","Maíz (exc. para siembra)","66.38500","0.00000","104"
"2024","NER","Níger","120190","La soja, incluso quebrantadas, excepto para siembra","133564.46100","0.16700","13"
"2024","NER","Níger","120242","Cacahuetes sin cáscara, incluso quebrantados","254.76700","0.00600","63"
"2024","NER","Níger","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","1.95900","0.00000","87"
"2024","NGA","Nigeria","020130","Carne deshuesada, de bovinos, fresca o refrigerada","5.99200","0.00000","99"
"2024","NGA","Nigeria","020230","Carne deshuesada, de bovinos, congelada","0.14800","0.00000","124"
"2024","NGA","Nigeria","030617","Otros gambas, congelados","74734.39500","0.39700","24"
"2024","NGA","Nigeria","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","8.20100","0.00000","91"
"2024","NGA","Nigeria","100590","Maíz (exc. para siembra)","656.30900","0.00200","74"
"2024","NGA","Nigeria","120190","La soja, incluso quebrantadas, excepto para siembra","205272.17400","0.25600","12"
"2024","NGA","Nigeria","120242","Cacahuetes sin cáscara, incluso quebrantados","1251.48000","0.02900","44"
"2024","NGA","Nigeria","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","0.13100","0.00000","95"
"2024","NGA","Nigeria","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","4.71200","0.00000","102"
"2024","NGA","Nigeria","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","213872.03700","0.63600","14"
"2024","NFK","Isla Norfolk","020130","Carne deshuesada, de bovinos, fresca o refrigerada","139.36200","0.00100","77"
"2024","NOR","Noruega","020130","Carne deshuesada, de bovinos, fresca o refrigerada","69.44200","0.00000","83"
"2024","NOR","Noruega","020230","Carne deshuesada, de bovinos, congelada","94.75400","0.00000","95"
"2024","NOR","Noruega","030617","Otros gambas, congelados","2371.11800","0.01300","67"
"2024","NOR","Noruega","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","26.70100","0.00000","79"
"2024","NOR","Noruega","100590","Maíz (exc. para siembra)","9.50100","0.00000","131"
"2024","NOR","Noruega","120190","La soja, incluso quebrantadas, excepto para siembra","59.93100","0.00000","81"
"2024","NOR","Noruega","120242","Cacahuetes sin cáscara, incluso quebrantados","96.92500","0.00200","81"
"2024","NOR","Noruega","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","67391.64200","0.65400","21"
"2024","NOR","Noruega","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","12.85200","0.00000","98"
"2024","NOR","Noruega","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","104462.15100","0.31100","18"
"2024","MHL","Islas Marshall","020230","Carne deshuesada, de bovinos, congelada","0.18200","0.00000","122"
"2024","MHL","Islas Marshall","030617","Otros gambas, congelados","0.09300","0.00000","145"
"2024","MHL","Islas Marshall","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","26.15800","0.00000","97"
"2024","PAK","Pakistán","020130","Carne deshuesada, de bovinos, fresca o refrigerada","27319.13800","0.11700","30"
"2024","PAK","Pakistán","020230","Carne deshuesada, de bovinos, congelada","15309.76100","0.04600","41"
"2024","PAK","Pakistán","030617","Otros gambas, congelados","62919.23900","0.33500","26"
"2024","PAK","Pakistán","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","3.03600","0.00000","97"
"2024","PAK","Pakistán","100590","Maíz (exc. para siembra)","282826.31500","0.70100","16"
"2024","PAK","Pakistán","120190","La soja, incluso quebrantadas, excepto para siembra","124.48300","0.00000","73"
"2024","PAK","Pakistán","120242","Cacahuetes sin cáscara, incluso quebrantados","22.58100","0.00100","100"
"2024","PAK","Pakistán","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","0.01700","0.00000","100"
"2024","PAK","Pakistán","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","1.83100","0.00000","106"
"2024","PAK","Pakistán","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","64.46800","0.00000","90"
"2024","PAN","Panamá","020130","Carne deshuesada, de bovinos, fresca o refrigerada","1295.90600","0.00600","58"
"2024","PAN","Panamá","020230","Carne deshuesada, de bovinos, congelada","7324.55100","0.02200","48"
"2024","PAN","Panamá","030617","Otros gambas, congelados","76932.47700","0.40900","23"
"2024","PAN","Panamá","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","250.00500","0.00100","60"
"2024","PAN","Panamá","100590","Maíz (exc. para siembra)","51.71900","0.00000","107"
"2024","PAN","Panamá","120242","Cacahuetes sin cáscara, incluso quebrantados","0.12700","0.00000","134"
"2024","PAN","Panamá","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","210.04400","0.00200","71"
"2024","PAN","Panamá","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","155.85000","0.00500","77"
"2024","PAN","Panamá","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","0.23100","0.00000","113"
"2024","PNG","Papúa Nueva Guinea","030617","Otros gambas, congelados","3199.59900","0.01700","62"
"2024","PRY","Paraguay","020130","Carne deshuesada, de bovinos, fresca o refrigerada","768432.35300","3.28100","10"
"2024","PRY","Paraguay","020230","Carne deshuesada, de bovinos, congelada","925375.47200","2.75600","8"
"2024","PRY","Paraguay","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","127753.68300","0.29200","26"
"2024","PRY","Paraguay","100590","Maíz (exc. para siembra)","354260.98400","0.87800","14"
"2024","PRY","Paraguay","120190","La soja, incluso quebrantadas, excepto para siembra","3172692.86100","3.96200","3"
"2024","PRY","Paraguay","120242","Cacahuetes sin cáscara, incluso quebrantados","18620.24500","0.42700","15"
"2024","PRY","Paraguay","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","408823.23500","3.96600","4"
"2024","PRY","Paraguay","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","262.85400","0.00900","71"
"2024","PRY","Paraguay","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","631627.25300","1.87900","9"
"2024","PER","Perú","020130","Carne deshuesada, de bovinos, fresca o refrigerada","333.88100","0.00100","72"
"2024","PER","Perú","020230","Carne deshuesada, de bovinos, congelada","107.65200","0.00000","90"
"2024","PER","Perú","030617","Otros gambas, congelados","178152.85400","0.94700","13"
"2024","PER","Perú","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","248.66400","0.00100","61"
"2024","PER","Perú","100590","Maíz (exc. para siembra)","34271.60500","0.08500","40"
"2024","PER","Perú","120190","La soja, incluso quebrantadas, excepto para siembra","45.02300","0.00000","85"
"2024","PER","Perú","120242","Cacahuetes sin cáscara, incluso quebrantados","2464.37500","0.05700","32"
"2024","PER","Perú","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","386.10000","0.00400","67"
"2024","PER","Perú","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","1489.96500","0.05100","53"
"2024","PER","Perú","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","0.16300","0.00000","115"
"2024","PHL","Filipinas","020130","Carne deshuesada, de bovinos, fresca o refrigerada","11.47500","0.00000","95"
"2024","PHL","Filipinas","020230","Carne deshuesada, de bovinos, congelada","54.22900","0.00000","100"
"2024","PHL","Filipinas","030617","Otros gambas, congelados","9716.77800","0.05200","45"
"2024","PHL","Filipinas","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","9.03300","0.00000","89"
"2024","PHL","Filipinas","100590","Maíz (exc. para siembra)","30.57400","0.00000","114"
"2024","PHL","Filipinas","120190","La soja, incluso quebrantadas, excepto para siembra","11.97700","0.00000","96"
"2024","PHL","Filipinas","120242","Cacahuetes sin cáscara, incluso quebrantados","31.81500","0.00100","96"
"2024","PHL","Filipinas","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","3.65200","0.00000","85"
"2024","PHL","Filipinas","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","22.07400","0.00100","94"
"2024","PHL","Filipinas","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","0.00400","0.00000","124"
"2024","POL","Polonia","020130","Carne deshuesada, de bovinos, fresca o refrigerada","914757.40500","3.90600","9"
"2024","POL","Polonia","020230","Carne deshuesada, de bovinos, congelada","479750.13300","1.42900","10"
"2024","POL","Polonia","030617","Otros gambas, congelados","2599.52400","0.01400","65"
"2024","POL","Polonia","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","1242788.44400","2.83700","10"
"2024","POL","Polonia","100590","Maíz (exc. para siembra)","687221.82400","1.70400","8"
"2024","POL","Polonia","120190","La soja, incluso quebrantadas, excepto para siembra","92281.88000","0.11500","17"
"2024","POL","Polonia","120242","Cacahuetes sin cáscara, incluso quebrantados","4823.66100","0.11100","23"
"2024","POL","Polonia","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","90070.14400","0.87400","16"
"2024","POL","Polonia","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","8704.15800","0.29500","35"
"2024","POL","Polonia","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","102263.99800","0.30400","19"
"2024","PRT","Portugal","020130","Carne deshuesada, de bovinos, fresca o refrigerada","41326.38300","0.17600","28"
"2024","PRT","Portugal","020230","Carne deshuesada, de bovinos, congelada","19478.04700","0.05800","39"
"2024","PRT","Portugal","030617","Otros gambas, congelados","56267.18300","0.29900","27"
"2024","PRT","Portugal","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","560.01200","0.00100","53"
"2024","PRT","Portugal","100590","Maíz (exc. para siembra)","33548.43800","0.08300","41"
"2024","PRT","Portugal","120190","La soja, incluso quebrantadas, excepto para siembra","5080.24900","0.00600","45"
"2024","PRT","Portugal","120242","Cacahuetes sin cáscara, incluso quebrantados","1908.53100","0.04400","35"
"2024","PRT","Portugal","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","105609.28000","1.02500","14"
"2024","PRT","Portugal","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","24085.73800","0.81700","19"
"2024","PRT","Portugal","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","33451.48200","0.10000","38"
"2024","GNB","Guinea-Bissau","120242","Cacahuetes sin cáscara, incluso quebrantados","21.83200","0.00100","101"
"2024","QAT","Qatar","020130","Carne deshuesada, de bovinos, fresca o refrigerada","58.18900","0.00000","84"
"2024","QAT","Qatar","030617","Otros gambas, congelados","4.36400","0.00000","131"
"2024","QAT","Qatar","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","27.98600","0.00100","91"
"2024","QAT","Qatar","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","28.70200","0.00000","96"
"2024","ROU","Rumania","020130","Carne deshuesada, de bovinos, fresca o refrigerada","22394.78200","0.09600","32"
"2024","ROU","Rumania","020230","Carne deshuesada, de bovinos, congelada","9328.09300","0.02800","44"
"2024","ROU","Rumania","030617","Otros gambas, congelados","2166.77700","0.01200","69"
"2024","ROU","Rumania","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","1677294.18800","3.82900","8"
"2024","ROU","Rumania","100590","Maíz (exc. para siembra)","595280.25000","1.47600","10"
"2024","ROU","Rumania","120190","La soja, incluso quebrantadas, excepto para siembra","108810.12100","0.13600","15"
"2024","ROU","Rumania","120242","Cacahuetes sin cáscara, incluso quebrantados","17.75400","0.00000","104"
"2024","ROU","Rumania","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","19169.13600","0.18600","31"
"2024","ROU","Rumania","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","2980.79700","0.10100","44"
"2024","ROU","Rumania","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","55750.49800","0.16600","29"
"2024","RUS","Rusia","020130","Carne deshuesada, de bovinos, fresca o refrigerada","20347.70700","0.08700","33"
"2024","RUS","Rusia","020230","Carne deshuesada, de bovinos, congelada","134462.65400","0.40000","22"
"2024","RUS","Rusia","030617","Otros gambas, congelados","7990.89400","0.04200","49"
"2024","RUS","Rusia","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","4913942.10500","11.21700","4"
"2024","RUS","Rusia","100590","Maíz (exc. para siembra)","488696.00400","1.21200","11"
"2024","RUS","Rusia","120190","La soja, incluso quebrantadas, excepto para siembra","357419.52700","0.44600","8"
"2024","RUS","Rusia","120242","Cacahuetes sin cáscara, incluso quebrantados","756.54600","0.01700","51"
"2024","RUS","Rusia","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","454691.55800","4.41100","3"
"2024","RUS","Rusia","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","24659.07600","0.83600","18"
"2024","RUS","Rusia","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","311515.56700","0.92700","12"
"2024","RWA","Ruanda","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","0.13500","0.00000","109"
"2024","RWA","Ruanda","100590","Maíz (exc. para siembra)","246.56100","0.00100","89"
"2024","RWA","Ruanda","120242","Cacahuetes sin cáscara, incluso quebrantados","0.02300","0.00000","140"
"2024","RWA","Ruanda","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","546.98900","0.01900","61"
"2024","RWA","Ruanda","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","81.35800","0.00000","88"
"2024","SHN","Santa Elena","030617","Otros gambas, congelados","0.61500","0.00000","137"
"2024","AIA","Anguila","020130","Carne deshuesada, de bovinos, fresca o refrigerada","1.62000","0.00000","108"
"2024","AIA","Anguila","100590","Maíz (exc. para siembra)","2.49100","0.00000","137"
"2024","LCA","Santa Lucía","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","0.20700","0.00000","106"
"2024","SPM","San Pedro y Miquelón","120242","Cacahuetes sin cáscara, incluso quebrantados","3.75600","0.00000","121"
"2024","SAU","Arabia Saudita","020130","Carne deshuesada, de bovinos, fresca o refrigerada","26.11600","0.00000","89"
"2024","SAU","Arabia Saudita","020230","Carne deshuesada, de bovinos, congelada","11844.26400","0.03500","42"
"2024","SAU","Arabia Saudita","030617","Otros gambas, congelados","144484.31800","0.76800","16"
"2024","SAU","Arabia Saudita","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","223.22900","0.00100","64"
"2024","SAU","Arabia Saudita","100590","Maíz (exc. para siembra)","351.10800","0.00100","82"
"2024","SAU","Arabia Saudita","120190","La soja, incluso quebrantadas, excepto para siembra","1.44800","0.00000","109"
"2024","SAU","Arabia Saudita","120242","Cacahuetes sin cáscara, incluso quebrantados","136.50700","0.00300","76"
"2024","SAU","Arabia Saudita","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","22277.52500","0.21600","27"
"2024","SAU","Arabia Saudita","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","4799.56500","0.16300","39"
"2024","SAU","Arabia Saudita","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","253.43400","0.00100","79"
"2024","SEN","Senegal","020230","Carne deshuesada, de bovinos, congelada","21.90400","0.00000","104"
"2024","SEN","Senegal","030617","Otros gambas, congelados","39619.42800","0.21100","31"
"2024","SEN","Senegal","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","0.24700","0.00000","105"
"2024","SEN","Senegal","100590","Maíz (exc. para siembra)","1590.97000","0.00400","67"
"2024","SEN","Senegal","120190","La soja, incluso quebrantadas, excepto para siembra","29.85400","0.00000","91"
"2024","SEN","Senegal","120242","Cacahuetes sin cáscara, incluso quebrantados","310685.84200","7.13300","7"
"2024","SEN","Senegal","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","55.77800","0.00200","87"
"2024","SEN","Senegal","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","559.02900","0.00200","74"
"2024","SRB","Serbia","020130","Carne deshuesada, de bovinos, fresca o refrigerada","44.20800","0.00000","86"
"2024","SRB","Serbia","020230","Carne deshuesada, de bovinos, congelada","2806.78300","0.00800","59"
"2024","SRB","Serbia","030617","Otros gambas, congelados","25.57700","0.00000","121"
"2024","SRB","Serbia","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","199013.19000","0.45400","22"
"2024","SRB","Serbia","100590","Maíz (exc. para siembra)","628484.81500","1.55800","9"
"2024","SRB","Serbia","120190","La soja, incluso quebrantadas, excepto para siembra","3207.21100","0.00400","52"
"2024","SRB","Serbia","120242","Cacahuetes sin cáscara, incluso quebrantados","244.41300","0.00600","65"
"2024","SRB","Serbia","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","73036.15600","0.70900","20"
"2024","SRB","Serbia","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","423.83200","0.01400","65"
"2024","SRB","Serbia","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","25462.79800","0.07600","43"
"2024","SYC","Seychelles","020130","Carne deshuesada, de bovinos, fresca o refrigerada","1.88100","0.00000","106"
"2024","SLE","Sierra Leona","020130","Carne deshuesada, de bovinos, fresca o refrigerada","11.35000","0.00000","96"
"2024","SLE","Sierra Leona","030617","Otros gambas, congelados","0.45600","0.00000","138"
"2024","SLE","Sierra Leona","100590","Maíz (exc. para siembra)","0.00900","0.00000","152"
"2024","IND","India","020130","Carne deshuesada, de bovinos, fresca o refrigerada","120187.83200","0.51300","23"
"2024","IND","India","020230","Carne deshuesada, de bovinos, congelada","3493318.23400","10.40300","4"
"2024","IND","India","030617","Otros gambas, congelados","4367070.90500","23.22100","2"
"2024","IND","India","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","29804.53000","0.06800","38"
"2024","IND","India","100590","Maíz (exc. para siembra)","137381.19400","0.34100","22"
"2024","IND","India","120190","La soja, incluso quebrantadas, excepto para siembra","6047.83800","0.00800","42"
"2024","IND","India","120242","Cacahuetes sin cáscara, incluso quebrantados","820786.51000","18.84300","2"
"2024","IND","India","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","4691.84500","0.04600","43"
"2024","IND","India","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","22210.48600","0.75300","20"
"2024","IND","India","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","973602.70800","2.89600","5"
"2024","SGP","Singapur","020130","Carne deshuesada, de bovinos, fresca o refrigerada","1600.68600","0.00700","56"
"2024","SGP","Singapur","020230","Carne deshuesada, de bovinos, congelada","25093.39000","0.07500","36"
